1.698043348133019447e+09,-1.274627982230113957e+03,3.145995733673306404e+03,9.977872979041922008e+03,0.000000000000000000e+00,1.698043348188938379e+09,-4.850668994056672734e-04,-1.394989334550630813e-04,1.231366003964896405e-04,-2.878676794784595927e-03
1.698043348367144346e+09,-1.264295692676692624e+03,1.926186821967467949e+03,1.023732742015968506e+04,0.000000000000000000e+00,1.698043348463953733e+09,1.879224706181903404e-04,4.510878213778479794e-04,-1.772070311229778379e-04,-1.604676794784598570e-03
1.698043348467521429e+09,-1.267839604060415240e+03,1.483157280837344388e+03,1.031003368263473749e+04,0.000000000000000000e+00,1.698043348638977051e+09,7.265447462526941624e-04,5.830418762999056486e-04,-2.651728082177457011e-04,-1.088676794784859680e-03
1.698043348935772419e+09,-1.218856456469348586e+03,2.669805119854249753e+01,1.024997866766467632e+04,0.000000000000000000e+00,1.698043349389096260e+09,1.649347677904505760e-03,1.172980755677746406e-03,-6.253622027791649537e-04,-7.267679478495381318e-05
1.698043349203401327e+09,-1.211054247382874337e+03,-3.755696212904647382e+02,1.021781085329341477e+04,0.000000000000000000e+00,1.698043349338982105e+09,1.323912843685215446e-03,1.485239120545887685e-04,-1.701340804867984135e-04,2.832320521539699598e-05
1.698043349705163479e+09,-1.195819423750396936e+03,-3.975000321841243363e+02,1.008310578842315772e+04,0.000000000000000000e+00,1.698043349764055729e+09,1.652781322835333855e-03,5.413559462491642936e-04,-3.846348294157112056e-04,1.143232052154274925e-04
1.698043349839063406e+09,-1.207053065074561573e+03,-4.031584153022579358e+02,1.014978383233533168e+04,0.000000000000000000e+00,1.698043349913971901e+09,2.150462319135681977e-03,6.301290843787151668e-04,-4.054283882593467058e-04,1.143232052154274925e-04
1.698043349939283371e+09,-1.193719809527540519e+03,-3.947262470116207282e+02,1.003729443612774776e+04,0.000000000000000000e+00,1.698043350389716387e+09,1.478432153239367386e-03,3.154369157596586897e-04,-3.232454479070442444e-04,1.143232052154274925e-04
1.698043350106535435e+09,-1.181840618294380874e+03,-3.849583370758764431e+02,9.938153667664673776e+03,0.000000000000000000e+00,1.698043350214002848e+09,5.412341003525611427e-04,6.522906379567696908e-04,-2.587220788728075032e-04,1.143232052154274925e-04
1.698043350206947327e+09,-1.181342272619177493e+03,-3.794618539492855120e+02,9.973314271457089490e+03,0.000000000000000000e+00,1.698043350313967228e+09,-9.632708874807160981e-04,-2.180169769197892802e-04,-2.468967212116907466e-05,-2.436767947848750282e-04
1.698043350407689333e+09,-1.189259101363560831e+03,-3.913878443266982003e+02,1.000804690618762834e+04,0.000000000000000000e+00,1.698043350489006519e+09,1.128588606994329613e-03,8.996149814620932068e-04,-4.714348931248093112e-04,1.143232052154274925e-04
1.698043350474566460e+09,-1.180620925708702316e+03,-3.807905219557383134e+02,9.960518987025952811e+03,0.000000000000000000e+00,1.698043350614063501e+09,1.211769032841980565e-04,3.403540906446466969e-04,-9.673903380992011079e-05,1.143232052154274925e-04
1.698043350641819477e+09,-1.185557414974821086e+03,-3.897738745009997388e+02,9.986762075848304448e+03,0.000000000000000000e+00,1.698043350764016151e+09,-1.030968297165119063e-03,-7.834850036874962693e-04,1.129253219311660586e-04,1.143232052154274925e-04
1.698043350742212534e+09,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.698043350913993120e+09,-1.155016357280852501e-03,-3.738735079882027617e-04,1.058508019405228967e-04,-2.436767947848750282e-04
1.698043350909446478e+09,-1.186336418196794511e+03,-3.884362170652596546e+02,9.998453717564872932e+03,0.000000000000000000e+00,1.698043351390127659e+09,4.278207488822294291e-04,-2.107214967517552398e-04,-3.410816827541996490e-05,-2.436767947848750282e-04
1.698043351143573523e+09,-1.183120321343396427e+03,-3.877136769327320849e+02,9.959176996007987327e+03,0.000000000000000000e+00,1.698043351188990593e+09,1.115257181647233420e-03,7.837611129506086164e-04,-5.306645207460264054e-04,-2.436767947848750282e-04
1.698043351177046537e+09,-1.186641265756557914e+03,-3.873082064013041759e+02,9.979530214570861062e+03,0.000000000000000000e+00,1.698043351314070225e+09,-2.145078033847169774e-03,-1.104996799479619025e-03,3.471230258890462949e-04,1.143232052154274925e-04
1.698043351712186337e+09,-1.149549540240236865e+03,-4.173144887875844802e+02,1.007669690618762979e+04,0.000000000000000000e+00,1.698043351764088631e+09,-1.366523384226714377e-03,-3.331373287230789278e-04,-2.428440980821446954e-05,1.143232052154274925e-04
1.698043351745674372e+09,-1.186362105460953444e+03,-4.200896618447027890e+02,9.960422654690621130e+03,0.000000000000000000e+00,1.698043351889043331e+09,2.452726643970004616e-04,1.872765695195289224e-05,-8.920105715381914139e-05,1.143232052154274925e-04
1.698043351946330309e+09,-1.188594265918903147e+03,-4.289030824381530351e+02,9.941956187624753511e+03,0.000000000000000000e+00,1.698043352140678167e+09,5.457001190277976921e-04,-7.410899167449260709e-05,-8.450859231383690546e-05,1.143232052154274925e-04
1.698043352133054256e+09,-1.197361762638773143e+03,-4.334770221411434363e+02,1.002567784431137989e+04,0.000000000000000000e+00,1.698043352214042664e+09,-4.528235713373851556e-04,-8.565678192485901097e-04,2.571268931586768170e-05,1.143232052154274925e-04
1.698043352180554390e+09,-1.207905177249056351e+03,-4.457779261417500720e+02,1.009722614770459404e+04,0.000000000000000000e+00,1.698043352338996410e+09,6.230327454629092099e-04,2.481556027912912321e-04,-3.484234110816627908e-04,-2.436767947848750282e-04
1.698043352414681435e+09,-1.201032736362469223e+03,-4.463191623808534132e+02,1.007878073852295711e+04,0.000000000000000000e+00,1.698043352489007473e+09,-1.969339835615258050e-03,-5.688093994412670042e-05,2.050929834642869305e-04,1.143232052154274925e-04
1.698043352448056459e+09,-1.199534614776438502e+03,-4.378679831045957940e+02,1.005406736526946588e+04,0.000000000000000000e+00,1.698043352614099503e+09,7.760993160077223063e-04,-4.305367916780614037e-04,-1.179505919337725369e-05,-2.436767947848750282e-04
1.698043352648809433e+09,-1.192691141140979425e+03,-4.467885317172839450e+02,9.998863672654695620e+03,0.000000000000000000e+00,1.698043352789018631e+09,1.463262874134618752e-03,6.406422027679856395e-04,-2.841230965552804847e-04,1.143232052154274925e-04
1.698043352849562407e+09,-1.199617788030024258e+03,-4.565017889248813958e+02,1.002253223552894633e+04,0.000000000000000000e+00,1.698043352913990736e+09,-1.117991215839497787e-03,-1.767771422411984527e-04,1.062138398509100841e-04,-2.436767947848750282e-04
1.698043352949809313e+09,-1.190228562946739203e+03,-4.497063885309976854e+02,9.998250499002000652e+03,0.000000000000000000e+00,1.698043353389368296e+09,1.566353433412603913e-04,6.384305405204461080e-05,-1.614164328454146765e-04,-2.436767947848750282e-04
1.698043353117062330e+09,-1.209782044567842149e+03,-4.583490357142119365e+02,1.015034570858283951e+04,0.000000000000000000e+00,1.698043353164045334e+09,-1.653494973720442962e-03,-4.990365942425958965e-04,1.810677547194858067e-04,1.143232052154274925e-04
1.698043353184075356e+09,-1.199275949928159207e+03,-4.462356791299054635e+02,1.002622048403193912e+04,0.000000000000000000e+00,1.698043353313989639e+09,4.009295857227979099e-04,7.207202544246430267e-04,-1.804326719945830901e-04,-7.267679478495381318e-05
1.698043353351314306e+09,-1.193579253241803599e+03,-4.447290060821800921e+02,1.001967270459082465e+04,0.000000000000000000e+00,1.698043353463988543e+09,-8.680376185505322972e-04,-2.524988512603329287e-04,1.425398310681921679e-04,-7.267679478495381318e-05
1.698043353418191433e+09,-1.195711316965567903e+03,-4.365877816951827981e+02,1.002416264970060183e+04,0.000000000000000000e+00,1.698043353588965178e+09,4.146101310763539161e-04,-1.955761067986980174e-04,-1.942080196182675628e-04,-7.267679478495381318e-05
1.698043353652319431e+09,-1.195154361394755597e+03,-4.416932773419181331e+02,1.000752093313373734e+04,0.000000000000000000e+00,1.698043353814001799e+09,4.651677055973191255e-04,3.313860337346050903e-04,-1.375665618449946456e-04,-4.367679478489705502e-05
1.698043353719192505e+09,-1.194396182244332067e+03,-4.440072710348360943e+02,1.004561629241517221e+04,0.000000000000000000e+00,1.698043353889056444e+09,1.678303913079964849e-03,1.557162522037346467e-03,-6.283761126801653716e-04,-1.467679478484029687e-05
1.698043353953321457e+09,-1.191328402405374618e+03,-4.341907043713815710e+02,9.998714221556889242e+03,0.000000000000000000e+00,1.698043354140694380e+09,-1.289164484351568163e-04,-7.566893073614438647e-04,1.142885292247401902e-04,1.332320521507668332e-05
1.698043354120573521e+09,-1.194550436130438811e+03,-4.321607161611010497e+02,1.002586359780439489e+04,0.000000000000000000e+00,1.698043354214009762e+09,1.028269621350608176e-03,9.387341473789964728e-04,-3.812027828260799197e-04,1.332320521507668332e-05
