,,yoshinari:CentreOfMass,,,HSR:HSR1,,,HSR:HSR2,,,HSR:HSR3,,,HSR:HSR4,,,HSR:HSR5,,,HSR:HSR6,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,,,,,-16.732403,1215.918701,1110.783203,54.995491,1222.869385,1030.525146,-30.604183,1289.356323,1035.253296,45.975441,1299.28479,1029.456177,-14.779928,1140.89624,1036.156372,62.184406,1146.231445,1031.91333
2,,,,,-16.723459,1215.893677,1110.787354,55.004391,1222.831055,1030.53125,-30.600849,1289.345337,1035.264893,46.023495,1299.237427,1029.479126,-14.766469,1140.872559,1036.160034,62.202076,1146.204346,1031.922119
3,,,,,-16.700872,1215.890259,1110.778564,55.01215,1222.828491,1030.493896,-30.603479,1289.334961,1035.248901,46.009094,1299.229126,1029.441162,-14.749925,1140.866577,1036.150513,62.212738,1146.209106,1031.898438
4,,,,,-16.73844,1215.910522,1110.750366,54.979164,1222.860596,1030.499512,-30.604641,1289.329834,1035.220947,45.997681,1299.251709,1029.400269,-14.78959,1140.882446,1036.11792,62.165089,1146.212769,1031.882446
5,,,,,-16.742929,1215.920654,1110.753174,54.968243,1222.874268,1030.505249,-30.607697,1289.341675,1035.263184,45.969246,1299.28479,1029.37915,-14.786176,1140.927246,1036.136719,62.160561,1146.252686,1031.904175
6,,,,,-16.740627,1215.941406,1110.790649,54.92712,1222.898926,1030.498657,-30.608376,1289.344116,1035.266235,45.9459,1299.3302,1029.426392,-14.77536,1140.924683,1036.164917,62.15276,1146.244385,1031.941284
7,,,,,-16.773737,1215.912842,1110.807373,54.960785,1222.853638,1030.518188,-30.608587,1289.355103,1035.275513,45.963268,1299.263306,1029.447754,-14.77367,1140.899658,1036.1698,62.174847,1146.22229,1031.960449
8,,,,,-16.73152,1215.873779,1110.815674,54.972015,1222.840576,1030.528809,-30.595957,1289.342773,1035.285034,45.988617,1299.205322,1029.448364,-14.749848,1140.875977,1036.197144,62.212917,1146.195435,1031.957886
9,,,,,-16.714314,1215.85437,1110.813477,54.948151,1223.001465,1030.498535,-30.584969,1289.311279,1035.251465,46.004086,1299.162476,1029.432129,-14.724622,1140.851807,1036.161621,62.211731,1146.163208,1031.954834
10,,,,,-16.717842,1215.859985,1110.782227,54.983276,1222.834961,1030.496216,-30.586201,1289.306274,1035.266113,45.996929,1299.202393,1029.396606,-14.727014,1140.861328,1036.165894,62.190132,1146.182861,1031.938721
11,,,,,-16.758595,1215.887329,1110.800781,54.960987,1222.855103,1030.514038,-30.582087,1289.299683,1035.266235,45.995007,1299.260498,1029.411011,-14.74192,1140.909546,1036.164795,62.168228,1146.210205,1031.969727
12,,,,,-16.754667,1215.920166,1110.822144,54.951717,1222.886353,1030.531738,-30.59215,1289.340332,1035.310547,45.943321,1299.297241,1029.414917,-14.759445,1140.906372,1036.169556,62.169525,1146.223877,1031.994507
13,,,,,-16.761108,1215.907104,1110.827637,54.946083,1222.893921,1030.552612,-30.58342,1289.34375,1035.307129,45.975388,1299.273804,1029.466919,-14.770171,1140.927124,1036.18457,62.162071,1146.203491,1032.00647
14,,,,,-16.751945,1215.853394,1110.838013,54.967667,1222.856934,1030.562256,-30.596693,1289.317749,1035.305908,45.974571,1299.195557,1029.453369,-14.750289,1140.880249,1036.203247,62.18803,1146.153076,1031.994141
15,,,,,-16.748081,1215.834351,1110.80835,54.978821,1222.834473,1030.569824,-30.576584,1289.293701,1035.275269,46.013954,1299.166138,1029.435181,-14.721494,1140.857788,1036.185791,62.209888,1146.13916,1031.984375
16,,,,,-16.755465,1215.855591,1110.798218,54.967331,1222.821533,1030.518311,-30.568548,1289.277954,1035.259521,46.001068,1299.202515,1029.425903,-14.731574,1140.865723,1036.180298,62.205364,1146.149658,1031.970825
17,,,,,-16.732233,1215.853882,1110.801758,54.964855,1222.889038,1030.540649,-30.58116,1289.292114,1035.272461,45.996536,1299.226685,1029.39624,-14.739738,1140.902222,1036.179443,62.177952,1146.172852,1031.97876
18,,,,,-16.746178,1215.884155,1110.819336,54.951664,1222.907471,1030.557129,-30.575729,1289.288208,1035.304077,45.965603,1299.28772,1029.417236,-14.776025,1140.925537,1036.196899,62.16872,1146.204224,1032.008789
19,,,,,-16.750042,1215.908081,1110.818237,54.930508,1222.907959,1030.542847,-30.588051,1289.309448,1035.30957,45.935097,1299.262695,1029.427734,-14.789419,1140.918823,1036.198486,62.147919,1146.20105,1031.999023
20,,,,,-16.748678,1215.865845,1110.822754,54.9505,1222.867188,1030.565918,-30.581305,1289.319702,1035.298828,45.966766,1299.211914,1029.458496,-14.769538,1140.887451,1036.185913,62.196072,1146.164429,1032.009155
21,,,,,-16.740057,1215.842651,1110.817627,54.977337,1222.840576,1030.564209,-30.585432,1289.296875,1035.299805,45.974983,1299.162598,1029.441772,-14.738687,1140.865112,1036.205933,62.227081,1146.135742,1032.005249
22,,,,,-16.706877,1215.852417,1110.831787,54.984776,1222.854004,1030.546387,-30.565649,1289.299683,1035.293945,45.99165,1299.171875,1029.42334,-14.747554,1140.869141,1036.19104,62.181393,1146.139282,1031.980957
23,,,,,-16.738613,1215.860352,1110.811279,54.982491,1222.880615,1030.544556,-30.569057,1289.281006,1035.29541,45.981689,1299.212036,1029.404785,-14.736855,1140.891235,1036.168457,62.20351,1146.182007,1031.989868
24,,,,,-16.754847,1215.88855,1110.801514,54.961235,1222.912476,1030.556152,-30.573345,1289.310791,1035.296021,45.943119,1299.263306,1029.399048,-14.749111,1140.909668,1036.176758,62.175064,1146.204346,1031.997803
25,,,,,-16.772305,1215.898682,1110.820312,54.93676,1222.899292,1030.539795,-30.570229,1289.310303,1035.295166,45.957886,1299.273438,1029.409668,-14.771979,1140.916382,1036.175049,62.186001,1146.207642,1031.985718
26,,,,,-16.781841,1215.874268,1110.823364,54.948891,1222.881836,1030.583374,-30.604088,1289.311523,1035.295532,45.963909,1299.220703,1029.446899,-14.775339,1140.89209,1036.188843,62.190151,1146.168701,1031.993774
27,,,,,-16.749203,1215.866455,1110.84668,54.972862,1222.848877,1030.573608,-30.583893,1289.307617,1035.307739,45.977707,1299.179199,1029.451782,-14.766024,1140.861816,1036.209717,62.183243,1146.123169,1031.981567
28,,,,,-16.718647,1215.841553,1110.827515,54.980648,1222.825928,1030.557129,-30.568935,1289.28418,1035.297974,46.002605,1299.170532,1029.43811,-14.751007,1140.846558,1036.190186,62.207802,1146.14209,1031.994995
29,,,,,-16.719122,1215.870728,1110.797363,54.9799,1222.852783,1030.542603,-30.557163,1289.281372,1035.281128,45.996712,1299.221313,1029.395386,-14.718915,1140.882202,1036.179932,62.21711,1146.188477,1031.981812
30,,,,,-16.721119,1215.863525,1110.806396,54.971859,1222.854248,1030.539307,-30.559769,1289.297119,1035.288574,45.978363,1299.227173,1029.407471,-14.741499,1140.908936,1036.166504,62.190372,1146.186768,1031.973022
31,,,,,-16.767178,1215.898682,1110.803833,54.934772,1222.908691,1030.522339,-30.578524,1289.324585,1035.28833,45.967056,1299.273315,1029.42981,-14.780079,1140.923462,1036.188232,62.168564,1146.212646,1031.994507
32,,,,,-16.746016,1215.87561,1110.830688,54.949787,1222.903931,1030.563965,-30.590521,1289.319946,1035.295532,45.966751,1299.239014,1029.45813,-14.76053,1140.909546,1036.192261,62.181244,1146.181519,1032.000366
33,,,,,-16.773441,1215.869873,1110.821655,54.958157,1222.865479,1030.565796,-30.586411,1289.316284,1035.301758,45.97086,1299.19043,1029.453613,-14.782391,1140.874878,1036.206787,62.207314,1146.151245,1032.015747
34,,,,,-16.737997,1215.836914,1110.828369,54.992596,1222.827026,1030.561401,-30.586634,1289.304199,1035.300659,45.99136,1299.168213,1029.439453,-14.747091,1140.858032,1036.197998,62.205585,1146.133545,1031.992554
35,,,,,-16.726484,1215.843872,1110.783569,54.983402,1222.863281,1030.534546,-30.578108,1289.29248,1035.278198,45.990234,1299.17981,1029.390381,-14.744218,1140.872559,1036.159302,62.192837,1146.153442,1031.973877
36,,,,,-16.721336,1215.867065,1110.810303,54.969494,1222.883911,1030.532471,-30.574938,1289.284424,1035.282227,45.985374,1299.223022,1029.398193,-14.760859,1140.906616,1036.162476,62.195015,1146.186768,1031.963745
37,,,,,-16.755993,1215.900391,1110.80188,54.944786,1222.890015,1030.526489,-30.595276,1289.326172,1035.279175,45.982029,1299.237183,1029.408081,-14.761848,1140.911255,1036.171875,62.199554,1146.223145,1031.990601
38,,,,,-16.782202,1215.897461,1110.829712,54.929867,1222.912964,1030.53772,-30.603989,1289.332153,1035.292969,45.960754,1299.244507,1029.437744,-14.787417,1140.918457,1036.186279,62.177544,1146.21228,1032.000122
39,,,,,-16.786148,1215.863525,1110.824707,54.928814,1223.018677,1030.564087,-30.596693,1289.334595,1035.306274,45.954075,1299.207031,1029.470825,-14.777765,1140.88916,1036.223267,62.179264,1146.146973,1032.014648
40,,,,,-16.735798,1215.851196,1110.817871,54.962482,1222.809814,1030.538086,-30.593609,1289.311035,1035.30127,45.978245,1299.168945,1029.436401,-14.765156,1140.860962,1036.199585,62.18856,1146.156738,1032.005005
41,,,,,-16.764883,1215.843628,1110.773804,54.968422,1222.827271,1030.500854,-30.581568,1289.287476,1035.258179,45.998676,1299.163086,1029.390503,-14.747432,1140.881958,1036.154785,62.195751,1146.151489,1031.964355
42,,,,,-16.726391,1215.868286,1110.790039,54.980614,1222.890625,1030.531738,-30.563204,1289.290771,1035.256348,46.010445,1299.201904,1029.377441,-14.713373,1140.909058,1036.157837,62.189579,1146.186523,1031.952637
43,,,,,-16.742533,1215.879028,1110.81311,54.948902,1222.896851,1030.527344,-30.58135,1289.33313,1035.296143,45.959709,1299.249268,1029.401978,-14.740697,1140.908325,1036.170044,62.192242,1146.202759,1031.981689
44,,,,,-16.765099,1215.911377,1110.806274,54.947258,1222.933594,1030.558228,-30.597883,1289.342529,1035.310059,45.962448,1299.26416,1029.442871,-14.757613,1140.927002,1036.201904,62.173832,1146.193115,1031.992554
45,,,,,-16.800989,1215.886108,1110.830933,54.940872,1222.88623,1030.562988,-30.607752,1289.335571,1035.302734,45.961498,1299.220337,1029.47229,-14.787785,1140.900635,1036.201904,62.164639,1146.160034,1031.997314
