,,yoshinari:CentreOfMass,,,HSR:HSR1,,,HSR:HSR2,,,HSR:HSR3,,,HSR:HSR4,,,HSR:HSR5,,,HSR:HSR6,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,,,,,-78.082832,1220.471436,1111.331299,-5.828054,1230.626221,1031.678467,-93.782036,1293.257202,1036.210327,-17.245562,1305.784546,1031.047974,-72.3993,1145.570068,1036.717285,4.400674,1154.049194,1032.60144
2,,,,,-78.080421,1220.473511,1111.335571,-5.815093,1230.624634,1031.685059,-93.779762,1293.268311,1036.199219,-17.262133,1305.777954,1031.028809,-72.377472,1145.581421,1036.70874,4.408121,1154.049805,1032.597778
3,,,,,-78.082993,1220.461304,1111.381714,-5.827206,1230.605713,1031.705811,-93.803879,1293.278809,1036.208984,-17.280909,1305.782715,1031.061157,-72.401405,1145.570068,1036.730103,4.388957,1154.033203,1032.629272
4,,,,,-78.128204,1220.445557,1111.406372,-5.859435,1230.623047,1031.751953,-93.835091,1293.297974,1036.23291,-17.321243,1305.796509,1031.104248,-72.458176,1145.550659,1036.787598,4.361312,1154.004395,1032.654663
5,,,,,-78.132439,1220.418945,1111.417236,-5.874383,1230.611694,1031.748901,-93.831848,1293.296631,1036.242554,-17.29516,1305.796997,1031.101318,-72.485535,1145.542114,1036.785034,4.365511,1154.022583,1032.657715
6,,,,,-78.132874,1220.435791,1111.403442,-5.864212,1230.601685,1031.739502,-93.813873,1293.272461,1036.237061,-17.285362,1305.799072,1031.084595,-72.444756,1145.555298,1036.766602,4.365335,1154.025269,1032.634888
7,,,,,-78.104507,1220.464966,1111.391357,-5.837112,1230.596802,1031.7052,-93.794388,1293.240112,1036.235229,-17.245375,1305.774414,1031.078613,-72.414238,1145.546753,1036.750732,4.391886,1154.024292,1032.623169
8,,,,,-78.095497,1220.426392,1111.382568,-5.82393,1230.588867,1031.708984,-93.771194,1293.227051,1036.258545,-17.231611,1305.753052,1031.076904,-72.395027,1145.546021,1036.73877,4.384583,1154.019653,1032.636597
9,,,,,-78.125496,1220.413208,1111.403076,-5.819613,1230.55249,1031.717529,-93.78051,1293.237671,1036.264038,-17.2505,1305.764404,1031.114258,-72.417221,1145.543823,1036.775879,4.376932,1153.998779,1032.652222
10,,,,,-78.13736,1220.404419,1111.438965,-5.844278,1230.527222,1031.765503,-93.827003,1293.258545,1036.268066,-17.283007,1305.789429,1031.127319,-72.428009,1145.498901,1036.819458,4.340757,1153.983765,1032.669067
11,,,,,-78.160309,1220.392212,1111.461914,-5.855584,1230.549438,1031.769897,-93.82663,1293.262085,1036.277832,-17.272036,1305.788452,1031.14624,-72.490715,1145.528809,1036.835449,4.33074,1153.985962,1032.693237
12,,,,,-78.147224,1220.40271,1111.432617,-5.86709,1230.560669,1031.755981,-93.810722,1293.258545,1036.294556,-17.262493,1305.776978,1031.126709,-72.460602,1145.527588,1036.817993,4.340113,1153.997314,1032.668701
13,,,,,-78.120125,1220.407593,1111.433594,-5.82876,1230.569702,1031.765015,-93.780281,1293.2323,1036.283813,-17.218081,1305.75293,1031.111206,-72.410477,1145.52478,1036.794189,4.366232,1154.022949,1032.662231
14,,,,,-78.100983,1220.405029,1111.425293,-5.822437,1230.556152,1031.734131,-93.75769,1293.22522,1036.31189,-17.216558,1305.739014,1031.113647,-72.399338,1145.514526,1036.79187,4.373824,1154.008545,1032.648926
15,,,,,-78.10331,1220.38623,1111.430786,-5.805597,1230.528931,1031.7229,-93.761444,1293.21167,1036.292114,-17.212681,1305.75,1031.124634,-72.404816,1145.515991,1036.793213,4.358444,1153.991455,1032.639526
16,,,,,-78.136292,1220.37854,1111.477905,-5.820626,1230.510498,1031.789429,-93.787186,1293.22876,1036.314575,-17.258818,1305.772583,1031.155518,-72.430344,1145.500732,1036.845093,4.342448,1153.984131,1032.692017
17,,,,,-78.156242,1220.378174,1111.509521,-5.831132,1230.502563,1031.797485,-93.82415,1293.255737,1036.288696,-17.260647,1305.788696,1031.189819,-72.460625,1145.499756,1036.860718,4.32848,1153.982544,1032.684692
18,,,,,-78.153862,1220.391846,1111.468384,-5.857097,1230.531372,1031.758057,-93.807846,1293.242676,1036.296387,-17.257975,1305.776367,1031.167114,-72.441254,1145.52356,1036.832031,4.334751,1153.987305,1032.673584
19,,,,,-78.12632,1220.399536,1111.437378,-5.838523,1230.56543,1031.755615,-93.795616,1293.237915,1036.299072,-17.233929,1305.76123,1031.143433,-72.420326,1145.530884,1036.789307,4.359848,1154.019531,1032.658203
20,,,,,-78.089966,1220.413452,1111.438477,-5.820954,1230.547485,1031.724609,-93.76561,1293.208252,1036.294922,-17.221369,1305.741089,1031.122681,-72.380302,1145.517944,1036.794434,4.358441,1154.014648,1032.651245
21,,,,,-78.100838,1220.386963,1111.422241,-5.81386,1230.525513,1031.712891,-93.77256,1293.205322,1036.282837,-17.216114,1305.736694,1031.107666,-72.423096,1145.512329,1036.779541,4.377078,1153.997437,1032.634155
22,,,,,-78.107491,1220.386841,1111.458862,-5.816311,1230.504761,1031.759033,-93.787071,1293.238647,1036.296997,-17.218716,1305.755981,1031.140991,-72.405869,1145.529175,1036.798096,4.35289,1153.977539,1032.668213
23,,,,,-78.13932,1220.377197,1111.494751,-5.847959,1230.514771,1031.803101,-93.811348,1293.235107,1036.28479,-17.274725,1305.750244,1031.168213,-72.449959,1145.50708,1036.845581,4.326115,1153.979858,1032.712402
24,,,,,-78.153275,1220.378174,1111.478882,-5.847065,1230.532349,1031.78479,-93.824692,1293.283325,1036.297974,-17.261845,1305.760864,1031.167969,-72.469696,1145.525757,1036.844116,4.321737,1153.987671,1032.694336
25,,,,,-78.11747,1220.422363,1111.460571,-5.854587,1230.584351,1031.740479,-93.800789,1293.245239,1036.269653,-17.246655,1305.757812,1031.12085,-72.414124,1145.529907,1036.81958,4.348784,1154.010986,1032.668091
26,,,,,-78.109276,1220.39917,1111.4375,-5.816768,1230.563721,1031.716675,-93.782501,1293.216187,1036.294067,-17.207985,1305.740601,1031.131592,-72.381149,1145.526489,1036.789307,4.370182,1154.008057,1032.649414
27,,,,,-78.085487,1220.40979,1111.435669,-5.807941,1230.551636,1031.712524,-93.758179,1293.226074,1036.291504,-17.197086,1305.720215,1031.135742,-72.377945,1145.507935,1036.783936,4.390728,1154.008423,1032.649658
28,,,,,-78.107788,1220.384033,1111.452637,-5.813528,1230.531006,1031.748901,-93.789856,1293.231201,1036.28772,-17.228777,1305.746704,1031.148926,-72.393097,1145.505127,1036.80835,4.347117,1153.976807,1032.658813
29,,,,,-78.140503,1220.370483,1111.48584,-5.846403,1230.50293,1031.771118,-93.81459,1293.272705,1036.288452,-17.259516,1305.76416,1031.160522,-72.42572,1145.505127,1036.838745,4.359819,1153.97583,1032.694336
30,,,,,-78.121658,1220.395142,1111.479736,-5.847913,1230.509644,1031.772217,-93.819458,1293.272095,1036.303223,-17.255379,1305.784058,1031.147583,-72.435722,1145.502319,1036.832153,4.336754,1153.984497,1032.688599
31,,,,,-78.136139,1220.413452,1111.463867,-5.835477,1230.54834,1031.74939,-93.811287,1293.263062,1036.288086,-17.253557,1305.785278,1031.140015,-72.695671,1145.508179,1036.862183,4.33989,1154.006104,1032.660645
32,,,,,-78.107407,1220.412476,1111.447998,-5.812284,1230.55188,1031.723999,-93.774475,1293.224609,1036.283081,-17.226501,1305.762817,1031.120361,-72.403549,1145.536377,1036.772949,4.359501,1154.012573,1032.648438
33,,,,,-78.102409,1220.389404,1111.420532,-5.811224,1230.507324,1031.705322,-93.766747,1293.210205,1036.266235,-17.205896,1305.745483,1031.098267,-72.385696,1145.521484,1036.774292,4.377341,1153.993164,1032.628784
34,,,,,-78.099236,1220.365845,1111.432373,-5.808187,1230.50354,1031.702881,-93.772934,1293.215454,1036.283081,-17.203535,1305.738281,1031.121826,-72.631477,1145.657715,1036.670898,4.376987,1153.97229,1032.645508
35,,,,,-78.113503,1220.375244,1111.461548,-5.824253,1230.491089,1031.777588,-93.791222,1293.243774,1036.296265,-17.236198,1305.754272,1031.139771,-72.69857,1145.485596,1036.876709,4.358786,1153.963867,1032.693604
36,,,,,-78.136467,1220.374023,1111.479858,-5.851835,1230.522339,1031.78833,-93.814644,1293.26062,1036.296143,-17.249849,1305.76001,1031.162964,-72.45974,1145.509155,1036.858154,4.345547,1153.973633,1032.712524
37,,,,,-78.155907,1220.398193,1111.457031,-5.84357,1230.546753,1031.752319,-93.804916,1293.266235,1036.307129,-17.247074,1305.783569,1031.151611,-72.463043,1145.540894,1036.829712,4.327128,1154.018677,1032.689575
38,,,,,-78.127075,1220.418091,1111.428955,-5.840229,1230.564697,1031.745605,-93.782654,1293.236572,1036.296875,-17.212036,1305.754517,1031.135498,-72.423477,1145.572144,1036.80481,4.358248,1154.032104,1032.664673
39,,,,,-78.102943,1220.410645,1111.42041,-5.810286,1230.538696,1031.709229,-93.751938,1293.235352,1036.303345,-17.214025,1305.762207,1031.117676,-72.405045,1145.540405,1036.788818,4.370892,1154.022949,1032.657959
40,,,,,-78.112526,1220.386475,1111.425049,-5.807622,1230.518066,1031.718872,-93.770782,1293.207642,1036.290405,-17.212584,1305.734619,1031.132446,-72.416924,1145.532715,1036.796143,4.368436,1153.993652,1032.659302
41,,,,,-78.117607,1220.362183,1111.459473,-5.796426,1230.498413,1031.73645,-93.789719,1293.257568,1036.286255,-17.233252,1305.755737,1031.150513,-72.428528,1145.514404,1036.824341,4.370161,1153.969971,1032.668335
42,,,,,-78.136063,1220.359619,1111.480835,-5.827471,1230.487183,1031.768677,-93.805099,1293.26123,1036.306152,-17.240982,1305.753784,1031.152222,-72.447754,1145.511841,1036.858154,4.34579,1153.968506,1032.696167
43,,,,,-78.158684,1220.405518,1111.47937,-5.848677,1230.538818,1031.787354,-93.808113,1293.26062,1036.314941,-17.252043,1305.788818,1031.170288,-72.164047,1145.674927,1036.724487,4.333738,1154.014893,1032.70752
44,,,,,-78.119301,1220.422974,1111.447876,-5.84302,1230.577881,1031.749634,-93.787956,1293.250977,1036.29248,-17.238871,1305.773438,1031.137329,-72.403297,1145.536499,1036.814697,4.360487,1154.039917,1032.675659
