,,yoshinari:CentreOfMass,,,HSR:HSR1,,,HSR:HSR2,,,HSR:HSR3,,,HSR:HSR4,,,HSR:HSR5,,,HSR:HSR6,,
44,,,,,-184.570969,1231.20813,1113.049927,-112.521996,1246.255859,1033.908936,-204.491425,1302.831421,1038.004517,-128.988373,1320.657715,1033.446533,-173.295364,1156.838867,1038.723145,-97.074432,1170.669556,1035.029663
45,,,,,-184.573715,1231.207153,1113.047363,-112.515938,1246.266602,1033.89856,-204.471832,1302.804932,1038.01355,-128.976334,1320.661255,1033.454712,-173.284454,1156.825317,1038.707642,-97.058563,1170.688721,1034.999512
46,,,,,-184.582016,1231.216431,1113.03186,-112.527695,1246.281372,1033.897461,-204.471527,1302.791138,1037.997803,-128.977707,1320.63562,1033.429077,-173.292557,1156.834717,1038.698242,-97.088593,1170.707397,1035.002563
47,,,,,-184.600464,1231.219727,1113.031616,-112.530441,1246.2771,1033.910034,-204.465454,1302.824707,1037.980347,-129.008499,1320.642334,1033.419556,-173.325775,1156.845703,1038.70874,-97.093895,1170.700806,1035.014893
48,,,,,-184.632904,1231.215454,1113.062256,-112.549431,1246.259155,1033.94104,-204.504532,1302.833618,1037.994263,-129.039993,1320.665405,1033.4552,-173.332504,1156.842407,1038.730591,-97.127975,1170.674316,1035.046875
49,,,,,-184.614563,1231.1875,1113.090332,-112.552879,1246.246704,1033.953857,-204.534424,1302.876343,1038.013306,-129.015289,1320.668945,1033.459229,-173.334076,1156.847656,1038.748047,-97.115852,1170.683838,1035.07019
50,,,,,-184.577133,1231.197388,1113.060303,-112.519142,1246.259399,1033.938477,-204.482117,1302.885742,1037.983032,-129.011444,1320.670898,1033.446655,-173.308319,1156.845215,1038.737793,-97.085541,1170.670776,1035.02771
51,,,,,-184.568253,1231.21814,1113.052124,-112.510071,1246.264526,1033.912964,-204.47879,1302.828613,1037.994751,-128.992569,1320.671509,1033.451416,-173.290955,1156.852539,1038.714355,-97.080582,1170.675537,1035.011108
52,,,,,-184.570679,1231.222534,1113.035156,-112.508606,1246.29126,1033.896729,-204.406189,1302.789429,1037.988037,-128.971863,1320.656616,1033.408569,-173.287521,1156.838501,1038.712769,-97.076363,1170.699341,1035.002686
53,,,,,-184.577972,1231.219727,1113.035889,-112.543465,1246.273193,1033.892822,-204.493362,1302.818359,1037.996338,-129.007599,1320.65271,1033.408813,-173.322418,1156.864868,1038.711914,-97.098297,1170.709595,1034.987427
54,,,,,-184.648926,1231.206177,1113.071045,-112.555351,1246.265991,1033.948242,-204.498474,1302.840698,1038.002808,-129.052078,1320.653809,1033.444336,-173.354065,1156.86853,1038.746704,-97.118454,1170.68335,1035.053955
55,,,,,-184.630615,1231.187866,1113.082397,-112.547691,1246.267334,1033.944092,-204.530396,1302.889648,1037.99353,-129.044601,1320.676514,1033.45105,-173.347916,1156.863647,1038.724365,-97.105492,1170.674561,1035.053711
56,,,,,-184.595001,1231.204468,1113.066895,-112.542389,1246.272095,1033.928467,-204.501999,1302.891357,1037.981812,-129.018478,1320.656738,1033.445068,-173.327576,1156.856812,1038.713623,-97.090225,1170.676147,1035.034302
57,,,,,-184.587677,1231.203125,1113.055176,-112.54451,1246.255493,1033.913574,-204.448303,1302.826782,1038.009399,-128.97406,1320.647461,1033.457031,-173.303604,1156.841553,1038.720581,-97.075981,1170.672363,1035.037842
58,,,,,-184.568024,1231.231201,1113.038818,-112.512383,1246.290649,1033.884766,-204.419098,1302.788452,1037.99707,-128.985641,1320.659668,1033.413452,-173.287491,1156.838501,1038.706055,-97.06955,1170.699707,1034.990479
59,,,,,-184.606186,1231.228516,1113.056763,-112.537506,1246.284302,1033.907104,-204.450287,1302.804321,1038.008667,-129.004807,1320.657104,1033.428467,-173.310257,1156.852783,1038.721191,-97.09359,1170.703491,1035.019287
60,,,,,-184.615509,1231.213013,1113.07605,-112.547295,1246.261108,1033.935669,-204.50119,1302.827637,1038.002197,-129.016251,1320.669312,1033.441162,-173.342392,1156.854614,1038.736816,-97.111549,1170.709717,1035.062134
61,,,,,-184.601746,1231.208862,1113.085449,-112.548584,1246.280151,1033.942749,-204.528381,1302.891479,1037.98291,-129.034378,1320.681396,1033.451294,-173.335449,1156.859131,1038.746094,-97.110298,1170.680786,1035.052002
62,,,,,-184.620667,1231.20752,1113.081909,-112.536446,1246.253784,1033.963867,-204.539719,1302.865234,1038.010376,-129.04892,1320.676025,1033.493652,-173.343842,1156.857178,1038.745728,-97.108025,1170.672241,1035.092285
63,,,,,-184.57843,1231.219604,1113.050293,-112.534111,1246.271606,1033.90564,-204.477371,1302.816895,1038.014404,-128.981827,1320.655762,1033.435059,-173.314285,1156.835449,1038.71875,-97.078201,1170.677246,1035.040527
64,,,,,-184.558868,1231.218506,1113.039673,-112.506187,1246.286377,1033.884277,-204.414261,1302.787354,1037.978882,-128.987076,1320.638794,1033.410156,-173.278687,1156.835083,1038.697388,-97.045837,1170.702759,1034.978882
65,,,,,-184.605011,1231.2323,1113.048096,-112.531464,1246.282837,1033.910889,-204.441559,1302.798828,1038.007324,-128.992676,1320.624023,1033.418091,-173.292526,1156.840942,1038.707886,-97.080849,1170.703979,1035.022217
66,,,,,-184.574402,1231.220581,1113.055176,-112.537407,1246.299072,1033.911621,-204.467255,1302.813599,1038.006958,-129.004013,1320.657227,1033.432373,-173.320084,1156.85791,1038.729492,-97.09182,1170.710571,1035.028931
67,,,,,-184.63855,1231.209717,1113.081787,-112.553894,1246.260986,1033.947021,-204.55452,1302.880859,1037.989136,-129.041702,1320.668823,1033.454468,-173.337097,1156.859619,1038.739868,-97.106697,1170.687622,1035.06311
68,,,,,-184.630905,1231.213867,1113.102051,-112.549622,1246.276367,1033.96228,-204.534286,1302.89856,1037.979248,-129.045303,1320.667236,1033.463623,-173.346375,1156.857422,1038.745483,-97.111328,1170.669067,1035.078735
69,,,,,-184.569473,1231.210205,1113.063477,-112.517822,1246.265747,1033.930542,-204.456802,1302.848389,1038.009521,-129.005936,1320.668823,1033.441528,-173.312775,1156.848755,1038.734497,-97.07325,1170.689819,1035.029907
70,,,,,-184.579178,1231.229248,1113.051636,-112.516739,1246.277588,1033.915039,-204.48436,1302.798828,1037.996704,-128.995392,1320.642822,1033.442871,-173.290161,1156.831421,1038.702393,-97.067314,1170.696289,1035.016357
71,,,,,-184.588104,1231.225342,1113.050537,-112.515732,1246.263184,1033.897461,-204.423355,1302.772095,1037.997681,-128.977646,1320.636353,1033.437378,-173.298019,1156.830933,1038.710571,-97.065941,1170.698242,1035.015137
72,,,,,-184.58165,1231.224243,1113.042114,-112.520248,1246.280762,1033.903809,-204.493683,1302.812012,1038.005371,-128.98436,1320.655518,1033.419556,-173.30571,1156.837402,1038.712646,-97.07753,1170.701538,1035.01001
73,,,,,-184.626373,1231.174805,1113.064453,-112.557854,1246.266968,1033.947144,-204.508224,1302.866089,1037.991821,-129.029831,1320.670898,1033.446045,-173.343811,1156.854248,1038.736938,-97.098328,1170.696777,1035.071289
74,,,,,-184.618073,1231.209106,1113.09375,-112.551147,1246.267944,1033.964844,-204.540222,1302.883423,1038.013428,-129.030518,1320.674805,1033.467163,-173.343933,1156.853271,1038.76001,-97.117607,1170.684082,1035.082764
75,,,,,-184.594193,1231.204346,1113.073242,-112.531296,1246.277466,1033.921753,-204.524246,1302.875854,1037.997803,-129.009537,1320.671387,1033.446899,-173.3246,1156.857422,1038.731934,-97.089615,1170.697021,1035.039551
76,,,,,-184.598083,1231.197266,1113.033691,-112.511452,1246.275635,1033.899048,-204.427658,1302.800537,1037.983887,-128.980942,1320.653931,1033.437866,-173.301956,1156.840088,1038.718018,-97.075294,1170.701416,1035.024048
77,,,,,-184.575012,1231.19397,1113.031372,-112.508614,1246.26416,1033.901855,-204.423874,1302.772705,1037.995972,-128.975021,1320.631592,1033.42395,-173.283249,1156.828979,1038.718628,-97.073738,1170.694092,1035.004639
78,,,,,-184.571732,1231.209595,1113.026245,-112.518822,1246.292114,1033.882568,-204.457458,1302.797485,1037.998291,-129.006516,1320.646118,1033.391968,-173.329834,1156.864502,1038.701416,-97.086403,1170.707275,1034.981812
79,,,,,-184.629333,1231.189331,1113.067139,-112.547951,1246.257324,1033.948486,-204.506699,1302.840454,1038.012573,-129.02655,1320.644165,1033.444946,-173.349899,1156.873291,1038.743408,-97.113167,1170.692871,1035.061523
80,,,,,-184.604584,1231.212769,1113.077148,-112.551178,1246.266357,1033.949707,-204.537643,1302.863647,1037.996094,-129.025009,1320.670044,1033.455444,-173.318604,1156.858765,1038.754883,-97.111801,1170.690918,1035.05542
81,,,,,-184.605957,1231.198608,1113.074097,-112.542191,1246.275757,1033.945801,-204.543045,1302.891357,1037.983643,-129.037506,1320.668091,1033.462769,-173.326401,1156.862915,1038.743652,-97.083359,1170.697876,1035.060425
82,,,,,-184.591354,1231.213135,1113.058472,-112.531158,1246.260132,1033.932007,-204.462997,1302.813599,1037.998291,-129.001633,1320.644043,1033.449219,-173.333557,1156.855103,1038.729004,-97.081665,1170.704224,1035.051758
83,,,,,-184.560898,1231.203735,1113.023071,-112.52243,1246.292969,1033.887817,-204.438904,1302.781616,1037.982178,-128.973846,1320.629883,1033.39917,-173.292099,1156.832397,1038.69751,-97.063095,1170.69812,1034.975342
84,,,,,-184.594925,1231.199951,1113.035156,-112.543999,1246.274048,1033.911865,-204.461166,1302.785278,1037.996948,-129.007111,1320.624756,1033.421265,-173.323517,1156.836792,1038.714111,-97.085114,1170.69458,1035.011719
85,,,,,-184.611954,1231.195435,1113.059814,-112.554138,1246.266357,1033.94812,-204.510178,1302.811768,1038.015991,-129.016632,1320.648438,1033.444458,-173.326019,1156.861572,1038.725586,-97.093353,1170.694946,1035.048218
86,,,,,-184.603104,1231.195923,1113.081055,-112.554108,1246.264893,1033.926514,-204.538513,1302.87854,1037.997192,-129.032028,1320.670654,1033.435547,-173.340836,1156.857544,1038.739502,-97.094124,1170.692383,1035.060791
87,,,,,-184.649536,1231.201416,1113.080811,-112.585266,1246.259277,1033.957397,-204.542282,1302.868896,1037.992065,-129.050537,1320.673706,1033.496582,-173.357849,1156.862061,1038.73645,-97.122444,1170.680176,1035.071899
88,,,,,-184.574432,1231.205933,1113.058472,-112.528969,1246.26709,1033.897705,-204.465179,1302.807251,1037.995483,-129.024185,1320.651855,1033.420898,-173.32283,1156.853882,1038.727173,-97.076569,1170.705566,1035.00769
89,,,,,-184.594543,1231.225464,1113.037109,-112.533295,1246.278564,1033.90625,-204.447006,1302.793213,1037.986206,-129.005783,1320.641724,1033.415649,-173.319305,1156.835327,1038.711914,-97.098923,1170.699097,1035.016602
90,,,,,-184.582275,1231.216309,1113.041016,-112.528168,1246.280151,1033.903931,-204.481354,1302.782471,1038.003418,-128.984955,1320.640625,1033.440063,-173.295685,1156.826782,1038.71875,-97.073555,1170.714355,1035.026611
91,,,,,-184.577911,1231.209473,1113.050293,-112.51844,1246.286499,1033.888794,-204.454788,1302.816406,1037.983887,-129.007462,1320.64917,1033.402588,-173.296646,1156.85083,1038.719849,-97.099617,1170.699829,1035.021851
92,,,,,-184.633698,1231.200684,1113.071411,-112.567726,1246.272583,1033.954956,-204.515976,1302.845093,1038.00061,-129.057297,1320.665039,1033.460449,-173.357635,1156.863403,1038.743652,-97.106041,1170.704712,1035.067993
93,,,,,-184.618973,1231.212402,1113.075073,-112.545578,1246.291016,1033.939331,-204.534225,1302.895508,1037.980347,-129.04335,1320.669312,1033.455078,-173.354523,1156.874146,1038.734619,-97.107483,1170.705078,1035.056274
94,,,,,-184.59169,1231.209473,1113.063843,-112.550438,1246.28125,1033.947876,-204.50882,1302.826172,1038.016846,-129.032959,1320.647339,1033.450562,-173.326355,1156.855103,1038.740356,-97.108139,1170.70105,1035.039673
95,,,,,-184.608856,1231.191772,1113.038696,-112.526794,1246.26416,1033.910278,-204.437881,1302.784424,1038.004272,-129.000305,1320.640747,1033.423828,-173.317856,1156.822632,1038.709595,-97.10247,1170.693848,1035.015259
96,,,,,-184.559433,1231.209595,1113.037842,-112.523666,1246.249878,1033.880981,-204.469147,1302.758057,1037.989624,-128.987915,1320.647827,1033.408081,-173.291824,1156.823486,1038.713623,-97.078766,1170.703247,1035.007446
97,,,,,-184.615952,1231.185425,1113.046509,-112.539612,1246.258911,1033.922119,-204.49646,1302.787354,1038.009521,-128.995407,1320.629272,1033.424438,-173.304871,1156.827637,1038.714722,-97.092377,1170.696777,1035.052979
98,,,,,-184.607986,1231.216064,1113.071167,-112.551735,1246.286377,1033.952637,-204.517685,1302.828857,1038.033813,-129.028473,1320.650757,1033.449585,-173.336914,1156.869019,1038.748291,-97.122879,1170.708618,1035.089722
99,,,,,-184.636948,1231.203735,1113.09375,-112.561424,1246.267578,1033.960693,-204.557068,1302.875,1038.010376,-129.051743,1320.657593,1033.474976,-173.354904,1156.862061,1038.762451,-97.11808,1170.702637,1035.0896
100,,,,,-184.618134,1231.202393,1113.065552,-112.546532,1246.281372,1033.94519,-204.526367,1302.826294,1038.024048,-129.038025,1320.655762,1033.445679,-173.333588,1156.870605,1038.754761,-97.095078,1170.697998,1035.06897
101,,,,,-184.588776,1231.208496,1113.048828,-112.539093,1246.272461,1033.894287,-204.479111,1302.795288,1038.006226,-129.019196,1320.640625,1033.427368,-173.334442,1156.856567,1038.720093,-97.096016,1170.713501,1035.016357
102,,,,,-184.588226,1231.193604,1113.046509,-112.535149,1246.26355,1033.903442,-204.442215,1302.751343,1038.015137,-129.007645,1320.612183,1033.42334,-173.29808,1156.831909,1038.722656,-97.090675,1170.6875,1035.016357
103,,,,,-184.561523,1231.19873,1113.034912,-112.518341,1246.243774,1033.8927,-204.45816,1302.789062,1037.994263,-128.997452,1320.63855,1033.405151,-173.295425,1156.825073,1038.712891,-97.071533,1170.692139,1035.013916
104,,,,,-184.59993,1231.198242,1113.08374,-112.517159,1246.253418,1033.934326,-204.50946,1302.817627,1038.01355,-129.019394,1320.635254,1033.430908,-173.339951,1156.848755,1038.752319,-97.092056,1170.671509,1035.052979
105,,,,,-184.625916,1231.19397,1113.075684,-112.553711,1246.258911,1033.972412,-204.551346,1302.859741,1038.00769,-129.063324,1320.661743,1033.473999,-173.351822,1156.85022,1038.75061,-97.103424,1170.677856,1035.080322
106,,,,,-184.604324,1231.209229,1113.081665,-112.559731,1246.280762,1033.954346,-204.539673,1302.886597,1037.985718,-129.041336,1320.669067,1033.44519,-173.351944,1156.871826,1038.744751,-97.119102,1170.692749,1035.061768
107,,,,,-184.617599,1231.224487,1113.064819,-112.547409,1246.282593,1033.927124,-204.464767,1302.822754,1038.010376,-129.033386,1320.639282,1033.432983,-173.336319,1156.861816,1038.736206,-97.106453,1170.692871,1035.047607
108,,,,,-184.596741,1231.208496,1113.050903,-112.539635,1246.27124,1033.896851,-204.481842,1302.782715,1038.018188,-128.995575,1320.650391,1033.431396,-173.305832,1156.842773,1038.713989,-97.090805,1170.717896,1035.017212
109,,,,,-184.573303,1231.196045,1113.046509,-112.523262,1246.271729,1033.907959,-204.446671,1302.803101,1038.006104,-128.996567,1320.622192,1033.429199,-173.29512,1156.82959,1038.726318,-97.076691,1170.675415,1035.011597
110,,,,,-184.590332,1231.187378,1113.065063,-112.550499,1246.25769,1033.932617,-204.501587,1302.81604,1038.012939,-129.018646,1320.644287,1033.445923,-173.330368,1156.844482,1038.720825,-97.098862,1170.665161,1035.05127
111,,,,,-184.623917,1231.193359,1113.087891,-112.549828,1246.259155,1033.960083,-204.550003,1302.875732,1038.017944,-129.043991,1320.650757,1033.466919,-173.356018,1156.847778,1038.738159,-97.098854,1170.667603,1035.071045
112,,,,,-184.615173,1231.188721,1113.070679,-112.541954,1246.27124,1033.931519,-204.544708,1302.890625,1037.999512,-129.035263,1320.657104,1033.437256,-173.366058,1156.851929,1038.736206,-97.115448,1170.686523,1035.046021
113,,,,,-184.644958,1231.205811,1113.056152,-112.556877,1246.288818,1033.952026,-204.508179,1302.827637,1038.002686,-129.031357,1320.643799,1033.449951,-173.356506,1156.863281,1038.729492,-97.111641,1170.711182,1035.053101
114,,,,,-184.592346,1231.224487,1113.033691,-112.536026,1246.282104,1033.893066,-204.470657,1302.791626,1038.006104,-128.977127,1320.651611,1033.401245,-173.308823,1156.825195,1038.706299,-97.091179,1170.727173,1035.004761
115,,,,,-184.58194,1231.205933,1113.022461,-112.522667,1246.294312,1033.875488,-204.430466,1302.773315,1037.993164,-128.995514,1320.625488,1033.415771,-173.310318,1156.825928,1038.712524,-97.068024,1170.684814,1034.991821
116,,,,,-184.61615,1231.202393,1113.06311,-112.536896,1246.247559,1033.919067,-204.468994,1302.808716,1038.000488,-129.011673,1320.619141,1033.438232,-173.310989,1156.828857,1038.724487,-97.079231,1170.660645,1035.040405
117,,,,,-184.570679,1231.223267,1113.079346,-112.548866,1246.277832,1033.938965,-204.51384,1302.890991,1038.002563,-129.041367,1320.669312,1033.454102,-173.320236,1156.843018,1038.749756,-97.079308,1170.68457,1035.068848
118,,,,,-184.621582,1231.219238,1113.087646,-112.565605,1246.266968,1033.967285,-204.553665,1302.913452,1038.01709,-129.048065,1320.67395,1033.493164,-173.367477,1156.854614,1038.764648,-97.105072,1170.688965,1035.102539
119,,,,,-184.617798,1231.223511,1113.072388,-112.543571,1246.288086,1033.944702,-204.514557,1302.857788,1038.017334,-129.039963,1320.666138,1033.461182,-173.342911,1156.874023,1038.745117,-97.101242,1170.70166,1035.057739
120,,,,,-184.595764,1231.242432,1113.053223,-112.546791,1246.304565,1033.908936,-204.503799,1302.812622,1038.008179,-129.013489,1320.658569,1033.418213,-173.305099,1156.854492,1038.715332,-97.086967,1170.727539,1035.021851
