,,yoshinari:CentreOfMass,,,HSR:HSR1,,,HSR:HSR2,,,HSR:HSR3,,,HSR:HSR4,,,HSR:HSR5,,,HSR:HSR6,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,,,,,-42.213619,1219.830688,1110.444824,29.938061,1227.490967,1030.842773,-56.559189,1292.703857,1035.49585,19.971525,1303.646118,1029.925537,-38.736229,1144.460449,1036.158569,38.1698,1151.064087,1031.878174
2,,,,,-42.265499,1219.841064,1110.42627,29.917536,1227.499023,1030.853149,-56.564556,1292.716309,1035.508667,19.965202,1303.665649,1029.908081,-38.760052,1144.494629,1036.155884,38.161087,1151.065796,1031.858643
3,,,,,-42.311592,1219.884277,1110.407227,29.896784,1227.535156,1030.874878,-56.576698,1292.723877,1035.504395,19.914595,1303.701538,1029.88916,-38.791798,1144.517822,1036.144409,38.13345,1151.108521,1031.862915
4,,,,,-42.331131,1219.912964,1110.391968,29.87616,1227.541016,1030.850342,-56.595581,1292.732178,1035.480591,19.914591,1303.725708,1029.880859,-38.838634,1144.544312,1036.128662,38.107353,1151.119019,1031.860229
5,,,,,-42.294933,1219.872681,1110.422485,29.891491,1227.530884,1030.863525,-56.573124,1292.707031,1035.500977,19.915983,1303.718506,1029.909424,-38.788837,1144.514893,1036.14624,38.125912,1151.108765,1031.866943
6,,,,,-42.231968,1219.848999,1110.449097,29.899704,1227.499756,1030.884521,-56.558529,1292.705566,1035.537354,19.959255,1303.65918,1029.921021,-38.756966,1144.491089,1036.165894,38.167442,1151.077759,1031.887207
7,,,,,-42.218208,1219.803711,1110.464844,29.926855,1227.46582,1030.846313,-56.551403,1292.688721,1035.530273,19.974094,1303.629395,1029.936035,-38.718037,1144.454346,1036.158936,38.17643,1151.05542,1031.897583
8,,,,,-42.231369,1219.822266,1110.46106,29.917044,1227.481201,1030.869873,-56.544334,1292.668579,1035.526611,19.947985,1303.634766,1029.912964,-38.718445,1144.46582,1036.160767,38.167358,1151.046753,1031.888184
9,,,,,-42.259796,1219.859497,1110.458252,29.892498,1227.505859,1030.869629,-56.564819,1292.671997,1035.537598,19.921965,1303.688232,1029.898438,-38.785435,1144.481079,1036.13916,38.132732,1151.089966,1031.877808
10,,,,,-42.281441,1219.900757,1110.439575,29.869846,1227.511475,1030.875977,-56.587528,1292.695679,1035.561768,19.910488,1303.707031,1029.889404,-38.84169,1144.509644,1036.158813,38.101418,1151.104614,1031.9021
11,,,,,-42.285366,1219.876587,1110.460571,29.859287,1227.518677,1030.890015,-56.595238,1292.68103,1035.565796,19.91713,1303.703369,1029.926758,-38.805122,1144.504272,1036.172363,38.10804,1151.095703,1031.902222
12,,,,,-42.231422,1219.831665,1110.471191,29.892708,1227.463623,1030.906128,-56.547764,1292.674683,1035.564941,19.947193,1303.660767,1029.943237,-38.753983,1144.472046,1036.188965,38.133476,1151.054077,1031.903931
13,,,,,-42.193932,1219.816406,1110.50061,29.909571,1227.443115,1030.875488,-56.543915,1292.643677,1035.556396,19.954657,1303.634888,1029.95813,-38.734501,1144.445557,1036.187012,38.161762,1151.033936,1031.92395
14,,,,,-42.16658,1219.795776,1110.488281,29.91123,1227.423462,1030.87854,-56.543961,1292.633545,1035.563477,19.948524,1303.615601,1029.940796,-38.732285,1144.432739,1036.195923,38.16077,1151.039673,1031.904541
15,,,,,-42.221909,1219.864746,1110.494507,29.898857,1227.47229,1030.881226,-56.560913,1292.650391,1035.572632,19.928513,1303.65918,1029.921875,-38.756504,1144.461914,1036.161377,38.140739,1151.067261,1031.895386
16,,,,,-42.248257,1219.899292,1110.474609,29.869223,1227.49585,1030.88269,-56.568977,1292.6698,1035.572998,19.917856,1303.680786,1029.903076,-38.801788,1144.481323,1036.179688,38.126728,1151.088867,1031.889771
17,,,,,-42.247063,1219.883545,1110.453857,29.863653,1227.497925,1030.900391,-56.566849,1292.670288,1035.591187,19.913542,1303.674072,1029.902832,-38.802979,1144.507812,1036.159546,38.123211,1151.089844,1031.894043
18,,,,,-42.216129,1219.864136,1110.486938,29.873905,1227.46936,1030.893311,-56.557049,1292.658936,1035.578125,19.934256,1303.669312,1029.932007,-38.775791,1144.486694,1036.17749,38.126019,1151.081543,1031.925171
19,,,,,-42.193375,1219.807251,1110.500977,29.910885,1227.437256,1030.883789,-56.538555,1292.634888,1035.587646,19.938108,1303.626099,1029.97229,-38.745953,1144.451416,1036.181763,38.174236,1151.037476,1031.89856
20,,,,,-42.180882,1219.803955,1110.497314,29.90835,1227.411377,1030.88147,-56.532211,1292.634399,1035.569336,19.953045,1303.614502,1029.944092,-38.717579,1144.445923,1036.193115,38.171696,1151.022949,1031.901123
21,,,,,-42.202244,1219.847046,1110.477295,29.896299,1227.457153,1030.865356,-56.536388,1292.655273,1035.562256,19.953014,1303.646484,1029.926025,-38.729546,1144.477295,1036.185303,38.159222,1151.058472,1031.883057
22,,,,,-42.228001,1219.892334,1110.457031,29.878666,1227.480591,1030.880737,-56.569237,1292.685059,1035.57019,19.935625,1303.68103,1029.890625,-38.777092,1144.498535,1036.182861,38.136383,1151.083862,1031.879883
23,,,,,-42.249058,1219.902588,1110.449585,29.867399,1227.51709,1030.901001,-56.568668,1292.693726,1035.584106,19.908651,1303.705688,1029.908936,-38.807308,1144.504761,1036.1698,38.133072,1151.108398,1031.914795
24,,,,,-42.201759,1219.883301,1110.463013,29.88822,1227.471436,1030.877686,-56.542923,1292.696289,1035.585449,19.930292,1303.680542,1029.908569,-38.800419,1144.499634,1036.165771,38.122356,1151.083252,1031.908813
25,,,,,-42.185734,1219.830688,1110.497681,29.916876,1227.453003,1030.9021,-56.549225,1292.65625,1035.574097,19.969313,1303.644531,1029.943481,-38.737129,1144.462158,1036.186523,38.161289,1151.059082,1031.901978
26,,,,,-42.176552,1219.800049,1110.494873,29.913776,1227.422485,1030.863525,-56.534985,1292.650879,1035.567017,19.971323,1303.604736,1029.931641,-38.732838,1144.43689,1036.171265,38.172428,1151.033569,1031.902466
27,,,,,-42.204971,1219.843262,1110.478149,29.908813,1227.465942,1030.880371,-56.537811,1292.64209,1035.55896,19.934572,1303.620239,1029.923584,-38.735188,1144.452393,1036.174683,38.171314,1151.047241,1031.892578
28,,,,,-42.192089,1219.89209,1110.459106,29.895235,1227.478394,1030.862183,-56.551281,1292.672852,1035.575928,19.959024,1303.674683,1029.894531,-38.77594,1144.485596,1036.157837,38.137886,1151.079102,1031.86853
29,,,,,-42.27079,1219.890503,1110.450806,29.855352,1227.516968,1030.88855,-56.567493,1292.66687,1035.571411,19.91004,1303.689453,1029.902954,-38.810997,1144.494995,1036.166016,38.139126,1151.108398,1031.887207
30,,,,,-42.250648,1219.890991,1110.456177,29.880873,1227.508789,1030.880615,-56.569206,1292.689453,1035.591309,19.938889,1303.696167,1029.918091,-38.775146,1144.504761,1036.179565,38.13348,1151.10083,1031.900024
31,,,,,-42.227806,1219.851196,1110.495972,29.891151,1227.47522,1030.915527,-56.57066,1292.657715,1035.581055,19.937714,1303.660156,1029.959351,-38.765427,1144.465088,1036.182129,38.14978,1151.06189,1031.915161
32,,,,,-42.182774,1219.799683,1110.511841,29.90682,1227.43811,1030.879395,-56.529736,1292.656982,1035.578125,19.967726,1303.597778,1029.954224,-38.747112,1144.45105,1036.200073,38.153931,1151.035522,1031.904419
33,,,,,-42.221764,1219.827759,1110.484009,29.914557,1227.435059,1030.894409,-56.536449,1292.647949,1035.566284,19.948633,1303.625977,1029.945312,-38.744934,1144.45459,1036.195557,38.160618,1151.05249,1031.916504
34,,,,,-42.189411,1219.849365,1110.475098,29.895544,1227.474365,1030.887939,-56.546261,1292.659302,1035.584595,19.930267,1303.655762,1029.902222,-38.757629,1144.466309,1036.179932,38.151897,1151.072876,1031.876465
35,,,,,-42.27293,1219.897217,1110.453979,29.853638,1227.508789,1030.916748,-56.567196,1292.66687,1035.599365,19.918001,1303.686279,1029.919922,-38.825779,1144.527344,1036.153809,38.118595,1151.087402,1031.917114
36,,,,,-42.253365,1219.877441,1110.483398,29.86483,1227.500366,1030.888184,-56.565243,1292.687744,1035.591553,19.928572,1303.685547,1029.906128,-38.787498,1144.512207,1036.168823,38.152653,1151.102051,1031.888916
37,,,,,-42.262653,1219.854614,1110.481323,29.890133,1227.467896,1030.911743,-56.556583,1292.659668,1035.572632,19.926451,1303.667969,1029.947144,-38.78022,1144.490356,1036.176392,38.144958,1151.074707,1031.923096
38,,,,,-42.180973,1219.795654,1110.492432,29.916441,1227.44458,1030.895508,-56.532516,1292.648804,1035.579712,19.955172,1303.608521,1029.936157,-38.738705,1144.477295,1036.199341,38.162582,1151.024414,1031.877319
39,,,,,-42.20845,1219.800171,1110.48877,29.90896,1227.447998,1030.908569,-56.532066,1292.644165,1035.562744,19.953981,1303.616699,1029.94043,-38.728912,1144.443115,1036.187012,38.16246,1151.033936,1031.915161
40,,,,,-42.201801,1219.838257,1110.470947,29.885143,1227.461304,1030.858643,-56.539192,1292.642944,1035.566528,19.933495,1303.637817,1029.904419,-38.75732,1144.467651,1036.173096,38.152332,1151.060547,1031.876343
41,,,,,-42.295174,1219.869873,1110.431274,29.868134,1227.495728,1030.897095,-56.556763,1292.647217,1035.576294,19.933359,1303.700562,1029.911743,-38.783653,1144.51355,1036.168457,38.136562,1151.095825,1031.904053
42,,,,,-42.226582,1219.899292,1110.46936,29.872616,1227.510254,1030.879395,-56.564125,1292.680786,1035.592041,19.941933,1303.698486,1029.901855,-38.807354,1144.5177,1036.16687,38.140816,1151.095215,1031.895996
43,,,,,-42.256096,1219.877441,1110.485596,29.884329,1227.497314,1030.915649,-56.553898,1292.669312,1035.591919,19.925568,1303.68689,1029.942139,-38.794586,1144.511597,1036.182373,38.142094,1151.089111,1031.94043
44,,,,,-42.206406,1219.806763,1110.495361,29.906769,1227.449951,1030.905151,-56.535519,1292.651367,1035.57666,19.955099,1303.616821,1029.933472,-38.747639,1144.469727,1036.215576,38.170654,1151.049561,1031.887329
45,,,,,-42.222786,1219.801636,1110.502319,29.909492,1227.435059,1030.905396,-56.539753,1292.64624,1035.577271,19.948364,1303.595825,1029.928589,-38.742477,1144.43689,1036.182373,38.165035,1151.02356,1031.92395
