,,yoshinari:CentreOfMass,,,HSR:HSR1,,,HSR:HSR2,,,HSR:HSR3,,,HSR:HSR4,,,HSR:HSR5,,,HSR:HSR6,,
44,,,,,-94.06736,1229.310181,1111.960327,-21.839169,1241.151978,1032.2854,-111.061562,1301.876343,1036.531128,-34.845238,1316.100464,1031.590332,-86.505508,1154.484253,1037.392334,-9.932442,1164.839355,1033.404175
45,,,,,-94.087105,1229.329346,1111.983643,-21.849129,1241.188354,1032.314209,-111.084396,1301.898682,1036.534912,-34.856525,1316.11377,1031.624512,-86.525291,1154.513184,1037.381714,-9.962086,1164.846924,1033.42981
46,,,,,-94.10881,1229.330811,1111.984131,-21.855513,1241.213013,1032.308594,-111.088669,1301.88916,1036.525391,-34.860954,1316.125122,1031.631104,-86.541023,1154.523193,1037.388672,-9.970739,1164.853271,1033.439331
47,,,,,-94.098557,1229.332153,1111.962769,-21.870377,1241.252808,1032.298584,-111.085335,1301.877686,1036.528442,-34.846806,1316.13269,1031.599976,-86.540428,1154.526978,1037.391968,-9.975459,1164.868042,1033.412964
48,,,,,-94.087555,1229.308716,1111.958618,-21.866436,1241.228271,1032.282715,-111.056595,1301.852905,1036.535278,-34.816708,1316.116455,1031.599976,-86.504997,1154.484375,1037.366821,-9.958817,1164.863525,1033.394409
49,,,,,-94.058479,1229.305664,1111.96106,-21.835373,1241.190552,1032.256592,-111.034546,1301.851685,1036.526855,-34.816578,1316.100708,1031.588135,-86.480217,1154.488892,1037.366943,-9.948817,1164.854248,1033.381226
50,,,,,-94.065552,1229.302124,1111.9375,-21.838709,1241.171265,1032.292236,-111.055351,1301.857056,1036.539917,-34.849567,1316.099243,1031.620117,-86.476532,1154.470703,1037.375977,-9.932723,1164.830933,1033.404907
51,,,,,-94.082375,1229.308105,1111.976929,-21.846638,1241.161377,1032.326294,-111.092026,1301.874146,1036.540527,-34.841953,1316.117065,1031.635254,-86.513908,1154.505371,1037.389771,-9.953177,1164.837036,1033.435425
52,,,,,-94.106041,1229.338257,1111.966553,-21.858429,1241.19812,1032.332275,-111.088463,1301.886841,1036.538452,-34.852406,1316.132202,1031.619507,-86.536194,1154.532837,1037.380127,-9.967238,1164.847534,1033.418823
53,,,,,-94.113464,1229.345337,1111.966431,-21.860878,1241.223999,1032.30542,-111.090958,1301.890137,1036.525269,-34.862415,1316.122314,1031.603027,-86.530838,1154.503906,1037.367432,-9.976137,1164.856323,1033.391724
54,,,,,-94.09108,1229.317017,1111.956665,-21.86204,1241.227417,1032.265991,-111.060936,1301.851929,1036.532104,-34.830456,1316.119873,1031.593384,-86.523117,1154.491211,1037.371826,-9.977742,1164.858765,1033.399292
55,,,,,-94.081902,1229.305176,1111.951904,-21.861778,1241.195923,1032.27124,-111.059868,1301.847656,1036.522339,-34.812393,1316.111938,1031.578247,-86.495529,1154.4823,1037.370239,-9.941228,1164.857788,1033.384033
56,,,,,-94.046089,1229.300293,1111.979858,-21.820635,1241.178589,1032.270386,-111.058182,1301.860352,1036.52002,-34.838428,1316.124146,1031.613403,-86.481285,1154.495972,1037.362915,-9.931804,1164.839844,1033.38501
57,,,,,-94.078339,1229.30481,1111.974854,-21.828136,1241.165405,1032.321289,-111.077484,1301.869385,1036.544067,-34.854134,1316.113281,1031.620239,-86.51754,1154.490967,1037.385864,-9.942922,1164.819824,1033.419556
58,,,,,-94.116478,1229.331909,1111.97644,-21.869087,1241.197754,1032.317749,-111.095428,1301.897705,1036.532349,-34.871319,1316.132324,1031.634399,-86.537415,1154.519287,1037.390015,-9.969907,1164.851807,1033.420654
59,,,,,-94.125992,1229.344727,1111.981201,-21.867517,1241.21936,1032.303589,-111.103333,1301.886841,1036.537598,-34.861977,1316.138062,1031.603149,-86.552032,1154.514893,1037.391235,-9.986979,1164.868164,1033.409058
60,,,,,-94.103645,1229.325073,1111.971191,-21.890753,1241.242065,1032.281982,-111.078651,1301.856812,1036.525513,-34.833607,1316.114258,1031.588623,-86.532845,1154.497192,1037.387085,-9.981025,1164.864136,1033.394531
61,,,,,-94.076088,1229.318359,1111.959717,-21.858749,1241.225952,1032.258789,-111.06189,1301.840698,1036.537354,-34.829758,1316.101074,1031.583618,-86.502678,1154.49231,1037.365479,-9.970465,1164.855713,1033.382568
62,,,,,-94.073608,1229.320801,1111.943359,-21.847733,1241.17041,1032.276733,-111.053108,1301.859131,1036.529907,-34.836323,1316.084351,1031.595825,-86.491959,1154.486084,1037.376709,-9.935344,1164.831421,1033.39917
63,,,,,-94.07325,1229.313721,1111.967529,-21.845242,1241.153564,1032.303467,-111.060471,1301.851685,1036.531006,-34.852383,1316.096069,1031.618896,-86.499496,1154.500977,1037.382202,-9.928478,1164.826904,1033.410034
64,,,,,-94.087715,1229.301147,1111.961304,-21.845478,1241.179565,1032.336426,-111.080238,1301.873779,1036.533813,-34.857433,1316.108887,1031.620117,-86.535973,1154.505005,1037.390747,-9.960573,1164.834473,1033.413818
65,,,,,-94.108383,1229.336548,1111.963745,-21.873196,1241.212524,1032.327393,-111.101135,1301.894165,1036.541992,-34.872452,1316.130127,1031.611816,-86.549286,1154.505127,1037.380493,-9.993991,1164.856812,1033.420654
66,,,,,-94.114502,1229.331665,1111.979126,-21.873764,1241.246704,1032.307861,-111.092194,1301.863403,1036.534058,-34.853062,1316.12561,1031.590332,-86.544434,1154.499756,1037.375,-9.98221,1164.865723,1033.407959
67,,,,,-94.089859,1229.317139,1111.955933,-21.878618,1241.219971,1032.284912,-111.068245,1301.850952,1036.535522,-34.843899,1316.106323,1031.599365,-86.497261,1154.49939,1037.385742,-9.96651,1164.852417,1033.39978
68,,,,,-94.063789,1229.317627,1111.952271,-21.834618,1241.198975,1032.268799,-111.058907,1301.86145,1036.522583,-34.839909,1316.108643,1031.589966,-86.509544,1154.508789,1037.384277,-9.944438,1164.835205,1033.393799
69,,,,,-94.055511,1229.302368,1111.946045,-21.832348,1241.151855,1032.298584,-111.060326,1301.87854,1036.532959,-34.834988,1316.094604,1031.608276,-86.497231,1154.481445,1037.375244,-9.944155,1164.817627,1033.418213
70,,,,,-94.095078,1229.305176,1111.973389,-21.840221,1241.168579,1032.321655,-111.080139,1301.880615,1036.540039,-34.846069,1316.122559,1031.62854,-86.514313,1154.493042,1037.39502,-9.957721,1164.817627,1033.419189
71,,,,,-94.098328,1229.32019,1111.963989,-21.874954,1241.187866,1032.327881,-111.098991,1301.890747,1036.54541,-34.876019,1316.12439,1031.614502,-86.526237,1154.499634,1037.399536,-9.968575,1164.854858,1033.433105
72,,,,,-94.106712,1229.325439,1111.963013,-21.879042,1241.232788,1032.317505,-111.094131,1301.880615,1036.535889,-34.862347,1316.130005,1031.591553,-86.545639,1154.520996,1037.370239,-9.983853,1164.867676,1033.415894
73,,,,,-94.092018,1229.327881,1111.958008,-21.883629,1241.221802,1032.285645,-111.068863,1301.870117,1036.536133,-34.83712,1316.11145,1031.588501,-86.527946,1154.511597,1037.358521,-9.97547,1164.862671,1033.383911
74,,,,,-94.07032,1229.300415,1111.950317,-21.852942,1241.191895,1032.271362,-111.060013,1301.842773,1036.51709,-34.83041,1316.102295,1031.582031,-86.489761,1154.486816,1037.359985,-9.958042,1164.844727,1033.375488
75,,,,,-94.074089,1229.304443,1111.948364,-21.835991,1241.161377,1032.284912,-111.053116,1301.86438,1036.531128,-34.842369,1316.094971,1031.591187,-86.492271,1154.469849,1037.374756,-9.949055,1164.823242,1033.399292
76,,,,,-94.092667,1229.303833,1111.959106,-21.844185,1241.140747,1032.310425,-111.065582,1301.871582,1036.53186,-34.843975,1316.115112,1031.609985,-86.498734,1154.484741,1037.386963,-9.950155,1164.818726,1033.415771
77,,,,,-94.089378,1229.309937,1111.968628,-21.860823,1241.189209,1032.308594,-111.086411,1301.877319,1036.529663,-34.86573,1316.118896,1031.628784,-86.516083,1154.511719,1037.38147,-9.970743,1164.836182,1033.428101
78,,,,,-94.11554,1229.331299,1111.967773,-21.881046,1241.213501,1032.310913,-111.10038,1301.876587,1036.531128,-34.865852,1316.117798,1031.594116,-86.55323,1154.508911,1037.383667,-10.005371,1164.863892,1033.400269
79,,,,,-94.098045,1229.320068,1111.958618,-21.8834,1241.22937,1032.294434,-111.081551,1301.858154,1036.544922,-34.8503,1316.123169,1031.592285,-86.53846,1154.509766,1037.365723,-9.98882,1164.86438,1033.408203
80,,,,,-94.085602,1229.317017,1111.94458,-21.851473,1241.184814,1032.26416,-111.06514,1301.855103,1036.525269,-34.836975,1316.119873,1031.593994,-86.503685,1154.488037,1037.35144,-9.971664,1164.851685,1033.394165
81,,,,,-94.060089,1229.310791,1111.94104,-21.854202,1241.175537,1032.277588,-111.051842,1301.855713,1036.521484,-34.842869,1316.097168,1031.592773,-86.494278,1154.466919,1037.356079,-9.946441,1164.817993,1033.373657
82,,,,,-94.07975,1229.315063,1111.953979,-21.828814,1241.151001,1032.300537,-111.066307,1301.863281,1036.527832,-34.837578,1316.110352,1031.613403,-86.484909,1154.487915,1037.361084,-9.955773,1164.805786,1033.40686
83,,,,,-94.09185,1229.317017,1111.962646,-21.848324,1241.170166,1032.30896,-111.078728,1301.886597,1036.536865,-34.85598,1316.105469,1031.619263,-86.514511,1154.497925,1037.389282,-9.960206,1164.835693,1033.425049
84,,,,,-94.120071,1229.325073,1111.957153,-21.894156,1241.213989,1032.308594,-111.09597,1301.878662,1036.5354,-34.850792,1316.124268,1031.60022,-86.553085,1154.521851,1037.385986,-9.990313,1164.851562,1033.397339
85,,,,,-94.121941,1229.332275,1111.95166,-21.879059,1241.235352,1032.290649,-111.092125,1301.852051,1036.532104,-34.857872,1316.123169,1031.59314,-86.545532,1154.527344,1037.360352,-9.980277,1164.87439,1033.380615
86,,,,,-94.093529,1229.328857,1111.953247,-21.86578,1241.21167,1032.276978,-111.06147,1301.859253,1036.539307,-34.84528,1316.117554,1031.598511,-86.518478,1154.510498,1037.372803,-9.978669,1164.864258,1033.399902
87,,,,,-94.084259,1229.306396,1111.945557,-21.841034,1241.185425,1032.304321,-111.064316,1301.86377,1036.524048,-34.835636,1316.126709,1031.597534,-86.495209,1154.495361,1037.377319,-9.936935,1164.838257,1033.385986
88,,,,,-94.072441,1229.312378,1111.963989,-21.829641,1241.160522,1032.283569,-111.059967,1301.873901,1036.526123,-34.835922,1316.122559,1031.608276,-86.49942,1154.494751,1037.376953,-9.923929,1164.817139,1033.415405
89,,,,,-94.085747,1229.315552,1111.967896,-21.831871,1241.149048,1032.302856,-111.079964,1301.879028,1036.53418,-34.861469,1316.106934,1031.624023,-86.523331,1154.525024,1037.380737,-9.950822,1164.830322,1033.437012
90,,,,,-94.123428,1229.338867,1111.964111,-21.874126,1241.207275,1032.305908,-111.086594,1301.881226,1036.528442,-34.859406,1316.140259,1031.602051,-86.529854,1154.526245,1037.384644,-9.969529,1164.874268,1033.427856
91,,,,,-94.110283,1229.340942,1111.973389,-21.894024,1241.24939,1032.30481,-111.110779,1301.875,1036.532104,-34.847919,1316.130981,1031.605347,-86.54454,1154.518311,1037.369507,-9.985888,1164.872803,1033.410156
92,,,,,-94.084419,1229.330444,1111.957397,-21.879129,1241.239136,1032.275757,-111.084213,1301.86145,1036.5271,-34.853523,1316.125854,1031.600464,-86.527908,1154.516113,1037.368408,-9.96529,1164.87854,1033.395874
93,,,,,-94.080048,1229.32666,1111.942993,-21.853329,1241.182251,1032.268799,-111.05632,1301.863159,1036.522095,-34.832119,1316.112549,1031.595093,-86.51609,1154.496704,1037.36377,-9.945502,1164.842651,1033.395752
94,,,,,-94.073463,1229.315552,1111.959595,-21.825274,1241.159424,1032.297363,-111.06385,1301.877197,1036.533447,-34.844181,1316.110352,1031.614136,-86.475182,1154.491455,1037.370361,-9.935666,1164.827759,1033.401123
95,,,,,-94.071983,1229.302246,1111.959961,-21.825018,1241.140869,1032.305176,-111.068008,1301.875122,1036.537109,-34.829746,1316.103638,1031.609863,-86.493858,1154.488525,1037.377319,-9.926384,1164.820068,1033.408325
96,,,,,-94.104118,1229.325073,1111.967529,-21.858456,1241.191528,1032.30188,-111.073303,1301.871094,1036.515625,-34.854389,1316.114502,1031.599976,-86.516785,1154.50708,1037.38269,-9.960312,1164.846924,1033.403198
97,,,,,-94.107246,1229.328003,1111.961548,-21.859364,1241.2229,1032.285034,-111.097847,1301.877197,1036.529053,-34.847874,1316.118774,1031.58728,-86.542946,1154.50415,1037.364258,-9.982383,1164.885376,1033.407959
98,,,,,-94.10923,1229.340332,1111.954834,-21.876554,1241.22937,1032.286133,-111.076523,1301.862549,1036.520874,-34.84185,1316.108276,1031.586914,-86.525238,1154.507935,1037.372437,-9.97427,1164.875122,1033.396729
99,,,,,-94.083328,1229.322632,1111.964478,-21.855867,1241.200073,1032.287598,-111.064995,1301.856323,1036.536987,-34.820446,1316.108398,1031.600464,-86.514153,1154.494019,1037.369385,-9.950191,1164.854736,1033.395752
100,,,,,-94.059753,1229.307495,1111.941162,-21.834963,1241.171875,1032.287231,-111.056511,1301.862183,1036.527222,-34.815361,1316.105469,1031.588867,-86.482025,1154.478394,1037.371338,-9.942383,1164.824097,1033.383667
101,,,,,-94.069275,1229.301514,1111.947876,-21.82114,1241.146362,1032.277588,-111.056351,1301.871582,1036.528198,-34.836365,1316.121704,1031.601318,-86.497086,1154.482422,1037.366699,-9.948593,1164.799683,1033.386108
102,,,,,-94.076279,1229.312012,1111.947754,-21.853567,1241.179688,1032.294922,-111.071289,1301.865967,1036.533936,-34.841385,1316.103149,1031.615234,-86.515007,1154.500488,1037.379517,-9.971272,1164.816772,1033.383545
103,,,,,-94.12471,1229.33728,1111.965942,-21.887611,1241.227539,1032.294067,-111.098419,1301.878906,1036.531372,-34.862144,1316.136719,1031.607544,-86.540924,1154.515503,1037.3927,-9.986791,1164.863892,1033.403442
104,,,,,-94.115578,1229.333374,1111.963867,-21.884691,1241.231201,1032.291016,-111.08889,1301.866699,1036.523315,-34.857643,1316.118408,1031.584717,-86.542923,1154.517456,1037.364624,-9.98771,1164.881348,1033.400269
105,,,,,-94.077461,1229.307129,1111.947754,-21.867132,1241.215454,1032.273071,-111.071541,1301.856323,1036.523315,-34.837872,1316.123291,1031.598145,-86.497856,1154.495239,1037.37146,-9.950417,1164.85791,1033.374756
106,,,,,-94.061623,1229.299927,1111.954346,-21.837896,1241.1698,1032.269531,-111.058899,1301.868774,1036.518433,-34.825417,1316.118774,1031.584229,-86.492325,1154.479736,1037.369141,-9.935892,1164.832764,1033.38623
107,,,,,-94.078323,1229.30481,1111.960815,-21.823051,1241.132812,1032.283569,-111.057991,1301.867188,1036.527832,-34.836151,1316.107056,1031.590454,-86.491333,1154.482788,1037.365112,-9.930215,1164.798096,1033.392212
108,,,,,-94.085587,1229.314087,1111.957642,-21.837727,1241.173462,1032.312012,-111.067734,1301.873169,1036.530884,-34.842915,1316.11377,1031.607666,-86.504852,1154.496582,1037.38208,-9.941851,1164.8396,1033.407471
109,,,,,-94.095985,1229.331787,1111.962402,-21.878105,1241.205322,1032.280762,-111.07695,1301.876465,1036.530273,-34.850998,1316.125244,1031.59314,-86.526009,1154.517822,1037.372559,-9.980275,1164.853149,1033.393555
110,,,,,-94.10128,1229.334717,1111.963379,-21.8932,1241.254883,1032.289429,-111.092529,1301.873901,1036.528198,-34.836086,1316.108398,1031.570435,-86.531136,1154.516602,1037.363892,-9.987561,1164.872437,1033.393555
111,,,,,-94.084259,1229.319214,1111.967773,-21.864817,1241.232422,1032.289917,-111.073753,1301.851074,1036.537231,-34.836231,1316.119019,1031.598511,-86.516533,1154.511963,1037.383057,-9.975399,1164.868652,1033.398926
112,,,,,-94.077606,1229.310425,1111.940674,-21.8395,1241.172607,1032.270752,-111.06102,1301.870605,1036.523804,-34.830776,1316.106323,1031.588257,-86.49437,1154.474854,1037.362915,-9.940787,1164.828003,1033.375854
113,,,,,-94.063789,1229.306396,1111.944336,-21.834114,1241.141968,1032.285034,-111.053329,1301.873779,1036.519653,-34.839947,1316.104004,1031.586548,-86.484566,1154.478516,1037.374878,-9.928672,1164.80249,1033.401245
114,,,,,-94.066704,1229.299194,1111.957642,-21.842781,1241.150391,1032.303589,-111.076279,1301.859985,1036.537598,-34.8577,1316.110474,1031.613281,-86.499451,1154.490601,1037.36145,-9.940451,1164.809937,1033.401367
115,,,,,-94.094536,1229.31665,1111.955444,-21.865118,1241.197388,1032.298706,-111.080025,1301.87439,1036.532593,-34.859028,1316.114258,1031.608154,-86.52343,1154.521118,1037.387085,-9.969207,1164.852051,1033.40686
116,,,,,-94.109245,1229.326538,1111.967896,-21.88986,1241.231934,1032.292725,-111.10202,1301.873657,1036.545898,-34.844444,1316.130005,1031.594971,-86.538063,1154.505981,1037.358643,-9.989295,1164.872192,1033.386963
117,,,,,-94.098732,1229.339233,1111.952148,-21.880407,1241.223999,1032.30127,-111.081345,1301.850708,1036.515381,-34.848774,1316.124512,1031.582397,-86.541901,1154.514648,1037.36731,-9.972367,1164.862427,1033.389771
118,,,,,-94.075142,1229.331787,1111.956299,-21.85165,1241.201782,1032.278809,-111.058769,1301.871582,1036.536011,-34.839672,1316.120728,1031.594727,-86.507904,1154.511475,1037.355957,-9.943594,1164.849731,1033.393188
119,,,,,-94.074188,1229.31604,1111.950928,-21.828495,1241.147705,1032.283447,-111.058571,1301.868042,1036.518921,-34.845589,1316.116943,1031.603638,-86.496193,1154.489868,1037.369629,-9.953137,1164.806519,1033.383057
120,,,,,-94.093994,1229.310913,1111.951538,-21.829639,1241.131592,1032.290039,-111.060677,1301.861206,1036.514404,-34.832081,1316.097778,1031.589111,-86.481781,1154.499512,1037.365356,-9.954234,1164.81543,1033.408325
