,,yoshinari:CentreOfMass,,,HSR:HSR1,,,HSR:HSR2,,,HSR:HSR3,,,HSR:HSR4,,,HSR:HSR5,,,HSR:HSR6,,
44,,,,,-107.633438,1230.273193,1112.042725,-35.175739,1241.397095,1032.662109,-124.280579,1302.571777,1036.802368,-48.11116,1316.678711,1031.970947,-100.075424,1155.17688,1037.792603,-23.486244,1165.322021,1033.886841
45,,,,,-107.708168,1230.265747,1111.976562,-35.20834,1241.617554,1032.671143,-124.260071,1302.559814,1036.807617,-48.087746,1316.669067,1031.958496,-100.074051,1155.164062,1037.786133,-23.456093,1165.322144,1033.863281
46,,,,,-107.725906,1230.286743,1111.966431,-35.235168,1241.665405,1032.670898,-124.258751,1302.544556,1036.801636,-48.101711,1316.721436,1031.974976,-100.090408,1155.179932,1037.791626,-23.47834,1165.357178,1033.848389
47,,,,,-107.683205,1230.31311,1112.003906,-35.232155,1241.446777,1032.66748,-124.281624,1302.572144,1036.804077,-48.115021,1316.717285,1031.971924,-100.100693,1155.173584,1037.796387,-23.502577,1165.376099,1033.861816
48,,,,,-107.686356,1230.32373,1112.050293,-35.270218,1241.693604,1032.690308,-124.307625,1302.587891,1036.818604,-48.131737,1316.725586,1031.981079,-100.113548,1155.20459,1037.813843,-23.505537,1165.380981,1033.865967
49,,,,,-107.680183,1230.307251,1112.056885,-35.241886,1241.658081,1032.709961,-124.304924,1302.594971,1036.820068,-48.112137,1316.700806,1031.995972,-100.120476,1155.193359,1037.830811,-23.520178,1165.345215,1033.903809
50,,,,,-107.664375,1230.268555,1112.048584,-35.210606,1241.614624,1032.710449,-124.290756,1302.581543,1036.80481,-48.09898,1316.698242,1032.005371,-100.093521,1155.169312,1037.798462,-23.493336,1165.322144,1033.889771
51,,,,,-107.712646,1230.258667,1111.986206,-35.213352,1241.626709,1032.677368,-124.27784,1302.570801,1036.798096,-48.098633,1316.683105,1031.970215,-100.090347,1155.158813,1037.789185,-23.467203,1165.324219,1033.870361
52,,,,,-107.657166,1230.282959,1112.033936,-35.223186,1241.668701,1032.668335,-124.279396,1302.54834,1036.791138,-48.092682,1316.70752,1031.968384,-100.08741,1155.166626,1037.769165,-23.484213,1165.363159,1033.843018
53,,,,,-107.785202,1230.286011,1111.927246,-35.263748,1241.738159,1032.677734,-124.294746,1302.5448,1036.814941,-48.114765,1316.706177,1031.964844,-100.099693,1155.159912,1037.795288,-23.494705,1165.351929,1033.862427
54,,,,,-107.678322,1230.315796,1112.037231,-35.270294,1241.755859,1032.686401,-124.304962,1302.572266,1036.819824,-48.121445,1316.726318,1031.984741,-100.110916,1155.179688,1037.809814,-23.524164,1165.394165,1033.876587
55,,,,,-107.685707,1230.308594,1112.065796,-35.270317,1241.77478,1032.727051,-124.311317,1302.60498,1036.820068,-48.107315,1316.70752,1032.003174,-100.120148,1155.177124,1037.790405,-23.486256,1165.370605,1033.887817
56,,,,,-107.750755,1230.260864,1111.992554,-35.238441,1241.722412,1032.710205,-124.30941,1302.595581,1036.809082,-48.097969,1316.713623,1032.018921,-100.092865,1155.174438,1037.808594,-23.505886,1165.341675,1033.902832
57,,,,,-107.646469,1230.280762,1112.029175,-35.216866,1241.767822,1032.688477,-124.288918,1302.561035,1036.809692,-48.078716,1316.674683,1031.981323,-100.085037,1155.148438,1037.800171,-23.466825,1165.314697,1033.87146
58,,,,,-107.747787,1230.2771,1111.948242,-35.235023,1241.803589,1032.675537,-124.273277,1302.56311,1036.795288,-48.094624,1316.710938,1031.961548,-100.088669,1155.164795,1037.780151,-23.491768,1165.35376,1033.848022
59,,,,,-107.677414,1230.31543,1112.009521,-35.25378,1241.864258,1032.677246,-124.283348,1302.539795,1036.793823,-48.103142,1316.703857,1031.971802,-100.087273,1155.149414,1037.780762,-23.500084,1165.355103,1033.854614
60,,,,,-107.685196,1230.322632,1112.022095,-35.212898,1241.451172,1032.665649,-124.289024,1302.571899,1036.817139,-48.123428,1316.719116,1031.981323,-100.107903,1155.169067,1037.805298,-23.534313,1165.369507,1033.860474
61,,,,,-107.691765,1230.310303,1112.051514,-35.25721,1241.661743,1032.713867,-124.306778,1302.601807,1036.831055,-48.134125,1316.74707,1032.026123,-100.104721,1155.186401,1037.802612,-23.533598,1165.35498,1033.88855
62,,,,,-107.664352,1230.294067,1112.056885,-35.221718,1241.644897,1032.730713,-124.290207,1302.585083,1036.828613,-48.116047,1316.708496,1032.015869,-100.119728,1155.184204,1037.803101,-23.522022,1165.335693,1033.902222
63,,,,,-107.640045,1230.275024,1112.032593,-35.2188,1241.615723,1032.708984,-124.269966,1302.587891,1036.800049,-48.084656,1316.697632,1031.990967,-100.105072,1155.170288,1037.769043,-23.500717,1165.321899,1033.856934
64,,,,,-107.658493,1230.291504,1112.018188,-35.219601,1241.626587,1032.675293,-124.255959,1302.55542,1036.785645,-48.081467,1316.67981,1031.959961,-100.106216,1155.153931,1037.775391,-23.49337,1165.316284,1033.854492
65,,,,,-107.773071,1230.27832,1111.931641,-35.215351,1241.657227,1032.673828,-124.260704,1302.529419,1036.783936,-48.093506,1316.705078,1031.94397,-100.089104,1155.165283,1037.771362,-23.496511,1165.361328,1033.84082
66,,,,,-107.681114,1230.328125,1112.029297,-35.244068,1241.710205,1032.666992,-124.279724,1302.5448,1036.815186,-48.113506,1316.718628,1031.977783,-100.124641,1155.176025,1037.798828,-23.520046,1165.36145,1033.848877
67,,,,,-107.683449,1230.320801,1112.056885,-35.25877,1241.750977,1032.716553,-124.301758,1302.570923,1036.821411,-48.12254,1316.731079,1032.008789,-100.112617,1155.191895,1037.810425,-23.522797,1165.344971,1033.884033
68,,,,,-107.682617,1230.30249,1112.059814,-35.247875,1241.744995,1032.732788,-124.307022,1302.592041,1036.805664,-48.123856,1316.714233,1031.994751,-100.115623,1155.192017,1037.81189,-23.512581,1165.336426,1033.873779
69,,,,,-107.744537,1230.267578,1111.97522,-35.23254,1241.709595,1032.707764,-124.295845,1302.59021,1036.799072,-48.112228,1316.694092,1031.986328,-100.111977,1155.164551,1037.793213,-23.49789,1165.308472,1033.880981
70,,,,,-107.719582,1230.268555,1111.968872,-35.240601,1241.780151,1032.68811,-124.278427,1302.544067,1036.780884,-48.074879,1316.672974,1031.963013,-100.084694,1155.149292,1037.796265,-23.476053,1165.318848,1033.85376
71,,,,,-107.758278,1230.290771,1111.936157,-35.237251,1241.839478,1032.67334,-124.268448,1302.552002,1036.790283,-48.075462,1316.694946,1031.943237,-100.084206,1155.154663,1037.762207,-23.495546,1165.332886,1033.837036
72,,,,,-107.762383,1230.300659,1111.950439,-35.26347,1241.904541,1032.682129,-124.280922,1302.549683,1036.797852,-48.084675,1316.698853,1031.952271,-100.079063,1155.155029,1037.786621,-23.499073,1165.375122,1033.842163
73,,,,,-107.673958,1230.323486,1112.048706,-35.283646,1241.947388,1032.716675,-124.29332,1302.588989,1036.805908,-48.108566,1316.733032,1031.993286,-100.110161,1155.182739,1037.793579,-23.511341,1165.363647,1033.870361
74,,,,,-107.676888,1230.296143,1112.063965,-35.276833,1241.925537,1032.729004,-124.305611,1302.603027,1036.817139,-48.128628,1316.722168,1032.003662,-100.126732,1155.191895,1037.807007,-23.506386,1165.354004,1033.884521
75,,,,,-107.651909,1230.281128,1112.063354,-35.246864,1241.902344,1032.724854,-124.287262,1302.5896,1036.809204,-48.114548,1316.699707,1031.994751,-100.096245,1155.192383,1037.787598,-23.499851,1165.324585,1033.88562
76,,,,,-107.728607,1230.258179,1111.977783,-35.233418,1241.870605,1032.694458,-124.272461,1302.557617,1036.795532,-48.090179,1316.678345,1031.967896,-100.083168,1155.145264,1037.766724,-23.481211,1165.325439,1033.855347
77,,,,,-107.723389,1230.285156,1111.940674,-35.228733,1241.9198,1032.682617,-124.258568,1302.537231,1036.777466,-48.079887,1316.692383,1031.956909,-100.066879,1155.149658,1037.75769,-23.479715,1165.343384,1033.834839
78,,,,,-107.652977,1230.310791,1112.030884,-35.253315,1241.953003,1032.668579,-124.270836,1302.557739,1036.806763,-48.094425,1316.700439,1031.963135,-100.095436,1155.155762,1037.781128,-23.496891,1165.367188,1033.848267
79,,,,,-107.661209,1230.319214,1112.039185,-35.279049,1241.965088,1032.703979,-124.290474,1302.580688,1036.80957,-48.107803,1316.712646,1032.010254,-100.106598,1155.177856,1037.793701,-23.511576,1165.367065,1033.852783
80,,,,,-107.778008,1230.287964,1111.994995,-35.277817,1241.93335,1032.733032,-124.311302,1302.590454,1036.817261,-48.121273,1316.723633,1032.017456,-100.106926,1155.190186,1037.78418,-23.51486,1165.348022,1033.880981
81,,,,,-107.756813,1230.268188,1111.989258,-35.251587,1241.883301,1032.735107,-124.303825,1302.588989,1036.810913,-48.119934,1316.713989,1032.010742,-100.118523,1155.165283,1037.79895,-23.509377,1165.31958,1033.896973
82,,,,,-107.676651,1230.284058,1112.038696,-35.265907,1241.879639,1032.70752,-124.305519,1302.576538,1036.805298,-48.111885,1316.693726,1031.991577,-100.105736,1155.162476,1037.802246,-23.493748,1165.336426,1033.885498
83,,,,,-107.763916,1230.275269,1111.942505,-35.236992,1241.902832,1032.66626,-124.268997,1302.55542,1036.791748,-48.094246,1316.694702,1031.953857,-100.085556,1155.160889,1037.765625,-23.491396,1165.337402,1033.835327
84,,,,,-107.655388,1230.310913,1111.995361,-35.256126,1241.927612,1032.67334,-124.272926,1302.546875,1036.7854,-48.088745,1316.703979,1031.952881,-100.075447,1155.144043,1037.75647,-23.464735,1165.374756,1033.839111
85,,,,,-107.675896,1230.313843,1112.024658,-35.260704,1241.943726,1032.68042,-124.294754,1302.569214,1036.825684,-48.109837,1316.719604,1031.980347,-100.086601,1155.161987,1037.793945,-23.504257,1165.358887,1033.84314
86,,,,,-107.689629,1230.307373,1112.057251,-35.268578,1241.921509,1032.741211,-124.302383,1302.601562,1036.818726,-48.12582,1316.723267,1032.002075,-100.110504,1155.197754,1037.806519,-23.50658,1165.346924,1033.882324
87,,,,,-107.681404,1230.289062,1112.058716,-35.268684,1241.892944,1032.748413,-124.306534,1302.604004,1036.811768,-48.124996,1316.713745,1032.015503,-100.11779,1155.197266,1037.79126,-23.508482,1165.335205,1033.877563
88,,,,,-107.662224,1230.2854,1112.047485,-35.254745,1241.886841,1032.713745,-124.293221,1302.568848,1036.803589,-48.112,1316.703247,1031.996338,-100.117561,1155.172974,1037.780273,-23.503986,1165.331055,1033.877441
89,,,,,-107.755501,1230.258301,1111.957642,-35.261337,1241.91272,1032.685181,-124.282867,1302.556885,1036.789551,-48.087799,1316.700928,1031.976196,-100.094864,1155.165283,1037.77417,-23.490938,1165.322876,1033.85083
90,,,,,-107.675339,1230.299438,1112.009521,-35.244068,1241.93042,1032.660156,-124.26535,1302.547363,1036.799805,-48.08054,1316.704224,1031.953491,-100.076141,1155.138794,1037.780884,-23.459444,1165.397583,1033.841553
91,,,,,-107.666054,1230.318726,1112.020386,-35.262726,1241.947266,1032.678345,-124.281235,1302.563232,1036.803833,-48.110538,1316.718384,1031.969849,-100.087273,1155.164307,1037.785034,-23.499123,1165.36438,1033.839844
92,,,,,-107.67083,1230.312622,1112.045776,-35.272751,1241.957642,1032.706543,-124.314346,1302.59375,1036.800537,-48.137039,1316.748779,1031.9823,-100.11187,1155.176514,1037.795532,-23.504591,1165.365845,1033.875366
93,,,,,-107.808655,1230.279419,1111.980591,-35.285141,1241.929199,1032.743286,-124.320587,1302.598999,1036.803223,-48.133709,1316.724854,1032.003784,-100.121384,1155.191528,1037.78772,-23.528973,1165.341309,1033.89502
94,,,,,-107.704262,1230.293457,1112.061279,-35.273445,1241.907959,1032.731201,-124.30825,1302.60144,1036.821045,-48.12825,1316.720703,1032.016724,-100.111649,1155.16748,1037.789551,-23.519104,1165.315063,1033.872314
95,,,,,-107.699013,1230.302734,1112.018311,-35.201374,1241.411255,1032.664795,-124.286812,1302.572876,1036.794189,-48.129837,1316.719482,1031.974609,-100.106598,1155.174683,1037.775879,-23.499712,1165.336182,1033.862793
96,,,,,-107.656273,1230.309814,1112.001831,-35.21283,1241.644165,1032.65625,-124.262146,1302.548218,1036.783447,-48.09753,1316.6875,1031.965698,-100.088562,1155.154541,1037.769653,-23.490633,1165.352661,1033.835571
97,,,,,-107.666832,1230.326294,1112.023193,-35.233727,1241.679199,1032.668701,-124.262939,1302.552856,1036.80127,-48.106358,1316.712524,1031.966553,-100.086708,1155.160645,1037.776978,-23.487795,1165.362671,1033.831909
98,,,,,-107.680046,1230.313599,1112.056519,-35.209621,1241.452393,1032.687744,-124.299568,1302.576416,1036.812012,-48.137508,1316.719604,1031.978271,-100.106224,1155.193848,1037.798584,-23.471458,1165.393066,1033.872559
99,,,,,-107.713074,1230.293091,1112.069336,-35.268993,1241.64856,1032.714355,-124.304466,1302.599487,1036.823853,-48.144718,1316.71936,1032.03418,-100.129311,1155.186157,1037.807251,-23.52264,1165.327148,1033.880249
100,,,,,-107.697716,1230.283691,1112.050049,-35.240101,1241.639648,1032.703125,-124.311417,1302.593872,1036.810425,-48.126266,1316.69397,1032.014526,-100.110222,1155.171631,1037.804199,-23.530937,1165.322632,1033.883179
101,,,,,-107.757339,1230.261963,1111.968994,-35.23666,1241.615723,1032.681885,-124.294342,1302.57605,1036.790894,-48.110817,1316.689209,1031.993286,-100.11747,1155.157837,1037.7854,-23.496763,1165.338257,1033.865356
102,,,,,-107.658768,1230.294067,1112.013794,-35.210026,1241.62439,1032.670288,-124.274101,1302.552124,1036.806396,-48.090225,1316.698364,1031.962524,-100.072227,1155.155762,1037.77124,-23.4949,1165.332153,1033.825195
103,,,,,-107.649681,1230.323975,1112.009766,-35.219429,1241.676758,1032.655518,-124.263069,1302.538818,1036.790405,-48.095562,1316.716309,1031.966919,-100.073357,1155.162598,1037.786011,-23.489822,1165.352173,1033.820557
104,,,,,-107.655869,1230.322876,1112.035278,-35.24358,1241.704956,1032.683594,-124.287659,1302.553833,1036.793213,-48.100925,1316.708008,1031.976685,-100.08345,1155.168091,1037.786987,-23.504007,1165.370483,1033.849121
105,,,,,-107.702744,1230.293945,1112.066406,-35.244556,1241.719482,1032.717285,-124.31176,1302.587524,1036.80188,-48.117958,1316.705933,1032.02002,-100.117035,1155.181274,1037.807251,-23.53389,1165.342651,1033.872314
106,,,,,-107.780022,1230.254883,1111.982666,-35.249474,1241.703613,1032.724609,-124.321617,1302.592041,1036.806763,-48.141201,1316.705933,1032.02356,-100.129173,1155.191162,1037.798218,-23.528141,1165.31665,1033.880005
107,,,,,-107.679794,1230.274658,1112.042725,-35.262672,1241.743774,1032.704224,-124.305275,1302.560669,1036.805054,-48.208267,1316.637695,1031.99585,-100.111504,1155.159912,1037.802612,-23.510653,1165.332886,1033.877075
108,,,,,-107.65696,1230.292969,1112.019531,-35.243328,1241.786743,1032.667969,-124.267426,1302.554199,1036.800903,-48.115059,1316.689209,1031.965698,-100.078568,1155.156616,1037.787964,-23.503616,1165.349365,1033.842407
109,,,,,-107.646812,1230.312378,1112.008301,-35.230183,1241.843384,1032.666504,-124.257881,1302.539795,1036.796143,-48.107666,1316.689209,1031.970459,-100.070602,1155.143433,1037.785522,-23.482851,1165.366333,1033.831299
110,,,,,-107.661751,1230.305786,1112.028076,-35.251415,1241.871216,1032.706421,-124.294456,1302.562866,1036.811157,-48.117001,1316.692139,1031.968506,-100.082283,1155.179932,1037.782837,-23.49626,1165.367065,1033.852417
111,,,,,-107.662399,1230.301392,1112.046509,-35.28524,1241.904419,1032.727783,-124.311485,1302.575684,1036.797852,-48.139091,1316.699463,1032.009277,-100.109154,1155.193359,1037.811523,-23.524315,1165.352051,1033.869751
112,,,,,-107.784958,1230.251099,1111.992798,-35.278057,1241.886841,1032.760742,-124.330017,1302.585938,1036.802124,-48.147984,1316.705933,1032.012695,-100.133896,1155.183228,1037.814331,-23.527859,1165.32666,1033.887207
113,,,,,-107.758286,1230.255859,1111.994873,-35.260273,1241.914062,1032.735107,-124.316422,1302.573486,1036.805054,-48.150101,1316.695312,1032.017212,-100.113152,1155.152954,1037.823486,-23.5019,1165.327026,1033.880615
114,,,,,-107.75058,1230.269897,1111.963257,-35.265209,1241.88208,1032.691772,-124.29641,1302.554077,1036.795044,-48.123737,1316.687744,1031.95874,-100.11496,1155.173096,1037.793701,-23.505661,1165.359375,1033.851074
115,,,,,-107.666878,1230.312256,1112.014038,-35.251076,1241.92981,1032.691284,-124.258186,1302.543335,1036.801514,-48.090946,1316.699097,1031.964355,-100.067574,1155.155396,1037.779297,-23.487034,1165.35437,1033.846191
116,,,,,-107.654617,1230.327759,1112.012085,-35.267761,1241.952271,1032.686279,-124.276756,1302.561035,1036.794067,-48.091965,1316.694092,1031.958252,-100.080559,1155.151367,1037.772461,-23.50079,1165.363525,1033.839844
117,,,,,-107.670616,1230.311279,1112.037842,-35.284271,1241.94812,1032.699585,-124.30304,1302.583984,1036.794434,-48.126011,1316.717407,1031.995117,-100.096367,1155.180786,1037.789062,-23.50741,1165.341553,1033.860962
118,,,,,-107.782967,1230.260498,1111.992798,-35.290985,1241.898071,1032.729736,-124.325821,1302.58667,1036.807495,-48.148823,1316.71875,1032.025024,-100.118843,1155.199707,1037.819946,-23.536613,1165.329468,1033.899414
119,,,,,-107.683876,1230.284302,1112.069214,-35.280312,1241.886841,1032.752319,-124.328247,1302.599731,1036.809448,-48.231197,1316.674316,1032.035522,-100.126968,1155.193359,1037.819458,-23.518753,1165.330811,1033.884766
120,,,,,-107.672867,1230.28833,1112.026611,-35.278221,1241.91272,1032.699463,-124.298531,1302.558472,1036.791382,-48.135048,1316.710083,1031.992554,-100.104378,1155.164062,1037.787964,-23.49914,1165.349854,1033.859131
