,,yoshinari:CentreOfMass,,,HSR:HSR1,,,HSR:HSR2,,,HSR:HSR3,,,HSR:HSR4,,,HSR:HSR5,,,HSR:HSR6,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
297,0,-296.481,-725.583,937.112,-287.565521,1299.980225,1113.258301,-287.957733,1373.245239,1033.429443,-362.822418,1294.842407,1038.114868,-364.418213,1372.487549,1033.17688,-213.462433,1295.257202,1037.782593,-210.849167,1372.595947,1034.079102
298,0,-296.412,-725.512,937.114,-287.568817,1299.96936,1113.241577,-287.961517,1373.243042,1033.424927,-362.81601,1294.852417,1038.126587,-364.396942,1372.50293,1033.184814,-213.45285,1295.25647,1037.769531,-210.848572,1372.597412,1034.085571
299,0,-296.456,-725.453,937.156,-287.588013,1300.013672,1113.244873,-287.975616,1373.253784,1033.439697,-362.832031,1294.860474,1038.132324,-364.43277,1372.527832,1033.184937,-213.472015,1295.259521,1037.776978,-210.854401,1372.633789,1034.069336
300,0,-296.383,-725.459,937.222,-287.618042,1300.036621,1113.269409,-287.998444,1373.270264,1033.451782,-362.868164,1294.879272,1038.159424,-364.444489,1372.554077,1033.211914,-213.492493,1295.255981,1037.81311,-210.886688,1372.633911,1034.091553
301,0,-296.239,-725.406,937.193,-287.618195,1300.042969,1113.269409,-288.003784,1373.27832,1033.458618,-362.87027,1294.863281,1038.154053,-364.459045,1372.535156,1033.201782,-213.49707,1295.264404,1037.819946,-210.888794,1372.643188,1034.102905
302,0,-296.383,-725.311,937.127,-287.596802,1300.008789,1113.257324,-287.98465,1373.245361,1033.423828,-362.851166,1294.860474,1038.137207,-364.437744,1372.513428,1033.194824,-213.502609,1295.26062,1037.798462,-210.871201,1372.623901,1034.091553
303,0,-296.368,-725.274,937.086,-287.57312,1299.986694,1113.237915,-287.966766,1373.227417,1033.406738,-362.829071,1294.860962,1038.122192,-364.398254,1372.48291,1033.174316,-213.475266,1295.258789,1037.778931,-210.859177,1372.596313,1034.079224
304,0,-296.358,-725.232,937.09,-287.557465,1299.974731,1113.248291,-287.957336,1373.230103,1033.426514,-362.802399,1294.842896,1038.112427,-364.396484,1372.484619,1033.178345,-213.455475,1295.24707,1037.762817,-210.84758,1372.585327,1034.075073
305,0,-296.378,-725.179,937.094,-287.592773,1300.001465,1113.248169,-287.975067,1373.24292,1033.429443,-362.832947,1294.851807,1038.11731,-364.416962,1372.516602,1033.179932,-213.483002,1295.274048,1037.795044,-210.869553,1372.62085,1034.078125
306,0,-296.342,-725.105,937.131,-287.617706,1300.031006,1113.258301,-287.996948,1373.264038,1033.444702,-362.844757,1294.859619,1038.143433,-364.438812,1372.539673,1033.185913,-213.499268,1295.268555,1037.801758,-210.878479,1372.631836,1034.086914
307,0,-296.338,-725.044,937.142,-287.61673,1300.021729,1113.274902,-288.009735,1373.270264,1033.452515,-362.868347,1294.848755,1038.154663,-364.454376,1372.539307,1033.200195,-213.489059,1295.279663,1037.821533,-210.895645,1372.653931,1034.10144
308,0,-296.381,-724.982,937.12,-287.616089,1300.032471,1113.258179,-288.002991,1373.250732,1033.418945,-362.864014,1294.861084,1038.146118,-364.450378,1372.526855,1033.203979,-213.489304,1295.255859,1037.789795,-210.891556,1372.622681,1034.098999
309,0,-296.463,-724.924,937.108,-287.596558,1299.993896,1113.238159,-287.976624,1373.249512,1033.432739,-362.842377,1294.847534,1038.136353,-364.430695,1372.511353,1033.197144,-213.498901,1295.265015,1037.782104,-210.873138,1372.59436,1034.080566
310,0,-296.473,-724.859,937.096,-287.555481,1299.96106,1113.240723,-287.970215,1373.238403,1033.439209,-362.820312,1294.845825,1038.118896,-364.405884,1372.459839,1033.171387,-213.460587,1295.243164,1037.771484,-210.857697,1372.580566,1034.082153
311,0,-296.457,-724.8,937.093,-287.567596,1299.969238,1113.234009,-287.967896,1373.22876,1033.426147,-362.819336,1294.84668,1038.121338,-364.40918,1372.484375,1033.169678,-213.459869,1295.243896,1037.766479,-210.8647,1372.588257,1034.070923
312,0,-296.423,-724.743,937.117,-287.610779,1300.020874,1113.240601,-287.977966,1373.272705,1033.429443,-362.840973,1294.859009,1038.1427,-364.431,1372.536499,1033.189819,-213.474335,1295.254883,1037.796265,-210.879532,1372.630371,1034.066284
313,0,-296.39,-724.648,937.146,-287.621857,1300.030029,1113.269165,-288.009277,1373.262817,1033.449463,-362.853699,1294.856445,1038.165649,-364.447021,1372.523438,1033.220703,-213.504013,1295.25708,1037.825928,-210.89978,1372.65332,1034.095825
314,0,-296.417,-724.547,937.122,-287.619293,1300.026978,1113.274292,-288.005463,1373.274292,1033.438354,-362.869385,1294.860596,1038.154663,-364.462128,1372.547485,1033.209106,-213.49765,1295.278931,1037.827148,-210.895081,1372.63916,1034.104736
315,0,-296.459,-724.473,937.081,-287.595673,1299.99646,1113.257935,-287.995392,1373.25769,1033.419312,-362.85791,1294.853149,1038.138428,-364.431854,1372.515137,1033.191162,-213.494675,1295.267822,1037.797485,-210.880508,1372.607422,1034.094727
316,0,-296.458,-724.419,937.079,-287.563782,1299.970581,1113.262451,-287.961823,1373.25,1033.423218,-362.844788,1294.84375,1038.117188,-364.414276,1372.47998,1033.161255,-213.47287,1295.236328,1037.757568,-210.853256,1372.581543,1034.083374
317,0,-296.446,-724.359,937.088,-287.559906,1299.967651,1113.236084,-287.986328,1373.238403,1033.425171,-362.824341,1294.833252,1038.113647,-364.414581,1372.478516,1033.186768,-213.46553,1295.224365,1037.764038,-210.857208,1372.595093,1034.065186
318,0,-296.42,-724.286,937.109,-287.595398,1299.998779,1113.252319,-287.979889,1373.248291,1033.421997,-362.852448,1294.8479,1038.130615,-364.424225,1372.508179,1033.174805,-213.48468,1295.247803,1037.788452,-210.863449,1372.632202,1034.075806
319,0,-296.405,-724.222,937.139,-287.609955,1300.022461,1113.267212,-287.992554,1373.256226,1033.436401,-362.858276,1294.84668,1038.159058,-364.455536,1372.534668,1033.227173,-213.495285,1295.255859,1037.803223,-210.88768,1372.643066,1034.107178
320,0,-296.429,-724.141,937.135,-287.622711,1300.02771,1113.267822,-288.01355,1373.259888,1033.448242,-362.867981,1294.85498,1038.16394,-364.460419,1372.534302,1033.218994,-213.510742,1295.254883,1037.811279,-210.894638,1372.643433,1034.106323
321,0,-296.441,-724.036,937.087,-287.611145,1300.007812,1113.254517,-287.99823,1373.246948,1033.426147,-362.856598,1294.851318,1038.137695,-364.444977,1372.515747,1033.188721,-213.51178,1295.258911,1037.795044,-210.887619,1372.615356,1034.089233
322,0,-296.485,-724.021,937.089,-287.566956,1299.979004,1113.248047,-287.97583,1373.242676,1033.42627,-362.828125,1294.84314,1038.121338,-364.417389,1372.500122,1033.17981,-213.483551,1295.248169,1037.770996,-210.866714,1372.59668,1034.078247
323,0,-296.473,-723.973,937.088,-287.568176,1299.973511,1113.245483,-287.955475,1373.237915,1033.430786,-362.806732,1294.841675,1038.111328,-364.390106,1372.474609,1033.182007,-213.45517,1295.230957,1037.768188,-210.852509,1372.586792,1034.075806
324,0,-296.45,-723.921,937.125,-287.586853,1300.000122,1113.25354,-287.984772,1373.246582,1033.429688,-362.838165,1294.837891,1038.123779,-364.412292,1372.499878,1033.159546,-213.468872,1295.258667,1037.778198,-210.868042,1372.616333,1034.082397
325,0,-296.452,-723.837,937.148,-287.610107,1300.025879,1113.280029,-288.0047,1373.267212,1033.442627,-362.843872,1294.837891,1038.1521,-364.444885,1372.525879,1033.184692,-213.499405,1295.258545,1037.820801,-210.893509,1372.655396,1034.116089
326,0,-296.47,-723.777,937.156,-287.635803,1300.040894,1113.272095,-288.023041,1373.273071,1033.451416,-362.866119,1294.850464,1038.151611,-364.462341,1372.542725,1033.206055,-213.510513,1295.268555,1037.81665,-210.909973,1372.636963,1034.084473
327,0,-296.504,-723.698,937.12,-287.622711,1300.013794,1113.254517,-288.012848,1373.246826,1033.41333,-362.874023,1294.85791,1038.150635,-364.453735,1372.525024,1033.187012,-213.50824,1295.270264,1037.793701,-210.895966,1372.625732,1034.087524
328,0,-296.491,-723.649,937.069,-287.605377,1299.986694,1113.238159,-287.985504,1373.236816,1033.410034,-362.845947,1294.835571,1038.121582,-364.426056,1372.509521,1033.185303,-213.493256,1295.253662,1037.75708,-210.8694,1372.583008,1034.076904
329,0,-296.519,-723.569,937.086,-287.563599,1299.989746,1113.249146,-287.973236,1373.244873,1033.422974,-362.826294,1294.845825,1038.121704,-364.397797,1372.465576,1033.184448,-213.475388,1295.262207,1037.761963,-210.858276,1372.600098,1034.065186
330,0,-296.505,-723.501,937.105,-287.590759,1300.008179,1113.248169,-287.982269,1373.248291,1033.434082,-362.82901,1294.854736,1038.132568,-364.41391,1372.493774,1033.16748,-213.477859,1295.258423,1037.774414,-210.874878,1372.627686,1034.067383
331,0,-296.455,-723.438,937.095,-287.606903,1300.025269,1113.258911,-288.005646,1373.263672,1033.442017,-362.84848,1294.850098,1038.142822,-364.437256,1372.534546,1033.17749,-213.507477,1295.266846,1037.804077,-210.891129,1372.651733,1034.080566
332,0,-296.485,-723.399,937.106,-287.629974,1300.002197,1113.252197,-288.025391,1373.265503,1033.449097,-362.876221,1294.842651,1038.158936,-364.446136,1372.546021,1033.205566,-213.525894,1295.262939,1037.814453,-210.903336,1372.646729,1034.09436
333,0,-296.539,-723.295,937.069,-287.628937,1300.030273,1113.265747,-288.010284,1373.25769,1033.437378,-362.887756,1294.867554,1038.161377,-364.466888,1372.544922,1033.221313,-213.513611,1295.269653,1037.802856,-210.901337,1372.63208,1034.092529
334,0,-296.645,-723.201,937.054,-287.611877,1300.005005,1113.243286,-288.011627,1373.257935,1033.405518,-362.85907,1294.856079,1038.135376,-364.449921,1372.515747,1033.182739,-213.507111,1295.286499,1037.79834,-210.89386,1372.600098,1034.077637
335,0,-296.647,-723.215,937.044,-287.576263,1299.9823,1113.23877,-287.977295,1373.24707,1033.416016,-362.833405,1294.859985,1038.111206,-364.408722,1372.496704,1033.163818,-213.481384,1295.262451,1037.776611,-210.870956,1372.602051,1034.062622
336,0,-296.624,-723.127,937.029,-287.570862,1299.995483,1113.238892,-287.9664,1373.245483,1033.419067,-362.817169,1294.838501,1038.11792,-364.417328,1372.489136,1033.158325,-213.483871,1295.247192,1037.784424,-210.869965,1372.603394,1034.069824
337,0,-296.615,-723.075,937.048,-287.607117,1300.024048,1113.255493,-288.005402,1373.276489,1033.45752,-362.838013,1294.848877,1038.138306,-364.409821,1372.526611,1033.174561,-213.481247,1295.251221,1037.78833,-210.882568,1372.638916,1034.093506
338,0,-296.691,-722.997,937.093,-287.622864,1300.033813,1113.257935,-288.016724,1373.272705,1033.438354,-362.869476,1294.859741,1038.14209,-364.450684,1372.541382,1033.197388,-213.504089,1295.250854,1037.805176,-210.914444,1372.646729,1034.091431
339,0,-296.73,-722.938,937.059,-287.623718,1300.021118,1113.247559,-288.014313,1373.273193,1033.42334,-362.880432,1294.858887,1038.144653,-364.456543,1372.540771,1033.184692,-213.512924,1295.275391,1037.797852,-210.90007,1372.626831,1034.081787
340,0,-296.817,-722.892,937.034,-287.615143,1299.992432,1113.236206,-288.018707,1373.252808,1033.415771,-362.875092,1294.867188,1038.136963,-364.452454,1372.536255,1033.192017,-213.50238,1295.277954,1037.784058,-210.88887,1372.613159,1034.089478
341,0,-296.858,-722.855,937.044,-287.580048,1299.975952,1113.237793,-287.994568,1373.25708,1033.425415,-362.842407,1294.859985,1038.114868,-364.42215,1372.492432,1033.188721,-213.500626,1295.251465,1037.771362,-210.86113,1372.59668,1034.090942
342,0,-296.844,-722.839,937.061,-287.57666,1299.986084,1113.250977,-287.974274,1373.254883,1033.433105,-362.831177,1294.852295,1038.126709,-364.405762,1372.512817,1033.165039,-213.4823,1295.258423,1037.771606,-210.862244,1372.608276,1034.085205
343,0,-296.847,-722.79,937.064,-287.586182,1300.025269,1113.23291,-287.992737,1373.26062,1033.428955,-362.823151,1294.845215,1038.129395,-364.424133,1372.531006,1033.155151,-213.466766,1295.246826,1037.77356,-210.87973,1372.639526,1034.063599
344,0,-296.874,-722.751,937.078,-287.616608,1300.025391,1113.247559,-288.006592,1373.267212,1033.430908,-362.847015,1294.838135,1038.140137,-364.447418,1372.523438,1033.190918,-213.507797,1295.250488,1037.795898,-210.895386,1372.646362,1034.090454
345,0,-296.931,-722.718,937.099,-287.642914,1300.037354,1113.253784,-288.033112,1373.257446,1033.437134,-362.8703,1294.868774,1038.167236,-364.459106,1372.535034,1033.210938,-213.529236,1295.261475,1037.811523,-210.922165,1372.636841,1034.094482
346,0,-297.051,-722.693,937.083,-287.631592,1300.015991,1113.253174,-288.026215,1373.262573,1033.438477,-362.872681,1294.866943,1038.139404,-364.465118,1372.520752,1033.216309,-213.521408,1295.259888,1037.793701,-210.895508,1372.629395,1034.095947
347,0,-297.104,-722.685,937.08,-287.589691,1299.987671,1113.245361,-287.994507,1373.256104,1033.425659,-362.849274,1294.875,1038.13269,-364.435181,1372.533081,1033.186401,-213.503342,1295.266724,1037.78186,-210.871063,1372.606079,1034.077148
348,0,-297.148,-722.688,937.092,-287.569794,1299.991333,1113.24646,-287.968231,1373.250977,1033.412842,-362.82901,1294.848145,1038.122314,-364.40564,1372.515259,1033.169312,-213.465286,1295.265747,1037.776978,-210.857666,1372.607422,1034.07605
349,0,-297.167,-722.684,937.111,-287.568665,1300.002075,1113.247681,-287.978302,1373.24939,1033.438843,-362.839142,1294.847046,1038.131104,-364.416901,1372.520752,1033.158691,-213.463684,1295.256348,1037.798462,-210.85849,1372.619385,1034.079468
350,0,-297.178,-722.692,937.143,-287.61972,1300.033447,1113.259644,-287.998718,1373.271606,1033.452271,-362.848328,1294.851929,1038.141968,-364.4245,1372.549561,1033.172974,-213.489548,1295.265747,1037.81189,-210.892624,1372.629272,1034.112549
351,0,-297.27,-722.652,937.119,-287.638336,1300.060547,1113.262695,-288.029327,1373.274536,1033.439453,-362.882599,1294.863037,1038.15625,-364.46875,1372.571289,1033.212524,-213.505249,1295.260864,1037.803101,-210.906235,1372.644775,1034.085815
352,0,-297.368,-722.647,937.119,-287.64035,1300.027466,1113.253906,-288.03418,1373.285889,1033.438232,-362.88559,1294.869751,1038.153198,-364.470367,1372.537109,1033.199341,-213.526459,1295.272583,1037.797241,-210.88974,1372.627563,1034.09668
353,0,-297.467,-722.65,937.099,-287.614532,1300.002075,1113.255493,-288.009338,1373.267822,1033.434814,-362.865967,1294.880981,1038.12915,-364.440063,1372.536621,1033.194702,-213.509323,1295.27771,1037.785156,-210.878387,1372.611084,1034.092896
354,0,-297.55,-722.678,937.135,-287.580902,1300.017212,1113.249023,-287.965546,1373.255005,1033.418213,-362.829651,1294.854126,1038.119385,-364.423889,1372.505981,1033.197266,-213.478851,1295.259399,1037.771606,-210.875702,1372.601074,1034.081055
355,0,-297.585,-722.694,937.159,-287.577942,1300.017822,1113.264282,-287.978455,1373.252075,1033.451416,-362.816254,1294.844482,1038.128418,-364.402496,1372.509521,1033.171997,-213.463013,1295.250366,1037.780518,-210.866608,1372.631836,1034.073853
356,0,-297.626,-722.695,937.161,-287.595612,1300.029541,1113.266602,-287.991089,1373.281982,1033.450562,-362.831177,1294.85083,1038.133789,-364.415863,1372.534058,1033.165649,-213.475006,1295.268311,1037.803223,-210.885468,1372.641846,1034.086548
357,0,-297.699,-722.697,937.178,-287.628876,1300.040039,1113.257935,-288.026642,1373.277222,1033.44104,-362.864288,1294.854248,1038.149536,-364.450226,1372.540405,1033.188599,-213.510391,1295.258545,1037.79541,-210.907257,1372.641602,1034.08374
358,0,-297.742,-722.642,937.125,-287.621948,1300.032471,1113.26416,-288.025513,1373.27478,1033.450684,-362.878143,1294.86438,1038.159424,-364.467499,1372.533569,1033.213623,-213.510788,1295.273315,1037.802246,-210.900543,1372.628662,1034.101685
359,0,-297.862,-722.633,937.101,-287.608154,1299.994873,1113.261963,-288.020996,1373.241211,1033.435181,-362.86554,1294.861328,1038.153931,-364.464935,1372.518188,1033.220581,-213.501282,1295.266113,1037.785767,-210.896881,1372.60498,1034.102295
360,0,-297.895,-722.626,937.081,-287.577332,1299.993652,1113.247681,-287.973938,1373.250366,1033.417725,-362.839233,1294.864258,1038.129028,-364.413422,1372.500732,1033.191895,-213.468704,1295.262939,1037.769043,-210.858337,1372.606689,1034.078125
361,0,-297.923,-722.614,937.097,-287.575867,1300.013672,1113.254028,-287.964172,1373.263916,1033.446411,-362.812012,1294.849731,1038.125488,-364.411041,1372.508179,1033.17981,-213.452789,1295.259033,1037.80127,-210.870026,1372.60437,1034.089233
362,0,-297.956,-722.64,937.14,-287.594849,1300.025391,1113.259155,-287.99231,1373.283447,1033.45459,-362.828918,1294.853271,1038.144531,-364.400757,1372.534668,1033.16687,-213.466049,1295.236816,1037.788086,-210.883621,1372.637573,1034.094116
363,0,-298.001,-722.627,937.125,-287.61731,1300.025391,1113.260498,-288.02002,1373.251709,1033.428711,-362.85083,1294.835938,1038.149414,-364.438721,1372.53479,1033.202026,-213.489639,1295.247192,1037.786743,-210.898041,1372.630737,1034.094849
364,0,-298.158,-722.628,937.092,-287.633392,1300.031372,1113.266724,-288.02301,1373.259644,1033.442383,-362.872223,1294.864502,1038.148682,-364.444916,1372.531494,1033.213379,-213.503464,1295.27124,1037.801758,-210.903442,1372.636597,1034.107056
365,0,-298.242,-722.594,937.077,-287.623566,1300.005859,1113.260132,-288.011627,1373.268433,1033.430786,-362.8703,1294.876221,1038.14856,-364.449249,1372.534546,1033.216187,-213.505386,1295.277954,1037.793335,-210.877075,1372.600952,1034.088501
366,0,-298.365,-722.551,937.076,-287.585205,1300.005493,1113.250732,-287.985748,1373.266357,1033.424194,-362.85849,1294.878784,1038.141113,-364.421356,1372.509033,1033.197388,-213.495712,1295.270264,1037.786743,-210.871063,1372.601562,1034.097778
367,0,-298.374,-722.585,937.088,-287.578033,1300.007202,1113.253052,-287.972992,1373.248169,1033.443237,-362.82843,1294.844116,1038.133789,-364.400208,1372.515381,1033.208008,-213.464142,1295.26416,1037.780518,-210.855301,1372.612305,1034.086426
368,0,-298.409,-722.587,937.109,-287.582153,1300.024414,1113.264404,-287.983582,1373.245728,1033.436646,-362.829987,1294.853516,1038.133301,-364.400055,1372.538574,1033.187378,-213.463806,1295.258179,1037.795532,-210.867828,1372.622192,1034.077881
369,0,-298.348,-722.583,937.103,-287.59964,1300.026489,1113.255981,-287.998291,1373.260864,1033.442139,-362.838074,1294.846191,1038.147949,-364.418671,1372.532715,1033.174316,-213.483078,1295.240356,1037.803223,-210.880569,1372.628174,1034.082275
370,0,-298.447,-722.566,937.065,-287.61795,1300.027344,1113.261475,-287.999115,1373.258301,1033.419067,-362.864136,1294.863281,1038.156616,-364.445984,1372.550781,1033.196777,-213.504669,1295.279907,1037.816772,-210.899994,1372.635376,1034.095947
371,0,-298.497,-722.514,937.054,-287.618652,1300.012817,1113.264404,-288.020203,1373.268188,1033.439575,-362.873627,1294.873535,1038.146606,-364.445038,1372.535156,1033.222656,-213.509689,1295.275513,1037.797729,-210.891052,1372.605835,1034.092896
372,0,-298.542,-722.452,937.044,-287.578949,1300.001221,1113.271729,-287.99118,1373.247192,1033.422974,-362.851532,1294.872681,1038.12915,-364.432495,1372.501953,1033.228271,-213.498718,1295.267456,1037.772705,-210.860672,1372.587891,1034.078857
373,0,-298.558,-722.457,937.044,-287.56369,1300.009277,1113.256592,-287.984741,1373.259155,1033.415894,-362.834717,1294.856079,1038.12915,-364.397247,1372.509399,1033.189941,-213.47345,1295.264526,1037.787476,-210.851654,1372.605469,1034.091553
374,0,-298.57,-722.517,937.075,-287.567749,1300.018921,1113.265137,-287.969147,1373.250854,1033.447144,-362.823486,1294.847778,1038.138306,-364.388336,1372.536255,1033.19043,-213.460434,1295.249023,1037.784546,-210.86412,1372.610474,1034.083008
375,0,-298.53,-722.518,937.048,-287.594788,1300.028076,1113.240601,-287.980103,1373.263428,1033.427368,-362.828461,1294.85022,1038.130371,-364.392059,1372.52002,1033.165283,-213.47168,1295.25,1037.780762,-210.885742,1372.628174,1034.064087
376,0,-298.585,-722.491,937.034,-287.628723,1300.026611,1113.245117,-288.01474,1373.255127,1033.432129,-362.857635,1294.849121,1038.145386,-364.440918,1372.540894,1033.196655,-213.492081,1295.237549,1037.782349,-210.900711,1372.635986,1034.088013
377,0,-298.724,-722.464,937.013,-287.615448,1299.994995,1113.248901,-288.008972,1373.256226,1033.443848,-362.869324,1294.875366,1038.154541,-364.458954,1372.545776,1033.2052,-213.502914,1295.259277,1037.796997,-210.887527,1372.615479,1034.090576
378,0,-298.735,-722.422,937.027,-287.584167,1299.993774,1113.259033,-288.017944,1373.269043,1033.438599,-362.860596,1294.879883,1038.137939,-364.451782,1372.514038,1033.220215,-213.50499,1295.282471,1037.803589,-210.88324,1372.600952,1034.095825
379,0,-298.783,-722.441,937.004,-287.573303,1300.009766,1113.266724,-287.975586,1373.263672,1033.429199,-362.842102,1294.86377,1038.123535,-364.417603,1372.500488,1033.195068,-213.472931,1295.276367,1037.786499,-210.86879,1372.623535,1034.078979
380,0,-298.752,-722.457,937.019,-287.563965,1300.011963,1113.256714,-287.97049,1373.234375,1033.436157,-362.817383,1294.851562,1038.124512,-364.398224,1372.501709,1033.165894,-213.454956,1295.240479,1037.773804,-210.864075,1372.602295,1034.078003
381,0,-298.75,-722.469,937.029,-287.581451,1300.00415,1113.234253,-287.995209,1373.247559,1033.440308,-362.826447,1294.83313,1038.134644,-364.397095,1372.515381,1033.161743,-213.47551,1295.224976,1037.788574,-210.878326,1372.620239,1034.077881
382,0,-298.83,-722.408,937.045,-287.618256,1300.025269,1113.248901,-288.003021,1373.250854,1033.438965,-362.840698,1294.852295,1038.141602,-364.422974,1372.519165,1033.171021,-213.499176,1295.248413,1037.784424,-210.89949,1372.625366,1034.077881
383,0,-298.871,-722.354,937.052,-287.615601,1300.005859,1113.25293,-288.01236,1373.254517,1033.43396,-362.865662,1294.863525,1038.145874,-364.447937,1372.538696,1033.19397,-213.50058,1295.264648,1037.806152,-210.893097,1372.625488,1034.090698
384,0,-298.924,-722.304,937.017,-287.598083,1300.015137,1113.274414,-288.004181,1373.249268,1033.423828,-362.870514,1294.873901,1038.147705,-364.442993,1372.526123,1033.19812,-213.501373,1295.266968,1037.791748,-210.879166,1372.619629,1034.086304
385,0,-298.919,-722.278,937.005,-287.577698,1299.989136,1113.248169,-287.989899,1373.256348,1033.411377,-362.842804,1294.868408,1038.120972,-364.425964,1372.508423,1033.182739,-213.487564,1295.28125,1037.787231,-210.872086,1372.605103,1034.082642
386,0,-298.887,-722.309,937.014,-287.575226,1299.991089,1113.230103,-287.97049,1373.248291,1033.438232,-362.816437,1294.85144,1038.118408,-364.41806,1372.508789,1033.192505,-213.460373,1295.256104,1037.774536,-210.873352,1372.609375,1034.073853
387,0,-298.83,-722.338,937.013,-287.579437,1300.006348,1113.241577,-287.980377,1373.25415,1033.430664,-362.823639,1294.835571,1038.123901,-364.39975,1372.522705,1033.178345,-213.470978,1295.24292,1037.772339,-210.879715,1372.624023,1034.068848
388,0,-298.853,-722.31,937.016,-287.592621,1300.019897,1113.24585,-288.001007,1373.247314,1033.430908,-362.835266,1294.836914,1038.124146,-364.429474,1372.522949,1033.159668,-213.481277,1295.258789,1037.788208,-210.883606,1372.615479,1034.07373
389,0,-298.902,-722.25,937.008,-287.613861,1300.018066,1113.256958,-288.00769,1373.252075,1033.437988,-362.84494,1294.861572,1038.126831,-364.440857,1372.540527,1033.18689,-213.492188,1295.25647,1037.77771,-210.894241,1372.642334,1034.079956
390,0,-298.948,-722.176,937.002,-287.617523,1299.997803,1113.247559,-288.012207,1373.254761,1033.423706,-362.865295,1294.875,1038.131714,-364.456177,1372.536255,1033.199463,-213.51741,1295.280762,1037.792603,-210.886398,1372.60437,1034.082275
391,0,-298.944,-722.134,936.975,-287.584625,1299.987427,1113.25293,-287.994965,1373.249023,1033.420288,-362.861145,1294.871704,1038.130737,-364.431335,1372.518555,1033.208618,-213.480759,1295.266357,1037.779907,-210.865372,1372.603149,1034.092773
392,0,-298.907,-722.143,936.986,-287.578491,1299.981079,1113.241089,-287.992401,1373.247925,1033.425659,-362.847748,1294.852905,1038.127808,-364.419342,1372.494385,1033.168701,-213.470337,1295.262085,1037.772705,-210.871552,1372.613525,1034.066772
393,0,-298.875,-722.142,936.996,-287.583038,1300.004761,1113.241089,-287.983795,1373.241333,1033.41687,-362.818939,1294.830688,1038.1073,-364.417694,1372.517822,1033.160767,-213.472687,1295.21875,1037.763794,-210.87355,1372.626465,1034.074463
394,0,-298.907,-722.086,937.029,-287.599579,1299.995728,1113.246094,-287.996948,1373.253052,1033.433228,-362.830902,1294.82666,1038.131714,-364.409241,1372.51001,1033.167236,-213.467651,1295.226074,1037.780884,-210.879791,1372.611206,1034.067749
395,0,-298.879,-722.034,936.983,-287.601776,1300.019043,1113.255615,-288.000336,1373.26001,1033.430664,-362.856934,1294.853882,1038.143311,-364.444061,1372.529785,1033.170166,-213.476517,1295.253052,1037.788696,-210.892273,1372.630737,1034.083618
396,0,-298.916,-721.963,936.965,-287.600464,1300.008301,1113.24353,-288.011536,1373.263062,1033.419556,-362.854889,1294.863892,1038.143188,-364.437256,1372.524292,1033.194946,-213.502426,1295.282715,1037.782227,-210.879013,1372.618164,1034.088257
397,0,-298.92,-721.903,936.95,-287.59375,1299.997803,1113.259033,-287.989136,1373.263428,1033.425659,-362.868591,1294.873535,1038.12915,-364.440643,1372.521606,1033.203735,-213.490326,1295.279053,1037.778809,-210.865158,1372.62146,1034.085205
398,0,-298.888,-721.874,936.949,-287.583344,1299.989868,1113.245605,-287.994202,1373.245361,1033.403809,-362.846436,1294.856689,1038.122681,-364.420441,1372.516113,1033.192627,-213.496979,1295.285278,1037.783691,-210.873032,1372.611084,1034.081665
399,0,-298.842,-721.866,936.948,-287.577148,1299.990234,1113.251953,-287.98468,1373.233032,1033.425171,-362.82843,1294.832397,1038.122925,-364.414154,1372.515381,1033.160156,-213.45845,1295.229248,1037.78833,-210.866516,1372.612061,1034.072632
400,0,-298.804,-721.835,936.954,-287.587524,1299.997681,1113.247192,-287.987946,1373.242798,1033.435425,-362.829742,1294.821777,1038.146606,-364.406342,1372.494873,1033.165894,-213.471405,1295.213867,1037.793335,-210.883621,1372.629761,1034.08374
401,0,-298.823,-721.761,936.937,-287.616974,1300.016968,1113.23645,-288.003845,1373.254761,1033.429443,-362.832764,1294.845947,1038.130859,-364.42395,1372.513916,1033.164185,-213.476517,1295.234741,1037.778809,-210.878433,1372.622803,1034.085693
402,0,-298.797,-721.635,936.948,-287.603302,1300.020264,1113.25708,-288.007843,1373.251587,1033.412109,-362.874023,1294.842773,1038.133057,-364.445892,1372.520508,1033.200806,-213.495972,1295.276611,1037.800293,-210.88385,1372.619263,1034.083374
403,0,-298.823,-721.555,936.944,-287.601471,1299.991577,1113.24939,-288.003693,1373.258423,1033.421265,-362.869324,1294.870483,1038.143433,-364.425049,1372.50769,1033.201782,-213.488297,1295.271606,1037.796875,-210.877777,1372.604126,1034.096924
404,0,-298.795,-721.5,936.922,-287.587128,1299.99707,1113.247437,-287.990509,1373.247681,1033.436523,-362.848053,1294.876465,1038.131226,-364.425873,1372.500488,1033.183716,-213.48761,1295.268066,1037.790039,-210.875198,1372.614014,1034.094849
405,0,-298.827,-721.499,936.907,-287.578674,1300.009521,1113.243408,-287.985748,1373.239136,1033.43457,-362.835388,1294.847656,1038.142822,-364.408264,1372.500732,1033.169678,-213.469849,1295.235474,1037.783936,-210.874023,1372.615845,1034.081909
