,,yoshinari:CentreOfMass,,,HSR:HSR1,,,HSR:HSR2,,,HSR:HSR3,,,HSR:HSR4,,,HSR:HSR5,,,HSR:HSR6,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-2010.64,-760.512,959.083,-227.849014,1276.812744,1113.136353,-179.3927,1331.758301,1033.471924,-287.202393,1322.344116,1037.964233,-237.332626,1381.870117,1033.012451,-174.993713,1223.941528,1038.263916,-121.887024,1280.548584,1034.577026
2,0,-2010.6,-760.582,959.08,-227.843887,1276.784058,1113.117065,-179.350189,1331.734985,1033.467285,-287.173889,1322.331299,1037.955933,-237.316833,1381.87561,1033.004761,-174.969788,1223.922119,1038.253418,-121.867676,1280.533081,1034.571045
3,0,-2010.59,-760.694,959.066,-227.836411,1276.784546,1113.097168,-179.333984,1331.724121,1033.44043,-287.165833,1322.333862,1037.936523,-237.29567,1381.848755,1032.976074,-174.966537,1223.907837,1038.237061,-121.862747,1280.533813,1034.540283
4,0,-2010.56,-760.823,959.145,-227.812485,1276.798096,1113.091553,-179.336105,1331.761719,1033.431396,-287.17569,1322.336914,1037.965088,-237.287003,1381.837158,1033.005859,-174.955475,1223.911987,1038.240356,-121.852448,1280.509766,1034.542725
5,0,-2010.56,-760.899,959.131,-227.838974,1276.770752,1113.109741,-179.371368,1331.748413,1033.459717,-287.188507,1322.323853,1037.975708,-237.313019,1381.816895,1033.035645,-174.960358,1223.890015,1038.268799,-121.871223,1280.497681,1034.574097
6,0,-2010.59,-760.972,959.323,-227.858063,1276.795532,1113.135986,-179.37413,1331.743164,1033.466309,-287.204529,1322.330444,1037.991577,-237.343079,1381.832275,1033.032593,-174.988297,1223.901489,1038.268433,-121.887726,1280.50415,1034.584106
7,0,-2010.56,-760.981,959.315,-227.849365,1276.789429,1113.151611,-179.369461,1331.733032,1033.469604,-287.200165,1322.335327,1037.975952,-237.360092,1381.850708,1033.029663,-175.001801,1223.920044,1038.273315,-121.890327,1280.521606,1034.58313
8,0,-2010.51,-761.039,959.341,-227.842926,1276.768433,1113.157471,-179.341827,1331.728638,1033.501587,-287.175079,1322.327881,1037.98584,-237.378143,1381.846436,1033.056396,-174.975067,1223.905029,1038.279541,-121.876976,1280.533325,1034.592896
9,0,-2010.4,-761.112,959.328,-227.812515,1276.768921,1113.151489,-179.321671,1331.700073,1033.498047,-287.16214,1322.309204,1037.957153,-237.334991,1381.825439,1033.021973,-174.976303,1223.903809,1038.270508,-121.859085,1280.50769,1034.583374
10,0,-2010.29,-761.181,959.219,-227.811096,1276.77356,1113.142944,-179.314941,1331.704956,1033.47998,-287.182159,1322.316162,1037.963257,-237.334305,1381.804688,1033.042358,-174.955215,1223.868042,1038.258667,-121.862015,1280.484741,1034.587524
11,0,-2010.24,-761.257,959.203,-227.808167,1276.742676,1113.154541,-179.335907,1331.709717,1033.486938,-287.179779,1322.302124,1037.988159,-237.344055,1381.769287,1033.041016,-174.97818,1223.846802,1038.2677,-121.870636,1280.465332,1034.596313
12,0,-2010.19,-761.297,959.244,-227.842667,1276.755981,1113.180786,-179.359619,1331.709229,1033.50708,-287.19693,1322.30896,1038.001587,-237.369614,1381.77417,1033.068481,-174.98468,1223.860352,1038.294556,-121.891533,1280.456909,1034.613159
13,0,-2010.16,-761.31,959.28,-227.848282,1276.76416,1113.180664,-179.35849,1331.696289,1033.490845,-287.209778,1322.321411,1038.004639,-237.388504,1381.813965,1033.067871,-175.016022,1223.884033,1038.306396,-121.90509,1280.477173,1034.603516
14,0,-2010.03,-761.334,959.267,-227.835617,1276.758301,1113.180542,-179.334152,1331.679688,1033.52063,-287.185516,1322.304077,1037.995483,-237.405029,1381.817383,1033.072632,-175.015442,1223.876099,1038.289429,-121.900909,1280.475098,1034.584473
15,0,-2009.92,-761.395,959.224,-227.82103,1276.720703,1113.185791,-179.323654,1331.643066,1033.517456,-287.1745,1322.303711,1037.991455,-237.386292,1381.795898,1033.050903,-174.995605,1223.850342,1038.28833,-121.887558,1280.464722,1034.58374
16,0,-2009.81,-761.449,959.263,-227.809189,1276.727905,1113.155029,-179.319473,1331.6698,1033.498901,-287.167419,1322.296387,1037.979858,-237.374908,1381.785767,1033.022217,-174.955505,1223.826782,1038.268555,-121.866928,1280.445923,1034.589111
17,0,-2009.74,-761.533,959.324,-227.81073,1276.725342,1113.154541,-179.328964,1331.6698,1033.495483,-287.164093,1322.273926,1037.995361,-237.367416,1381.755005,1033.072144,-174.966476,1223.824463,1038.303101,-121.876465,1280.428467,1034.594238
18,0,-2009.68,-761.552,959.364,-227.8228,1276.725464,1113.178223,-179.35347,1331.678223,1033.483521,-287.184937,1322.299805,1037.994019,-237.380341,1381.769775,1033.069702,-174.979004,1223.825439,1038.299683,-121.883392,1280.441772,1034.598999
19,0,-2009.59,-761.558,959.422,-227.836716,1276.742432,1113.18689,-179.34761,1331.683472,1033.51416,-287.216827,1322.315796,1038.003174,-237.394165,1381.807007,1033.083008,-174.996811,1223.864136,1038.308716,-121.901375,1280.461792,1034.616821
20,0,-2009.47,-761.538,959.428,-227.845245,1276.755005,1113.172363,-179.352539,1331.685425,1033.522583,-287.210663,1322.335327,1037.998047,-237.393677,1381.811523,1033.063354,-175.010834,1223.891113,1038.309937,-121.89222,1280.50708,1034.61853
21,0,-2009.33,-761.606,959.45,-227.811081,1276.747925,1113.198853,-179.329193,1331.674316,1033.535156,-287.177917,1322.311523,1037.989136,-237.384399,1381.822876,1033.059814,-175.003357,1223.881836,1038.321899,-121.883789,1280.467896,1034.606934
22,0,-2009.14,-761.653,959.444,-227.805618,1276.732422,1113.161743,-179.311127,1331.681274,1033.507812,-287.163086,1322.309326,1037.981201,-237.372833,1381.800659,1033.060059,-174.982864,1223.851074,1038.285522,-121.873375,1280.45813,1034.595093
23,0,-2008.96,-761.689,959.459,-227.800491,1276.745239,1113.17627,-179.315521,1331.694458,1033.490479,-287.177979,1322.309814,1037.983276,-237.366928,1381.784668,1033.058594,-174.963089,1223.847412,1038.281494,-121.872063,1280.452515,1034.588623
24,0,-2008.82,-761.723,959.519,-227.811554,1276.749878,1113.176392,-179.330765,1331.693848,1033.507446,-287.178955,1322.307617,1038.003052,-237.38028,1381.782227,1033.071655,-174.974121,1223.852539,1038.315186,-121.882439,1280.443604,1034.61853
25,0,-2008.73,-761.697,959.509,-227.834381,1276.764282,1113.176392,-179.354355,1331.713745,1033.513062,-287.201935,1322.326416,1038.004761,-237.37886,1381.790649,1033.062988,-174.997131,1223.878906,1038.318115,-121.891426,1280.481201,1034.61438
26,0,-2008.51,-761.672,959.46,-227.854385,1276.762573,1113.183228,-179.362381,1331.709717,1033.510132,-287.207581,1322.333496,1037.998535,-237.399246,1381.843018,1033.083618,-175.017853,1223.887817,1038.319458,-121.891235,1280.514526,1034.619019
27,0,-2008.32,-761.708,959.454,-227.830185,1276.757446,1113.188721,-179.34729,1331.683228,1033.526489,-287.196411,1322.328979,1037.999878,-237.383148,1381.838989,1033.086304,-175.006577,1223.894165,1038.31604,-121.886292,1280.512085,1034.606689
28,0,-2008.19,-761.805,959.48,-227.818588,1276.738159,1113.176758,-179.335678,1331.674194,1033.511475,-287.176086,1322.313477,1037.983154,-237.385742,1381.806152,1033.064941,-174.994949,1223.874023,1038.293335,-121.892181,1280.461426,1034.589111
29,0,-2007.97,-761.892,959.504,-227.815857,1276.728882,1113.17334,-179.330566,1331.683472,1033.490479,-287.18338,1322.302979,1037.989502,-237.368027,1381.761108,1033.015747,-174.981262,1223.839111,1038.286011,-121.872696,1280.452759,1034.588867
30,0,-2007.76,-761.903,959.507,-227.804764,1276.737915,1113.175903,-179.34137,1331.689697,1033.493652,-287.191895,1322.306152,1037.993042,-237.369858,1381.776367,1033.073486,-174.966125,1223.828125,1038.294678,-121.873009,1280.447144,1034.609619
31,0,-2007.55,-761.893,959.468,-227.821457,1276.74646,1113.19458,-179.34787,1331.704834,1033.519531,-287.194824,1322.314941,1037.995605,-237.373581,1381.77832,1033.067261,-174.995575,1223.87146,1038.317627,-121.888992,1280.459717,1034.603638
32,0,-2007.4,-761.876,959.476,-227.853485,1276.757568,1113.18689,-179.361206,1331.700439,1033.536011,-287.207611,1322.324097,1038.012085,-237.397125,1381.808105,1033.081177,-175.022858,1223.882446,1038.304077,-121.909431,1280.484497,1034.61084
33,0,-2007.18,-761.904,959.466,-227.841599,1276.727417,1113.202148,-179.342316,1331.673462,1033.538696,-287.198273,1322.329346,1038.000366,-237.38414,1381.802612,1033.05542,-175.008621,1223.872925,1038.329468,-121.90287,1280.487305,1034.602661
34,0,-2006.94,-761.96,959.444,-227.823441,1276.73291,1113.203125,-179.332626,1331.673706,1033.505737,-287.197968,1322.302856,1037.977661,-237.375168,1381.796753,1033.059204,-174.999878,1223.866577,1038.301758,-121.892273,1280.484863,1034.597046
35,0,-2006.68,-762.022,959.424,-227.818176,1276.722046,1113.184204,-179.329605,1331.685181,1033.499512,-287.195282,1322.284912,1037.987061,-237.378098,1381.772705,1033.050049,-174.984573,1223.842529,1038.300659,-121.890129,1280.453979,1034.604126
36,0,-2006.41,-762.07,959.395,-227.812225,1276.725952,1113.191895,-179.337357,1331.698364,1033.499268,-287.180176,1322.291992,1038.006104,-237.364487,1381.772095,1033.059692,-174.964462,1223.826904,1038.291016,-121.892395,1280.439575,1034.61438
37,0,-2006.25,-762.074,959.418,-227.82692,1276.746338,1113.188232,-179.347351,1331.706787,1033.500977,-287.189392,1322.309937,1038.010498,-237.375793,1381.780762,1033.066772,-174.980606,1223.841064,1038.291016,-121.874779,1280.442383,1034.614136
38,0,-2006.08,-762.078,959.367,-227.833267,1276.741211,1113.197266,-179.339249,1331.696167,1033.507202,-287.191101,1322.324219,1038.007324,-237.385056,1381.813721,1033.078857,-174.996063,1223.896484,1038.318115,-121.887604,1280.496826,1034.626465
39,0,-2005.92,-762.102,959.346,-227.832977,1276.736084,1113.204224,-179.349915,1331.686768,1033.519165,-287.197388,1322.325928,1037.98877,-237.381012,1381.811157,1033.056274,-175.018997,1223.88147,1038.317261,-121.896057,1280.509155,1034.60437
