timestamp,gravity_x,gravity_y,gravity_z,trunk_x,trunk_y,trunk_z,nose_x,nose_y,nose_z,l_eye_x,l_eye_y,l_eye_z,r_eye_x,r_eye_y,r_eye_z,l_ear_x,l_ear_y,l_ear_z,r_ear_x,r_ear_y,r_ear_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,r_elbow_x,r_elbow_y,r_elbow_z,l_hand_x,l_hand_y,l_hand_z,r_hand_x,r_hand_y,r_hand_z,l_base_x,l_base_y,l_base_z,r_base_x,r_base_y,r_base_z,l_knee_x,l_knee_y,l_knee_z,r_knee_x,r_knee_y,r_knee_z,l_foot_x,l_foot_y,l_foot_z,r_foot_x,r_foot_y,r_foot_z
1702263383.275542,,,,10.91666737277852,-0.3873107716476714,0.6955737014011301,,,,,,,,,,,,,10.9310257089218,-0.47433677916276423,1.175903518064136,10.952352021093446,-0.21182881557350003,0.9331435628882648,10.907231269521079,-0.5740122046928827,0.9529689218155096,11.028320784764162,-0.173311307430638,0.6681928330014648,10.998587425326035,-0.6410047109361493,0.6686924890845957,11.108365411153784,-0.13431864724607148,0.4816863567997822,10.935831488935628,-0.6163570478696089,0.48742926232647793,10.928409011098728,-0.27181190096562824,0.44716631838643567,10.878682637776176,-0.49159838358170554,0.4490160025143129,,,,,,,,,,,,
1702263383.281071,,,,10.91666737277852,-0.3873107716476714,0.6955737014011301,,,,,,,,,,,,,10.9310257089218,-0.47433677916276423,1.175903518064136,10.952352021093446,-0.21182881557350003,0.9331435628882648,10.907231269521079,-0.5740122046928827,0.9529689218155096,11.028320784764162,-0.173311307430638,0.6681928330014648,10.998587425326035,-0.6410047109361493,0.6686924890845957,11.108365411153784,-0.13431864724607148,0.4816863567997822,10.935831488935628,-0.6163570478696089,0.48742926232647793,10.928409011098728,-0.27181190096562824,0.44716631838643567,10.878682637776176,-0.49159838358170554,0.4490160025143129,,,,,,,,,,,,
1702263383.2909753,,,,10.91666737277852,-0.3873107716476714,0.6955737014011301,,,,,,,,,,,,,10.9310257089218,-0.47433677916276423,1.175903518064136,10.952352021093446,-0.21182881557350003,0.9331435628882648,10.907231269521079,-0.5740122046928827,0.9529689218155096,11.028320784764162,-0.173311307430638,0.6681928330014648,10.998587425326035,-0.6410047109361493,0.6686924890845957,11.108365411153784,-0.13431864724607148,0.4816863567997822,10.935831488935628,-0.6163570478696089,0.48742926232647793,10.928409011098728,-0.27181190096562824,0.44716631838643567,10.878682637776176,-0.49159838358170554,0.4490160025143129,,,,,,,,,,,,
1702263383.3024554,,,,10.91666737277852,-0.3873107716476714,0.6955737014011301,,,,,,,,,,,,,10.9310257089218,-0.47433677916276423,1.175903518064136,10.952352021093446,-0.21182881557350003,0.9331435628882648,10.907231269521079,-0.5740122046928827,0.9529689218155096,11.028320784764162,-0.173311307430638,0.6681928330014648,10.998587425326035,-0.6410047109361493,0.6686924890845957,11.108365411153784,-0.13431864724607148,0.4816863567997822,10.935831488935628,-0.6163570478696089,0.48742926232647793,10.928409011098728,-0.27181190096562824,0.44716631838643567,10.878682637776176,-0.49159838358170554,0.4490160025143129,,,,,,,,,,,,
1702263383.3120503,,,,10.91666737277852,-0.3873107716476714,0.6955737014011301,,,,,,,,,,,,,10.9310257089218,-0.47433677916276423,1.175903518064136,10.952352021093446,-0.21182881557350003,0.9331435628882648,10.907231269521079,-0.5740122046928827,0.9529689218155096,11.028320784764162,-0.173311307430638,0.6681928330014648,10.998587425326035,-0.6410047109361493,0.6686924890845957,11.108365411153784,-0.13431864724607148,0.4816863567997822,10.935831488935628,-0.6163570478696089,0.48742926232647793,10.928409011098728,-0.27181190096562824,0.44716631838643567,10.878682637776176,-0.49159838358170554,0.4490160025143129,,,,,,,,,,,,
1702263383.323462,,,,10.91666737277852,-0.3873107716476714,0.6955737014011301,,,,,,,,,,,,,10.9310257089218,-0.47433677916276423,1.175903518064136,10.952352021093446,-0.21182881557350003,0.9331435628882648,10.907231269521079,-0.5740122046928827,0.9529689218155096,11.028320784764162,-0.173311307430638,0.6681928330014648,10.998587425326035,-0.6410047109361493,0.6686924890845957,11.108365411153784,-0.13431864724607148,0.4816863567997822,10.935831488935628,-0.6163570478696089,0.48742926232647793,10.928409011098728,-0.27181190096562824,0.44716631838643567,10.878682637776176,-0.49159838358170554,0.4490160025143129,,,,,,,,,,,,
1702263383.3361468,,,,10.91666737277852,-0.3873107716476714,0.6955737014011301,,,,,,,,,,,,,10.9310257089218,-0.47433677916276423,1.175903518064136,10.952352021093446,-0.21182881557350003,0.9331435628882648,10.907231269521079,-0.5740122046928827,0.9529689218155096,11.028320784764162,-0.173311307430638,0.6681928330014648,10.998587425326035,-0.6410047109361493,0.6686924890845957,11.108365411153784,-0.13431864724607148,0.4816863567997822,10.935831488935628,-0.6163570478696089,0.48742926232647793,10.928409011098728,-0.27181190096562824,0.44716631838643567,10.878682637776176,-0.49159838358170554,0.4490160025143129,,,,,,,,,,,,
1702263383.347682,,,,10.91666737277852,-0.3873107716476714,0.6955737014011301,,,,,,,,,,,,,10.9310257089218,-0.47433677916276423,1.175903518064136,10.952352021093446,-0.21182881557350003,0.9331435628882648,10.907231269521079,-0.5740122046928827,0.9529689218155096,11.028320784764162,-0.173311307430638,0.6681928330014648,10.998587425326035,-0.6410047109361493,0.6686924890845957,11.108365411153784,-0.13431864724607148,0.4816863567997822,10.935831488935628,-0.6163570478696089,0.48742926232647793,10.928409011098728,-0.27181190096562824,0.44716631838643567,10.878682637776176,-0.49159838358170554,0.4490160025143129,,,,,,,,,,,,
1702263383.3605795,,,,10.91666737277852,-0.3873107716476714,0.6955737014011301,,,,,,,,,,,,,10.9310257089218,-0.47433677916276423,1.175903518064136,10.952352021093446,-0.21182881557350003,0.9331435628882648,10.907231269521079,-0.5740122046928827,0.9529689218155096,11.028320784764162,-0.173311307430638,0.6681928330014648,10.998587425326035,-0.6410047109361493,0.6686924890845957,11.108365411153784,-0.13431864724607148,0.4816863567997822,10.935831488935628,-0.6163570478696089,0.48742926232647793,10.928409011098728,-0.27181190096562824,0.44716631838643567,10.878682637776176,-0.49159838358170554,0.4490160025143129,,,,,,,,,,,,
1702263383.3745482,,,,10.91666737277852,-0.3873107716476714,0.6955737014011301,,,,,,,,,,,,,10.9310257089218,-0.47433677916276423,1.175903518064136,10.952352021093446,-0.21182881557350003,0.9331435628882648,10.907231269521079,-0.5740122046928827,0.9529689218155096,11.028320784764162,-0.173311307430638,0.6681928330014648,10.998587425326035,-0.6410047109361493,0.6686924890845957,11.108365411153784,-0.13431864724607148,0.4816863567997822,10.935831488935628,-0.6163570478696089,0.48742926232647793,10.928409011098728,-0.27181190096562824,0.44716631838643567,10.878682637776176,-0.49159838358170554,0.4490160025143129,,,,,,,,,,,,
