timestamp,gravity_x,gravity_y,gravity_z,trunk_x,trunk_y,trunk_z,nose_x,nose_y,nose_z,l_eye_x,l_eye_y,l_eye_z,r_eye_x,r_eye_y,r_eye_z,l_ear_x,l_ear_y,l_ear_z,r_ear_x,r_ear_y,r_ear_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,r_elbow_x,r_elbow_y,r_elbow_z,l_hand_x,l_hand_y,l_hand_z,r_hand_x,r_hand_y,r_hand_z,l_base_x,l_base_y,l_base_z,r_base_x,r_base_y,r_base_z,l_knee_x,l_knee_y,l_knee_z,r_knee_x,r_knee_y,r_knee_z,l_foot_x,l_foot_y,l_foot_z,r_foot_x,r_foot_y,r_foot_z
1702263381.311496,,,,11.247486057078312,-0.252275190904473,0.6750703805857868,,,,,,,,,,,,,,,,11.239216413628554,-0.2195049166083592,0.9140159761394456,11.239216413651285,-0.2195049166083033,0.9146454625894147,11.291939235414606,-0.5842772275671746,0.6436840232768715,11.297843923402423,-0.17944294413869805,0.6644872945691039,11.324418564549696,-0.15917848191956707,0.47460503347605854,11.324418564572545,-0.15917848191951045,0.475237767731756,11.257151653940214,-0.2819808161709739,0.43576099754468633,11.254359747093192,-0.2881101142302529,0.43585908606960383,,,,11.021801120956164,-0.42284353091727134,0.0965827774245833,,,,,,
1702263381.3208983,,,,11.247972381423018,-0.2558483866886657,0.6755545905067089,,,,,,,,,,,,,,,,11.243487795418144,-0.21990935174808796,0.9123763033106805,11.243487795501068,-0.21990935174788687,0.914672766932283,11.298746845117337,-0.5497303394394164,0.6452372242045973,11.301647726414355,-0.17982036170014026,0.6660992467203413,11.326412463280935,-0.159504137929354,0.47453648538670307,11.32641246336429,-0.15950413792915166,0.4768447975043333,11.257550201904257,-0.28060737423288307,0.43740572486100615,11.24736373286859,-0.3029674690258049,0.4377635669228683,,,,11.021801120956164,-0.42284353091727134,0.0965827774245833,,,,,,
1702263381.3304584,,,,11.248132335277257,-0.25702362384027727,0.675713848919238,,,,,,,,,,,,,,,,11.244892668498439,-0.2200423719435469,0.9118370089251399,11.244892668601162,-0.2200423719432981,0.9146817474304358,11.300985892826873,-0.5383677416831105,0.6457480776658759,11.302898811125921,-0.17994449571536544,0.6666294236737382,11.327068263860314,-0.15961124738107793,0.47451393966960603,11.327068263963568,-0.1596112473808277,0.47737335546940013,11.257681285786118,-0.280155644160222,0.43794668168597517,11.24506271822329,-0.30785410731404295,0.4383899576354037,,,,11.021801120956164,-0.42284353091727134,0.0965827774245833,,,,,,
1702263381.3407757,,,,11.248210728502848,-0.25759960640468094,0.675791901309537,,,,,,,,,,,,,,,,11.245581195404128,-0.22010756500963818,0.9115727012807412,11.245581195516554,-0.22010756500936599,0.9146861487636888,11.302083247892439,-0.5327989437728418,0.6459984464414531,11.303511966504361,-0.18000533367332233,0.6668892628736703,11.32738967107496,-0.1596637416173189,0.47450289003597934,11.327389671187968,-0.15966374161704514,0.47763240120475475,11.257745529866831,-0.27993425169886826,0.43821180409029165,11.24393499322386,-0.3102490439008527,0.43869695110342855,,,,11.021801120956164,-0.42284353091727134,0.0965827774245833,,,,,,
1702263381.3514223,,,,11.24825653230531,-0.2579361430301719,0.675837505967848,,,,,,,,,,,,,,,,11.245983489736842,-0.22014565618778084,0.9114182709069164,11.245983489854936,-0.22014565618749493,0.9146887203863945,11.302724413430346,-0.5295451917105666,0.6461447325759098,11.30387022256056,-0.18004088023729478,0.6670410824128712,11.327577463737635,-0.1596944130893634,0.4744964339266394,11.327577463856343,-0.15969441308907598,0.4777837571363607,11.257783066569273,-0.27980489592239566,0.4383667105142094,11.243276083060177,-0.3116483638230178,0.4388763220638739,,,,11.021801120956164,-0.42284353091727134,0.0965827774245833,,,,,,
1702263381.3627286,,,,11.24828607733133,-0.25815322071415636,0.6758669225390477,,,,,,,,,,,,,,,,11.24624298340086,-0.22017022630617253,0.9113186580108823,11.246242983522611,-0.22017022630587776,0.9146903791713787,11.303137987227304,-0.5274464098590883,0.6462390921577845,11.304101310023444,-0.18006380899213528,0.6671390112308868,11.327698596456026,-0.15971419724244368,0.4744922695143381,11.327698596578408,-0.15971419724214736,0.4778813869115519,11.257807279031788,-0.27972145700300405,0.43846663047890655,11.24285106337004,-0.3125509732415727,0.4389920224950252,,,,11.021801120956164,-0.42284353091727134,0.0965827774245833,,,,,,
1702263381.374613,,,,11.248306367553312,-0.25830230010209293,0.6758871245439206,,,,,,,,,,,,,,,,11.246421192214845,-0.2201870999808135,0.9112502482632805,11.246421192339108,-0.22018709998051264,0.9146915183518124,11.303422011487124,-0.5260050589653076,0.6463038941607065,11.304260010710196,-0.18007955545061516,0.6672062644279136,11.32778178506936,-0.159727784127,0.4744894095794724,11.327781785194267,-0.1597277841266976,0.47794843473914417,11.257823907084134,-0.2796641548298618,0.43853525110773534,11.242559178575142,-0.3131708456171857,0.4390714804528561,,,,11.021801120956164,-0.42284353091727134,0.0965827774245833,,,,,,
1702263381.3867912,,,,11.24864727929975,-0.28369682669371243,0.6780884520381284,,,,,,,,,,,,,,,,11.252461970205687,-0.22090605197631688,0.9118695166531969,11.249738025957766,-0.2934760994740098,0.9147154829822296,11.31493826584176,-0.44335830312355157,0.6546578561572844,11.307582996133219,-0.2719934966279832,0.6711298694987331,11.342692203374659,-0.156039749890688,0.4785710260517755,11.3181949401429,-0.25557534554815875,0.4822210212808484,11.270053426856263,-0.27209637470496917,0.44204764705205557,11.222335694179275,-0.34830878061955556,0.44372116146503315,,,,11.021801120956164,-0.42284353091727134,0.0965827774245833,,,,,,
1702263381.3995073,,,,11.248899125954134,-0.3024568918090464,0.6797146704668326,,,,,,,,,,,,,,,,11.256924561309585,-0.22143717375965796,0.9123269977279784,11.252188318324443,-0.34761793975503413,0.9147331867195081,11.323445834620342,-0.3823034724470024,0.6608292990649284,11.310037833111112,-0.33989440886879047,0.6740284108970089,11.353707191872084,-0.1533152351346765,0.4815862974930433,11.31111271174359,-0.3263821978407304,0.4853773707975085,11.279087916490345,-0.2665057192773398,0.44464240999786403,11.207395707692163,-0.37426673444415537,0.4471560874219816,,,,11.021801120956164,-0.42284353091727134,0.0965827774245833,,,,,,
1702263381.4124942,,,,11.249089378659745,-0.3166288217653334,0.6809431658650913,,,,,,,,,,,,,,,,11.260295739829445,-0.22183839948384879,0.9126725929968792,11.254039344511156,-0.388518350465229,0.9147465606669402,11.329872713636332,-0.33618077625583737,0.6654913967750726,11.31189229243686,-0.39118884555271055,0.6762180581833708,11.362028252832966,-0.15125705292423702,0.483864126242684,11.305762578671427,-0.37987187098132524,0.4877617742626704,11.285912847720478,-0.26228236628559887,0.446602573701726,11.196109582577908,-0.39387617082665877,0.44975093609482103,,,,11.021801120956164,-0.42284353091727134,0.0965827774245833,,,,,,
