1.676365544499327660e+09,nan,nan,nan,nan,1.676365544511054993e+09,-2.866820804949228862e-01,1.140657461291185282e+00,-1.272179925346623719e-01,-1.115488869802838678e-04
1.676365544731741190e+09,nan,nan,nan,nan,1.676365544736407280e+09,-2.868910396362036597e-01,1.152873471793522064e+00,-1.258653435268034526e-01,-5.054888698019510684e-05
1.676365545163211107e+09,nan,nan,nan,nan,1.676365545187160969e+09,-2.863859251504393133e-01,1.167806132513692141e+00,-1.269102483158350003e-01,5.645111301966210249e-05
1.676365546855336428e+09,nan,nan,nan,nan,1.676365546889941454e+09,-2.368255941083179938e-01,1.172183698993891632e+00,-1.402089698584257638e-01,1.484511130196430884e-04
1.676365547875597000e+09,nan,nan,nan,nan,1.676365547903483391e+09,-2.065087053155366115e-01,1.170307996879049517e+00,-1.257301671671503529e-01,1.024511130198746400e-04
1.676365547153897762e+09,nan,nan,nan,nan,1.676365547215595722e+09,-1.871491993453735514e-01,1.169955644322490329e+00,-1.107105530373538316e-01,1.334511130197668649e-04
1.676365548852840185e+09,-6.873754023725293791e+02,7.913534598982009811e+02,3.400927519960079371e+04,0.000000000000000000e+00,1.676365548843095541e+09,-4.142587928952806697e-03,1.170926209369405502e+00,-1.024662529865571631e-01,2.545111301976987761e-05
1.676365548920047522e+09,-9.114976792972976227e+02,8.793614562283364648e+02,4.207443300898202870e+04,0.000000000000000000e+00,1.676365548943214655e+09,5.668292652298095868e-03,1.170451119091498571e+00,-1.026534482262253523e-01,2.545111301976987761e-05
1.676365548987259865e+09,-1.105592567699493657e+03,8.944386718276479087e+02,4.647526452095808054e+04,0.000000000000000000e+00,1.676365548993275881e+09,1.173137337002973929e-02,1.169883369420977592e+00,-1.038372406203330878e-01,2.545111301976987761e-05
1.676365549544764996e+09,nan,nan,nan,nan,1.676365549435265064e+09,1.754640053800832211e-02,1.170418404485267905e+00,-1.039925366458541861e-01,2.545111301976987761e-05
1.676365549155311346e+09,-1.118834078242932492e+03,7.866710047300481392e+02,4.358200000000000000e+04,0.000000000000000000e+00,1.676365549168715239e+09,3.132378197116478941e-02,1.169157888028999670e+00,-1.057835391997154068e-01,2.545111301976987761e-05
1.676365549188924789e+09,-1.137067933537266754e+03,9.009017187627871408e+02,4.220284955089820869e+04,0.000000000000000000e+00,1.676365549193622828e+09,3.334598506553333036e-02,1.169378536749706265e+00,-1.057748962835886597e-01,1.045111301989365415e-05
1.676365549256155968e+09,-1.044639173463341194e+03,7.996368297616135123e+02,3.933325094810378505e+04,0.000000000000000000e+00,1.676365549243648291e+09,4.100419776736170113e-02,1.169294374440552176e+00,-1.063007920053345573e-01,1.045111301989365415e-05
1.676365549323391914e+09,-1.008281607434031343e+03,7.370440748907908528e+02,3.936359890219560475e+04,0.000000000000000000e+00,1.676365549343800068e+09,5.169662617814183708e-02,1.169739226335912985e+00,-1.074577522388374673e-01,1.045111301989365415e-05
1.676365549390632629e+09,-1.055490299563227381e+03,6.460049837049054986e+02,4.320834016966068157e+04,0.000000000000000000e+00,1.676365549393860102e+09,5.751315787096097920e-02,1.169363544429038670e+00,-1.078827617395652638e-01,-4.548886979982569301e-06
1.676365549856400013e+09,-1.270026387982093183e+03,6.426842641687563855e+02,4.248015424151696789e+04,0.000000000000000000e+00,1.676365549844589710e+09,1.108762408005134065e-01,1.169551177700605571e+00,-1.123779856614908618e-01,-1.954888698030288197e-05
1.676365549889564037e+09,-1.155254235548202814e+03,6.918300699933261058e+02,4.078756102794410981e+04,0.000000000000000000e+00,1.676365549894781828e+09,1.155985986674611665e-01,1.168864835444277217e+00,-1.125774031148368270e-01,-4.548886979982569301e-06
1.676365549955886602e+09,-1.034930297313089795e+03,5.207167044685601240e+02,3.439457390219561057e+04,0.000000000000000000e+00,1.676365549969848156e+09,1.240015654451264299e-01,1.168205071620468161e+00,-1.134769838807389852e-01,-4.548886979982569301e-06
1.676365550222036839e+09,-1.187733902294523432e+03,6.988288721844758129e+02,3.801477118263472221e+04,0.000000000000000000e+00,1.676365550199684858e+09,1.300049839447962319e-01,1.168902552425616026e+00,-1.140251668438608673e-01,-4.548886979982569301e-06
1.676365550885143280e+09,-9.667660656208651062e+02,9.484792395448110938e+02,3.115674221556886914e+04,0.000000000000000000e+00,1.676365550950594187e+09,1.374520786660366756e-01,1.169174176423161349e+00,-1.148381820441149309e-01,-4.548886979982569301e-06
1.676365550320555210e+09,-1.243925585138353199e+03,6.488787541203057572e+02,3.769656177644710988e+04,0.000000000000000000e+00,1.676365550320774078e+09,1.623279030659133815e-01,1.168457452695652155e+00,-1.173952812793942618e-01,-4.548886979982569301e-06
1.676365550519592285e+09,-1.248256761261363636e+03,7.712853695297914101e+02,3.572924835329341295e+04,0.000000000000000000e+00,1.676365550495825052e+09,1.806353455105920713e-01,1.167816164856485983e+00,-1.181622006668794078e-01,-4.548886979982569301e-06
1.676365550652284384e+09,-1.219681221422856424e+03,6.601812448041513335e+02,3.422086726546905993e+04,0.000000000000000000e+00,1.676365550646038532e+09,1.981015253089419836e-01,1.167714473721956470e+00,-1.196736264187697324e-01,1.045111301989365415e-05
1.676365550718621254e+09,-1.263576592364451471e+03,5.587678712176826821e+02,3.363096691616766475e+04,0.000000000000000000e+00,1.676365550721248150e+09,2.059896796913591455e-01,1.168618051598957264e+00,-1.204130677176740022e-01,1.045111301989365415e-05
1.676365550784952402e+09,-1.337218098274046270e+03,6.276465004303821615e+02,3.523435543912174762e+04,0.000000000000000000e+00,1.676365550771375656e+09,2.110244166464151916e-01,1.168195326368733467e+00,-1.209780566529880114e-01,1.045111301989365415e-05
1.676365550917596579e+09,-1.361700861416818952e+03,6.158710084630117763e+02,3.570481065369261341e+04,0.000000000000000000e+00,1.676365550896602392e+09,2.258207607851445142e-01,1.167313908199075989e+00,-1.212956297225498969e-01,1.045111301989365415e-05
1.676365551170645714e+09,-1.258343235411111891e+03,5.994399204731372492e+02,3.411300004990020534e+04,0.000000000000000000e+00,1.676365551217502832e+09,2.380008928882807462e-01,1.167182886585690804e+00,-1.208430278359339249e-01,1.045111301989365415e-05
1.676365551116517782e+09,-1.219123367950870943e+03,6.693929638960647708e+02,3.242801896207584650e+04,0.000000000000000000e+00,1.676365551121975422e+09,2.494908729385607038e-01,1.166055752115550570e+00,-1.220356065017505764e-01,1.045111301989365415e-05
1.676365551815702200e+09,-1.727694019833337052e+03,4.841987597806823374e+02,4.405323502994012233e+04,0.000000000000000000e+00,1.676365551823093176e+09,3.258828011890390064e-01,1.167368585470841547e+00,-1.223430377720204076e-01,-4.548886979982569301e-06
1.676365551882816792e+09,-1.824365982529874145e+03,6.277603857416083883e+02,4.602034296407186048e+04,0.000000000000000000e+00,1.676365551873199701e+09,3.320955658243841535e-01,1.167530019688671095e+00,-1.223335475487100366e-01,1.045111301989365415e-05
1.676365552285576820e+09,-1.715620481813413335e+03,3.578325582721913634e+02,4.016094900199601398e+04,0.000000000000000000e+00,1.676365552323992968e+09,3.813690630021651651e-01,1.167837229965937196e+00,-1.241777757817036226e-01,1.045111301989365415e-05
1.676365552587722301e+09,-1.547169914327690776e+03,6.718866019019018267e+02,3.763790351796407049e+04,0.000000000000000000e+00,1.676365552599572659e+09,4.121022609733556163e-01,1.167404620973339302e+00,-1.248457049240005307e-01,1.045111301989365415e-05
1.676365553880010128e+09,-1.708805841828026132e+03,8.808636441917464026e+02,4.162903909680638753e+04,0.000000000000000000e+00,1.676365553754822731e+09,4.650481004038295452e-01,1.167456730531104103e+00,-1.254683827237683680e-01,-4.548886979982569301e-06
1.676365553121359348e+09,-1.451494876567749088e+03,8.256966599964498528e+02,3.531087360279441054e+04,0.000000000000000000e+00,1.676365553125545025e+09,4.694448127652482983e-01,1.168393395594783168e+00,-1.254004680975684682e-01,-4.548886979982569301e-06
1.676365553188079596e+09,-1.651718686520701340e+03,7.502664887171537202e+02,3.902071911177644506e+04,0.000000000000000000e+00,1.676365553175653696e+09,4.763721209484846897e-01,1.168735656688236313e+00,-1.253454199482325893e-01,-4.548886979982569301e-06
1.676365553221441746e+09,-1.775950325171673740e+03,6.853894382803184726e+02,4.166750638722555595e+04,0.000000000000000000e+00,1.676365553200678587e+09,4.779852267596342297e-01,1.168083562708970957e+00,-1.250701837440150732e-01,-4.548886979982569301e-06
1.676365553288167238e+09,-1.854094665850208912e+03,6.243501155488344239e+02,4.193478053892215394e+04,0.000000000000000000e+00,1.676365553300826311e+09,4.887550307989963483e-01,1.168202253797662848e+00,-1.251957446423394016e-01,-4.548886979982569301e-06
1.676365553354896545e+09,-1.537346807663302570e+03,6.182057001024941201e+02,3.721678757485029200e+04,0.000000000000000000e+00,1.676365553351030588e+09,4.970802624401959302e-01,1.168662405259036641e+00,-1.250166376044430094e-01,-4.548886979982569301e-06
1.676365553454996109e+09,-1.675414370169341055e+03,7.964757834479825078e+02,4.074094219061875629e+04,0.000000000000000000e+00,1.676365553476213694e+09,5.086003934106844149e-01,1.168661276492168666e+00,-1.244777270250674722e-01,-4.548886979982569301e-06
1.676365553555300474e+09,-1.664671753897164535e+03,8.364608253294956057e+02,3.917062140718563023e+04,0.000000000000000000e+00,1.676365553554114580e+09,5.148072936936758381e-01,1.168262558315844357e+00,-1.239949030163204347e-01,-4.548886979982569301e-06
1.676365553621648788e+09,-1.616415803911671446e+03,8.533429371998811348e+02,3.947527609780439525e+04,0.000000000000000000e+00,1.676365553601471424e+09,5.208061255972145087e-01,1.168116321933885038e+00,-1.239548430805422763e-01,-4.548886979982569301e-06
