1.703121763113126993e+09,3.519648174627377102e+03,3.410000000000000000e+02,4.190000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121763346510887e+09,3.553670309789224575e+03,3.460000000000000000e+02,4.140000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121763379852772e+09,3.564529901324225648e+03,3.460000000000000000e+02,4.140000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121763413020849e+09,3.511869311338679381e+03,3.460000000000000000e+02,4.140000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121764379709959e+09,3.452605600802181925e+03,3.450000000000000000e+02,4.140000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121764413175821e+09,3.442284441678692929e+03,3.450000000000000000e+02,4.140000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121764446580887e+09,3.370186423200859281e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121764479700804e+09,3.439940585797512540e+03,3.450000000000000000e+02,4.140000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121764513203859e+09,3.383027431230928414e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121764579950809e+09,3.415980504511132040e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121764613081932e+09,3.382521765801664969e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121764646560907e+09,3.453466481516722070e+03,3.450000000000000000e+02,4.160000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121764679945946e+09,3.440390339024398145e+03,3.450000000000000000e+02,4.160000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121764713087797e+09,3.354600647065256453e+03,3.440000000000000000e+02,4.170000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121764746578932e+09,3.364351054639673293e+03,3.440000000000000000e+02,4.160000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121764779945850e+09,3.441098379231073068e+03,3.450000000000000000e+02,4.170000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121764813091993e+09,3.416181545400853338e+03,3.440000000000000000e+02,4.160000000000000000e+02,5.930000000000000000e+02,7.280000000000000000e+02
1.703121764846549988e+09,3.349423198790648257e+03,3.440000000000000000e+02,4.170000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121764879942894e+09,3.345920101004390290e+03,3.440000000000000000e+02,4.160000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121764913069963e+09,3.438880428735648366e+03,3.450000000000000000e+02,4.160000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121764946564913e+09,3.371529519335535497e+03,3.450000000000000000e+02,4.160000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121764979941845e+09,3.384119360250403588e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121765013198853e+09,3.320739409729502768e+03,3.450000000000000000e+02,4.160000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121765046431780e+09,3.302926850430303602e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121765079943895e+09,3.336418372122045184e+03,3.450000000000000000e+02,4.160000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121765113312960e+09,3.384457059032838515e+03,3.450000000000000000e+02,4.160000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121765146434784e+09,3.417012940478981363e+03,3.450000000000000000e+02,4.160000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121765179932833e+09,3.408839274458405271e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121765213311911e+09,3.371692263111904140e+03,3.450000000000000000e+02,4.160000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121765246421814e+09,3.391099563362911340e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121765279929876e+09,3.411585254135603009e+03,3.450000000000000000e+02,4.160000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121765313328981e+09,3.375206130132493854e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121765346405983e+09,3.381267949770103314e+03,3.450000000000000000e+02,4.160000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121765379939795e+09,3.343120364218048508e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121765413326979e+09,3.403416794765258601e+03,3.450000000000000000e+02,4.160000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121765446514845e+09,3.363657310090671672e+03,3.450000000000000000e+02,4.160000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121765479810953e+09,3.362602296884608222e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121765513302803e+09,3.371745823185399331e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121765546673775e+09,3.349222193845823767e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121765579802990e+09,3.319223122905039872e+03,3.440000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121765613288879e+09,3.335564446561155364e+03,3.440000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121765646669865e+09,3.361236395500028721e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121765679796934e+09,3.331519846198927098e+03,3.440000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121765713307858e+09,3.402384614761253033e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121765746648788e+09,3.406951102013538275e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121765779786825e+09,3.381189591363296131e+03,3.450000000000000000e+02,4.160000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121765813262939e+09,3.379461096864898991e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121765846663952e+09,3.359273629086519577e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121765879786968e+09,3.381796984590449938e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121765913296938e+09,3.380640475482017337e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121765946659803e+09,3.379338060963079897e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121765980037928e+09,3.380842687845899491e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121766013130903e+09,3.343599192072686037e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121766046654940e+09,3.376806583667104860e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121766080033779e+09,3.386579414959832775e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121766113155842e+09,3.401770247473459676e+03,3.450000000000000000e+02,4.160000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121766146687984e+09,3.394225141521134447e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121766180022955e+09,3.386258712194018699e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121766213148832e+09,3.321612052199158825e+03,3.450000000000000000e+02,4.160000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121766246701002e+09,3.325393910212850187e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121766280021906e+09,3.383584345853570994e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121766313159943e+09,3.393525473305837750e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121766346668005e+09,3.357616241242766137e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121766380007982e+09,3.390290652461798800e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121766413438797e+09,3.388356352489324763e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121766446527004e+09,3.423648378304659673e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.260000000000000000e+02
1.703121766480021954e+09,3.336339047103805115e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121766513417959e+09,3.333954963686867814e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121766546551943e+09,3.428290039508332939e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121766580025911e+09,3.391809047493128219e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121766613371849e+09,3.378211928374173112e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121766646510839e+09,3.338357301216829001e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121766680028915e+09,3.300485525363970282e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121766713353872e+09,3.414612555475370300e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121766746526957e+09,3.377164319581602285e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121766780025005e+09,3.393523478333063849e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121766813416958e+09,3.439397477542894194e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121766846634865e+09,3.365729770993797047e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121766879896879e+09,3.441869862484002169e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121766913381815e+09,3.462994879031471100e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.930000000000000000e+02,7.270000000000000000e+02
1.703121766946757793e+09,3.372750352960297732e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.280000000000000000e+02
1.703121766979888916e+09,3.447105178628911744e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121767013384819e+09,3.433614437213985184e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121767046745777e+09,3.462722955319563880e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121767079887867e+09,3.397463918254282362e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121767113429785e+09,3.471853957844277375e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121767146739960e+09,3.449945706226882521e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121767179883003e+09,3.468659688672862558e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121767213407993e+09,3.403465371699925981e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121767246758938e+09,3.445052219734114715e+03,3.460000000000000000e+02,4.160000000000000000e+02,5.950000000000000000e+02,7.260000000000000000e+02
1.703121767280005932e+09,3.445907095772193315e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121767313274860e+09,3.407226445075401443e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121767346751928e+09,3.426186415909345669e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121767380121946e+09,3.431136599014261719e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121767413275957e+09,3.420984999297239028e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121767446741819e+09,3.380003481709487914e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.950000000000000000e+02,7.270000000000000000e+02
1.703121767480122805e+09,3.434737993935177656e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121767513265848e+09,3.439412409765559460e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121767546743870e+09,3.439203621746219142e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121767580122948e+09,3.412678672621402711e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121767613246918e+09,3.433556744600060028e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.250000000000000000e+02
1.703121767646739960e+09,3.415367127677517601e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121767680117846e+09,3.514211930998294520e+03,3.460000000000000000e+02,4.160000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121767713242769e+09,3.475861101260752093e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121767746737003e+09,3.499220010389141862e+03,3.460000000000000000e+02,4.160000000000000000e+02,5.940000000000000000e+02,7.260000000000000000e+02
1.703121767780111790e+09,3.429296374017751077e+03,3.450000000000000000e+02,4.150000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121767813489914e+09,3.490721233246535121e+03,3.460000000000000000e+02,4.160000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121767846604824e+09,3.497054057681414179e+03,3.460000000000000000e+02,4.160000000000000000e+02,5.940000000000000000e+02,7.270000000000000000e+02
1.703121767880109787e+09,3.453103431417600859e+03,3.460000000000000000e+02,4.150000000000000000e+02,5.950000000000000000e+02,7.260000000000000000e+02
