1.989488717020007735e+00,6.538041751172378735e-01
1.906202170036788157e+00,6.242213553690174610e-01
1.823729982910672121e+00,6.320951867284314574e-01
1.714614176260891298e+00,6.266437913707472163e-01
1.631821719220911238e+00,6.329664489411785944e-01
1.527509067931830611e+00,6.440661370064912905e-01
1.475438184252643836e+00,6.703384373559566622e-01
1.407510423895954155e+00,6.300572338364096581e-01
1.325296662645289558e+00,6.447239793958294829e-01
1.297716204386020866e+00,6.417997274792830442e-01
1.218635937725046192e+00,6.461739429894592934e-01
1.125061612774115094e+00,6.325934012626222014e-01
1.041140709742037984e+00,6.111441684411089703e-01
9.789000086984323001e-01,6.118455599744396789e-01
9.012237463356089773e-01,6.020832665692328334e-01
8.422340855561557538e-01,6.004187756958319078e-01
7.616710838818643303e-01,6.240023086128261287e-01
7.000721400400935490e-01,6.472700307008922849e-01
6.414087099690624072e-01,6.512982779887444007e-01
5.846650319871400381e-01,6.418021869034558069e-01
5.265708366627525061e-01,6.408142807530452512e-01
4.610090895368798569e-01,6.491647795177823976e-01
4.059497281011148484e-01,6.419963307391614027e-01
3.520464454336929006e-01,6.282707312757411788e-01
3.053103078359954425e-01,5.687517084021844749e-01
2.280054545003802613e-01,5.600113719499546505e-01
1.815621813232484727e-01,5.595980865327454534e-01
1.319992846849936674e-01,5.635664527764692178e-01
6.421410290857818004e-02,5.664579714777877584e-01
2.403051211916501506e-02,5.588833020910533023e-01
-2.464936886104943103e-02,5.454195448191268003e-01
-1.047920394375326247e-01,5.780027098294908683e-01
-1.799703587766754431e-01,5.616379899450067992e-01
-2.162245184265487730e-01,5.516891642236649851e-01
-2.885757333847565609e-01,5.598123105157204460e-01
-3.453448694832765842e-01,5.655204959956481314e-01
-4.283082929470523048e-01,5.537994296690624818e-01
-5.374170089989755983e-01,5.793094608246467381e-01
-5.916491767072520336e-01,5.413651841989712832e-01
-6.454716481101596681e-01,5.473844412759785172e-01
-7.469270732429271753e-01,5.369505789520743200e-01
-8.336468509075944944e-01,5.558685747574865221e-01
-9.309903233903715769e-01,5.641965163742290734e-01
-1.062460961608479693e+00,6.243683112091411580e-01
-1.092095853351052304e+00,6.381375180195218988e-01
-1.158230565749398977e+00,6.100341431447631191e-01
-1.253066510819034418e+00,6.430501939310628856e-01
-1.396520071486026859e+00,7.009598860191381675e-01
-1.423718368157810055e+00,6.666888330326514733e-01
-1.489770469102669859e+00,6.783418102567573271e-01
-1.597683638828884867e+00,6.826173303538973780e-01
-1.679909497405285945e+00,6.798989036679470299e-01
-1.806415964512245509e+00,7.141660604190394057e-01
-1.862852259685065626e+00,7.036508679847279790e-01
-1.984363880973185612e+00,7.806036984793571776e-01
