timestamp,orien_x,orien_y,orien_z,orien_w,ang_vel_x,ang_vel_y,ang_vel_z,lin_acc_x,lin_acc_y,lin_acc_z,orien_cov_01,orien_cov_02,orien_cov_03,orien_cov_04,orien_cov_05,orien_cov_06,orien_cov_07,orien_cov_08,orien_cov_09,ang_vel_cov_01,ang_vel_cov_02,ang_vel_cov_03,ang_vel_cov_04,ang_vel_cov_05,ang_vel_cov_06,ang_vel_cov_07,ang_vel_cov_08,ang_vel_cov_09,lin_acc_cov_01,lin_acc_cov_02,lin_acc_cov_03,lin_acc_cov_04,lin_acc_cov_05,lin_acc_cov_06,lin_acc_cov_07,lin_acc_cov_08,lin_acc_cov_09,lin_acc_y_calib,lin_acc_x_calib,lin_acc_z_calib
1707028608.2473502,-0.6887590885162354,0.14860178530216217,-0.2175057679414749,0.6754403114318848,0.00683291420864916,0.0023806109470970484,-0.0024301558876339497,1.0004873275756836,-9.812493324279783,0.10378339141607285,1.3211748792631702e-09,1.5560354519958147e-10,4.5155067897047176e-10,1.5560349325309186e-10,3.974543665690257e-10,-6.368811396316584e-10,4.5155067897047176e-10,-6.368811396316584e-10,1.4617261498999534e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.86333289274181,0.025775543298498627,0.10378339141607285
1707028608.2573802,-0.6886695027351379,0.1485947221517563,-0.2175166308879852,0.6755297780036926,0.007892418027519494,0.0013448783123155908,-0.0019058254877310843,0.9457162022590637,-9.700445175170898,0.07997407019138336,1.3210270741847242e-09,1.5549180830042324e-10,4.514758760254285e-10,1.554917909849267e-10,3.9750807923928597e-10,-6.369621761554552e-10,4.514758760254285e-10,-6.369621761554552e-10,1.461646637139852e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.746420065677635,-0.01765318860836329,0.07997407019138336
1707028608.2598877,-0.688668727874756,0.1486291140317917,-0.2174861431121826,0.6755328178405762,0.0031131025019490275,0.0023239615560231657,-0.0008314660279407985,0.9266573786735535,-9.664694786071776,0.05613569915294647,1.3210647527051904e-09,1.5551310636116472e-10,4.5143321064195956e-10,1.555131409921578e-10,3.9763233524244096e-10,-6.370777051483552e-10,4.5143321064195956e-10,-6.370777051483552e-10,1.4616290445953695e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.708961044657093,-0.03308532460390656,0.05613569915294647
1707028608.2674103,-0.6887468099594116,0.1486634463071823,-0.21743279695510864,0.6754628419876099,-0.006453028832862736,0.002178531240298592,0.003450828268014476,0.9432879686355591,-9.621418952941895,-0.0034806125331670046,1.3211182229584992e-09,1.555628364672212e-10,4.5141257057008643e-10,1.5556280183622807e-10,3.9768199608651126e-10,-6.371130980232785e-10,4.514126398320727e-10,-6.371130287612921e-10,1.4616365248898738e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.667540771902935,-0.01225901286752673,-0.0034806125331670046
1707028608.2699175,-0.6887780427932739,0.14867642521858215,-0.21742288768291476,0.6754313111305237,-0.009631466948512019,0.00265789465809986,0.003451277676460788,0.9551997780799864,-9.645259857177734,-0.0011028237640857697,1.3211739095953643e-09,1.5558098310759275e-10,4.514651404175752e-10,1.555809138456066e-10,3.9765127839565325e-10,-6.370854624908042e-10,4.5146520967956125e-10,-6.370854624908042e-10,1.4617002459171328e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.692442246452845,-0.0027618299029305016,-0.0011028237640857697
1707028608.2724254,-0.6888090372085571,0.14868870377540588,-0.2174111306667328,0.6754007339477539,-0.009108047588995399,0.0010875786479924655,0.005046104196965367,0.9671115279197693,-9.676283836364746,0.022736325860023495,1.3212262716568946e-09,1.5559945874239855e-10,4.5151313897397784e-10,1.5559949337339162e-10,3.9762076849075374e-10,-6.370585195781912e-10,4.5151310434298476e-10,-6.370585888401775e-10,1.4617591186053612e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.724491620871087,0.006025357829278266,0.022736325860023495
1707028608.2749329,-0.6888368725776672,0.14870163798332214,-0.21740448474884036,0.6753716468811035,-0.006473662610243232,0.0048012775025663085,0.004008383163875878,0.9694938659667968,-9.719367027282713,0.044184986501932144,1.321282789437594e-09,1.5562531077872944e-10,4.5155583898843997e-10,1.5562524151674327e-10,3.975996782159708e-10,-6.370380872922768e-10,4.5155587361943304e-10,-6.370380180302905e-10,1.461818683913451e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.767599328635496,0.004137924243007074,0.044184986501932144
1707028608.2824552,-0.6889112591743469,0.14870963990688324,-0.21739804744720456,0.6752960681915283,0.0026130778689251993,0.0007463674957619422,-0.003000225820442677,0.983902394771576,-9.80071544647217,0.1205037534236908,1.3213887602764049e-09,1.5569008805127724e-10,4.51657134643186e-10,1.5569010536677378e-10,3.9747763859637256e-10,-6.369132079312464e-10,4.51657134643186e-10,-6.369131386692601e-10,1.4619369833857973e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.849973516598947,0.010435873457158129,0.1205037534236908
1707028608.2924852,-0.6887820959091187,0.14867587387561798,-0.2174303233623505,0.6754248738288879,0.009513135207884493,-0.00598225840103969,-0.0009094322816291118,0.9553371667861937,-9.741113662719727,0.08713927119970322,1.3212599329821639e-09,1.556563401485251e-10,4.514790967077846e-10,1.5565630551753208e-10,3.9766783201034335e-10,-6.370742420490477e-10,4.514790620767915e-10,-6.370742420490477e-10,1.4616929041466008e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.787840319078123,-0.012098780792867414,0.08713927119970322
1707028608.2949927,-0.6887485980987549,0.14867788553237915,-0.21743251383304596,0.6754578948020935,0.008935230275739194,0.0013559815357497187,-0.0003132843379127961,0.9434254169464112,-9.702905654907225,0.06091783940792084,1.321217267598695e-09,1.5563987311131772e-10,4.514163107173386e-10,1.5563985579582115e-10,3.977479334973271e-10,-6.37150984329703e-10,4.514163107173386e-10,-6.371510535916892e-10,1.4616332003145386e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.748642089895537,-0.020175938349536793,0.06091783940792084
1707028608.2975004,-0.6887176036834717,0.14869222044944763,-0.2174225151538849,0.6754895448684692,0.006258824046810866,0.0013110664384774267,0.0028979703145954314,0.9434254169464112,-9.666985511779783,0.04185177758336067,1.3211971816227112e-09,1.5562621118454942e-10,4.5136439885871837e-10,1.5562621118454942e-10,3.978450388019109e-10,-6.372460117747022e-10,4.5136439885871837e-10,-6.372460117747022e-10,1.461593998030377e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.712897816073825,-0.016625787471843845,0.04185177758336067
1707028608.322575,-0.6887465119361876,0.14869205653667447,-0.21740609407424927,0.6754654049873352,0.006337427872724951,-0.0007722621217559278,-0.0040682322494607435,0.9981278181076048,-9.812526702880861,0.09901930391788481,1.3212222544616979e-09,1.5564331889512873e-10,4.5136924719774895e-10,1.5564330157963216e-10,3.978897127829784e-10,-6.37268383396229e-10,4.51369212566756e-10,-6.37268383396229e-10,1.4615577047496338e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.863132906880761,0.02342428731151114,0.09901930391788481
1707028608.330098,-0.688707172870636,0.14864736795425415,-0.2174682468175888,0.6754952669143677,0.010043903227736175,-0.00019330860241186063,-0.004595060923400224,0.9743043184280397,-9.726531028747559,0.07519854605197905,1.3211693383042788e-09,1.5562796004969972e-10,4.5139934153073166e-10,1.556279081032101e-10,3.9776313650328727e-10,-6.371442659170465e-10,4.5139941079271776e-10,-6.371443351790326e-10,1.4615716956708364e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.775203693158122,0.008216773354853935,0.07519854605197905
1707028608.3401277,-0.6887428760528564,0.1486733704805374,-0.2174367606639862,0.6754633188247681,-0.0032624075351142135,-0.0030281845913939925,0.004994360327948392,0.9338959455490112,-9.611992835998535,0.05617979168891907,1.3211455121810424e-09,1.5556522600574338e-10,4.514642746427482e-10,1.5556515674375723e-10,3.9764182413454367e-10,-6.370835231551919e-10,4.514642746427482e-10,-6.370834538932057e-10,1.4617028778726065e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.657232550056792,-0.020673425542146462,0.05617979168891907
1707028608.3451428,-0.6887998580932617,0.14868925511837003,-0.2173989713191986,0.6754139065742493,-0.01013256152733916,-0.004700573080037237,0.004984819240991563,0.948121428489685,-9.659725189208984,0.03468232974410057,1.3211653211090816e-09,1.5557516510075604e-10,4.5147019654256413e-10,1.555751477852595e-10,3.9763011885888415e-10,-6.370784670302029e-10,4.5147023117355726e-10,-6.370783977682167e-10,1.461717284365726e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.706137169056328,-0.011235197508636774,0.03468232974410057
1707028608.3476503,-0.6888306140899657,0.1486712098121643,-0.2174108922481537,0.675382673740387,-0.008522012733220636,-0.0025704818544745297,0.0012539490436424688,0.9647977948188781,-9.69789123535156,0.02990088425576687,1.3211858226569824e-09,1.5561713786436364e-10,4.5147854261189535e-10,1.5561717249535667e-10,3.9759964358497767e-10,-6.370214644156005e-10,4.514785772428885e-10,-6.370215336775865e-10,1.4616973369137142e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.745764550704628,0.0015873956691404567,0.02990088425576687
1707028608.3501575,-0.6888587474822998,0.14868484437465668,-0.217397466301918,0.6753553152084352,-0.006447152193248809,0.0011285829425105305,0.0034300904609010367,0.9767095446586608,-9.738493919372559,0.037042364478111274,1.3212115881158307e-09,1.5559680947142827e-10,4.515469388232196e-10,1.5559680947142827e-10,3.9752061565877924e-10,-6.369743662650177e-10,4.515469388232196e-10,-6.369742970030315e-10,1.4617879315915998e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.787345731475328,0.009427876500630705,0.037042364478111274
1707028608.3526652,-0.6888478398323059,0.14866429567337036,-0.21742233633995056,0.6753629446029663,-0.00381896296531637,0.0016880653792861926,0.005056984146585167,0.9885526299476624,-9.774273872375488,0.05132219940423965,1.3212419248657646e-09,1.5564650494649164e-10,4.5153357125989246e-10,1.5564650494649164e-10,3.9754665816557205e-10,-6.369684097342089e-10,4.5153364052187856e-10,-6.369683404722227e-10,1.4617386170574607e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.824121007464939,0.01767668138026468,0.05132219940423965
1707028608.3551729,-0.6888698935508728,0.1486821472644806,-0.2174039781093597,0.6753424406051636,-0.0016604935989414232,0.0006770181548904293,0.00130060455834689,0.9909349083900452,-9.805384635925295,0.07039031386375427,1.3212380461945404e-09,1.5559587443461524e-10,4.5160407996179423e-10,1.5559583980362214e-10,3.9745706778648564e-10,-6.369207574877369e-10,4.5160411459278726e-10,-6.369207574877369e-10,1.4618444493722995e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.855314900402798,0.016972477851113887,0.07039031386375427
1707028608.3576803,-0.6888450384140015,0.14867086708545685,-0.2174247056245804,0.6753636002540588,0.0020575857526308823,0.0044117444093467895,-0.002414574834382474,0.9909349083900452,-9.812567710876465,0.09185168147087096,1.3212730927595327e-09,1.5565007193877844e-10,4.5156383874784044e-10,1.556500546232819e-10,3.975446495679737e-10,-6.369695871879732e-10,4.515638733788335e-10,-6.36969379402015e-10,1.461768261187533e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.862462806162124,0.01626254193153931,0.09185168147087096
1707028608.3601875,-0.6888137459754944,0.14866736531257627,-0.21743573248386383,0.675392746925354,0.006811647930492372,0.003426774513163492,-0.0008101711416074522,0.983788013458252,-9.810237884521484,0.10139115154743195,1.3212584092184686e-09,1.5563466114685982e-10,4.515571203351838e-10,1.5563462651586675e-10,3.9756456238899213e-10,-6.369909198797079e-10,4.515571203351838e-10,-6.369908506177217e-10,1.4617569022218044e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.859438026830961,0.009380906369536923,0.10139115154743195
1707028608.3626952,-0.6887794733047485,0.14866113662719727,-0.21744820475578308,0.6754250526428223,0.011043235728923857,0.0029611218240525577,-0.00028157461239377787,0.9838337302207946,-9.78870677947998,0.11333538591861723,1.3212322281877035e-09,1.5563105952357995e-10,4.515178487890361e-10,1.556310248925869e-10,3.976123877904295e-10,-6.370292217580494e-10,4.515178834200292e-10,-6.370292217580494e-10,1.4617136827424464e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.83801685904349,0.01155441619276798,0.11333538591861723
1707028608.365203,-0.6887457370758057,0.14865031838417053,-0.2174646556377411,0.6754565238952637,0.011610928062186183,0.002452148813475341,-0.004035549748410836,0.976686716079712,-9.75763988494873,0.10380620509386063,1.321199259482296e-09,1.5562222862034572e-10,4.5148515713157287e-10,1.5562222862034572e-10,3.97644733137962e-10,-6.370522167374517e-10,4.5148512250057975e-10,-6.370522859994377e-10,1.461668385403503e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.806395699867949,0.00751287696325742,0.10380620509386063
1707028608.3677104,-0.6887137293815613,0.14864084124565125,-0.21747784316539764,0.6754869818687439,0.009495230650547744,0.0013711208527476862,-0.00351112650197132,0.9695395827293397,-9.72657299041748,0.08950722962617874,1.3211632432494971e-09,1.5560309499667147e-10,4.5146122711535765e-10,1.5560306036567842e-10,3.9766575415075884e-10,-6.370707789497401e-10,4.514612617463507e-10,-6.370708482117262e-10,1.4616326462186496e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.774774528910411,0.003471219108119983,0.08950722962617874
1707028608.3702178,-0.6886850595474243,0.14862811565399167,-0.21749271452426913,0.6755142211914064,0.0068351607307320554,0.0002789909689575658,-0.0013800975784033017,0.9671573042869568,-9.690674781799315,0.06567107141017914,1.321125980300948e-09,1.5558576218463718e-10,4.5143882086283774e-10,1.5558569292265103e-10,3.9767981433394757e-10,-6.370810297236904e-10,4.5143882086283774e-10,-6.370809604617044e-10,1.4615955217940728e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.738816630806351,0.004648587575702301,0.06567107141017914
1707028608.3727252,-0.6887055635452272,0.14863167703151703,-0.21748685836791992,0.6754944324493408,0.004708535515796662,0.00024673404704326953,-0.00029918629352300056,0.9647062420845032,-9.666716575622559,0.041812554001808167,1.3210941197873182e-09,1.5554690621040642e-10,4.5147722663415855e-10,1.5554685426391678e-10,3.975923364454387e-10,-6.37019386556016e-10,4.5147719200316547e-10,-6.370192480320438e-10,1.4616620133007775e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.714733477256013,0.00457742438954456,0.041812554001808167
1707028608.3752327,-0.6887282729148865,0.14863121509552,-0.21748483180999756,0.6754720211029053,0.0031309774108118863,0.00022637814283225035,-0.0013726468388927879,0.9670886397361756,-9.652326583862305,0.02750876545906067,1.3211085262804377e-09,1.5556048155969203e-10,4.514952001195647e-10,1.5556044692869895e-10,3.975517835525473e-10,-6.369796994379514e-10,4.514952001195647e-10,-6.369797686999376e-10,1.4616851468041518e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.700649403791669,0.00837038577635929,0.02750876545906067
1707028608.3777404,-0.6887562870979309,0.14863428473472595,-0.217481791973114,0.6754437685012816,-0.0037702700282922687,0.0011740029740990923,0.00023485685865069463,0.9670886397361756,-9.647537231445312,0.022740731015801426,1.321134291739286e-09,1.5556432559992343e-10,4.515439605578151e-10,1.555643602309165e-10,3.974891360860737e-10,-6.369266447565598e-10,4.515440298198013e-10,-6.369265754945735e-10,1.4617413875369067e-09,6.090633096098318e-10,0.0,0.0,0.0,6.280380462878344e-10,0.0,0.0,-0.0,6.368115313355767e-10,0.009366241283714771,0.0,0.0,0.0,0.006357183679938316,0.0,0.0,-0.0,0.007645312696695326,-9.695883500615441,0.008843739226718328,0.022740731015801426
