timestamp,x,y,theta,pan,v_x,v_y,v_theta,v_pan,timestamp_datetime,timestamp_datetime_round,v_x_LPF,v_y_LPF
1707035045.8068671,0.0008211292779673474,-0.0002142693785035832,-0.00023193455034241367,-6.767947846597622e-07,0.09413594639767511,0.00976096070798149,-0.005450678881967301,0.0,2024-02-04 17:24:05.806867200+09:00,2024-02-04 17:24:05.810000+09:00,1.6470533134213815e-05,-0.0008175677512927252
1707035045.8193586,0.00014447003560023874,0.0005595165937109415,-0.00026577841968459354,-6.767947846597622e-07,-0.054169728148747605,0.06194517585179833,-0.002709359581573539,0.0,2024-02-04 17:24:05.819358464+09:00,2024-02-04 17:24:05.820000+09:00,0.0002709120815802472,-0.0009281001010625308
1707035045.83185,-0.0005321892067668699,0.0013333025659254664,-0.0002996222890267735,-6.767947846597622e-07,-0.054169728148747605,0.06194517585179834,-0.0027093595815735434,0.0,2024-02-04 17:24:05.831849984+09:00,2024-02-04 17:24:05.830000+09:00,0.0005240766718946052,-0.001036996413348256
1707035045.8401775,-0.00027476448710948625,0.0007240495861382401,-0.0002257495259546627,-6.767947846597622e-07,0.030912664090639107,-0.07316171009314826,0.00887095813228374,0.0,2024-02-04 17:24:05.840177664+09:00,2024-02-04 17:24:05.840000+09:00,0.0007750408086544554,-0.0011440285177369484
1707035045.848505,-1.7339767452102632e-05,0.0001147966063510138,-0.00015187676288255192,-6.767947846597622e-07,0.030912664090639107,-0.07316171009314826,0.008870958132283743,0.0,2024-02-04 17:24:05.848505088+09:00,2024-02-04 17:24:05.850000+09:00,0.0010228943359792133,-0.001248976161857571
1707035045.8568327,0.00024009154236245836,-0.0004944719705121376,-7.800210864349958e-05,-6.767947846597622e-07,0.030912570428024057,-0.07316148841969204,0.008870931254071809,0.0,2024-02-04 17:24:05.856832768+09:00,2024-02-04 17:24:05.860000+09:00,0.0012667435773462063,-0.0013516276389207904
1707035045.8693569,0.0003339304158237647,-0.0003259965921279036,-4.8699704512585615e-06,-6.767947846597622e-07,0.007492647293246737,0.013452064600390367,0.005839299823877199,0.0,2024-02-04 17:24:05.869356800+09:00,2024-02-04 17:24:05.870000+09:00,0.0015057143998559815,-0.001451780378012999
1707035045.8818808,0.0004277668870406592,-0.000157525526658151,6.826029558220837e-05,-6.767947846597622e-07,0.0074925981185803145,0.013451976313732324,0.005839261500223391,0.0,2024-02-04 17:24:05.881880832+09:00,2024-02-04 17:24:05.880000+09:00,0.0017389551922288296,-0.0015492414953438402
1707035045.8902066,0.0001434569721682478,-0.00036688933696625277,8.432860396881745e-05,3.989792237814425e-06,-0.03414799728498653,-0.025146343662280933,0.0019299381500869964,0.0005604961087801487,2024-02-04 17:24:05.890206464+09:00,2024-02-04 17:24:05.890000+09:00,0.0019656397461921605,-0.0016438283048133308
1707035045.8985326,-0.0001408602211311482,-0.0005762585070565036,0.00010039732370938656,8.656498726445554e-06,-0.03414789362363066,-0.025146267326791694,0.0019299322914709351,0.0005604944073103345,2024-02-04 17:24:05.898532608+09:00,2024-02-04 17:24:05.900000+09:00,0.0021849700313197025,-0.0017353687864364985
1707035045.9068587,-0.00042517741443054413,-0.0007856276771467546,0.00011646604344995568,1.3323205215076683e-05,-0.03414789362363065,-0.025146267326791705,0.0019299322914709351,0.0005604944073103344,2024-02-04 17:24:05.906858752+09:00,2024-02-04 17:24:05.910000+09:00,0.0023961788538396996,-0.0018237020113397895
1707035045.919353,-0.00044040055416977303,-0.0006799925494885085,0.00023125417192331954,6.323205215208461e-06,-0.0012184042725084765,0.008454648191536913,0.009187220807334109,-0.0005602543268666593,2024-02-04 17:24:05.919353088+09:00,2024-02-04 17:24:05.920000+09:00,0.0025985323903953525,-0.0019086785222233098
1707035045.9318476,-0.0004556236939090019,-0.0005743574218302625,0.0003460423003966834,-6.767947846597622e-07,-0.00121838102318068,0.008454486861761859,0.009187045498766247,-0.0005602436362143131,2024-02-04 17:24:05.931847680+09:00,2024-02-04 17:24:05.930000+09:00,0.002791332588262465,-0.0019901606683647814
1707035045.9401758,-0.0003325236926575193,-0.0007414551916542063,0.00023270360845169805,3.989911703971367e-06,0.014781106399733724,-0.02006409333725478,-0.013609027195889606,0.0005603499954794165,2024-02-04 17:24:05.940175872+09:00,2024-02-04 17:24:05.940000+09:00,0.002973919424052612,-0.0020680228944256356
1707035045.948504,-0.00020942369140603662,-0.0009085529614781501,0.00011936491650671268,8.656618192602496e-06,0.014781106399733724,-0.02006409333725478,-0.01360902719588961,0.0005603499954794165,2024-02-04 17:24:05.948504064+09:00,2024-02-04 17:24:05.950000+09:00,0.003145673013509103,-0.002142151982505317
1707035045.956832,-8.632684147424907e-05,-0.0010756464536539403,6.029125995102747e-06,1.3323205215076683e-05,0.014781151161073468,-0.02006415409696209,-0.013609068407844477,0.0005603516923765123,2024-02-04 17:24:05.956832+09:00,2024-02-04 17:24:05.960000+09:00,0.0033060155655783483,-0.0022124472470753487
1707035045.9693422,-0.000563828958287388,-0.00036037992229141856,-1.909457200899153e-05,1.3323205215076683e-05,-0.03816871928948422,0.057174212409665165,-0.0020082411006511025,0.0,2024-02-04 17:24:05.969342208+09:00,2024-02-04 17:24:05.970000+09:00,0.0034544131745611957,-0.0022788206826111104
1707035045.981853,-0.001041343299311187,0.00035490492012868745,-4.421891318798736e-05,1.3323205215076683e-05,-0.03816824161705768,0.05717349688802112,-0.0020082159679922803,0.0,2024-02-04 17:24:05.981852928+09:00,2024-02-04 17:24:05.980000+09:00,0.00359037744477032,-0.0023411970639230107
1707035045.9901924,-0.001148744901484116,-0.00017246507795231817,2.228427416983506e-05,1.3323205215076683e-05,-0.012878808668315072,-0.06323832387303889,0.00797457215242907,0.0,2024-02-04 17:24:05.990192384+09:00,2024-02-04 17:24:05.990000+09:00,0.0037134669427755936,-0.0023995139993728564
1707035045.9985316,-0.001256143754211222,-0.0006998215755341791,8.87857590678526e-05,1.3323205215076683e-05,-0.012878847173534371,-0.06323851294375132,0.007974595994902208,0.0,2024-02-04 17:24:05.998531584+09:00,2024-02-04 17:24:06+09:00,0.0038232884729739805,-0.00245372193734068
1707035046.0068707,-0.0013635426069383283,-0.0012271780731160403,0.00015528724396587015,1.3323205215076683e-05,-0.012878847173534397,-0.06323851294375135,0.00797459599490221,0.0,2024-02-04 17:24:06.006870784+09:00,2024-02-04 17:24:06.010000+09:00,0.003919498172901092,-0.002503784126485299
1707035046.01938,-0.000845600959289261,-0.0009711721052898339,0.00026103182512333825,1.3323205215076683e-05,0.041404374561658026,0.02046517600970742,0.008453246163892146,0.0,2024-02-04 17:24:06.019379968+09:00,2024-02-04 17:24:06.020000+09:00,0.004001802425381172,-0.0025496765305153437
1707035046.0318894,-0.00032765931164019374,-0.0007151661374636275,0.0003667764062808064,1.3323205215076683e-05,0.041404374561658026,0.020465176009707414,0.008453246163892147,0.0,2024-02-04 17:24:06.031889408+09:00,2024-02-04 17:24:06.030000+09:00,0.0040699585853066645,-0.002591387698356442
1707035046.0402324,-0.0003577826701299721,-0.0002380037524903176,0.00020947752520441795,1.3323205215076683e-05,-0.003610622781902417,0.05719327008096173,-0.018854037267288324,0.0,2024-02-04 17:24:06.040232448+09:00,2024-02-04 17:24:06.040000+09:00,0.004123775519529055,-0.0026289185907641998
1707035046.0485756,-0.0003879060286197505,0.00023915863248299236,5.217864412802951e-05,1.3323205215076683e-05,-0.0036105196035637966,0.057191635707352514,-0.01885349848814712,0.0,2024-02-04 17:24:06.048575744+09:00,2024-02-04 17:24:06.050000+09:00,0.004163113959043565,-0.0026622823645910806
1707035046.0569189,-0.0004180301582773771,0.0007163332329697161,-0.00010512426385125884,1.3323205215076683e-05,-0.0036106120340487504,0.0571930998319674,-0.01885398114388641,0.0,2024-02-04 17:24:06.056918784+09:00,2024-02-04 17:24:06.060000+09:00,0.0041878866633437905,-0.0026915041160673232
1707035046.0694177,-7.135676938721031e-05,0.000378159515571891,-0.0001606565201576491,1.3323205215076683e-05,0.027736410455432285,-0.027056374476891642,-0.004442987272144779,0.0,2024-02-04 17:24:06.069417728+09:00,2024-02-04 17:24:06.070000+09:00,0.0041980583975131614,-0.0027166205846004252
1707035046.0819163,0.0002753077447777974,3.999445531041994e-05,-0.00021618735485647448,1.3323205215076683e-05,0.027736229487445366,-0.027056197945843026,-0.004442958283589687,0.0,2024-02-04 17:24:06.081916416+09:00,2024-02-04 17:24:06.080000+09:00,0.004193645723307783,-0.002737679818736472
1707035046.0902455,0.00040114864513823227,9.632447291630962e-05,-0.00015630013578003598,1.3323205215076683e-05,0.015108486954211346,0.006762994651909361,0.007190073064868536,0.0,2024-02-04 17:24:06.090245376+09:00,2024-02-04 17:24:06.090000+09:00,0.004174716606161167,-0.002754740806055504
1707035046.098575,0.0005269927670669525,0.00015265593258910847,-9.6411383571165e-05,1.3323205215076683e-05,0.015108008815356755,0.006762780623163377,0.007189845520355966,0.0,2024-02-04 17:24:06.098575104+09:00,2024-02-04 17:24:06.100000+09:00,0.004141389840704298,-0.002767873068895346
1707035046.1069045,0.0006528368889956726,0.00020898739226190733,-3.652263136229402e-05,1.3323205215076683e-05,0.01510844126351381,0.006762974199434937,0.007190051320834566,0.0,2024-02-04 17:24:06.106904576+09:00,2024-02-04 17:24:06.110000+09:00,0.004093834298054292,-0.0027771562279103514
1707035046.1193912,-0.00010668285024470481,0.00013936050624744386,1.1850653985069282e-05,1.3323205215076683e-05,-0.060826316620679964,-0.005576085511962427,0.0038739859130771065,0.0,2024-02-04 17:24:06.119391232+09:00,2024-02-04 17:24:06.120000+09:00,0.004032267998747639,-0.0027826795355761933
1707035046.131878,-0.0008662025894850822,6.973362023298042e-05,6.0223939332432586e-05,1.3323205215076683e-05,-0.060826316620679964,-0.005576085511962425,0.0038739859130771065,0.0,2024-02-04 17:24:06.131877888+09:00,2024-02-04 17:24:06.130000+09:00,0.0039569570158249825,-0.0027845413818451403
1707035046.1402078,-0.0007057827342815239,-0.00030647906391019725,7.208961153914091e-05,1.3323205215076683e-05,0.01925839030166883,-0.04516430150416357,0.0014244729635149562,0.0,2024-02-04 17:24:06.140207872+09:00,2024-02-04 17:24:06.140000+09:00,0.0038682142131620874,-0.0027828487742411114
1707035046.1485376,-0.0005453628790779655,-0.0006826917480533749,8.395528374584922e-05,1.3323205215076683e-05,0.01925839030166884,-0.04516430150416357,0.0014244729635149555,0.0,2024-02-04 17:24:06.148537600+09:00,2024-02-04 17:24:06.150000+09:00,0.00376639782471818,-0.002777716794758428
1707035046.1568673,-0.0003849471305701346,-0.0010588948012751143,9.582065219523715e-05,1.3323205215076683e-05,0.01925844851101666,-0.04516443801528908,0.001424477269048332,0.0,2024-02-04 17:24:06.156867328+09:00,2024-02-04 17:24:06.160000+09:00,0.003651909880923012,-0.0027692680359923554
1707035046.1693845,-0.00015683423685499724,-0.0003158109504165762,4.485335896086566e-05,1.3323205215076683e-05,0.018223935211919305,0.059364956248288026,-0.004071776192493424,0.0,2024-02-04 17:24:06.169384448+09:00,2024-02-04 17:24:06.170000+09:00,0.00352519448894734,-0.0027576320189831665
1707035046.181902,7.128449662496816e-05,0.00042729192363204064,-6.11523905291381e-06,1.3323205215076683e-05,0.018224054632394057,0.05936534526367776,-0.004071802874625487,0.0,2024-02-04 17:24:06.181901824+09:00,2024-02-04 17:24:06.180000+09:00,0.0033867359740906116,-0.0027429445952993135
1707035046.1902428,0.00010508965418687215,-7.111735920422007e-06,7.905695023833284e-05,1.3323205215076683e-05,0.00405297014585308,-0.052081551762963994,0.010211469649926624,0.0,2024-02-04 17:24:06.190242816+09:00,2024-02-04 17:24:06.190000+09:00,0.0032370568899914042,-0.002725347335917772
1707035046.1985834,0.00013889394634781967,-0.00044150427488154375,0.0001642269591494425,1.3323205215076683e-05,0.004052982243599201,-0.05208170722164448,0.010211500130231909,0.0,2024-02-04 17:24:06.198583296+09:00,2024-02-04 17:24:06.200000+09:00,0.0030767159057914282,-0.002704986909481999
1707035046.206924,0.0001726982385087672,-0.0008758968138426656,0.00024939696806055217,1.3323205215076683e-05,0.004052982243599201,-0.05208170722164449,0.01021150013023191,0.0,2024-02-04 17:24:06.206924032+09:00,2024-02-04 17:24:06.210000+09:00,0.0029063055787868085,-0.002682014452529236
1707035046.2193892,0.0004257908687573808,-0.0008035374540323467,0.00013690621668895162,1.3323205215076683e-05,0.020303873752888724,0.005804891691178011,-0.009024356070633087,0.0,2024-02-04 17:24:06.219389184+09:00,2024-02-04 17:24:06.220000+09:00,0.0027264500214634097,-0.002656584934280331
1707035046.2318544,0.0006788834990059944,-0.0007311780942220278,2.4415465317351063e-05,1.3323205215076683e-05,0.020303873752888724,0.005804891691178002,-0.009024356070633087,0.0,2024-02-04 17:24:06.231854336+09:00,2024-02-04 17:24:06.230000+09:00,0.0025378024721442807,-0.0026288565185752064
1707035046.2401965,0.0008321235667712334,-0.0004305712847991675,-1.959351915675913e-05,1.3323205215076683e-05,0.018369642721655744,0.036035220874833254,-0.005275574026571159,0.0,2024-02-04 17:24:06.240196352+09:00,2024-02-04 17:24:06.240000+09:00,0.0023410427787658766,-0.0025989899255179833
1707035046.2485385,0.0009853636345364724,-0.0001299644753763072,-6.360250363086933e-05,1.3323205215076683e-05,0.018369642721655744,0.036035220874833254,-0.00527557402657116,0.0,2024-02-04 17:24:06.248538368+09:00,2024-02-04 17:24:06.250000+09:00,0.002136874805559294,-0.0025671477953647676
1707035046.2568808,0.0011386076252976607,0.00017065002967937864,-0.0001076126147494031,1.3323205215076683e-05,0.018369587980154766,0.036035113489942365,-0.005275558305370411,0.0,2024-02-04 17:24:06.256880640+09:00,2024-02-04 17:24:06.260000+09:00,0.0019260237726228108,-0.002533494057148164
1707035046.2693777,0.0010018277935421212,0.0003605439934911527,-8.896449166074941e-05,1.3323205215076683e-05,-0.010945058673908471,0.015195226877128723,0.0014922141571892655,0.0,2024-02-04 17:24:06.269377792+09:00,2024-02-04 17:24:06.270000+09:00,0.0017092335385606528,-0.0024981933044822607
1707035046.2818744,0.000865051463305455,0.0005504330960796768,-7.031684595793625e-05,1.3323205215076683e-05,-0.01094498729403739,0.01519512777913683,0.001492204425486827,0.0,2024-02-04 17:24:06.281874432+09:00,2024-02-04 17:24:06.280000+09:00,0.0014872638364889508,-0.0024614101809327825
1707035046.2902155,0.0005208674700038474,0.00017980400106258805,-5.581341862320571e-05,1.3323205215076683e-05,-0.0412637501741005,-0.04443421740021596,0.0017387961493145535,0.0,2024-02-04 17:24:06.290215424+09:00,2024-02-04 17:24:06.290000+09:00,0.0012608874738193883,-0.0024233087772690884
1707035046.298557,0.00017667466547922775,-0.0001908345821807824,-4.1309619995982865e-05,1.3323205215076683e-05,-0.04126244767453141,-0.04443281482413473,0.001738741263822428,0.0,2024-02-04 17:24:06.298556928+09:00,2024-02-04 17:24:06.300000+09:00,0.0010308875062836089,-0.0023840520428377037
1707035046.3068984,-0.0001675181390453917,-0.0005614731654241528,-2.680582136876001e-05,1.3323205215076683e-05,-0.04126362707336733,-0.0444340848411365,0.0017387909620235331,0.0,2024-02-04 17:24:06.306898432+09:00,2024-02-04 17:24:06.310000+09:00,0.0007980543966889449,-0.002343801213211655
1707035046.3193955,-0.00010918255776141972,-5.7558004955328554e-05,-8.830302971077344e-05,1.3323205215076683e-05,0.004667897092960086,0.0403222880595042,-0.004920884196686959,0.0,2024-02-04 17:24:06.319395584+09:00,2024-02-04 17:24:06.320000+09:00,0.0005631831688661,-0.002302715256176616
1707035046.3318927,-5.0846976477447736e-05,0.00044635715551349567,-0.00014980023805278688,1.3323205215076683e-05,0.004667897092960086,0.04032228805950419,-0.004920884196686959,0.0,2024-02-04 17:24:06.331892736+09:00,2024-02-04 17:24:06.330000+09:00,0.00032707056722462756,-0.0022609503380148625
1707035046.3402238,-0.00023191318929793674,0.0002817362338421943,-9.925325714657417e-05,1.3323205215076683e-05,-0.021733873471019325,-0.019759900130201357,0.006067292567977896,0.0,2024-02-04 17:24:06.340223744+09:00,2024-02-04 17:24:06.340000+09:00,9.051223222264197e-05,-0.0022186593119392466
1707035046.348555,-0.00041297940211842575,0.00011711531217089297,-4.8706276240361454e-05,1.3323205215076683e-05,-0.02173325150806514,-0.01975933465686887,0.006067118938955232,0.0,2024-02-04 17:24:06.348555008+09:00,2024-02-04 17:24:06.350000+09:00,-0.0001457000980699941,-0.0021759912304162715
1707035046.356886,-0.0005940409797031976,-4.7501395258755926e-05,1.839410679703096e-06,1.3323205215076683e-05,-0.021733939073611094,-0.019759959774454987,0.006067310881791953,0.0,2024-02-04 17:24:06.356886016+09:00,2024-02-04 17:24:06.360000+09:00,-0.000380781350310543,-0.0021330908829967745
1707035046.369406,-0.0008563360473295022,-0.00015168333435072913,-0.00010073384117272287,1.3323205215076683e-05,-0.020949960035139485,-0.008321191397581923,-0.008192702769554923,0.0,2024-02-04 17:24:06.369405952+09:00,2024-02-04 17:24:06.370000+09:00,-0.0006139558323251021,-0.002090098361147458
1707035046.3819263,-0.001118637829795488,-0.00025586794053448185,-0.0002033097189340079,1.3323205215076683e-05,-0.020950097410294667,-0.00832124596212322,-0.008192756491557849,0.0,2024-02-04 17:24:06.381926400+09:00,2024-02-04 17:24:06.380000+09:00,-0.0008444598941044,-0.002047148651445587
1707035046.3902576,-0.0007954246979628538,-0.00013000279899318186,-0.00011388158973322127,1.3323205215076683e-05,0.038795047267002766,0.015107505340752081,0.0107339961086131,0.0,2024-02-04 17:24:06.390257664+09:00,2024-02-04 17:24:06.390000+09:00,-0.0010715445240727017,-0.002004371258365978
1707035046.398589,-0.00047221984028048534,-4.140879558262348e-06,-2.4455749863238745e-05,1.3323205215076683e-05,0.03879405412650495,0.015107118593565724,0.010733721321829991,0.0,2024-02-04 17:24:06.398588928+09:00,2024-02-04 17:24:06.400000+09:00,-0.001294477871666788,-0.0019618898577490503
1707035046.40692,-0.00014901498259811685,0.00012172103987665716,6.497009000674381e-05,1.3323205215076683e-05,0.03879516433610706,0.015107550929615679,0.010734028499843382,0.0,2024-02-04 17:24:06.406919936+09:00,2024-02-04 17:24:06.410000+09:00,-0.001512547687600579,-0.0019198219818995477
1707035046.4194007,-0.000203581175591383,8.15583713803426e-06,8.106123115975247e-05,1.3323205215076683e-05,-0.00437203334485421,-0.009099239399927734,0.0012892782475477356,0.0,2024-02-04 17:24:06.419400704+09:00,2024-02-04 17:24:06.420000+09:00,-0.0017250636735628704,-0.0018782787371202187
1707035046.4318814,-0.00025814736858464915,-0.0001054093656005886,9.715237231276115e-05,1.3323205215076683e-05,-0.00437203334485421,-0.00909923939992773,0.0012892782475477367,0.0,2024-02-04 17:24:06.431881472+09:00,2024-02-04 17:24:06.430000+09:00,-0.001931359733493715,-0.0018373645543397822
1707035046.4401994,-0.0004753442924123921,-0.00022323712909072947,0.00014200397915057635,1.3323205215076683e-05,-0.026111841504196213,-0.014165485545681948,0.005392148416827437,0.0,2024-02-04 17:24:06.440199424+09:00,2024-02-04 17:24:06.440000+09:00,-0.0021307961190156497,-0.001797176973347726
1707035046.448517,-0.000692541216240135,-0.00034106489258087035,0.00018685558598839153,1.3323205215076683e-05,-0.026112589973296574,-0.014165891584766586,0.005392302977220041,0.0,2024-02-04 17:24:06.448517120+09:00,2024-02-04 17:24:06.450000+09:00,-0.0023227614620415504,-0.0017578064610007421
1707035046.4568353,-0.0009097437003803,-0.0004588956725003668,0.00023170834104203897,1.3323205215076683e-05,-0.026111761530540577,-0.014165442160550996,0.005392131902104779,0.0,2024-02-04 17:24:06.456835328+09:00,2024-02-04 17:24:06.460000+09:00,-0.0025066746880587337,-0.0017193362636186238
1707035046.469337,-0.001020156254418645,-0.0008316079740850481,0.0003063731235637602,1.3323205215076683e-05,-0.00883179146108106,-0.029812889949382772,0.005972362422572003,0.0,2024-02-04 17:24:06.469337088+09:00,2024-02-04 17:24:06.470000+09:00,-0.0026819868040822586,-0.001681842293640065
1707035046.4818385,-0.001130565981931786,-0.0012043107343569376,0.0003810359946915148,1.3323205215076683e-05,-0.0088317337989373,-0.029812695303126288,0.00597232342943884,0.0,2024-02-04 17:24:06.481838592+09:00,2024-02-04 17:24:06.480000+09:00,-0.002848182555783057,-0.0016453930504641493
1707035046.4901907,-0.0011306255989056962,-0.0011835245251377098,0.0003556901386051736,1.3323205215076683e-05,-7.1378086360982356e-06,0.0024886869283239255,-0.0030346033788069566,0.0,2024-02-04 17:24:06.490190848+09:00,2024-02-04 17:24:06.490000+09:00,-0.0030047819488281343,-0.0016100495752585284
1707035046.4985435,-0.0011306852174058203,-0.001162737783784715,0.00033034363365661116,1.3323205215076683e-05,-7.137583876936197e-06,0.002488608563219499,-0.003034507823593516,0.0,2024-02-04 17:24:06.498543616+09:00,2024-02-04 17:24:06.500000+09:00,-0.0031513416300146574,-0.0015758654393754385
1707035046.506896,-0.0011307448359059447,-0.0011419510424317198,0.0003049971287080487,1.3323205215076683e-05,-7.137787615833421e-06,0.0024886795993444137,-0.003034594442148124,0.0,2024-02-04 17:24:06.506896128+09:00,2024-02-04 17:24:06.510000+09:00,-0.0032874561243364173,-0.0015428867658766067
1707035046.5193594,-0.0014888011263873844,-0.0004284352638134839,7.556763022649408e-05,1.3323205215076683e-05,-0.028728779175350827,0.0572492029521106,-0.018408360845512742,0.0,2024-02-04 17:24:06.519359232+09:00,2024-02-04 17:24:06.520000+09:00,-0.003412758924689789,-0.0015111522835350665
1707035046.5318227,-0.0018468574168688243,0.00028508051480475194,-0.00015386186825506055,1.3323205215076683e-05,-0.028728779175350844,0.05724920295211059,-0.018408360845512742,0.0,2024-02-04 17:24:06.531822592+09:00,2024-02-04 17:24:06.530000+09:00,-0.0035269234315003406,-0.001480693412550089
1707035046.5401406,-0.001622568452254923,0.00032575076158434624,-0.00015847719256183938,1.3323205215076683e-05,0.026964460600663404,0.004889457084058687,-0.0005548633685284243,0.0,2024-02-04 17:24:06.540140544+09:00,2024-02-04 17:24:06.540000+09:00,-0.003629663740135597,-0.001451534381085636
1707035046.5484586,-0.0013982794876410216,0.0003664210083639405,-0.0001630925168686182,1.3323205215076683e-05,0.026964460600663404,0.00488945708405868,-0.0005548633685284243,0.0,2024-02-04 17:24:06.548458496+09:00,2024-02-04 17:24:06.550000+09:00,-0.0037207352745488344,-0.0014236923716218137
1707035046.5567763,-0.0011739962647511204,0.00040709021399854385,-0.00016770772302460713,1.3323205215076683e-05,0.026964543208071897,0.0048894720632338545,-0.000554865068389055,0.0,2024-02-04 17:24:06.556776192+09:00,2024-02-04 17:24:06.560000+09:00,-0.0037999352661914148,-0.0013971776959931848
1707035046.5693169,-0.001042140791633465,0.00023383172685989583,-0.00012041684237605744,1.3323205215076683e-05,0.010514305182974483,-0.013815828545021388,0.0037710285341495953,0.0,2024-02-04 17:24:06.569316864+09:00,2024-02-04 17:24:06.570000+09:00,-0.0038671030778119385,-0.0013719939978777936
1707035046.581858,-0.0009102819429724905,6.056880424720301e-05,-7.312475106546667e-05,1.3323205215076683e-05,0.010514174566531425,-0.013815656914623447,0.003770981687655674,0.0,2024-02-04 17:24:06.581857792+09:00,2024-02-04 17:24:06.580000+09:00,-0.003922120372340112,-0.0013481384813986484
1707035046.5901954,-0.000821865217896851,0.00043467333995419045,-0.0002121347765490806,1.3323205215076683e-05,0.010604707567962687,0.04487012154801145,-0.01667287120177363,0.0,2024-02-04 17:24:06.590195456+09:00,2024-02-04 17:24:06.590000+09:00,-0.003964911127638724,-0.001325602164401233
1707035046.5985327,-0.0007334507562604014,0.0008087682987076488,-0.00035114124342159236,1.3323205215076683e-05,0.010604739343407226,0.0448702559947229,-0.01667292115957687,0.0,2024-02-04 17:24:06.598532608+09:00,2024-02-04 17:24:06.600000+09:00,-0.003995441498463371,-0.0013043701548830786
