start_timestamp,end_timestamp,mean_timestamp,cluster_size,mean_x,mean_y,adjacent_vel_x,stride
1702957160.4071646,1702957160.5738113,1702957160.490488,11,6.412499676871343,-0.6723106299835525,-0.7086540151350191,0.0
1702957160.673879,1702957160.8407319,1702957160.7573054,11,6.266892531045669,-0.6770802821282597,-1.4550875933736038,0.14560714582567424
1702957162.4904141,1702957162.6905713,1702957162.5904927,13,5.3681801758618715,-0.7002117369841658,-0.5447790548679092,0.8987123551837977
1702957162.8406522,1702957163.3738377,1702957163.107245,33,5.447189275262482,-0.622920862431779,0.5264433332841582,0.07900909940061052
1702957165.0404365,1702957165.3738751,1702957165.2071557,21,4.157871625145366,-0.690444015597017,-0.7736220934266209,1.2893176501171162
1702957165.5239508,1702957165.7738698,1702957165.6489103,16,4.032499815657903,-0.6711676986510045,-0.8353906139368077,0.12537180948746318
1702957165.8071907,1702957166.123841,1702957165.9655159,20,3.9826185456773495,-0.6559527665742086,-1.496996309367004,0.04988126998055309
1702957167.1072395,1702957167.307109,1702957167.2071743,13,3.453782420651975,-0.6583317582937178,-0.5377638451102121,0.5288361250253746
1702957167.3570502,1702957168.0572572,1702957167.7071538,43,3.3586184171092692,-0.6442214168114673,-1.905526193572215,0.09516400354270571
1702957169.657201,1702957170.0740292,1702957169.8656151,26,2.6757538599836246,-0.7023078334927124,-0.7694210571769761,0.6828645571256446
1702957170.5572999,1702957171.1072552,1702957170.8322775,34,2.289981423293763,-0.6633609215074661,-0.7982534022459143,0.3857724366898614
1702957171.1405914,1702957171.4404883,1702957171.2905397,19,2.2319562017240315,-0.7055769755265451,-1.740608909404899,0.058025221569731666
1702957171.990451,1702957172.8738806,1702957172.4321659,54,1.6141682468005043,-0.7477617946482172,-1.1233268885818684,0.6177879549235272
1702957173.7572913,1702957174.5072203,1702957174.1322558,46,0.7499734103138058,-0.797885436105791,-0.9782481060082173,0.8641948364866985
1702957175.3072796,1702957175.6739373,1702957175.4906085,23,-0.1534134329784414,-0.8224293794664901,-1.1291498297126332,0.9033868432922472
1702957175.7905266,1702957176.0904255,1702957175.940476,19,-0.30335934154981514,-0.8232111745721188,-1.2861034293800082,0.14994590857137374
1702957177.2405715,1702957177.6571517,1702957177.4488616,26,-1.0885045544149368,-0.8760651130535819,-0.682648296580979,0.7851452128651216
1702957178.507153,1702957178.8406851,1702957178.6739192,21,-1.9160989783537457,-0.922758383660981,-0.973638969400634,0.8275944239388089
1702957179.373934,1702957179.7238412,1702957179.5488877,22,-2.2320078214634185,-0.9217371708852039,-0.5924228672571471,0.3159088431096728
1702957180.207251,1702957180.7739377,1702957180.4905944,35,-2.8039629260262777,-0.8942033754371251,-1.183168003681464,0.5719551045628593
1702957181.2239814,1702957181.4073265,1702957181.3156538,12,-3.280353756096959,-1.0565959339179096,-1.0585435437899466,0.4763908300706814
1702957182.40736,1702957182.7239234,1702957182.5656419,20,-3.5911844586383728,-1.196374834023861,-0.8103460970550488,0.31083070254141365
1702957182.8239532,1702957183.140588,1702957182.9822707,20,-3.512923802241828,-1.1923134586038189,0.782374144430775,0.07826065639654489
1702957183.173952,1702957183.7072384,1702957183.4405951,33,-3.5398404403294506,-1.2045054799093882,-0.8067555348935476,0.02691663808762268
1702957184.7405415,1702957185.5072591,1702957185.1239004,47,-3.7394229899554468,-1.2350294878437724,-0.963845415737056,0.1995825496259962
