start_timestamp,end_timestamp,mean_timestamp,cluster_size,mean_x,mean_y,adjacent_vel_x,stride
1703124644.0453107,1703124644.2451935,1703124644.1452522,13,4.786508751465677,-0.769347423991831,-0.4260994260826769,0.0
1703124646.061984,1703124646.3618689,1703124646.2119265,19,4.13285561859139,-0.7805436537510883,-0.6864994679444779,0.653653132874287
1703124646.4619305,1703124646.6286933,1703124646.545312,11,4.046059706857159,-0.7588677313482856,-0.8674243064996483,0.08679591173423074
1703124649.6452465,1703124650.0953116,1703124649.870279,28,3.050454008805218,-0.7865412495841724,-0.5928761556670035,0.995605698051941
1703124650.9952657,1703124652.0285385,1703124651.511902,63,2.4132377749763827,-0.8998287966241116,-0.7080541636268654,0.6372162338288354
1703124652.561929,1703124652.7452545,1703124652.6535916,12,2.078537428098637,-0.9394397734086791,-0.6274958647948272,0.33470034687774586
1703124652.961853,1703124653.1451364,1703124653.0534947,12,1.8822914003735998,-0.8712501476525464,-0.9060359051065889,0.19624602772503708
1703124656.161944,1703124656.778552,1703124656.470248,38,0.6940812919056709,-0.5842743543265335,-0.8173419196017403,1.1882101084679288
1703124659.111761,1703124659.411858,1703124659.2618096,19,-0.18138180449175023,-0.08316836267071666,-0.7930760466081049,0.8754630963974211
1703124659.8453505,1703124660.5619347,1703124660.2036426,44,-0.46402969428007707,-0.02548605807248515,-0.6520249844658029,0.28264788978832683
1703124661.5952902,1703124661.8286438,1703124661.711967,15,-0.9787782301162975,-0.02947648469832839,-0.4981330709059357,0.5147485358362205
1703124661.878659,1703124662.5119786,1703124662.1953187,39,-1.0407224612280692,-0.07387476142069102,-1.2385078407706613,0.06194423111177172
1703124662.7453084,1703124663.4620926,1703124663.1037006,44,-1.4198792958780029,-0.059693085674409924,-1.6249826580530393,0.37915683464993366
1703124664.6285453,1703124664.795121,1703124664.711833,11,-1.9982792195557375,-0.05891664186540271,-0.6601867964661372,0.5783999236777346
