1.701497760586410046e+09,5.094887035019446397e-02,-8.798963011599143513e-01,2.790954083977582822e+00,0.000000000000000000e+00,4.867648705611233861e-01,-1.224312711726629921e+00,4.099876403808592862e+00,0.000000000000000000e+00,5.098155414673810615e-01,-1.193578483851620353e+00,4.099876403808592862e+00,0.000000000000000000e+00,5.174990984361326207e-01,-1.247363382632886708e+00,4.099876403808592862e+00,0.000000000000000000e+00,4.790813135923708832e-01,-1.155160699007858671e+00,4.099876403808592862e+00,0.000000000000000000e+00,5.174990984361326207e-01,-1.324198952320410294e+00,4.099876403808592862e+00,0.000000000000000000e+00,2.784251731462753510e-01,-1.174483820818830626e+00,4.086905479431151456e+00,0.000000000000000000e+00,3.254539784381218492e-01,-1.368900752028607171e+00,4.005842685699462002e+00,0.000000000000000000e+00,1.619522785679518989e-02,-7.409835094413255163e-01,2.578434467315673384e+00,0.000000000000000000e+00,9.426976462153326131e-02,-1.521427644377270516e+00,4.072500228881835049e+00,0.000000000000000000e+00,-7.800889234156578589e-02,-5.604276148720238604e-01,2.015877246856689009e+00,0.000000000000000000e+00,-5.600824656170064891e-02,-9.853682519642771309e-01,2.806545257568358931e+00,0.000000000000000000e+00,-1.006765624993975206e-01,-5.830952850298554146e-01,2.015877246856689009e+00,0.000000000000000000e+00,-1.082324525520082514e-01,-6.775439106874872053e-01,2.015877246856689009e+00,0.000000000000000000e+00,-1.309001227098400000e-01,-5.793173400035501741e-01,2.015877246856689009e+00,0.000000000000000000e+00,-1.309001227098400000e-01,-5.868732300561606552e-01,2.015877246856689009e+00,0.000000000000000000e+00,-1.370407941416992292e-01,-8.002972259327583160e-01,2.110444307327270064e+00,0.000000000000000000e+00,-1.370407941416992292e-01,-7.963420532720252298e-01,2.110444307327270064e+00,0.000000000000000000e+00
1.701497760841208935e+09,9.529750927394686766e-02,-1.004557088177826518e+00,3.053069840553039871e+00,0.000000000000000000e+00,5.088787459440079486e-01,-1.390237284718194744e+00,4.354876518249510831e+00,0.000000000000000000e+00,5.333631000007077461e-01,-1.365752930661495501e+00,4.354876518249510831e+00,0.000000000000000000e+00,5.056143677427392680e-01,-1.336147510291187945e+00,4.066091060638426846e+00,0.000000000000000000e+00,5.170401972962412884e-01,-1.341268576604796259e+00,4.354876518249510831e+00,0.000000000000000000e+00,5.056143677427392680e-01,-1.397109430558887144e+00,4.066091060638426846e+00,0.000000000000000000e+00,2.869669214085543985e-01,-1.331764316826930861e+00,4.099512577056883877e+00,0.000000000000000000e+00,3.624184310345812676e-01,-1.449193361002945268e+00,3.999528169631957564e+00,0.000000000000000000e+00,-3.207414406429835111e-03,-7.534691892718765605e-01,2.639091968536376509e+00,0.000000000000000000e+00,3.414293905096210113e-01,-1.444571284182232462e+00,3.847473144531249556e+00,0.000000000000000000e+00,-1.086459054845340805e-01,-5.907747176696189761e-01,2.096767425537108931e+00,0.000000000000000000e+00,2.837451558057866863e-01,-1.487834460210107901e+00,3.847473144531249556e+00,0.000000000000000000e+00,-1.084040413222895627e-01,-6.757170006593502531e-01,2.092099666595458540e+00,0.000000000000000000e+00,-1.123248343875784816e-01,-7.462912758345491282e-01,2.092099666595458540e+00,0.000000000000000000e+00,-1.358495927793115232e-01,-5.933803462882849544e-01,2.092099666595458540e+00,0.000000000000000000e+00,2.527819918129290966e-01,-1.327076609272386243e+00,4.444003582000731534e+00,0.000000000000000000e+00,-1.251370606484230874e-01,-7.106772963108392016e-01,2.505657196044921431e+00,0.000000000000000000e+00,-1.358495927793115232e-01,-6.639546214634837185e-01,2.092099666595458540e+00,0.000000000000000000e+00
1.701497761008742571e+09,1.153928825803738623e-01,-5.306632511859963319e-01,3.396835045424287713e+00,0.000000000000000000e+00,4.610613442709288745e-01,-7.662455575622252324e-01,4.790865898132323331e+00,0.000000000000000000e+00,4.879969545911008177e-01,-7.393099472420527896e-01,4.790865898132323331e+00,0.000000000000000000e+00,4.879969545911008177e-01,-8.021597046557882305e-01,4.790865898132323331e+00,0.000000000000000000e+00,4.790184178177098184e-01,-6.854387266017083480e-01,4.790865898132323331e+00,0.000000000000000000e+00,4.790184178177098184e-01,-8.380738517493516726e-01,4.790865898132323331e+00,0.000000000000000000e+00,2.947652386069126718e-01,-5.951773063976384393e-01,4.715951442718504971e+00,0.000000000000000000e+00,3.282403035305461181e-01,-9.779119137743633727e-01,5.098643302917479581e+00,0.000000000000000000e+00,5.073516977245514509e-02,-3.006513289331463334e-01,2.615256071090697798e+00,0.000000000000000000e+00,3.133212057865819578e-02,-4.801901973311801242e-01,2.632217884063720259e+00,0.000000000000000000e+00,7.589163794607924063e-02,-4.416704503812342031e-01,2.637858629226684126e+00,0.000000000000000000e+00,6.543888302934774970e-02,-3.398612309515269825e-01,2.615256071090697798e+00,0.000000000000000000e+00,-2.278339651200902982e-02,-3.496637064561224362e-01,2.615256071090697798e+00,0.000000000000000000e+00,-3.279721478828055009e-02,-4.604580941413529138e-01,2.632217884063720259e+00,0.000000000000000000e+00,-3.258587201660390759e-02,-3.447624687038247093e-01,2.615256071090697798e+00,0.000000000000000000e+00,4.127205804474840672e-02,-4.514001460095825036e-01,2.636938571929931197e+00,0.000000000000000000e+00,2.637561366255710554e-02,-3.959762374973020971e-01,2.629876613616942915e+00,0.000000000000000000e+00,-1.298092100741357439e-02,-3.839723707222056359e-01,2.615256071090697798e+00,0.000000000000000000e+00
1.701497761171234369e+09,1.355857943452185299e-01,-5.279861165157947456e-01,3.415304407983006829e+00,0.000000000000000000e+00,4.802057501764038783e-01,-7.828176663882094877e-01,4.894481182098387784e+00,0.000000000000000000e+00,5.077239150851350358e-01,-7.461267798432350551e-01,4.894481182098387784e+00,0.000000000000000000e+00,4.985511934488913166e-01,-8.103358312969400901e-01,4.894481182098387784e+00,0.000000000000000000e+00,4.893784718126475974e-01,-7.094358932982611776e-01,4.894481182098387784e+00,0.000000000000000000e+00,4.852749538460682799e-01,-8.652377513662867781e-01,4.946148872375487393e+00,0.000000000000000000e+00,2.527108054345016397e-01,-5.182238539673119648e-01,4.168097019195555752e+00,0.000000000000000000e+00,3.004292528860976752e-01,-9.309006832356004901e-01,4.806570053100585049e+00,0.000000000000000000e+00,5.081187488005767250e-02,-2.961972276084830491e-01,2.619210004806518111e+00,0.000000000000000000e+00,4.200836060389735033e-02,-4.946634818810150547e-01,2.683982133865356001e+00,0.000000000000000000e+00,7.087280271647491969e-02,-4.313253637923090689e-01,2.635061264038085493e+00,0.000000000000000000e+00,5.572052267889435889e-02,-3.354664099991756521e-01,2.619210004806518111e+00,0.000000000000000000e+00,-8.091898705980751436e-03,-3.501923533956853851e-01,2.619210004806518111e+00,0.000000000000000000e+00,-8.140870259933546613e-03,-4.560171365974368118e-01,2.635061264038085493e+00,0.000000000000000000e+00,2.527108054345016397e-01,-5.104124450993455797e-01,4.168097019195555752e+00,0.000000000000000000e+00,3.630432078929636541e-02,-4.510787820364111633e-01,2.635061264038085493e+00,0.000000000000000000e+00,2.642761166724501287e-02,-4.115719455482069189e-01,2.635061264038085493e+00,0.000000000000000000e+00,-8.091898705980751436e-03,-3.845528879875412809e-01,2.619210004806518111e+00,0.000000000000000000e+00
1.701497761332390547e+09,9.475193062260205135e-02,-4.941827521277472601e-01,3.093880378890656146e+00,0.000000000000000000e+00,4.805898877919417833e-01,-7.834438765317924824e-01,4.898396492004393643e+00,0.000000000000000000e+00,5.081300656862487442e-01,-7.559036986374860767e-01,4.898396492004393643e+00,0.000000000000000000e+00,5.081300656862487442e-01,-8.109840544260988882e-01,4.898396492004393643e+00,0.000000000000000000e+00,4.989500063881464609e-01,-7.008233428488738204e-01,4.898396492004393643e+00,0.000000000000000000e+00,5.015277456602387218e-01,-8.774553836144918240e-01,5.015991210937499112e+00,0.000000000000000000e+00,1.876265791273405148e-01,-3.732217968529389363e-01,3.001839160919189009e+00,0.000000000000000000e+00,2.921782366471605275e-01,-9.053343424734154876e-01,4.674561977386473721e+00,0.000000000000000000e+00,4.919178012305376602e-02,-2.915053627082316301e-01,2.535698652267455611e+00,0.000000000000000000e+00,4.175841738918079776e-02,-4.917203110672329625e-01,2.668012857437133345e+00,0.000000000000000000e+00,7.583536389809328315e-02,-4.364030180380747970e-01,2.635902643203734907e+00,0.000000000000000000e+00,5.869605934092826660e-02,-3.295224795797284667e-01,2.535698652267455611e+00,0.000000000000000000e+00,-2.209031401100332304e-02,-3.342746191886657448e-01,2.535698652267455611e+00,0.000000000000000000e+00,-3.778305796445641240e-02,-4.561627435793876861e-01,2.635902643203734907e+00,0.000000000000000000e+00,-3.634673283781451880e-02,-3.295224795797284667e-01,2.535698652267455611e+00,0.000000000000000000e+00,3.137598143013908131e-02,-4.462828808087312416e-01,2.635902643203734907e+00,0.000000000000000000e+00,1.638529390507230052e-02,-4.025648076777874063e-01,2.608694791793822798e+00,0.000000000000000000e+00,-3.554191969944228008e-02,-5.173963914807991893e-01,2.479551553726195845e+00,0.000000000000000000e+00
1.701497761487876892e+09,6.424197637233000635e-02,-9.074005814952658122e-01,2.791249769937967695e+00,0.000000000000000000e+00,4.592341054070958606e-01,-1.188322816144084415e+00,3.930028200149535689e+00,0.000000000000000000e+00,5.463833356663199137e-01,-1.323846949341901613e+00,4.461185932159422940e+00,0.000000000000000000e+00,4.960603320911503022e-01,-1.210418552154516991e+00,3.930028200149535689e+00,0.000000000000000000e+00,5.213282026921117751e-01,-1.286559114221255795e+00,4.390993118286131924e+00,0.000000000000000000e+00,5.034255774279613460e-01,-1.291436250859436585e+00,3.930028200149535689e+00,0.000000000000000000e+00,2.991414960282091084e-01,-1.311246526072800789e+00,4.390993118286131924e+00,0.000000000000000000e+00,3.619500065944948886e-01,-1.366654646548767893e+00,3.913421869277953657e+00,0.000000000000000000e+00,1.702473715766059190e-03,-7.427012762115610123e-01,2.584411859512328657e+00,0.000000000000000000e+00,1.702473715766059190e-03,-7.427012762115610123e-01,2.584411859512328657e+00,0.000000000000000000e+00,-1.054580572856480131e-01,-6.389561060208163168e-01,2.282957077026366743e+00,0.000000000000000000e+00,-1.156464027018017371e-01,-5.786198338362874560e-01,2.081315279006957564e+00,0.000000000000000000e+00,-9.413465579938258554e-02,-7.383887893029256189e-01,2.037827968597411665e+00,0.000000000000000000e+00,-9.795373855872827051e-02,-6.314544720412360590e-01,2.037827968597411665e+00,0.000000000000000000e+00,-1.324382986422965314e-01,-7.649171351020170873e-01,2.100179195404052290e+00,0.000000000000000000e+00,-9.795373855872827051e-02,-6.276353892818899993e-01,2.037827968597411665e+00,0.000000000000000000e+00,-9.413465579938258554e-02,-7.269315410248873288e-01,2.037827968597411665e+00,0.000000000000000000e+00,-9.031557304003642872e-02,-7.231124582655413802e-01,2.037827968597411665e+00,0.000000000000000000e+00
1.701497761640935659e+09,8.160944780925588615e-02,-8.778238146171997158e-01,2.786776023520204593e+00,0.000000000000000000e+00,4.536297928476897279e-01,-1.159270265911261921e+00,3.882067680358886275e+00,0.000000000000000000e+00,5.325223651505318623e-01,-1.265817069685563734e+00,4.348011970520018643e+00,0.000000000000000000e+00,4.900066067327143449e-01,-1.181096354242276547e+00,3.882067680358886275e+00,0.000000000000000000e+00,5.080766055330415698e-01,-1.241371310068073885e+00,4.348011970520018643e+00,0.000000000000000000e+00,4.900066067327143449e-01,-1.239299256458315845e+00,3.882067680358886275e+00,0.000000000000000000e+00,2.743836193695465275e-01,-1.205699226167627369e+00,4.141510486602782315e+00,0.000000000000000000e+00,3.517747139696210668e-01,-1.319328247005369770e+00,3.882067680358886275e+00,0.000000000000000000e+00,1.156041667289302646e-02,-7.538572707403018436e-01,2.623231887817382368e+00,0.000000000000000000e+00,4.536297928476897279e-01,-1.253849982012325670e+00,3.882067680358886275e+00,0.000000000000000000e+00,-8.901391599860566939e-02,-5.583650519055106676e-01,2.008458137512206587e+00,0.000000000000000000e+00,5.616235792848794928e-01,-1.201504507512113129e+00,3.924968719482421431e+00,0.000000000000000000e+00,-7.395775234977615409e-02,-6.035335428519994494e-01,2.008458137512206587e+00,0.000000000000000000e+00,-1.093633938568960573e-01,-7.151630666570647499e-01,2.036941528320312056e+00,0.000000000000000000e+00,-1.266543251206796727e-01,-6.110616246764142279e-01,2.008458137512206587e+00,0.000000000000000000e+00,-9.654199782302019806e-02,-6.148256655886216171e-01,2.008458137512206587e+00,0.000000000000000000e+00,-9.027628642564811123e-02,-7.227979096295638062e-01,2.036941528320312056e+00,0.000000000000000000e+00,-1.003060387352276983e-01,-6.298818292374512851e-01,2.008458137512206587e+00,0.000000000000000000e+00
1.701497761786075354e+09,9.433956975318187610e-02,-9.340778324827709866e-01,3.002372445579536198e+00,0.000000000000000000e+00,4.514418749107677598e-01,-1.157766789643003502e+00,3.926314592361449751e+00,0.000000000000000000e+00,4.810738638913747978e-01,-1.146341386981325927e+00,3.988976955413817915e+00,0.000000000000000000e+00,4.567656802344175482e-01,-1.103798468162068058e+00,3.673255681991576704e+00,0.000000000000000000e+00,4.726784545408999061e-01,-1.139722127459148249e+00,4.045082092285155362e+00,0.000000000000000000e+00,4.567656802344175482e-01,-1.145102643966719791e+00,3.673255681991576704e+00,0.000000000000000000e+00,2.642779580418175289e-01,-1.146341386981325927e+00,3.988976955413817915e+00,0.000000000000000000e+00,3.328531528204618506e-01,-1.227710995576023256e+00,3.673255681991576704e+00,0.000000000000000000e+00,1.626580272402129018e-02,-7.393592472378431868e-01,2.589670658111571822e+00,0.000000000000000000e+00,4.223455337305411228e-01,-1.172638761169821020e+00,3.673255681991576704e+00,0.000000000000000000e+00,-1.099096836615987005e-01,-7.150276949367925239e-01,2.589434862136840376e+00,0.000000000000000000e+00,6.150598992970468526e-01,-1.316960412065523611e+00,4.355459213256835049e+00,0.000000000000000000e+00,-5.221289040542219373e-02,-7.714962201428984256e-01,2.616361856460570845e+00,0.000000000000000000e+00,-9.409170346985308575e-02,-7.036958113179420105e-01,2.036898136138915572e+00,0.000000000000000000e+00,-1.322651051217423046e-01,-6.044449670230300775e-01,2.036898136138915572e+00,0.000000000000000000e+00,7.956533301924088863e-02,-1.309308756227393955e+00,4.101370334625243252e+00,0.000000000000000000e+00,-9.409170346985308575e-02,-7.227825121438866685e-01,2.036898136138915572e+00,0.000000000000000000e+00,-1.055437239654196668e-01,-6.349836883445415525e-01,2.036898136138915572e+00,0.000000000000000000e+00
1.701497761923889637e+09,6.327950200975382411e-02,-8.399342161579292920e-01,2.784924003107105417e+00,0.000000000000000000e+00,4.460567677226504602e-01,-1.141615416535243899e+00,4.078932762145995206e+00,0.000000000000000000e+00,4.707189006599379333e-01,-1.122807193983299312e+00,4.093972206115721768e+00,0.000000000000000000e+00,4.858596237194771628e-01,-1.168350957815069258e+00,4.092251777648924893e+00,0.000000000000000000e+00,4.553739167745903815e-01,-1.115134702040625703e+00,4.093972206115721768e+00,0.000000000000000000e+00,4.937363764879582617e-01,-1.253239557008750005e+00,4.093972206115721768e+00,0.000000000000000000e+00,2.683378379632554989e-01,-1.141179972939820875e+00,4.050256252288817471e+00,0.000000000000000000e+00,3.594246071846798896e-01,-1.315762947280885165e+00,4.050256252288817471e+00,0.000000000000000000e+00,2.601256974387065532e-02,-7.356425570652939117e-01,2.593677997589110884e+00,0.000000000000000000e+00,2.987000943703969624e-01,-1.300581819077314405e+00,4.050256252288817471e+00,0.000000000000000000e+00,-8.202895157629784550e-02,-5.620866530830856966e-01,2.021844863891601118e+00,0.000000000000000000e+00,-1.266300865170746637e-01,-9.624571399545137629e-01,2.741289377212523970e+00,0.000000000000000000e+00,-8.960720938878194430e-02,-5.848214265205374796e-01,2.021844863891601118e+00,0.000000000000000000e+00,-8.202895157629784550e-02,-6.492366179266506609e-01,2.021844863891601118e+00,0.000000000000000000e+00,-1.274984984512015362e-01,-5.848214265205374796e-01,2.021844863891601118e+00,0.000000000000000000e+00,-1.274984984512015362e-01,-6.340801023016828797e-01,2.021844863891601118e+00,0.000000000000000000e+00,-1.274984984512015362e-01,-5.810322976142955342e-01,2.021844863891601118e+00,0.000000000000000000e+00,-1.085528539199917403e-01,-6.340801023016828797e-01,2.021844863891601118e+00,0.000000000000000000e+00
1.701497762052256584e+09,4.794207791647035755e-02,-9.032424498230391396e-01,2.994479334818389127e+00,0.000000000000000000e+00,4.336700756838608450e-01,-1.103131224932235810e+00,4.106410980224608487e+00,0.000000000000000000e+00,4.644532892210841979e-01,-1.103131224932235810e+00,4.106410980224608487e+00,0.000000000000000000e+00,4.644532892210841979e-01,-1.126218635085153297e+00,4.106410980224608487e+00,0.000000000000000000e+00,4.644532892210841979e-01,-1.095435421547930055e+00,4.106410980224608487e+00,0.000000000000000000e+00,4.877331846311370178e-01,-1.219049376922189953e+00,4.108032226562499112e+00,0.000000000000000000e+00,2.672717530231032979e-01,-1.121525340663497960e+00,4.034164905548094815e+00,0.000000000000000000e+00,3.481482134707716281e-01,-1.323010909207658514e+00,4.096198081970213956e+00,0.000000000000000000e+00,2.112625780103701348e-02,-7.201904095996698452e-01,2.590549468994140181e+00,0.000000000000000000e+00,3.996598531459607390e-02,-9.749813059463693365e-01,2.900834321975707564e+00,0.000000000000000000e+00,-1.247694907226172684e-01,-9.483156056935906353e-01,2.701011180877685103e+00,0.000000000000000000e+00,-1.197075397666732405e-01,-9.432536547376465519e-01,2.701011180877685103e+00,0.000000000000000000e+00,-9.909174621731836607e-02,-6.425320615605414343e-01,2.235848426818847212e+00,0.000000000000000000e+00,-9.846141374097838739e-02,-8.888213332551607726e-01,2.817284107208251509e+00,0.000000000000000000e+00,-1.403230385474181219e-01,-6.075354624062729858e-01,2.100371837615966353e+00,0.000000000000000000e+00,-1.403230385474181219e-01,-6.075354624062729858e-01,2.100371837615966353e+00,0.000000000000000000e+00,-1.348933926345047274e-01,-9.584395076054783580e-01,2.701011180877685103e+00,0.000000000000000000e+00,-1.127723978486322026e-01,-6.587273478537046811e-01,2.100435733795165572e+00,0.000000000000000000e+00
