1.702984701002445221e+09,nan,nan,nan,nan,-2.455588082383840298e+00,4.497406700718479255e-01,2.948610976338386092e+00,0.000000000000000000e+00,nan,nan,nan,nan,-3.938494641218423631e+00,9.454836316070787117e-01,5.220044612884520596e+00,0.000000000000000000e+00,nan,nan,nan,nan,-3.887973297795496386e+00,9.291655784954254704e-01,5.077424049377440518e+00,0.000000000000000000e+00,-4.984133391902215493e+00,9.489356543743747707e-01,6.605924606323241299e+00,0.000000000000000000e+00,-3.749892540512883787e+00,9.094859141232635169e-01,4.593595981597899502e+00,0.000000000000000000e+00,-4.356056960765310571e+00,6.107549087245190966e-01,5.373144626617430752e+00,0.000000000000000000e+00,-2.889649736483069997e+00,7.547054515097170180e-01,3.283542156219481534e+00,0.000000000000000000e+00,-2.832416128231917796e+00,3.142486445922493266e-01,3.184602975845336470e+00,0.000000000000000000e+00,-2.774412221923351130e+00,6.715167044600173218e-01,2.945622205734252486e+00,0.000000000000000000e+00,-8.686307912101012274e-01,1.225544564830354788e-01,9.525553584098813698e-01,0.000000000000000000e+00,-8.723455745529390404e-01,1.694900841693964544e-01,9.261783361434934303e-01,0.000000000000000000e+00,-8.440572537042276835e-01,1.092317732702125094e-01,9.015249609947202369e-01,0.000000000000000000e+00,nan,nan,nan,nan,-8.813829952875749107e-01,1.307154603169689011e-01,8.982460498809812233e-01,0.000000000000000000e+00,nan,nan,nan,nan,-2.490579223334392633e+00,6.402052627479994928e-01,2.500036239624022549e+00,0.000000000000000000e+00
1.702984701036138058e+09,nan,nan,nan,nan,-2.466292336454746437e+00,4.421874517341461974e-01,2.963355362415313277e+00,0.000000000000000000e+00,nan,nan,nan,nan,-4.017951381802954636e+00,9.597908247431916617e-01,5.299035072326659268e+00,0.000000000000000000e+00,nan,nan,nan,nan,-3.905959504638214952e+00,9.216504587290882400e-01,5.088460922241210049e+00,0.000000000000000000e+00,-4.915952472985800625e+00,9.237456155976290217e-01,6.515558242797850674e+00,0.000000000000000000e+00,-3.767088345354285828e+00,9.223035694833530140e-01,4.614660739898680752e+00,0.000000000000000000e+00,-4.408001591093785976e+00,6.180379718802000433e-01,5.437217712402342862e+00,0.000000000000000000e+00,nan,nan,nan,nan,-4.659852314191956779e+00,5.684801462238455727e-01,5.261435031890868252e+00,0.000000000000000000e+00,-2.736106664619244011e+00,6.730445805073468346e-01,2.928255319595336470e+00,0.000000000000000000e+00,-1.240129859829087744e+00,1.742105742751734743e-01,1.374065160751342551e+00,0.000000000000000000e+00,nan,nan,nan,nan,-8.450397046854573047e-01,1.142041327865158523e-01,9.007714986801145240e-01,0.000000000000000000e+00,-2.589638356768722449e+00,6.781932556800972511e-01,2.629142999649046963e+00,0.000000000000000000e+00,-8.845561457393529281e-01,1.323697075110804311e-01,8.980499505996701881e-01,0.000000000000000000e+00,nan,nan,nan,nan,-2.275852494230569345e+00,4.941847076991645604e-01,2.280205249786376509e+00,0.000000000000000000e+00
1.702984701070381165e+09,nan,nan,nan,nan,-2.500285488506801101e+00,4.610729742703582046e-01,3.005985319614409956e+00,0.000000000000000000e+00,-3.913915787136729829e+00,9.207162382280750235e-01,5.136441707611083096e+00,0.000000000000000000e+00,-3.954185566823519071e+00,9.543305795661428670e-01,5.214938163757323331e+00,0.000000000000000000e+00,nan,nan,nan,nan,-3.898148432010581033e+00,9.220581992669264482e-01,5.090712070465087002e+00,0.000000000000000000e+00,-4.855686515740210041e+00,9.124211745902496284e-01,6.435682296752928799e+00,0.000000000000000000e+00,-3.782176506872490851e+00,9.194264237018864305e-01,4.643803119659422940e+00,0.000000000000000000e+00,-4.337533389076109636e+00,6.181832448969032390e-01,5.350296020507811612e+00,0.000000000000000000e+00,nan,nan,nan,nan,-3.514663365294413033e+00,4.417752559983117999e-01,3.951681852340697354e+00,0.000000000000000000e+00,-2.728268976394789380e+00,6.724651875415875724e-01,2.925734519958495650e+00,0.000000000000000000e+00,-1.025138273801214250e+00,1.386012276456995429e-01,1.126498937606811301e+00,0.000000000000000000e+00,-1.043093476795943664e+00,1.953990637046035261e-01,1.125374197959899680e+00,0.000000000000000000e+00,-8.383385812826593675e-01,1.112831647780396088e-01,9.044679403305051490e-01,0.000000000000000000e+00,-8.732390897363870863e-01,1.374908697130218793e-01,8.985257744789121315e-01,0.000000000000000000e+00,-8.440400794230964454e-01,9.552427788893259886e-02,8.997059464454648658e-01,0.000000000000000000e+00,nan,nan,nan,nan,-2.239637534870452917e+00,4.918614302461606913e-01,2.269485473632812056e+00,0.000000000000000000e+00
1.702984701502854824e+09,nan,nan,nan,nan,-2.423870415801038458e+00,4.342021707867093072e-01,2.909694448113441023e+00,0.000000000000000000e+00,nan,nan,nan,nan,-3.925127176564247478e+00,9.399402258285131095e-01,5.189439296722411221e+00,0.000000000000000000e+00,-5.446332859277757343e+00,1.215794594589872935e+00,7.236491680145262784e+00,0.000000000000000000e+00,-3.867727405479832292e+00,9.220707424514299477e-01,5.038654327392577237e+00,0.000000000000000000e+00,-4.857860374248569535e+00,9.105682231385848757e-01,6.422612667083739346e+00,0.000000000000000000e+00,-3.779412165661545586e+00,8.885798401251763234e-01,4.619154453277587002e+00,0.000000000000000000e+00,-4.232845763362103497e+00,5.725891936625355783e-01,5.209125041961669034e+00,0.000000000000000000e+00,nan,nan,nan,nan,-8.870754733328629626e-01,1.091719490414303773e-01,9.931908249855039283e-01,0.000000000000000000e+00,nan,nan,nan,nan,-8.197470391299476189e-01,1.112901390184112133e-01,9.045246243476865455e-01,0.000000000000000000e+00,-8.472068154514981186e-01,1.648885655862611099e-01,9.103549122810361549e-01,0.000000000000000000e+00,-8.360169187290061865e-01,1.107510837728643421e-01,9.001433849334714576e-01,0.000000000000000000e+00,nan,nan,nan,nan,-8.540514522978832623e-01,1.376547030562274565e-01,8.995964527130124733e-01,0.000000000000000000e+00,-1.343533371159445933e+00,2.932494752921928627e-01,1.318866491317748579e+00,0.000000000000000000e+00,nan,nan,nan,nan
1.702984701535891294e+09,nan,nan,nan,nan,-2.455562544691109128e+00,4.455983880663130225e-01,2.938295528292655501e+00,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,-5.634804185485818628e+00,1.243838258153789900e+00,7.486911773681639737e+00,0.000000000000000000e+00,-3.876918672683582923e+00,9.147979821324727645e-01,5.050628185272215909e+00,0.000000000000000000e+00,-4.824755205301616279e+00,9.066089413436198008e-01,6.394686222076415127e+00,0.000000000000000000e+00,-3.784338637599239608e+00,9.222928956055881367e-01,4.614607334136962002e+00,0.000000000000000000e+00,-4.317615586367373304e+00,5.727789762269904772e-01,5.301221847534178799e+00,0.000000000000000000e+00,nan,nan,nan,nan,-4.282976574632985312e+00,4.980573141122622838e-01,4.775285720825194424e+00,0.000000000000000000e+00,-2.737465899318769047e+00,6.789124337899088424e-01,2.906395912170409712e+00,0.000000000000000000e+00,-1.614728817164484909e+00,2.225567356579096212e-01,1.781722784042357954e+00,0.000000000000000000e+00,-8.781288273992012838e-01,1.730492704866598008e-01,9.360429048538205787e-01,0.000000000000000000e+00,-8.421671273986224282e-01,1.142724099460136200e-01,9.013100266456601783e-01,0.000000000000000000e+00,-2.875012221446902494e+00,7.419901549916576577e-01,2.918870210647582120e+00,0.000000000000000000e+00,-8.509268840315292737e-01,1.633108165547717539e-01,9.016441106796262428e-01,0.000000000000000000e+00,-2.883666169497810294e+00,7.387376856620367915e-01,2.927656173706053799e+00,0.000000000000000000e+00,nan,nan,nan,nan
1.702984701636360168e+09,nan,nan,nan,nan,-2.455780273966101657e+00,4.488015154147739771e-01,2.949977546930312666e+00,0.000000000000000000e+00,-3.926267973474456330e+00,9.117248079284380191e-01,5.140012264251708096e+00,0.000000000000000000e+00,-3.961978071048947392e+00,9.487648158419890176e-01,5.238160133361815518e+00,0.000000000000000000e+00,-5.550149294971399527e+00,1.238969722626879433e+00,7.374431610107420987e+00,0.000000000000000000e+00,-3.903103273626065128e+00,9.232302050069104427e-01,5.097182750701903409e+00,0.000000000000000000e+00,-4.902146367238795044e+00,9.188692888013202387e-01,6.481163501739501065e+00,0.000000000000000000e+00,-3.765205235309299958e+00,8.938625691026029774e-01,4.601790904998778409e+00,0.000000000000000000e+00,-4.357553734930604605e+00,6.224752842181245915e-01,5.387443065643309659e+00,0.000000000000000000e+00,nan,nan,nan,nan,-1.078727031066834874e+00,1.290443263333088952e-01,1.215418219566344993e+00,0.000000000000000000e+00,-2.775110028696112785e+00,6.785565129832691333e-01,2.952236413955688032e+00,0.000000000000000000e+00,-8.228343911687938661e-01,1.114787881869908764e-01,9.060578942298886940e-01,0.000000000000000000e+00,-8.562402135296703909e-01,1.643305565527077294e-01,9.072741270065305397e-01,0.000000000000000000e+00,-8.441219120948332266e-01,1.145376517856608045e-01,9.034020900726316139e-01,0.000000000000000000e+00,-2.066473042858445908e+00,4.357017519642095715e-01,2.243083477020263228e+00,0.000000000000000000e+00,-8.819938780908760378e-01,1.291217404563291538e-01,8.988686203956601783e-01,0.000000000000000000e+00,nan,nan,nan,nan,-2.300860799842446625e+00,5.101699592352718637e-01,2.313949823379516157e+00,0.000000000000000000e+00
1.702984701768545866e+09,nan,nan,nan,nan,-2.501372764553916994e+00,4.567768143077359788e-01,3.016081348061561140e+00,0.000000000000000000e+00,-4.112860625771169509e+00,9.574023655480823347e-01,5.397527694702147549e+00,0.000000000000000000e+00,-3.991457496292033280e+00,9.633260456235969160e-01,5.264093875885008877e+00,0.000000000000000000e+00,-5.280815336558226214e+00,1.178845822887550243e+00,7.016570091247557706e+00,0.000000000000000000e+00,-3.954686205439084112e+00,9.451089332141714427e-01,5.164546489715575284e+00,0.000000000000000000e+00,nan,nan,nan,nan,-3.919558439810378658e+00,9.528232202429296471e-01,4.812482357025145596e+00,0.000000000000000000e+00,-4.368261829166183219e+00,6.037651182761691881e-01,5.400681972503661221e+00,0.000000000000000000e+00,nan,nan,nan,nan,-3.615695343989001831e+00,4.420331109299345251e-01,4.091134071350096768e+00,0.000000000000000000e+00,-2.726185249581519088e+00,6.665936620796336642e-01,2.900188922882079634e+00,0.000000000000000000e+00,-9.448798244933077628e-01,1.258044902317193570e-01,1.038304924964904563e+00,0.000000000000000000e+00,-8.814623643551688925e-01,1.626815167641437465e-01,9.471637606620786354e-01,0.000000000000000000e+00,-8.362084248839378731e-01,1.078374019477012363e-01,9.039973020553586647e-01,0.000000000000000000e+00,-8.767660065074729392e-01,1.358319144089944752e-01,8.986893296241758033e-01,0.000000000000000000e+00,-8.532551994202938195e-01,9.223743646439287736e-02,9.005351662635801002e-01,0.000000000000000000e+00,nan,nan,nan,nan,-2.258219010088677425e+00,4.912780531178209120e-01,2.266793727874755415e+00,0.000000000000000000e+00
1.702984702003675938e+09,nan,nan,nan,nan,-2.576601694302700363e+00,4.589412031790294777e-01,3.095377832651137862e+00,0.000000000000000000e+00,-3.966795700942129521e+00,9.308666914462843112e-01,5.193068504333495206e+00,0.000000000000000000e+00,-3.947610640339942911e+00,9.551040603264062678e-01,5.219164848327635831e+00,0.000000000000000000e+00,nan,nan,nan,nan,-3.950878243522512268e+00,9.538670023391496722e-01,5.159573554992674893e+00,0.000000000000000000e+00,nan,nan,nan,nan,-3.786507047532682968e+00,9.162630622456416907e-01,4.627825736999510831e+00,0.000000000000000000e+00,-4.836857563115641412e+00,6.877570573949455257e-01,5.952448368072508877e+00,0.000000000000000000e+00,nan,nan,nan,nan,-1.298166299239196908e+00,1.614719251884718931e-01,1.444367170333862083e+00,0.000000000000000000e+00,-2.691405661857670495e+00,6.647798128906056148e-01,2.868908405303954634e+00,0.000000000000000000e+00,-8.888439552830122992e-01,1.243464082191171882e-01,9.807674884796140358e-01,0.000000000000000000e+00,nan,nan,nan,nan,-8.415210832812388686e-01,1.158723465377653888e-01,9.006186127662656471e-01,0.000000000000000000e+00,-2.940637152790828157e+00,7.630694131148390014e-01,2.979827404022215909e+00,0.000000000000000000e+00,-8.673183378376647656e-01,1.678454885913742145e-01,9.171914458274839088e-01,0.000000000000000000e+00,-2.935053491969271011e+00,7.519020914717240434e-01,2.979827404022215909e+00,0.000000000000000000e+00,nan,nan,nan,nan
1.702984702268831730e+09,nan,nan,nan,nan,-2.441542600022934106e+00,4.391149624163418475e-01,2.937024503946303877e+00,0.000000000000000000e+00,-4.053037548171797511e+00,9.411621685270892268e-01,5.305970668792723721e+00,0.000000000000000000e+00,-3.916201812377187341e+00,9.475048561873835595e-01,5.177639007568358487e+00,0.000000000000000000e+00,-5.582621246929640790e+00,1.246218494357633988e+00,7.417576789855956143e+00,0.000000000000000000e+00,-3.895789119128939770e+00,9.287606878447460801e-01,5.075211524963378018e+00,0.000000000000000000e+00,-4.999149513275708223e+00,9.517945932994186231e-01,6.625826835632323331e+00,0.000000000000000000e+00,-3.764168530701185400e+00,9.215887055805446204e-01,4.611083984374999112e+00,0.000000000000000000e+00,-4.326117020790835710e+00,6.065570836108835628e-01,5.336214065551756924e+00,0.000000000000000000e+00,nan,nan,nan,nan,-2.591883835705557804e+00,3.113727395727935998e-01,2.932698488235473189e+00,0.000000000000000000e+00,-2.760762066229500711e+00,6.901824710348148928e-01,2.931129693984984907e+00,0.000000000000000000e+00,-8.296020532183246976e-01,1.143433639733959090e-01,9.153988361358640358e-01,0.000000000000000000e+00,nan,nan,nan,nan,-8.379424242998577688e-01,1.141570302369696865e-01,9.003999829292295143e-01,0.000000000000000000e+00,-3.020879162817072139e+00,7.813208584484079289e-01,3.096415519714354581e+00,0.000000000000000000e+00,-8.518013563615891570e-01,1.106104989275186745e-01,8.990007638931272194e-01,0.000000000000000000e+00,-2.912203129112503230e+00,7.503305830833506551e-01,2.973599433898924893e+00,0.000000000000000000e+00,-2.275453485389701491e+00,5.021408968484374347e-01,2.297055482864379439e+00,0.000000000000000000e+00
1.702984702369269609e+09,nan,nan,nan,nan,-2.367168886628491009e+00,4.258998603389182458e-01,2.826901823282241377e+00,0.000000000000000000e+00,nan,nan,nan,nan,-3.917452355845554290e+00,9.404321745901158547e-01,5.192155361175536221e+00,0.000000000000000000e+00,nan,nan,nan,nan,-3.858834301459306726e+00,9.222018083474042838e-01,5.039370536804198331e+00,0.000000000000000000e+00,-4.984326948692165971e+00,9.365937101428106759e-01,6.606181144714354581e+00,0.000000000000000000e+00,-3.656440918387367844e+00,8.807553754786702216e-01,4.448484897613524502e+00,0.000000000000000000e+00,-4.121773727428322154e+00,5.847302630156953063e-01,5.060764789581297940e+00,0.000000000000000000e+00,-2.801374620950339622e+00,6.840702942602036041e-01,3.156351566314696377e+00,0.000000000000000000e+00,-1.144059351427462845e+00,1.479994499139122566e-01,1.280916094779968040e+00,0.000000000000000000e+00,-2.788021308974037549e+00,6.721362691012399138e-01,2.948339939117431197e+00,0.000000000000000000e+00,-8.562453627288797442e-01,1.215563508476488475e-01,9.447975754737851783e-01,0.000000000000000000e+00,nan,nan,nan,nan,-8.452304503491365750e-01,1.190569014306536860e-01,8.991788029670713112e-01,0.000000000000000000e+00,-2.291941872020732074e+00,5.164040959917063356e-01,2.322486877441405806e+00,0.000000000000000000e+00,-8.877657788514867754e-01,1.306639723626715766e-01,8.978922367095945045e-01,0.000000000000000000e+00,-2.322405332011914236e+00,5.120521731358232964e-01,2.322486877441405806e+00,0.000000000000000000e+00,-2.320401494214296534e+00,4.942176882946318073e-01,2.320482969284057173e+00,0.000000000000000000e+00
