0.000000000000000000e+00 -7.256318118823918972e-01 -5.994786469399291133e-04 9.339866638183595970e-01 0.000000000000000000e+00
6.690192222595214844e-02 -7.303422756255891768e-01 -1.539988176593645383e-02 9.851932525634767845e-01 0.000000000000000000e+00
1.334979534149169922e-01 -7.571829207221472124e-01 -1.449158785594198764e-02 1.053347945213317871e+00 0.000000000000000000e+00
2.001810073852539062e-01 -7.894790051649396290e-01 -2.179444593789907694e-02 1.124659776687622070e+00 0.000000000000000000e+00
2.668118476867675781e-01 -8.251657139158461440e-01 -1.463358046392489349e-02 1.231372356414794922e+00 0.000000000000000000e+00
3.334159851074218750e-01 -8.154614716597086144e-01 6.399103299207933339e-03 1.285165309906005859e+00 0.000000000000000000e+00
4.003579616546630859e-01 -8.257603666573962720e-01 2.526467764037528679e-02 1.396224021911621094e+00 0.000000000000000000e+00
4.667389392852783203e-01 -8.121451066440275035e-01 2.591544222807416753e-02 1.432187795639038086e+00 0.000000000000000000e+00
5.335869789123535156e-01 -8.147969071182714629e-01 4.866345750167212075e-02 1.470884561538696289e+00 0.000000000000000000e+00
6.001019477844238281e-01 -8.098042993507855725e-01 4.971040220964064588e-02 1.502529144287109375e+00 0.000000000000000000e+00
6.668329238891601562e-01 -7.931234304750638398e-01 5.760547813866048056e-02 1.564012408256530762e+00 0.000000000000000000e+00
7.335679531097412109e-01 -7.763738492380322098e-01 7.344553321315391847e-02 1.589720487594604492e+00 0.000000000000000000e+00
8.000760078430175781e-01 -7.704694984537709956e-01 6.909575307516313547e-02 1.627585768699645996e+00 0.000000000000000000e+00
8.669078350067138672e-01 -7.684032353722711761e-01 7.234670283244504230e-02 1.704163551330566406e+00 0.000000000000000000e+00
9.337108135223388672e-01 -7.671370313898144833e-01 3.254409236217651463e-02 1.798512697219848633e+00 0.000000000000000000e+00
1.000207901000976562e+00 -7.761257404541082039e-01 2.331184247128977385e-02 1.868842482566833496e+00 0.000000000000000000e+00
1.066887855529785156e+00 -7.764233581511240656e-01 1.348092200333498789e-02 1.967187404632568359e+00 0.000000000000000000e+00
1.133529901504516602e+00 -7.670346819322650944e-01 1.391231735011317153e-02 2.030138254165649414e+00 0.000000000000000000e+00
1.200116872787475586e+00 -7.726727086250645415e-01 1.820755453349095707e-02 2.086448669433593750e+00 0.000000000000000000e+00
1.267037868499755859e+00 -7.850738429650905292e-01 1.859385545796225780e-02 2.130715847015380859e+00 0.000000000000000000e+00
1.333530902862548828e+00 -7.858427823372363674e-01 1.491934000923295957e-02 2.177086830139160156e+00 0.000000000000000000e+00
1.400126934051513672e+00 -7.888041696852673423e-01 1.111173131422583255e-02 2.231626987457275391e+00 0.000000000000000000e+00
1.466967821121215820e+00 -7.880846186363112960e-01 -2.751744399153087384e-02 2.315511226654052734e+00 0.000000000000000000e+00
1.533537864685058594e+00 -7.847233047419518437e-01 -3.261794860952972608e-02 2.370896100997924805e+00 0.000000000000000000e+00
1.600234031677246094e+00 -7.895799480456709984e-01 -4.702791389443093661e-02 2.426783561706542969e+00 0.000000000000000000e+00
1.666801929473876953e+00 -7.998539056480880038e-01 -4.819492707207388704e-02 2.487004995346069336e+00 0.000000000000000000e+00
1.733439922332763672e+00 -7.870889947891125393e-01 -3.467948440993342402e-02 2.520742654800415039e+00 0.000000000000000000e+00
1.800398826599121094e+00 -7.941033429771908736e-01 -3.077742803240757913e-02 2.589829206466674805e+00 0.000000000000000000e+00
1.866813898086547852e+00 -7.897303448914581026e-01 -4.621497229652581779e-02 2.640098810195922852e+00 0.000000000000000000e+00
1.933563947677612305e+00 -7.858915357472153751e-01 -5.255909257652192218e-02 2.712209224700927734e+00 0.000000000000000000e+00
2.000208854675292969e+00 -7.949928340020174788e-01 -6.994669989301897928e-02 2.797895193099975586e+00 0.000000000000000000e+00
2.066789865493774414e+00 -8.003823796430158399e-01 -8.799542778097080298e-02 2.873713016510009766e+00 0.000000000000000000e+00
2.133655786514282227e+00 -8.021419570972503355e-01 -1.072640935711978716e-01 2.959673404693603516e+00 0.000000000000000000e+00
2.200271844863891602e+00 -8.101449971167258290e-01 -1.098531860442730629e-01 3.031112670898437500e+00 0.000000000000000000e+00
2.266767978668212891e+00 -8.176517339902382719e-01 -1.073977696223187700e-01 3.124918460845947266e+00 0.000000000000000000e+00
2.333659887313842773e+00 -8.319059455273333237e-01 -9.805785538985381522e-02 3.202327013015747070e+00 0.000000000000000000e+00
2.400140047073364258e+00 -8.367608793169462045e-01 -8.718862578545573394e-02 3.244415998458862305e+00 0.000000000000000000e+00
2.467031717300415039e+00 -8.414283009374506905e-01 -1.067895483638431064e-01 3.286388635635375977e+00 0.000000000000000000e+00
2.533484697341918945e+00 -8.431520917760629841e-01 -1.023358583711261177e-01 3.342036008834838867e+00 0.000000000000000000e+00
2.600225687026977539e+00 -8.398014653003617047e-01 -1.361478062531544242e-01 3.404611110687255859e+00 0.000000000000000000e+00
2.666996002197265625e+00 -8.417607562282835021e-01 -1.515560016342348548e-01 3.465197801589965820e+00 0.000000000000000000e+00
2.733502864837646484e+00 -8.349015390649583424e-01 -1.538817988970226369e-01 3.518375158309936523e+00 0.000000000000000000e+00
2.800261974334716797e+00 -8.484826382723954508e-01 -1.429858232040698285e-01 3.575607538223266602e+00 0.000000000000000000e+00
