1.707032816354154110e+09,-2.305124468110153479e-03,2.344036645322209161e-03,3.005271173667974105e-04,-6.767947846597621719e-07
1.707032816379127502e+09,-2.883733809655841807e-03,2.502048644529175896e-03,4.430673294434407401e-04,-6.767947846597621719e-07
1.707032816429084301e+09,-4.130767422712566805e-04,1.571656841088355265e-03,3.596146120894188258e-04,-6.767947846597621719e-07
1.707032816404157400e+09,2.921049127196373441e-04,1.827889615169030159e-03,2.018075967934938289e-04,-6.767947846597621719e-07
1.707032816454192638e+09,-1.323442581493722292e-03,1.853822247111322269e-03,5.565023984995240208e-04,-6.767947846597621719e-07
1.707032816479209423e+09,-6.556397130937363649e-04,1.370620254170122360e-03,6.252174598959726100e-04,-6.767947846597621719e-07
1.707032816554191113e+09,-9.775440542455493542e-04,2.424246507309827953e-03,2.554777119963676192e-04,-6.767947846597621719e-07
1.707032816529250622e+09,-5.598190834299465735e-04,9.127271517334501361e-04,3.676017947208668119e-04,-6.767947846597621719e-07
1.707032816579211235e+09,-3.488387470607368090e-04,9.535087943249567679e-04,3.624650857299452442e-04,-6.767947846597621719e-07
1.707032816604206085e+09,-1.328550912226694747e-03,2.603054450560178187e-03,4.500196964442929309e-04,-6.767947846597621719e-07
1.707032816629194736e+09,-7.676275317843317403e-04,2.743875080921996321e-03,2.079380135039212753e-04,-6.767947846597621719e-07
1.707032816654279470e+09,-6.054955127142991333e-04,1.803940595798274619e-03,5.919844184481414147e-04,-6.767947846597621719e-07
1.707032816679134846e+09,7.038676260568144105e-04,1.596073984177185864e-03,1.997333108090383711e-04,-6.767947846597621719e-07
1.707032816704152584e+09,-1.057475547493469392e-03,1.847620681840139376e-03,4.623117267908000952e-04,-6.767947846597621719e-07
1.707032816754262686e+09,-1.916499275828403848e-03,2.159669853795512934e-03,1.988187152969003984e-04,-6.767947846597621719e-07
1.707032816729142427e+09,-6.487247686949304537e-04,2.860368089433787051e-03,3.868338655548464932e-04,-6.767947846597621719e-07
1.707032816779140949e+09,-1.790673999558900498e-03,2.632006757997258813e-03,1.794975570243314785e-04,-6.767947846597621719e-07
1.707032816804154396e+09,8.210129265828758349e-06,2.603571646649293411e-03,4.181857813337174065e-04,-6.767947846597621719e-07
1.707032816829181910e+09,-1.625527364896045546e-03,1.572647030257473544e-03,4.563407685327756252e-04,-6.767947846597621719e-07
1.707032816854182720e+09,-1.479880665509469839e-03,3.159326913584707078e-03,4.324948414504654811e-05,-6.767947846597621719e-07
1.707032816879270554e+09,-9.429041258062209607e-04,1.992975613967810315e-03,5.747742891478955238e-04,-6.767947846597621719e-07
1.707032816904212952e+09,6.992531933911472208e-04,1.416678467525813627e-03,4.864570756907585464e-04,-6.767947846597621719e-07
1.707032816929185390e+09,4.317757466886784634e-04,2.354627843633826621e-03,2.058683180858681663e-04,-6.767947846597621719e-07
1.707032816979176521e+09,1.023299376622349710e-03,2.126348546766089562e-03,2.568801106273400458e-04,-6.767947846597621719e-07
1.707032816954171658e+09,-1.576974933600761020e-03,2.414820055152158262e-03,2.448874214991028208e-04,-6.767947846597621719e-07
1.707032817004155397e+09,1.639477411224665726e-04,2.603926989055845367e-03,1.861273877357536488e-04,-6.767947846597621719e-07
1.707032817029092550e+09,2.951123253891740905e-04,2.650664223039783749e-03,3.995650772759525645e-04,-6.767947846597621719e-07
1.707032817054152727e+09,4.099133257133569241e-04,1.689522840677635520e-03,2.775564344655664798e-04,-6.767947846597621719e-07
1.707032817104142189e+09,1.211532378602969695e-03,1.346219242809153704e-03,5.766257501487752259e-04,-6.767947846597621719e-07
1.707032817129134417e+09,4.329525280036827795e-04,2.651965197455178128e-03,3.523885738576607463e-04,-6.767947846597621719e-07
1.707032817154154062e+09,7.269010700627354105e-04,1.481456219048863602e-03,7.603036164864412569e-04,-6.767947846597621719e-07
1.707032817179199219e+09,-1.398721583975581773e-04,1.575470914846739635e-03,5.448323030789641377e-04,-6.767947846597621719e-07
1.707032817204253435e+09,5.091250536581326536e-04,3.389751639052827458e-03,3.527858057540261545e-04,-6.767947846597621719e-07
1.707032817229114294e+09,1.137296834439860405e-03,2.871535246505089057e-03,1.639012573129989398e-04,-6.767947846597621719e-07
1.707032817254135370e+09,1.471859888901277946e-03,1.877822162167617354e-03,6.713942910348020144e-04,-6.767947846597621719e-07
1.707032817279116869e+09,6.643976109364513327e-04,1.597063222979021877e-03,4.234874176899648159e-04,-6.767947846597621719e-07
1.707032817304248333e+09,3.615387808875714093e-04,2.414528098878734180e-03,2.565247081115649345e-04,-6.767947846597621719e-07
1.707032817329126596e+09,5.413600938976581567e-04,2.119764002461577059e-03,6.055777368635279238e-04,-6.767947846597621719e-07
1.707032817354169607e+09,-2.467053043757050368e-04,1.829430070479880991e-03,4.027963365224467604e-04,-6.767947846597621719e-07
1.707032817379232645e+09,8.777453093760934077e-04,2.739189039729731170e-03,1.286440652833461900e-04,-6.767947846597621719e-07
1.707032817404194117e+09,-9.012602578169492951e-04,2.860615729766053088e-03,3.075989130055628812e-04,-6.767947846597621719e-07
1.707032817429143906e+09,-6.904909618171972685e-04,1.080694969672875948e-03,3.968902866891703450e-04,-6.767947846597621719e-07
1.707032817454180717e+09,-1.509940199083625867e-03,2.703696256853597101e-04,6.536581346414209459e-04,-6.767947846597621719e-07
1.707032817529277325e+09,-8.373537152692733798e-04,2.408051033104247670e-03,5.972896207715642320e-04,-6.767947846597621719e-07
1.707032817504245281e+09,-6.730142478412748375e-04,1.664185931620497426e-03,3.693754535424439100e-04,-6.767947846597621719e-07
1.707032817554196835e+09,4.672959324139858150e-04,6.135047452350875750e-04,5.931736293115267254e-04,-6.767947846597621719e-07
1.707032817579214573e+09,2.465926211779045918e-04,2.518821402776588638e-03,3.820546075985731239e-04,-6.767947846597621719e-07
1.707032817604288340e+09,-3.089655034979599257e-04,2.817236529875975868e-03,8.557161641705167713e-05,-6.767947846597621719e-07
1.707032817629225969e+09,6.537396869957801115e-04,1.946557932362648260e-03,3.619449877800940503e-04,-6.767947846597621719e-07
1.707032817654184103e+09,-1.616655790322385489e-03,2.442672235183364869e-03,1.195048797491378098e-04,-6.767947846597621719e-07
1.707032817679321766e+09,-9.655566925177994086e-04,1.396087649872373646e-03,4.437020524307722633e-04,-6.767947846597621719e-07
1.707032817704331160e+09,-5.022339052032920304e-04,1.521096846447822851e-03,4.228549791325468652e-04,-6.767947846597621719e-07
1.707032817729277134e+09,-1.799840300472366206e-04,2.499187122000885893e-03,3.416735975541326602e-04,-6.767947846597621719e-07
1.707032817754340649e+09,-1.744694706228011594e-04,2.298268429960835177e-03,3.612668122778254121e-04,-6.767947846597621719e-07
1.707032817779309273e+09,-4.306230951666711881e-04,2.515266914527319701e-03,1.943771891060755788e-04,-6.767947846597621719e-07
1.707032817804302216e+09,5.796926373456134929e-04,1.148351856606935704e-03,2.678927743592546588e-04,-6.767947846597621719e-07
1.707032817829243660e+09,-1.174395815283280076e-03,1.781830636124377221e-03,4.143504626583702352e-04,-6.767947846597621719e-07
1.707032817854202271e+09,-2.644196611381821604e-03,2.038363723915354812e-03,3.297695822856094795e-04,-6.767947846597621719e-07
1.707032817879210949e+09,-1.082234938214465814e-03,2.293614070040968927e-03,1.717360863574456597e-04,-6.767947846597621719e-07
1.707032817904240608e+09,-6.782944119120559723e-04,9.400521213731063671e-04,5.338723334060160256e-04,-6.767947846597621719e-07
1.707032817929263830e+09,-6.044261519370375257e-04,1.806026307728479923e-03,3.644984728070106033e-04,-6.767947846597621719e-07
1.707032817954247713e+09,-7.002644177327155273e-04,2.374596458550397391e-03,1.708481343346097351e-04,-6.767947846597621719e-07
1.707032817979317427e+09,-2.021227725539087583e-04,1.746769098386238405e-03,3.869541700013737727e-04,-6.767947846597621719e-07
1.707032818004252434e+09,1.896573130264478380e-04,2.334638365694068768e-03,2.181886616952836543e-04,-6.767947846597621719e-07
1.707032818029199839e+09,6.283485106128583464e-04,2.420134162929742181e-03,2.553347657509444433e-04,-6.767947846597621719e-07
1.707032818054257154e+09,1.065995243844042317e-03,2.863448481969521359e-03,1.618641904204804166e-04,-6.767947846597621719e-07
