1.698046634682562113e+09,1.060764903824169636e+01,-3.817779561697048352e-01,1.481177188396151978e+00,1.121903920356880668e+01,-4.069327221220393476e-01,2.226679936252625946e+00,1.134752123768477006e+01,-4.548861830089046543e-01,2.304476601485906162e+00,1.134104928907128240e+01,-3.800600971007106477e-01,2.293090994472933186e+00,1.128650240406592964e+01,-5.051074802530811647e-01,2.265758829305136057e+00,1.127957002820438248e+01,-3.247256458907538668e-01,2.254393251285333299e+00,1.095197007225153385e+01,-5.912567608099752459e-01,1.961288412836780681e+00,1.081561780899885683e+01,-1.971616130500840891e-01,1.969787933637620503e+00,1.071446777365107472e+01,-5.973143656242374533e-01,1.658934131556827341e+00,1.068763022570705523e+01,-1.639903150740474325e-01,1.687417464608106377e+00,1.052450175932019150e+01,-5.066067781772245482e-01,1.459583128442692113e+00,1.052257962530639723e+01,-2.989080444760434663e-01,1.459497511673253145e+00,1.042801103609321522e+01,-4.818341550435211729e-01,1.357478929484790431e+00,1.047359131142136945e+01,-2.677178442595911090e-01,1.359003068305999706e+00,1.032951656635091986e+01,-4.670266693716252915e-01,9.659551271530902872e-01,1.037758876202092395e+01,-2.744621999415147728e-01,9.657753308493854938e-01,1.021853306331667177e+01,-4.229716681235076714e-01,6.494964207407271095e-01,1.022158342348782334e+01,-2.886423931802827858e-01,6.493930062724719843e-01
1.698046634855013847e+09,1.065944095786460899e+01,-3.839282634813871997e-01,1.488184670307648894e+00,1.163794442796065631e+01,-4.203728478787198131e-01,2.283012610682034982e+00,1.174694634512545477e+01,-4.799919187208810389e-01,2.350018443809070767e+00,1.169894380503639297e+01,-4.009185591844358076e-01,2.333584929338902825e+00,1.171794771459204654e+01,-5.226629041609798243e-01,2.324725269221916246e+00,1.163994162356075179e+01,-3.330376376400798200e-01,2.294157629198494419e+00,1.116595019181691129e+01,-6.001827961748318341e-01,1.990429946824931129e+00,1.080493712213972834e+01,-1.932526175098134014e-01,1.968992050651116044e+00,1.055194965576811761e+01,-5.838849861182957568e-01,1.649193799267779870e+00,1.060543600069007297e+01,-1.586811511463066537e-01,1.662394476345937289e+00,1.043494721635508427e+01,-5.081465072927472404e-01,1.455815990587388198e+00,1.043494028858193445e+01,-2.924313772850185567e-01,1.455815990587388198e+00,1.041294654601302305e+01,-4.873850053772907365e-01,1.357026712471906427e+00,1.042893933437950515e+01,-2.628302483811452150e-01,1.357562673376067286e+00,1.039194586936054243e+01,-4.667558963825146900e-01,9.657153987481503776e-01,1.043893996019095383e+01,-2.827572123376311808e-01,9.655393482007736949e-01,1.026294441045225980e+01,-4.216665140882804863e-01,6.672009061115542483e-01,1.024794005695450316e+01,-2.861298248489601015e-01,6.484278045687703607e-01
1.698046635276258230e+09,1.065469624836742035e+01,-3.891071574263625377e-01,1.482728999827599425e+00,1.147032616877675437e+01,-4.404886642235946170e-01,2.275373903720177893e+00,1.153230651695672826e+01,-4.756689595202719945e-01,2.325487177121281057e+00,1.151834918237499750e+01,-3.993308121631778396e-01,2.323897187613740201e+00,1.148328367731266120e+01,-5.165159908451059101e-01,2.287581983142662256e+00,1.147638624053075240e+01,-3.330146878898957996e-01,2.286806541128131087e+00,1.104923776087324860e+01,-5.985248115855881235e-01,1.969728917373835486e+00,1.080346140781892750e+01,-1.983217399789402591e-01,1.968726756322281002e+00,1.062122959232715935e+01,-6.129993784401995827e-01,1.653307728433340618e+00,1.064948021651932919e+01,-1.646078033274182006e-01,1.665005253094300919e+00,1.050628879524975545e+01,-5.070327384336608123e-01,1.458812577517743847e+00,1.051740444032133226e+01,-3.001313631252562897e-01,1.459283469749657502e+00,1.046129563227141901e+01,-4.947813434278434119e-01,1.358601097627878396e+00,1.049892132728261807e+01,-2.699067403029242196e-01,1.359857255997004577e+00,1.040480820788978278e+01,-4.722400761572356775e-01,9.558964184720216695e-01,1.044341131288567048e+01,-2.877822144736909560e-01,9.557163601648193119e-01,1.025933387918499129e+01,-4.262507746746685422e-01,6.577235212025130950e-01,1.023640975225169569e+01,-2.904961031982042918e-01,6.392569173081643630e-01
1.698046635200453043e+09,1.056955353196729064e+01,-3.891730540348024014e-01,1.480619923875507560e+00,1.135360752174904064e+01,-4.245399290912357793e-01,2.251808387257963506e+00,1.146057705573248242e+01,-4.828925696271307300e-01,2.317253302885796451e+00,1.144311676598866256e+01,-4.068717258116237856e-01,2.315265816001368826e+00,1.139155640361277300e+01,-5.224055123921020893e-01,2.277335070807782635e+00,1.136215191113441314e+01,-3.395704376670621305e-01,2.274067136603685313e+00,1.092601513353883469e+01,-6.012646773184241455e-01,1.969254859674908209e+00,1.068022722572407268e+01,-1.951973163470699102e-01,1.947729771084388384e+00,1.047451386637550108e+01,-6.035493032286504134e-01,1.634543983288561764e+00,1.049223984581893454e+01,-1.709704153806139437e-01,1.665155749336875379e+00,1.040406723531441457e+01,-5.013545493516411433e-01,1.434854298983377685e+00,1.041468450146144598e+01,-2.768810086137040716e-01,1.474421369578711616e+00,1.039906737269293480e+01,-5.010855224446948419e-01,1.366260603607774904e+00,1.040718462274038814e+01,-2.766380800175156085e-01,1.346981431317225697e+00,1.036508357107899592e+01,-4.700415577927662403e-01,9.755622209057596139e-01,1.040918457575602574e+01,-2.767028609688493290e-01,9.754383752714842482e-01,1.020710778943869101e+01,-4.236173094459314559e-01,6.499100786137411712e-01,1.020118304770966411e+01,-2.795511376286728966e-01,6.501169075502485351e-01
1.698046635372431278e+09,1.061757240405249192e+01,-3.867643778051605974e-01,1.483802531312794937e+00,1.148073791388845244e+01,-4.440880168596582078e-01,2.266021829341180904e+00,1.157674739256077778e+01,-4.808930170893523370e-01,2.330824999039458945e+00,1.155722760746645150e+01,-4.040269799216749669e-01,2.328610370796811324e+00,1.152875795965973538e+01,-5.219597058603825390e-01,2.292899299813734970e+00,1.147271009694341082e+01,-3.360120198164296967e-01,2.286695763697483841e+00,1.100877782290997509e+01,-5.992449342477706997e-01,1.966439284836317025e+00,1.073367496440125635e+01,-1.996573654805164633e-01,1.952717291611459682e+00,1.058977905887510929e+01,-6.041477845923529655e-01,1.631652294427562211e+00,1.056366622662292798e+01,-1.657709977883148889e-01,1.669832833633795532e+00,1.046475426228019323e+01,-5.078488624201505930e-01,1.457143050513689087e+00,1.048369113466720748e+01,-2.625793644699075946e-01,1.487511771808173844e+00,1.043375130339765988e+01,-4.963709721873344471e-01,1.357763658715125832e+00,1.043869329809662716e+01,-2.710086698634859848e-01,1.357931146497677766e+00,1.038074303135467602e+01,-4.642929586170420619e-01,9.755087421091402922e-01,1.041569309638949292e+01,-2.702816237110420294e-01,9.754102285364217861e-01,1.022573111516362232e+01,-4.180606725249295663e-01,6.587632738070196003e-01,1.022169644599106064e+01,-2.833648340635112617e-01,6.588974354334075079e-01
1.698046635547554970e+09,1.066896457146970612e+01,-3.884371013538677753e-01,1.483307071430071788e+00,1.158717251594353925e+01,-4.391334455725985353e-01,2.277566847431760966e+00,1.169617797892190403e+01,-4.767498841173326563e-01,2.355320169560804811e+00,1.167616671049118260e+01,-3.991046343770238702e-01,2.353030134322183109e+00,1.163968553156975716e+01,-5.288067108374439051e-01,2.316067859428122766e+00,1.159265833509390831e+01,-3.414143406731443009e-01,2.289049774024564776e+00,1.103469613387703241e+01,-6.019916966306955164e-01,1.979011149828740601e+00,1.075363798436386276e+01,-2.013253810753224127e-01,1.964526262782393395e+00,1.068419745439489255e+01,-6.111964721382669996e-01,1.657240160723948419e+00,1.060513311089837352e+01,-1.678273020543557814e-01,1.672389639716111320e+00,1.052618453048886060e+01,-5.222024358823383894e-01,1.459754361981568715e+00,1.052415150653251530e+01,-2.946447334564437637e-01,1.459668745212131302e+00,1.048417990166078617e+01,-4.903370726242457511e-01,1.349586749212355885e+00,1.049914851696019547e+01,-2.740735981965217727e-01,1.350075246317693045e+00,1.042717661129371542e+01,-4.677638546271876696e-01,9.655805515203711442e-01,1.046514834618591472e+01,-2.729950173048334428e-01,9.654382127799370217e-01,1.028316993593166551e+01,-4.218556705003306817e-01,6.471868309497259553e-01,1.029215034397521755e+01,-2.868529825851867110e-01,6.468765875449646874e-01
1.698046635718794823e+09,1.074209657908607873e+01,-3.927596800734531879e-01,1.491517491773427295e+00,1.153693392566108677e+01,-4.381255516229929925e-01,2.282953301720199057e+00,1.160893344916150305e+01,-4.739232383825959793e-01,2.334459260770981981e+00,1.160643446999513273e+01,-3.975301245848390508e-01,2.334175334073207875e+00,1.157393259801077079e+01,-5.375185746185903168e-01,2.297884284192864168e+00,1.156393521641397903e+01,-3.415718107542093374e-01,2.296776509886391260e+00,1.113793148820767165e+01,-6.197004212174297422e-01,1.977606721608420548e+00,1.085193703309300162e+01,-2.047447386236825873e-01,1.973236759912474492e+00,1.072643154139171884e+01,-6.148589946474520840e-01,1.659811366452423220e+00,1.069993747543232487e+01,-1.708722506506462901e-01,1.688366847709803276e+00,1.060593296641130046e+01,-5.076610342680953902e-01,1.453213653326691945e+00,1.065693627739739213e+01,-2.600575321943611184e-01,1.515426583661275250e+00,1.056993312148502895e+01,-4.958105048924920100e-01,1.362319326400493802e+00,1.061293615631259080e+01,-2.687085805105802194e-01,1.363759721330426000e+00,1.048393329968424759e+01,-4.814553038097489357e-01,9.850706180662670564e-01,1.054993590302659179e+01,-2.865851847028928479e-01,9.651198234921279928e-01,1.030293405953510089e+01,-4.237294081197315876e-01,6.658639238367350943e-01,1.027943588102858286e+01,-2.873707743388105862e-01,6.473074811626878811e-01
1.698046635892954350e+09,1.074774130835278463e+01,-3.907299217087868426e-01,1.484336973882510513e+00,1.157836617408052682e+01,-4.367048738133227914e-01,2.276586610046710035e+00,1.172438001891386072e+01,-4.759564058702187017e-01,2.347519888868648597e+00,1.166235586967490612e+01,-4.074449144282307200e-01,2.340478506763820743e+00,1.168090250535028218e+01,-5.397729064136734811e-01,2.309682080556807460e+00,1.158233174455638803e+01,-3.390085881307882687e-01,2.298770503638043472e+00,1.120893106679233142e+01,-6.209321821714675060e-01,1.983709855658291721e+00,1.084028323745478950e+01,-2.015356008046227942e-01,1.961992329784610911e+00,1.068242689244675248e+01,-6.092147996634059703e-01,1.647083021080496978e+00,1.068227126628502965e+01,-1.676245911065068761e-01,1.677191446260948293e+00,1.055488912923181921e+01,-5.021047411935597449e-01,1.451056972278923496e+00,1.058530557750884427e+01,-2.650192977083234425e-01,1.482171710066384929e+00,1.054138538189365093e+01,-4.914853200912205344e-01,1.341538179163570543e+00,1.056830538852545054e+01,-2.644993598190877315e-01,1.352322333002242916e+00,1.051638142680741517e+01,-4.803037515966657733e-01,9.850103431643368879e-01,1.054331208662490837e+01,-2.835481864774356264e-01,9.750527650011261427e-01,1.035536135846981942e+01,-4.234233535814425631e-01,6.447048837116358122e-01,1.036231342568570390e+01,-2.874135198319039963e-01,6.444635832857105173e-01
1.698046636695318460e+09,1.068983080991949741e+01,-3.897278632253679542e-01,1.486578698188334435e+00,1.156019782953953623e+01,-4.420118571465062596e-01,2.285314998198467951e+00,1.168068167861548901e+01,-4.910957017601785823e-01,2.342409208308692037e+00,1.160670793103607323e+01,-4.113419846048857464e-01,2.334004978054541990e+00,1.164916776365540940e+01,-5.333526271039124023e-01,2.306026425345444775e+00,1.154073020865053856e+01,-3.436594241376711989e-01,2.294007074120207434e+00,1.097364508609376621e+01,-6.020859664191031690e-01,1.963236221576100338e+00,1.077727561137813517e+01,-2.055889596275114195e-01,1.966471754527182147e+00,1.067014116671523283e+01,-6.139072882682521382e-01,1.656302426870033706e+00,1.065929303972530384e+01,-1.526019706580525326e-01,1.695690259119363885e+00,1.053567978423159524e+01,-4.965623886513532148e-01,1.440300146120685909e+00,1.055676105322341662e+01,-2.497213506691065843e-01,1.500667381972665693e+00,1.052667993696800686e+01,-4.960882584530653117e-01,1.360811936357542162e+00,1.054275466115216453e+01,-2.691194107991511375e-01,1.361347897261702578e+00,1.046868740228646466e+01,-4.733608359577361480e-01,9.752666801876007652e-01,1.051775164959223652e+01,-2.782193365045346756e-01,9.652471792072522261e-01,1.035120215901692120e+01,-4.284833826260586176e-01,6.546210335922924006e-01,1.033574716249252035e+01,-2.917836744583672814e-01,6.454287849894120299e-01
1.698046636237942696e+09,1.065701972639011075e+01,-3.898327024697888499e-01,1.487696698232816139e+00,1.152161681712385821e+01,-4.382328036765726909e-01,2.270106151778883419e+00,1.163061406251874708e+01,-4.756817489189567594e-01,2.336560318334519160e+00,1.159111980313858759e+01,-3.977104653054983063e-01,2.332074276509669364e+00,1.161510929743168496e+01,-5.403824678390038994e-01,2.302093826557463974e+00,1.155062391053313853e+01,-3.419051854463137086e-01,2.294948682280708585e+00,1.108510363029447809e+01,-6.171761531159889458e-01,1.983167416934634719e+00,1.078813405239458589e+01,-2.039672970116056527e-01,1.957179809977786400e+00,1.062460347404469729e+01,-6.191147521757237593e-01,1.643479164612981380e+00,1.061613728977770066e+01,-1.598669033108128801e-01,1.702804219744300074e+00,1.043911299999656883e+01,-4.896320799960112158e-01,1.446094512003957666e+00,1.047113026093875376e+01,-2.552243378821617004e-01,1.496619035680397669e+00,1.043311302029982990e+01,-4.893175267480397439e-01,1.367431177345028948e+00,1.045412957008706734e+01,-2.645340470382466780e-01,1.348512055580615598e+00,1.042311376605266915e+01,-4.790010733328948223e-01,9.851911678701283925e-01,1.045912809795237663e+01,-2.843405341848859180e-01,9.654719245868829125e-01,1.031161774365256889e+01,-4.248175298773534947e-01,6.656845725559680238e-01,1.030762773964308465e+01,-2.890449626004638062e-01,6.464456939272411606e-01
1.698046636412866592e+09,1.065754697429434117e+01,-3.934069457500645184e-01,1.487656544448392903e+00,1.155076463498347117e+01,-4.294085346835557759e-01,2.284271457894117674e+00,1.162575859487349383e+01,-4.653190706129530785e-01,2.336162820957635500e+00,1.161876966015692503e+01,-3.995633458392821580e-01,2.335367826203864627e+00,1.157174986217085788e+01,-5.171999235524538108e-01,2.297441174470275183e+00,1.155678102384500683e+01,-3.320214124935495503e-01,2.295779513010565598e+00,1.103223343532429368e+01,-6.146997242580823917e-01,1.968300524298334242e+00,1.085680215536081938e+01,-2.063202475802413394e-01,1.973502054241310200e+00,1.064573233032884403e+01,-6.211641794204879607e-01,1.644819441811643967e+00,1.058380828980275368e+01,-1.697787031670840718e-01,1.670955333865055792e+00,1.046175083415126039e+01,-5.111502210498855003e-01,1.456929008590092112e+00,1.048479372585220837e+01,-2.562787565435257209e-01,1.497317026420444064e+00,1.044975094023542539e+01,-5.104976327456383078e-01,1.358232624506267472e+00,1.046479216754549846e+01,-2.655075068797828619e-01,1.358735087853917944e+00,1.040075630778219740e+01,-4.785149617197210214e-01,9.754580779860273498e-01,1.045178891648937736e+01,-2.847433988743163780e-01,9.753145296372084383e-01,1.025776564643545363e+01,-4.229402174141133619e-01,6.577570616091092948e-01,1.025228838736023462e+01,-2.878007711407067903e-01,6.483071543558085459e-01
1.698046636584848642e+09,1.065492503912576794e+01,-3.909811585611248086e-01,1.483710254331538358e+00,1.138492582504223094e+01,-4.211472307272059457e-01,2.244767286768538650e+00,1.158692441191661437e+01,-4.622939263610625904e-01,2.331847135151449368e+00,1.145892757168586940e+01,-3.704726082343486326e-01,2.306551426229491941e+00,1.155592259128164301e+01,-5.151457435971510401e-01,2.295779513010565598e+00,1.139692912367758559e+01,-3.253445501363649850e-01,2.267464966676676408e+00,1.099091927938946434e+01,-6.110006318438891970e-01,1.964794468567557351e+00,1.082393327853207232e+01,-2.043231446954545116e-01,1.970672248067069532e+00,1.064991894804379946e+01,-6.202956460262039062e-01,1.655122697182851876e+00,1.066093443930235907e+01,-1.702901932084367187e-01,1.675819501533851952e+00,1.050692231223516160e+01,-5.223562215456916125e-01,1.458898194287181926e+00,1.052093011249685262e+01,-2.957666907380518406e-01,1.469382817983079459e+00,1.046992339482283541e+01,-4.908011136769739879e-01,1.358936073192979599e+00,1.050043047198429491e+01,-2.852082956983780782e-01,1.359957748666535515e+00,1.040492450748745945e+01,-4.580640997405504566e-01,9.656667039158965959e-01,1.044893051591701116e+01,-2.835173654597562543e-01,9.655018906375011367e-01,1.029642568073897735e+01,-4.236544151006044201e-01,6.564322155485290411e-01,1.028793035347590212e+01,-2.878995203722161667e-01,6.470489449920541203e-01
1.698046636757360458e+09,1.052893031518517475e+01,-3.802144068048758374e-01,1.478242689674609700e+00,1.120503351505106870e+01,-4.067421232149937560e-01,2.236070131464673150e+00,1.135106060144358331e+01,-4.447662226866742063e-01,2.294611629022837107e+00,1.127449792109846705e+01,-3.566756473120435422e-01,2.285994699906712224e+00,1.134959846145467388e+01,-4.979927742901922860e-01,2.273125528443183718e+00,1.121396635585380608e+01,-3.123230553980395063e-01,2.258115186590468948e+00,1.085866834341230458e+01,-5.964256107795803397e-01,1.963698586807030466e+00,1.068338234484704685e+01,-1.944218454936770812e-01,1.948386023785318777e+00,1.056816998458977430e+01,-5.988515608571352011e-01,1.660213709885538735e+00,1.052785856060819647e+01,-1.610541850581793388e-01,1.677543880350448102e+00,1.047361678355837000e+01,-5.241030889325087871e-01,1.467392672209995474e+00,1.049192113347060129e+01,-2.490427315395280228e-01,1.507642520654135510e+00,1.039208575887659336e+01,-4.805226235355019027e-01,1.346623200106646934e+00,1.041894048424021690e+01,-2.762808126118093677e-01,1.347502494896251957e+00,1.025707389462148633e+01,-4.639097851977130316e-01,9.854963095611521950e-01,1.029793767840858187e+01,-2.723981834024108428e-01,9.757395453366526361e-01,1.009103411244379345e+01,-4.080580064762111547e-01,6.632576882910153904e-01,1.007393923394785773e+01,-2.746814782376015285e-01,6.448859262941422088e-01
1.698046636933027267e+09,1.067227777318172066e+01,-3.914535655351157328e-01,1.482690464538739539e+00,1.136110981858055347e+01,-3.993453532486510027e-01,2.242067682213923163e+00,1.143710649318241046e+01,-4.346231003324241282e-01,2.314697962605817505e+00,1.142911259885970487e+01,-3.698992265919749389e-01,2.292329800316113886e+00,1.136010076714119243e+01,-4.952949940618295299e-01,2.273956359173036734e+00,1.141461770459803482e+01,-3.157732786330967323e-01,2.269277431415809065e+00,1.089759032634771252e+01,-6.058151641446335445e-01,1.956613671862409198e+00,1.083412813332619251e+01,-2.050963527087112936e-01,1.971468131053574213e+00,1.067408875911883115e+01,-6.223010444597626423e-01,1.656514173224143516e+00,1.065113137736733151e+01,-1.705940839035159917e-01,1.685138945164029289e+00,1.059209769314385419e+01,-5.275299270620611436e-01,1.462494098603608128e+00,1.061512203584488034e+01,-2.695311145990904600e-01,1.493394382488672623e+00,1.052910081733073611e+01,-4.943743664786561243e-01,1.360878931470560715e+00,1.057312027962704981e+01,-2.880933806492672611e-01,1.362352823957003523e+00,1.042860222433787243e+01,-4.793052673024447152e-01,9.655824243985339228e-01,1.047812055969473377e+01,-2.849684961462277122e-01,9.653970094603386842e-01,1.034010722583554909e+01,-4.261669281350392580e-01,6.452908990317395288e-01,1.033912097889303361e+01,-2.803962967163519115e-01,6.453253705211572377e-01
1.698046637105044842e+09,1.064196664626770250e+01,-3.842746267271736071e-01,1.485910301922788168e+00,1.146702183834918998e+01,-4.174993954779989691e-01,2.253945942254225177e+00,1.157404778511850374e+01,-4.545358671518041072e-01,2.319842898591617519e+00,1.157398693859956218e+01,-3.675876502922169609e-01,2.319842898591618408e+00,1.153658452189392669e+01,-5.070462957787117420e-01,2.293951685404884699e+00,1.150045479693856265e+01,-3.216858040178006140e-01,2.279163602720189807e+00,1.091114905567753013e+01,-5.994997166918318854e-01,1.958128634215216435e+00,1.081136760108299910e+01,-1.973420598222909161e-01,1.969832149359093343e+00,1.067816026570802102e+01,-6.156151288082177819e-01,1.667032444451855389e+00,1.064084372485306851e+01,-1.632983833130532969e-01,1.674759362426551323e+00,1.054709203691051300e+01,-5.181742944821323693e-01,1.460738954830114400e+00,1.059991281965476517e+01,-2.620569286368243378e-01,1.492892764523668703e+00,1.046106809364587953e+01,-4.839952981397173670e-01,1.358735087853918166e+00,1.053292523582286577e+01,-2.798295765567857529e-01,1.361146911922642921e+00,1.036505776820154523e+01,-4.692938484179245417e-01,9.755481475382279388e-01,1.039742214495449879e+01,-2.754801127056894505e-01,9.754566706492737715e-01,1.024201967118360734e+01,-4.149135379718152938e-01,6.581595464882730173e-01,1.024991878404942014e+01,-2.707454564814318343e-01,6.578912232354970913e-01
