start_timestamp,end_timestamp,mean_timestamp,cluster_size,mean_x,mean_y,adjacent_vel_x,stride
1702716516.5176842,1702716516.708323,1702716516.6130037,8,3.5742020803813817,-0.7411836512531729,-0.6348556640045461,0.0
1702716519.658205,1702716519.8190603,1702716519.7386327,9,2.5034048501531663,-0.7350182519986159,-0.4421620733094045,1.0707972302282154
1702716519.9414635,1702716520.0604522,1702716520.000958,7,2.435312719669495,-0.7469032019037041,-0.5562939626646588,0.06809213048367146
1702716521.501191,1702716522.3206284,1702716521.9109097,21,1.6866876984359032,-0.7301369281532762,-0.5196119412050345,0.7486250212335916
1702716523.2281213,1702716524.3377411,1702716523.7829313,59,0.9559996879983228,-0.7908973148079258,-0.8051721723874137,0.7306880104375804
1702716525.282658,1702716525.8563359,1702716525.569497,27,0.20739479168646494,-0.8934983635147543,-0.7922441073317029,0.7486048963118579
1702716526.9434056,1702716527.09587,1702716527.0196378,7,-0.5854896504518013,-0.8966532869931422,-0.7293777076040335,0.7928844421382663
1702716528.2409294,1702716528.5790708,1702716528.41,11,-1.1616811849570499,-0.8293551679025687,-0.5031979660600117,0.5761915345052485
1702716529.8950486,1702716530.1100724,1702716530.0025606,7,-2.0435672560247,-0.9720850573821009,-0.670137492555785,0.8818860710676502
1702716532.0937796,1702716532.2771378,1702716532.1854587,6,-3.1347085411209363,-1.1062606527544392,-0.5500515856567995,1.0911412850962363
1702716532.8898697,1702716533.1677375,1702716533.0288036,17,-3.564749363184361,-1.1151006964572667,-0.7018417002377879,0.43004082206342487
1702716533.4820998,1702716533.6865323,1702716533.584316,7,-3.731733961405993,-1.1282963425796557,-0.5311852116176126,0.16698459822163159
1702716535.2868927,1702716536.026405,1702716535.6566489,14,-3.8259192757455733,-1.1971861500900303,-0.6161803709413028,0.09418531433958055
1702716537.7366784,1702716537.9840977,1702716537.860388,15,-3.9984420511461822,-1.1262488498693641,-0.8951078329945238,0.1725227754006089
1702716540.7960958,1702716545.1017048,1702716542.9489002,257,-2.0478546830103816,-3.4875352476996366,0.69366595521352,1.9505873681358006
