-2.888410373206013460e-01,1.658721898180212651e-01,-1.138985954676927093e-01
-2.883455503619463123e-01,1.660516203280663350e-01,-1.136539094870024219e-01
-2.881006821465977308e-01,1.669910588859469247e-01,-1.139931349815102440e-01
-2.881548834929631431e-01,1.665350950229183002e-01,-1.137682258423428627e-01
-2.878077371130858819e-01,1.662371277743610876e-01,-1.136094696410340499e-01
-2.880868178747704178e-01,1.653333319624304132e-01,-1.135422525541237709e-01
-2.883823420017823103e-01,1.661335721315530811e-01,-1.137778666246202358e-01
-2.887582958373743347e-01,1.667349946441131769e-01,-1.138478174137281668e-01
-2.881562992780465904e-01,1.659835040211540269e-01,-1.134585539923952668e-01
-2.883208707126665438e-01,1.662957116564046378e-01,-1.136586284474315756e-01
-2.884563538234286573e-01,1.662488228345636032e-01,-1.136388504846236186e-01
-2.884283207372839164e-01,1.667789443368379865e-01,-1.140597289016502813e-01
-2.880036669668611937e-01,1.658734318585792233e-01,-1.137702291269435811e-01
-2.888940344897147350e-01,1.669264395133618073e-01,-1.139173423838372168e-01
-2.883440479127672429e-01,1.659516448009340506e-01,-1.136249132476393059e-01
-2.879640410946021634e-01,1.669176680543545122e-01,-1.139103857651830171e-01
-2.876318581535581287e-01,1.655342824878218988e-01,-1.139695483012995586e-01
-2.887359137624203043e-01,1.659649886941166885e-01,-1.137953775399543899e-01
-2.890328735993897280e-01,1.658562494341641047e-01,-1.137593989471978040e-01
-2.887940572991162802e-01,1.658837748961654035e-01,-1.136662728796034583e-01
-2.879770415344564127e-01,1.672494253559478339e-01,-1.139849416634777374e-01
-2.883742727833882857e-01,1.665485903826059433e-01,-1.138128829866330433e-01
-2.879773610292730157e-01,1.671147292217239344e-01,-1.137820918394428782e-01
-2.887195317661402916e-01,1.671949262822752802e-01,-1.140514844298872038e-01
-2.882783882633362937e-01,1.660444654450667634e-01,-1.138166375891385695e-01
-2.881182741585118778e-01,1.655474283533170110e-01,-1.135510624920111761e-01
-2.885667608212877377e-01,1.657179167538952447e-01,-1.137806774426538270e-01
-2.884804979621255483e-01,1.664993105971117604e-01,-1.137671666403732296e-01
-2.884156409726012504e-01,1.668550362727669323e-01,-1.140040206592697475e-01
-2.880552268575432562e-01,1.663852354907182363e-01,-1.140662358713003394e-01
-2.892921146075607686e-01,1.657955822029969217e-01,-1.138108313497674801e-01
-2.881603675860420766e-01,1.661383363573809557e-01,-1.136986079447438180e-01
-2.885948987841970848e-01,1.658552146114018189e-01,-1.137269396540768890e-01
-2.886762548300768061e-01,1.670256197982437074e-01,-1.139287764716687967e-01
-2.885351515215789364e-01,1.654786227320887426e-01,-1.137737155576383080e-01
-2.890867004554166786e-01,1.665516681911637098e-01,-1.139503742824905103e-01
-2.883784709039644012e-01,1.662297635952010300e-01,-1.138994501083623739e-01
-2.886574006766074452e-01,1.657501416262189275e-01,-1.137368454651679073e-01
-2.883079515690379901e-01,1.657054831231575820e-01,-1.134148951631083202e-01
-2.882892247022446619e-01,1.662982823843487667e-01,-1.138103547924275288e-01
-2.888289633252285049e-01,1.664070613852244307e-01,-1.138307052181411622e-01
-2.887099223004983006e-01,1.666269675729840638e-01,-1.138343399296528752e-01
-2.894291179113784862e-01,1.660168120981272977e-01,-1.136846469406211646e-01
-2.875886910980137157e-01,1.656752266970677734e-01,-1.135612853677692852e-01
-2.884642368418910419e-01,1.658697310904797273e-01,-1.136255883525876531e-01
-2.889744159154634673e-01,1.656973254209616053e-01,-1.138910097846803637e-01
-2.884057754131469919e-01,1.661790149571922282e-01,-1.136813105541575192e-01
-2.892310489983426214e-01,1.664019705330743448e-01,-1.136985770193956746e-01
-2.891640310378126300e-01,1.660173382882893789e-01,-1.138559061572202852e-01
-2.889492977244487726e-01,1.659408832546201140e-01,-1.135628923810590718e-01
-2.886361896933635762e-01,1.667630781087795777e-01,-1.138888377366802790e-01
-2.884796413984007102e-01,1.660285033575587543e-01,-1.138057964053993537e-01
-2.886105059049291488e-01,1.656582273935331973e-01,-1.138037989818695001e-01
-2.880237054471862512e-01,1.661742013435688337e-01,-1.140121088625282025e-01
-2.886337101732118771e-01,1.659125868922144975e-01,-1.138203802222607641e-01
-2.883509125454873367e-01,1.663139176357973648e-01,-1.139574009182268421e-01
-2.879659765658340032e-01,1.657299428020069798e-01,-1.135408220217954955e-01
-2.887893458966148130e-01,1.660134299466111685e-01,-1.138018120330588911e-01
-2.878321426826969676e-01,1.668970515374792463e-01,-1.136527747562991603e-01
-2.889798728150839713e-01,1.653233206494163499e-01,-1.138092067004395774e-01
-2.886085379772929116e-01,1.669205463998304495e-01,-1.139742573393991570e-01
-2.883725295800229627e-01,1.659996002534356030e-01,-1.138280998624671830e-01
-2.890193899055840121e-01,1.660146969157907659e-01,-1.138746288483837993e-01
-2.881232789216608414e-01,1.654018646652213043e-01,-1.140088452288469112e-01
-2.890660478052758942e-01,1.656266954822641357e-01,-1.143491203984736554e-01
-2.884492729980837056e-01,1.667067994593540992e-01,-1.143804798495773878e-01
-2.897224957317963145e-01,1.656976503205102313e-01,-1.146908339892885875e-01
-2.884477940404559515e-01,1.658173951329987295e-01,-1.150602260956483935e-01
-2.886393960297964911e-01,1.674166071561411506e-01,-1.152320183973646606e-01
-2.888054865887806355e-01,1.667549036940818297e-01,-1.152520216384460977e-01
-2.882557844594118013e-01,1.661595660470565339e-01,-1.155592710747223584e-01
-2.889740533081717744e-01,1.670036986626210196e-01,-1.156796891315291648e-01
-2.895024034716409678e-01,1.661986148884325720e-01,-1.156085826187067539e-01
-2.892797920156324754e-01,1.657059870982477146e-01,-1.154553787086206179e-01
-2.886746945899897332e-01,1.666061489707565957e-01,-1.158715721433145329e-01
-2.889554675271527318e-01,1.654740290547353498e-01,-1.162219338825912773e-01
-2.877791606408607872e-01,1.668368529356261676e-01,-1.165732344715673663e-01
-2.875489683082210202e-01,1.657387186865472428e-01,-1.164381820524078431e-01
-2.882177173869192033e-01,1.658796930360843525e-01,-1.162652465666533519e-01
-2.886521358172620122e-01,1.660005358523649610e-01,-1.164035948232967910e-01
-2.881444284752749940e-01,1.673235746271725388e-01,-1.167347470918936592e-01
-2.881454756985518117e-01,1.660308858956258127e-01,-1.168887049739947004e-01
-2.887200902213132303e-01,1.655620386966085156e-01,-1.166013597974841359e-01
-2.887723843699137594e-01,1.656535803881585278e-01,-1.165507812628952811e-01
-2.885094355033039348e-01,1.678223791716119406e-01,-1.163113552267528439e-01
-2.874355939658095327e-01,1.666419064648083648e-01,-1.164723853601772607e-01
-2.888673490355065376e-01,1.660415050477730692e-01,-1.162993461966630032e-01
