timestamp,orien_x,orien_y,orien_z,orien_w,ang_vel_x,ang_vel_y,ang_vel_z,lin_acc_x,lin_acc_y,lin_acc_z,orien_cov_01,orien_cov_02,orien_cov_03,orien_cov_04,orien_cov_05,orien_cov_06,orien_cov_07,orien_cov_08,orien_cov_09,ang_vel_cov_01,ang_vel_cov_02,ang_vel_cov_03,ang_vel_cov_04,ang_vel_cov_05,ang_vel_cov_06,ang_vel_cov_07,ang_vel_cov_08,ang_vel_cov_09,lin_acc_cov_01,lin_acc_cov_02,lin_acc_cov_03,lin_acc_cov_04,lin_acc_cov_05,lin_acc_cov_06,lin_acc_cov_07,lin_acc_cov_08,lin_acc_cov_09,lin_acc_x_calib,lin_acc_y_calib,lin_acc_z_calib
1707028614.1101458,0.0,0.0,0.0,0.0,0.0015978966540475428,0.002929477199087161,0.001331580545039619,-2.624658203125,-0.155517578125,9.6743896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029964412559718934,-0.155517578125,10.02405845389012
1707028614.1116407,0.0,0.0,0.0,0.0,0.0002663161090079238,0.0005326322180158476,0.001331580545039619,-2.5935546875,-0.1495361328125,9.6576416015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004258686692720559,-0.1495361328125,9.99982745275495
1707028614.1301088,0.0,0.0,0.0,0.0,-0.0002663161090079238,-0.0002663161090079238,0.0002663161090079238,-2.5672363281250004,-0.1184326171875,9.6337158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014966435094007746,-0.1184326171875,9.969902651320355
1707028614.1312382,0.0,0.0,0.0,0.0,0.0007989483270237714,0.0007989483270237714,0.0005326322180158476,-2.5516845703125,-0.102880859375,9.6181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025960633802440736,-0.102880859375,9.950854240969965
1707028614.132388,0.0,0.0,0.0,0.0,0.0007989483270237714,0.0021305288720633903,0.0005326322180158476,-2.5899658203125,-0.1303955078125,9.6528564453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020313412846957313,-0.1303955078125,9.994276180787214
1707028614.1778302,0.0,0.0,0.0,0.0,0.0005326322180158476,0.0021305288720633903,0.001331580545039619,-2.595947265625,-0.1435546875,9.6743896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022327734284992573,-0.1435546875,10.016623796989853
1707028614.1790216,0.0,0.0,0.0,0.0,0.0005326322180158476,0.0002663161090079238,0.0010652644360316951,-2.5636474609375,-0.155517578125,9.644482421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021220886323011,-0.155517578125,9.97937268388203
1707028614.1800647,0.0,0.0,0.0,0.0,0.001331580545039619,0.001331580545039619,0.0005326322180158476,-2.56484375,-0.136376953125,9.6552490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02285339769681105,-0.136376953125,9.990081825927081
1707028614.2142887,0.0,0.0,0.0,0.0,0.0010652644360316951,0.0023968449810713144,0.0005326322180158476,-2.581591796875,-0.14833984375,9.6564453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006986385574443421,-0.14833984375,9.995574194082705
1707028614.2153542,0.0,0.0,0.0,0.0,0.0015978966540475428,0.002663161090079238,0.0010652644360316951,-2.6031250000000004,-0.1519287109375,9.666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01133412480721585,-0.1519287109375,10.010394066468313
1707028614.2165806,0.0,0.0,0.0,0.0,0.001331580545039619,0.0005326322180158476,0.001331580545039619,-2.5791992187500004,-0.1495361328125,9.6600341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010226687614578456,-0.1495361328125,9.998421094232418
1707028614.2292342,0.0,0.0,0.0,0.0,0.0005326322180158476,0.0002663161090079238,0.001331580545039619,-2.5756103515625,-0.160302734375,9.65166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01152470091006963,-0.160302734375,9.98940336737328
1707028614.2304285,0.0,0.0,0.0,0.0,0.0007989483270237714,0.0018642127630554663,0.0010652644360316951,-2.610302734375,-0.1662841796875,9.6755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015788815623264618,-0.1662841796875,10.021496610403785
1707028614.231504,0.0,0.0,0.0,0.0,0.001331580545039619,0.0002663161090079238,0.0,-2.5756103515625,-0.1471435546875,9.664819335937501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014932251989359102,-0.1471435546875,10.002113701975091
1707028614.2489083,0.0,0.0,0.0,0.0,0.0021305288720633903,0.002929477199087161,0.0,-2.59833984375,-0.1244140625,9.6552490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009500181289612275,-0.1244140625,9.998755592310726
1707028614.2499936,0.0,0.0,0.0,0.0,0.0018642127630554663,0.002929477199087161,0.001331580545039619,-2.6091064453125004,-0.1423583984375,9.6528564453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02051910070550944,-0.1423583984375,9.999232618720725
1707028614.2510436,0.0,0.0,0.0,0.0,0.0007989483270237714,0.0031957933080950856,0.0018642127630554663,-2.6378173828125,-0.141162109375,9.673193359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04298452453237278,-0.141162109375,10.026310520005607
1707028614.2910197,0.0,0.0,0.0,0.0,0.0002663161090079238,0.0007989483270237714,0.0005326322180158476,-2.5995361328125,-0.145947265625,9.6564453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010345888882568932,-0.145947265625,10.000220854645372
1707028614.2921047,0.0,0.0,0.0,0.0,0.0010652644360316951,0.0010652644360316951,0.0002663161090079238,-2.586376953125,-0.13278808593750002,9.664819335937501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004532887315151779,-0.13278808593750002,10.004901698312691
1707028614.2931714,0.0,0.0,0.0,0.0,0.0018642127630554663,0.0018642127630554663,0.0,-2.5660400390625,-0.1160400390625,9.663623046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023866354328921258,-0.1160400390625,9.998479998044532
1707028614.3097231,0.0,0.0,0.0,0.0,0.0007989483270237714,0.0031957933080950856,0.0018642127630554663,-2.605517578125,-0.136376953125,9.6719970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012096207880594623,-0.136376953125,10.016791046029006
1707028614.3110983,0.0,0.0,0.0,0.0,0.0002663161090079238,0.0018642127630554663,0.0015978966540475428,-2.6019287109375,-0.141162109375,9.664819335937501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010488417214259194,-0.141162109375,10.008928804133669
1707028614.3151689,0.0,0.0,0.0,0.0,0.0002663161090079238,0.0018642127630554663,0.0005326322180158476,-2.5947509765625,-0.15671386718750002,9.640893554687501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00975105484834371,-0.15671386718750002,9.983960440632586
1707028614.349271,0.0,0.0,0.0,0.0,0.0010652644360316951,0.0010652644360316951,0.0005326322180158476,-2.5923583984375,-0.1495361328125,9.6564453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003412979099763902,-0.1495361328125,9.998362190420305
1707028614.3503437,0.0,0.0,0.0,0.0,0.0010652644360316951,0.0021305288720633903,0.0002663161090079238,-2.6067138671875,-0.1244140625,9.6600341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016349466552840308,-0.1244140625,10.00554597376184
1707028614.3514159,0.0,0.0,0.0,0.0,0.0018642127630554663,0.0010652644360316951,0.0010652644360316951,-2.586376953125,-0.15073242187500002,9.6552490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020546683483959605,-0.15073242187500002,9.995657818602282
1707028614.3757117,0.0,0.0,0.0,0.0,0.0015978966540475428,0.001331580545039619,0.0015978966540475428,-2.5780029296875,-0.15671386718750002,9.6504638671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008903953611623994,-0.15671386718750002,9.988867437151168
1707028614.3767774,0.0,0.0,0.0,0.0,0.0010652644360316951,0.001331580545039619,0.0007989483270237714,-2.5791992187500004,-0.153125,9.638500976562499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00465069493937742,-0.153125,9.977622364884002
1707028614.377854,0.0,0.0,0.0,0.0,0.0010652644360316951,0.0018642127630554663,0.0007989483270237714,-2.5995361328125,-0.1614990234375,9.6815673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038405640948351305,-0.1614990234375,10.024486038885188
1707028614.4175184,0.0,0.0,0.0,0.0,0.0005326322180158476,0.0010652644360316951,0.0007989483270237714,-2.6019287109375,-0.1256103515625,9.667211914062499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009868862472570683,-0.1256103515625,10.011239774061268
1707028614.4185798,0.0,0.0,0.0,0.0,0.0010652644360316951,0.0023968449810713144,0.0007989483270237714,-2.581591796875,-0.1495361328125,9.6552490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006676608203599166,-0.1495361328125,9.994418709118904
1707028614.4196577,0.0,0.0,0.0,0.0,0.0010652644360316951,0.0018642127630554663,0.0010652644360316951,-2.58876953125,-0.1244140625,9.6480712890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002114965804272728,-0.1244140625,9.989344463561165
1707028614.4317503,0.0,0.0,0.0,0.0,0.0010652644360316951,0.002663161090079238,0.001331580545039619,-2.6114990234375,-0.153125,9.682763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01508563636199911,-0.153125,10.028739297557435
1707028614.432821,0.0,0.0,0.0,0.0,0.0010652644360316951,0.0005326322180158476,0.0007989483270237714,-2.5684326171875,-0.1471435546875,9.668408203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02279449388469823,-0.1471435546875,10.003721492641423
1707028614.4338665,0.0,0.0,0.0,0.0,0.001331580545039619,0.0005326322180158476,0.0005326322180158476,-2.5516845703125,-0.14475097656250002,9.63251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029677962252574464,-0.14475097656250002,9.964720060535576
1707028614.468594,0.0,0.0,0.0,0.0,0.0015978966540475428,0.0037284255261109327,0.0010652644360316951,-2.595947265625,-0.13278808593750002,9.664819335937501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004710992395255076,-0.13278808593750002,10.007379917279447
1707028614.469669,0.0,0.0,0.0,0.0,0.0010652644360316951,0.002663161090079238,0.001331580545039619,-2.6318359375,-0.12919921875,9.6983154296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030701774925634417,-0.12919921875,10.049026817391203
1707028614.470738,0.0,0.0,0.0,0.0,0.0005326322180158476,0.0002663161090079238,0.0018642127630554663,-2.586376953125,-0.160302734375,9.654052734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001744890977551261,-0.160302734375,9.994502333638483
1707028614.5087667,0.0,0.0,0.0,0.0,0.001331580545039619,0.0002663161090079238,0.001331580545039619,-2.5803955078125,-0.136376953125,9.643286132812499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004734319458954861,-0.136376953125,9.982554082110049
1707028614.5098279,0.0,0.0,0.0,0.0,0.0018642127630554663,0.0010652644360316951,0.0010652644360316951,-2.58876953125,-0.155517578125,9.6600341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000982807904172045,-0.155517578125,10.000899313199174
1707028614.510892,0.0,0.0,0.0,0.0,0.0010652644360316951,0.00346210941710301,0.0010652644360316951,-2.6449951171875004,-0.13876953125000002,9.68037109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04805877009011095,-0.13876953125000002,10.03510209401348
1707028614.511958,0.0,0.0,0.0,0.0,0.0010652644360316951,0.0007989483270237714,0.0005326322180158476,-2.6114990234375,-0.112451171875,9.688745117187501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013536749507776058,-0.112451171875,10.034516722376441
1707028614.540196,0.0,0.0,0.0,0.0,0.001331580545039619,-0.0010652644360316951,0.0010652644360316951,-2.56484375,-0.14833984375,9.630126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016348072909076805,-0.14833984375,9.965816641687264
1707028614.541332,0.0,0.0,0.0,0.0,0.001331580545039619,0.0023968449810713144,0.001331580545039619,-2.6091064453125004,-0.16748046875,9.682763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012774666434397286,-0.16748046875,10.028119742815745
1707028614.543034,0.0,0.0,0.0,0.0,0.001331580545039619,0.0018642127630554663,0.0005326322180158476,-2.6150878906250004,-0.14833984375,9.688745117187501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01700320439917835,-0.14833984375,10.035446054488975
1707028614.5712519,0.0,0.0,0.0,0.0,0.001331580545039619,0.0,0.0007989483270237714,-2.581591796875,-0.141162109375,9.639697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026495023826207387,-0.141162109375,9.979397404589493
1707028614.5724204,0.0,0.0,0.0,0.0,0.0023968449810713144,0.02530003035575276,-0.006657902725198095,0.8732910156250001,-3.954931640625,7.858422851562499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8784315726519942,-3.954931640625,7.364243246491196
1707028614.5735044,0.0,0.0,0.0,0.0,0.060187440635790776,0.18082863801638027,-0.052464273474560986,-8.561840820312499,2.0923095703125,14.9906982421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.38798565187038,2.0923095703125,16.69645872452217
1707028614.5887747,0.0,0.0,0.0,0.0,-0.005060006071150552,-0.061519021180830406,-0.0346210941710301,-3.579296875,1.04794921875,10.8204345703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6552746924037716,1.04794921875,11.378215391145211
1707028614.5898943,0.0,0.0,0.0,0.0,-0.022104237047657675,-0.1286306806508272,0.029294771990871615,0.294287109375,0.7046142578125001,6.701611328125001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0196221325657797,0.7046142578125001,6.396821533984521
1707028614.5909708,0.0,0.0,0.0,0.0,-0.027963191445832,0.03302319751698255,0.08788431597261485,-1.8291259765625,0.4414306640625,8.825024414062499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5184911550682532,0.4414306640625,8.997662177979947
1707028614.6162727,0.0,0.0,0.0,0.0,-0.029827404208887465,0.07163903332313151,0.1355548994850332,-2.5684326171875,-1.87099609375,9.3920654296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048764078780376696,-1.87099609375,9.73680446600343
