timestamp_datetime,t,x,y,z,ph,timestamp_datetime_round,vx,vy,vz
2023-12-21 18:40:34.542221568+09:00,1703151634.5422215,0.0007035371137653059,-0.5999797835027127,0.003137260469537312,-0.004524676794784632,2023-12-21 18:40:34.500000+09:00,0.0,0.0,0.0
2023-12-21 18:40:34.642221568+09:00,1703151634.6043613,0.001171432911379112,-0.59997132916381,0.0032028615049935288,-0.004524676794784632,2023-12-21 18:40:34.600000+09:00,0.007529734206776491,0.00013605363663495124,0.0010557016395397038
2023-12-21 18:40:34.742221568+09:00,1703151634.737293,-0.00041301765670793354,-0.599959129483908,0.003065277066737283,-0.004524676794784632,2023-12-21 18:40:34.700000+09:00,-0.011919282288289907,9.177403922111887e-05,-0.0010350008962614048
2023-12-21 18:40:34.842221568+09:00,1703151634.7995043,2.805734173661704e-05,-0.5997028415671714,0.003065755527627409,-0.004524676794784632,2023-12-21 18:40:34.800000+09:00,0.0070899527092241005,0.004119637739649552,7.690903125701545e-06
2023-12-21 18:40:34.942221568+09:00,1703151634.8998487,0.0012604690835304128,-0.5992723911341784,0.0031061433636189054,-0.004524676794784632,2023-12-21 18:40:34.900000+09:00,0.012281816449664829,0.004289729665349676,0.000402492098724032
2023-12-21 18:40:35.042221568+09:00,1703151635.0215907,8.79761815512415e-06,-0.6002873382870496,0.003332581132431134,-0.004524676794784632,2023-12-21 18:40:35+09:00,-0.010281343836665083,-0.00833686869388238,0.0018599805325655245
2023-12-21 18:40:35.142221568+09:00,1703151635.1305895,0.00015043599957748627,-0.5999744742650124,0.0031552602338568887,-0.004524676794784632,2023-12-21 18:40:35.100000+09:00,0.0012994492901025412,0.0028703443745419434,-0.0016268155104479944
2023-12-21 18:40:35.242221568+09:00,1703151635.2004735,-0.0007196057335316594,-0.5993732496697288,0.0029341607097968367,-0.004524676794784632,2023-12-21 18:40:35.200000+09:00,-0.012449787698843874,0.008603171877577743,-0.0031638047120180566
2023-12-21 18:40:35.342221568+09:00,1703151635.3085988,-0.0007257701627552925,-0.5998370880546771,0.003077620219736616,-0.004524676794784632,2023-12-21 18:40:35.300000+09:00,-5.701195155652849e-05,-0.0042898264500053325,0.0013267905809760687
2023-12-21 18:40:35.442221568+09:00,1703151635.3693175,-0.0028487659211531174,-0.5991450635585428,0.002851578901816148,-0.004524676794784632,2023-12-21 18:40:35.400000+09:00,-0.03496440377044693,0.01139720783999051,-0.003722758219045961
2023-12-21 18:40:35.542221568+09:00,1703151635.5392768,0.0015841523156842497,-0.6000279634388991,0.0030981377394018275,-0.004524676794784632,2023-12-21 18:40:35.500000+09:00,0.026082232991340406,-0.005194772192303785,0.0014506933591835807
2023-12-21 18:40:35.642221568+09:00,1703151635.6151884,-0.0007668151455294665,-0.5996419461904072,0.002946869802287248,-0.004524676794784632,2023-12-21 18:40:35.600000+09:00,-0.030969837015661427,0.005085094314684792,-0.001992687451197344
2023-12-21 18:40:35.742221568+09:00,1703151635.7267108,4.7100635311890125e-05,-0.5999974764961992,0.0031126895446613287,-0.004524676794784632,2023-12-21 18:40:35.700000+09:00,0.007298224545644286,-0.0031879711212490997,0.0014868733871899347
2023-12-21 18:40:35.842221568+09:00,1703151635.8397212,-0.001211060861943188,-0.5997274081912518,0.0029905478243050835,-0.004524676794784632,2023-12-21 18:40:35.800000+09:00,-0.011133147258613847,0.002389764919227681,-0.0010808006461119847
2023-12-21 18:40:35.942221568+09:00,1703151635.9402852,-0.0007856955404405715,-0.5997146733106403,0.003003261953534219,-0.004524676794784632,2023-12-21 18:40:35.900000+09:00,0.004229797033257096,0.00012663458327789217,0.0001264282332745704
2023-12-21 18:40:36.042221568+09:00,1703151636.0261526,-0.0003096839618454137,-0.6000358266761772,0.0031653793538490116,-0.004524676794784632,2023-12-21 18:40:36+09:00,0.00554356544186094,-0.0037401079696036594,0.0018879969696572441
2023-12-21 18:40:36.142221568+09:00,1703151636.103491,-0.0005897822348837646,-0.5998192868039314,0.0030760685074818035,-0.004524676794784632,2023-12-21 18:40:36.100000+09:00,-0.0036217204675916513,0.002799899045628477,-0.0011548051216358737
2023-12-21 18:40:36.242221568+09:00,1703151636.21947,0.0004040528896927496,-0.6001415101689926,0.003302027186012299,-0.004524676794784632,2023-12-21 18:40:36.200000+09:00,0.00856909871364592,-0.0027782916449343147,0.0019482730823765818
2023-12-21 18:40:36.342221568+09:00,1703151636.2807095,0.0011831756798615905,-0.5997770021606381,0.003098986393917086,-0.004510676794784896,2023-12-21 18:40:36.300000+09:00,0.012722557046513547,0.005952173378469021,-0.0033155211127129827
2023-12-21 18:40:36.442221568+09:00,1703151636.4420683,0.0036058208932510894,-0.6000511349380925,0.003365127564718269,-0.004510676794784896,2023-12-21 18:40:36.400000+09:00,0.015014022868461659,-0.0016989015836686478,0.0016493746597990569
2023-12-21 18:40:36.542221568+09:00,1703151636.531511,0.0006836387466758777,-0.6006080449266972,0.003266620714448031,-0.004510676794784896,2023-12-21 18:40:36.500000+09:00,-0.032670985648697845,-0.00622644220403736,-0.0011013399336688248
2023-12-21 18:40:36.642221568+09:00,1703151636.5965347,-0.0009726255471081838,-0.5988879998912995,0.002885373837023643,-0.004510676794784896,2023-12-21 18:40:36.600000+09:00,-0.02547171717153535,0.026452602298063885,-0.00586320231060364
2023-12-21 18:40:36.742221568+09:00,1703151636.7322404,0.0016825060095021168,-0.6001829748301812,0.003274735065200731,-0.004510676794784896,2023-12-21 18:40:36.700000+09:00,0.019565363662490818,-0.009542523627484444,0.0028691587828832015
2023-12-21 18:40:36.842221568+09:00,1703151636.797769,0.0015493302709134423,-0.5994002170389945,0.0031169543367056004,-0.004510676794784896,2023-12-21 18:40:36.800000+09:00,-0.0020323290160177547,0.011945279135685492,-0.0024078135859224976
2023-12-21 18:40:36.942221568+09:00,1703151636.9109015,-0.0003609173189162088,-0.5993980321995224,0.0030764704791790523,-0.004510676794784896,2023-12-21 18:40:36.900000+09:00,-0.01688505055090886,1.931222168726417e-05,-0.00035784470268197767
2023-12-21 18:40:37.042221568+09:00,1703151637.0271711,0.0016458628762420508,-0.6000817689265775,0.0033319609304810734,-0.004510676794784896,2023-12-21 18:40:37+09:00,0.01725971702108612,-0.005880615353075306,0.0021973970550943716
2023-12-21 18:40:37.142221568+09:00,1703151637.0975416,-0.0001364024676621658,-0.5993136218274961,0.0030059777680650286,-0.004510676794784896,2023-12-21 18:40:37.100000+09:00,-0.025326905053273133,0.010915764429758286,-0.00463238800648563
2023-12-21 18:40:37.242221568+09:00,1703151637.221523,0.0005893780409289028,-0.5999211674626723,0.003020311315286464,-0.004510676794784896,2023-12-21 18:40:37.200000+09:00,0.005853943129260549,-0.004900293621353916,0.0001156103936129947
2023-12-21 18:40:37.342221568+09:00,1703151637.3334558,-0.0006840669871392961,-0.5993193783920461,0.002918897059572601,-0.004510676794784896,2023-12-21 18:40:37.300000+09:00,-0.011376875639018829,0.005376344692178469,-0.0009060284110029791
2023-12-21 18:40:37.442221568+09:00,1703151637.4130988,0.0009676638775416419,-0.6000465672449634,0.0031616345951053057,-0.004510676794784896,2023-12-21 18:40:37.400000+09:00,0.020739181530307762,-0.009130604718936558,0.0030478196667982826
2023-12-21 18:40:37.542221568+09:00,1703151637.5352342,0.002998792095646651,-0.5998682219948586,0.003181306219632324,-0.004510676794784896,2023-12-21 18:40:37.500000+09:00,0.01663013512269964,0.0014602256919567739,0.0001610640682608128
2023-12-21 18:40:37.642221568+09:00,1703151637.6013412,0.002094275237571538,-0.6003100198097385,0.003336195616176282,-0.004510676794784896,2023-12-21 18:40:37.600000+09:00,-0.013682611274418634,-0.0066830681030691326,0.002343009292220695
2023-12-21 18:40:37.742221568+09:00,1703151637.70648,0.0022069836278209927,-0.6001515914380379,0.003250353352479632,-0.004510676794784896,2023-12-21 18:40:37.700000+09:00,0.0010719963809499866,0.001506850028884401,-0.0008164662436549038
2023-12-21 18:40:37.842221568+09:00,1703151637.8094964,0.0021641346298145606,-0.5994699813513185,0.003197615716733667,-0.004510676794784896,2023-12-21 18:40:37.800000+09:00,-0.000415943556395245,0.006616521662942595,-0.0005119344859536914
2023-12-21 18:40:37.942221568+09:00,1703151637.9352899,0.0006494861987998801,-0.5994926130727624,0.003153186115282055,-0.004524676794784632,2023-12-21 18:40:37.900000+09:00,-0.012040756862564058,-0.00017991175358411174,-0.0003531948521024829
2023-12-21 18:40:38.042221568+09:00,1703151637.9986403,0.002267498121476605,-0.6003344551509233,0.003342289705855967,-0.004524676794784632,2023-12-21 18:40:38+09:00,0.025540658381966414,-0.01328865419873029,0.0029850399357140736
2023-12-21 18:40:38.142221568+09:00,1703151638.1359136,0.001556912737996178,-0.5998633032212742,0.0033552532421541347,-0.004524676794784632,2023-12-21 18:40:38.100000+09:00,-0.0051764277784264595,0.003432217989834181,9.443595514419061e-05
2023-12-21 18:40:38.242221568+09:00,1703151638.1837904,0.0005553096332864812,-0.600134396100654,0.0031485997561045125,-0.004524676794784632,2023-12-21 18:40:38.200000+09:00,-0.02092041187439022,-0.005662297437149851,-0.00431635647204758
2023-12-21 18:40:38.342221568+09:00,1703151638.3357785,0.0009695127308234743,-0.5999749731831336,0.003214444746191044,-0.004524676794784632,2023-12-21 18:40:38.300000+09:00,0.0027252350001126303,0.0010489175895352764,0.000433224842191961
2023-12-21 18:40:38.442221568+09:00,1703151638.4371648,0.0005631746354840304,-0.5994234353565374,0.0032012772654020968,-0.004524676794784632,2023-12-21 18:40:38.400000+09:00,-0.004007820194557516,0.005439963579216358,-0.0001298743485355625
2023-12-21 18:40:38.542221568+09:00,1703151638.5274935,0.003066318978809304,-0.600030201942659,0.0035144039883450644,-0.004524676794784632,2023-12-21 18:40:38.500000+09:00,0.0277115083744294,-0.006717318311054761,0.003466525543454891
2023-12-21 18:40:38.642221568+09:00,1703151638.5999002,0.004630511124875072,-0.600060608222278,0.0034244215537334007,-0.004524676794784632,2023-12-21 18:40:38.600000+09:00,0.0216028442093812,-0.0004199369772115157,-0.0012427351213761108
2023-12-21 18:40:38.742221568+09:00,1703151638.7269058,0.0016012811153135595,-0.5995169494361954,0.003094849091956731,-0.004524676794784632,2023-12-21 18:40:38.700000+09:00,-0.02385115739820516,0.004280589865030196,-0.0025949447995489627
2023-12-21 18:40:38.842221568+09:00,1703151638.8397524,0.0008519291850786044,-0.5998922725292387,0.0031200513253728246,-0.004524676794784632,2023-12-21 18:40:38.800000+09:00,-0.006640446804529334,-0.0033259579822316884,0.00022333176656051012
2023-12-21 18:40:38.942221568+09:00,1703151638.900957,0.00019467920261838551,-0.5996058853027352,0.0031132084199436065,-0.004524676794784632,2023-12-21 18:40:38.900000+09:00,-0.010738559042786738,0.004679172648124514,-0.00011180364539654014
2023-12-21 18:40:39.042221568+09:00,1703151639.0329936,0.000542203102578611,-0.6001418282924689,0.0032126731087510183,-0.004524676794784632,2023-12-21 18:40:39+09:00,0.0026320300680186086,-0.004059053388513197,0.000753312366939898
2023-12-21 18:40:39.142221568+09:00,1703151639.1206083,0.002752695166039712,-0.6006499493987105,0.0034424276162416047,-0.004524676794784632,2023-12-21 18:40:39.100000+09:00,0.025229672403194566,-0.00579949110134019,0.002622326066201148
2023-12-21 18:40:39.242221568+09:00,1703151639.232688,0.0014246332129322751,-0.6000234577524244,0.0032309589269218465,-0.004524676794784632,2023-12-21 18:40:39.200000+09:00,-0.011849272408542796,0.005589701716212332,-0.0018867719986739285
2023-12-21 18:40:39.342221568+09:00,1703151639.3155627,-0.0007693567231745043,-0.5996535924115708,0.003074686335012364,-0.004524676794784632,2023-12-21 18:40:39.300000+09:00,-0.02647355528728951,0.004462942326579208,-0.0018856472555863046
2023-12-21 18:40:39.442221568+09:00,1703151639.4272234,0.00102616866735734,-0.6001809745006229,0.0033003101392248247,-0.004524676794784632,2023-12-21 18:40:39.400000+09:00,0.016080188341370837,-0.004723076245283143,0.00202061930461384
2023-12-21 18:40:39.542221568+09:00,1703151639.5385273,3.3269432782695365e-05,-0.6001955447420537,0.0032772154415273568,-0.004524676794784632,2023-12-21 18:40:39.500000+09:00,-0.008920622461503828,-0.00013090514973849315,-0.00020749243412392307
2023-12-21 18:40:39.642221568+09:00,1703151639.6396806,3.2586452175008404e-05,-0.6002533984216609,0.003120212305297397,-0.004524676794784632,2023-12-21 18:40:39.600000+09:00,-6.751931078336929e-06,-0.0005719401882564776,-0.001552129508475457
2023-12-21 18:40:39.742221568+09:00,1703151639.7280405,0.0015842002948275183,-0.599779058738541,0.003240798325921549,-0.004524676794784632,2023-12-21 18:40:39.700000+09:00,0.017560171789850174,0.005368272757923995,0.0013647153559771048
2023-12-21 18:40:39.842221568+09:00,1703151639.834777,-0.0008914856240342947,-0.5989780253142303,0.0027806869698568525,-0.004524676794784632,2023-12-21 18:40:39.800000+09:00,-0.023194335655405303,0.007504763820445768,-0.004310715325445916
2023-12-21 18:40:39.942221568+09:00,1703151639.9292216,0.0016267235033243035,-0.5996695976858598,0.00327470866136405,-0.004524676794784632,2023-12-21 18:40:39.900000+09:00,0.026663371315194487,-0.007322525653550337,0.005230814095346227
2023-12-21 18:40:40.042221568+09:00,1703151640.0371397,0.0008526040996658811,-0.6003762494392813,0.00330852261073074,-0.004524676794784632,2023-12-21 18:40:40+09:00,-0.007173216989274361,-0.006548041993506013,0.0003133299526214011
