,t,x,y,z,vx,vy,vz
76,1703151646.795407,9.35535109022118,-0.9245010895772193,0.6522296955755005,-0.3244961353403396,-0.032082642512247544,0.0014015802263200902
77,1703151646.8615315,9.335088120873856,-0.9258953762168851,0.6523266040355832,-0.30643691773222625,-0.021085799073708545,0.001465546796271489
78,1703151646.867809,9.329329897624115,-0.9269208709879265,0.6523492085091339,-0.9172707485484276,-0.16335878542187934,0.003600836833716118
79,1703151646.8858576,9.326271094625785,-0.9275829282814442,0.6523621662818138,-0.16947662053485002,-0.036682072290065475,0.0007179408169266347
80,1703151647.045463,9.16692685825709,-0.9249647342271654,0.6717093941363523,-0.998363046959312,0.01640415902783194,0.12121905248195125
81,1703151647.0671408,9.150524478397848,-0.9269337507882232,0.6735381690167169,-0.7566464750738375,-0.09083129723074192,0.08436190838195759
82,1703151647.0737624,9.126390852613044,-0.9236720383960122,0.6768200465449227,-3.644682359259286,0.49258680493644874,0.4956321623182037
83,1703151647.1036167,9.11916762126203,-0.9241973829681143,0.6776476137447124,-0.24194946532036704,-0.017596949640994147,0.027720203296225748
84,1703151647.1455915,9.1163951115012,-0.9243987648403484,0.6779652596247313,-0.06605179506339195,-0.004797687042340667,0.007567540740943987
85,1703151647.3617425,9.097425075122729,-0.915196689030921,0.671539629245134,-0.08776289010996831,0.04257244171460361,-0.02972750719296818
86,1703151647.3731687,9.097160640702644,-0.9151264033818035,0.6714887679275363,-0.023142792820059887,0.006151265085781218,-0.004451284879399779
87,1703151647.400931,9.094104740277166,-0.912944992955232,0.670440718000743,-0.11007424558096253,0.07857491199823544,-0.0377510026377615
88,1703151647.4121912,9.089776453871412,-0.9130684858854029,0.6694542305813124,-0.38438563138743775,-0.010967136526021607,-0.08760778609048676
89,1703151647.6713195,9.028905283862088,-0.8850445167707458,0.6778421455680601,-0.23490742794150676,0.10814706706685455,0.03236973324197803
90,1703151647.697636,9.024877225675331,-0.8803434253119968,0.678695427306302,-0.15306263478511523,0.1786373015682028,0.03242394846696113
91,1703151647.7672093,9.014199774595504,-0.8773534502640606,0.6799567723152127,-0.1534703020229569,0.042975834795892384,0.018129701370246293
92,1703151647.9317987,8.911371375958174,-0.865955577164495,0.6824083381239239,-0.6247570953911672,0.06925034509617108,0.0148950402233987
93,1703151647.969456,8.886687678857534,-0.8661845355200735,0.682964210612807,-0.6554830732275733,-0.0060800586696475,0.014761362767100137
94,1703151648.0050583,8.883071098082542,-0.8656752537717946,0.6830600277708527,-0.10158269576748252,0.014304730383207532,0.002691316970540388
95,1703151648.071746,8.870659454972857,-0.864039248028547,0.6833551062975856,-0.1861155856319366,0.024532301187755935,0.004424773764839917
96,1703151648.178428,8.772800539479718,-0.8704346609015686,0.6919441990466626,-0.9172969871641838,-0.05994847715745446,0.0805113040697294
97,1703151648.2050676,8.721863319135801,-0.8740645327883398,0.6963251714131569,-1.9120793577426152,-0.1362579869707081,0.1644527669993856
98,1703151648.2733824,8.720077602477952,-0.8742879003613253,0.69647823575674,-0.026139531994166514,-0.003269680996057121,0.0022405739951346475
99,1703151648.3384464,8.709064358589693,-0.8756639794989242,0.6974222300540515,-0.16926797885473924,-0.02114963917341795,0.014508714088014076
100,1703151648.4511352,8.595295609754253,-0.8783796196701891,0.70104250209158,-1.0095836427204896,-0.024098585283638663,0.03212628660067203
101,1703151648.471719,8.564063441761185,-0.8796931687329197,0.7020446203301386,-1.5173128759135395,-0.06381449108712926,0.048684641645440604
102,1703151648.554057,8.548538787521217,-0.8799723635432118,0.7025442923885895,-0.18854819567776182,-0.0033908438094327584,0.006068558023596109
103,1703151648.6050825,8.53589779155538,-0.8811804075180185,0.7028845978558977,-0.2477381700682399,-0.02367523923663785,0.006669304694266298
104,1703151648.703996,8.468334004920742,-0.8692368024120035,0.6829487802327661,-0.6830597810337362,0.12074806186611114,-0.201548135453432
105,1703151648.7383902,8.434157237000331,-0.8639386425521923,0.673474947693762,-0.9936763787304093,0.15404195960519562,-0.27544803627945885
106,1703151648.8050992,8.424260807044577,-0.8637263629460734,0.671038743646646,-0.14835215315741676,0.0031821714274690616,-0.03651984781747971
107,1703151648.9692695,8.212531390132563,-0.8282575619536405,0.7004666225882625,-1.289694066443593,0.21604887431782102,0.1792521861749371
108,1703151649.0017974,8.191014913063638,-0.8213120025815901,0.7040303400895386,-0.6614771156041104,0.21352606028225513,0.1095587147478019
109,1703151649.061295,8.153684372174707,-0.8165236148923286,0.7089833906442163,-0.6274294111127833,0.0804803572761488,0.08324791226517689
110,1703151649.2060385,8.074944086919079,-0.8188506496019389,0.711940558590931,-0.5439989810686652,-0.016076961200098126,0.020430410489866505
111,1703151649.224575,8.06381169315115,-0.820206529874358,0.7123299963407167,-0.6005639207490505,-0.07314624234872708,0.021009161800654288
