start_timestamp,end_timestamp,mean_timestamp,cluster_size,mean_x,mean_y,adjacent_vel_x,stride
1702966882.741918,1702966883.1086714,1702966882.9252949,23,6.404048691081013,-0.796208399509581,-1.3104450500841107,0.0
1702966884.6085868,1702966885.058641,1702966884.8336139,28,5.437467912673925,-0.7278744391829542,-0.644423547674082,0.9665807784070886
1702966886.3918464,1702966886.5586147,1702966886.4752307,11,4.5741074088466585,-0.6927974705062035,-0.6475824835389953,0.8633605038272663
1702966888.3251228,1702966888.525341,1702966888.425232,13,3.612683225993769,-0.7351781050968988,-0.8674769235096506,0.9614241828528893
1702966889.5585647,1702966889.9085,1702966889.7335324,22,2.96966663995186,-0.7637182522969503,-0.6223401865727913,0.643016586041909
1702966890.7586803,1702966891.0751815,1702966890.916931,20,2.5013856857036303,-0.7390687943739195,-1.4055623068015115,0.4682809542482298
1702966892.9419796,1702966893.12535,1702966893.0336647,12,1.712055464139486,-0.765908820023477,-1.2694868384357085,0.7893302215641442
1702966894.2418027,1702966894.5251663,1702966894.3834844,18,1.1758013287620523,-0.751100747687627,-0.6337850713489701,0.5362541353774337
1702966895.2420983,1702966895.9252388,1702966895.5836687,42,0.706650102229671,-0.8022942715671771,-0.991198882024876,0.4691512265323814
1702966896.508509,1702966896.6917958,1702966896.6001525,12,0.1747182114694328,-0.7841828097396304,-0.9119821424777307,0.5319318907602382
1702966901.9085069,1702966902.1919112,1702966902.050209,18,-2.462928349741216,-0.9486665178331618,-0.6145460780568994,2.637646561210649
1702966902.2752233,1702966902.4919813,1702966902.3836021,14,-2.4087993471480034,-0.8934609846185791,0.6497140881097626,0.05412900259321285
