start_timestamp,end_timestamp,mean_timestamp,cluster_size,mean_x,mean_y,adjacent_vel_x,stride
1702969878.853558,1702969879.153385,1702969879.0034714,19,6.1793962616120295,-1.1878498577493541,-0.5643775671038571,0.0
1702969879.3203309,1702969881.703472,1702969880.5119014,144,6.0668902476122595,-1.832649090051635,-0.673906881736494,0.11250601399977
1702969882.0702057,1702969882.2701056,1702969882.1701555,13,4.728031303374403,-0.5631842097273402,-3.650765167474186,1.338858944237857
1702969882.3368208,1702969882.5368664,1702969882.4368436,13,4.664619538410231,-0.5804888777623577,-0.9504839450378958,0.06341176496417145
1702969882.820015,1702969883.336832,1702969883.0784235,32,4.331420904854986,-0.6904457672240822,-1.176762729138833,0.33319863355524504
1702969883.7035613,1702969884.320084,1702969884.0118227,38,4.185453370714358,-0.6644068167990121,-0.39802532893949194,0.14596753414062835
1702969884.6366482,1702969885.0201168,1702969884.8283825,24,3.9433225933404117,-0.7044816216794398,-0.764871286102108,0.24213077737394606
1702969887.7367718,1702969888.603523,1702969888.1701474,53,3.3221166179947663,-0.9416556266700319,-0.500449552941204,0.6212059753456454
1702969889.586816,1702969890.286806,1702969889.936811,43,2.658291856093729,-0.9012650142300064,-0.6751036809636146,0.6638247619010373
1702969891.2699826,1702969891.486795,1702969891.378389,14,1.9043338359691764,-0.7954672923380678,-0.7668593007272987,0.7539580201245526
1702969892.8869343,1702969893.0869637,1702969892.986949,13,1.2538363780845858,-0.8881830920331333,-0.4645948036043888,0.6504974578845906
1702969893.353593,1702969893.5868185,1702969893.4702058,15,1.0035417170661916,-0.6873249161328873,-0.9387359648475131,0.25029466101839426
1702969895.0701962,1702969895.3202276,1702969895.195212,16,0.2862293106339659,-0.8227535712826333,-0.48356693565612135,0.7173124064322256
1702969895.3867955,1702969895.6366346,1702969895.511715,16,0.2563006068467316,-0.8186726207137631,-0.44959664910357183,0.02992870378723428
1702969895.7201295,1702969895.9867454,1702969895.8534374,17,0.19261947085056294,-0.787714827897599,-0.7626949039079456,0.06368113599616868
1702969896.1868513,1702969896.5202203,1702969896.3535357,21,0.025069079861774018,-0.7362158463783322,-0.8373085768890229,0.16755039098878893
1702969897.4034188,1702969897.8201857,1702969897.611802,26,-0.6808128676198411,-0.962818841841886,-0.7992336351768228,0.705881947481615
1702969898.220091,1702969898.436766,1702969898.3284285,14,-1.1452285994669875,-0.9986776584675644,-1.1613138549472606,0.46441573184714646
1702969898.4868543,1702969898.836782,1702969898.661818,22,-1.193142845020396,-0.9092527167812563,-0.9565935463650291,0.04791424555340851
1702969898.9533703,1702969899.2035437,1702969899.0784569,16,-1.2991590267586401,-0.8216967133704488,-0.9093205110140433,0.10601618173824412
1702969903.1034324,1702969903.3034346,1702969903.2034335,13,-3.3699401881076745,-1.469995081214524,-0.530984674699497,2.0707811613490343
