start_timestamp,end_timestamp,mean_timestamp,cluster_size,mean_x,mean_y,adjacent_vel_x,stride
1703121804.2187164,1703121804.4186132,1703121804.3186648,13,4.247860517675354,-0.5609125828495889,-2.207466379826701,0.0
1703121804.6353292,1703121805.0019455,1703121804.8186374,23,4.070829181538184,-0.5246273558632911,-0.8168815149465131,0.17703133613717004
1703121805.6518497,1703121805.8686414,1703121805.7602456,14,3.5100501924128173,-0.5491810738836291,-0.8628640113945958,0.560778989125367
1703121807.5519307,1703121808.0521255,1703121807.8020282,31,2.915833180645829,-0.5305014127193209,-0.4899679684258325,0.5942170117669883
1703121808.7352219,1703121809.302091,1703121809.0186563,35,2.4664942783209347,-0.5650212529713923,-0.6577971959848418,0.4493389023248944
1703121809.985324,1703121810.468904,1703121810.227114,30,1.956575832731126,-0.6937227912330913,-0.7463316740492304,0.5099184455898087
1703121811.552087,1703121812.5686963,1703121812.0603917,62,1.2913568728151466,-0.7743260243058679,-1.8982659233492007,0.6652189599159795
1703121813.4019513,1703121813.7686963,1703121813.5853238,23,0.5302870965909685,-0.964515761976401,-0.9133695305896907,0.761069776224178
1703121814.4519088,1703121814.7353134,1703121814.5936112,18,-0.096730609703679,-0.8544806519438021,-0.9177491470663449,0.6270177062946475
1703121816.102091,1703121816.5186799,1703121816.3103855,26,-0.9564063296440567,-0.977303862389552,-0.6289799329229737,0.8596757199403777
1703121816.8352752,1703121817.0352972,1703121816.935286,13,-1.1461058903805361,-0.9259850848410023,-0.5991862519421751,0.18969956073647942
1703121817.3019783,1703121817.751915,1703121817.5269465,28,-1.5338533090106903,-0.9623063160296403,-1.453973609350503,0.38774741863015416
1703121818.7852468,1703121819.218649,1703121819.0019479,27,-2.3487108668081778,-1.0202876838514283,-0.7885729460595428,0.8148575577974875
1703121820.0520031,1703121820.251923,1703121820.1519632,13,-2.9067759946269143,-1.1308719570850068,-0.6696613571810699,0.5580651278187365
1703121822.268836,1703121822.6355033,1703121822.4521697,23,-3.5545050106519764,-1.2734129766623439,0.6250771292364555,0.6477290160250622
1703121822.7687445,1703121823.0685134,1703121822.918629,19,-3.467491306926501,-1.419445901792288,0.6530541529461659,0.08701370372547546
