Frame,hayashide_CentreOfMass_X,hayashide_CentreOfMass_Y,hayashide_CentreOfMass_Z,hayashide_LHeadAngles_X,hayashide_LHeadAngles_Y,hayashide_LHeadAngles_Z,hayashide_LNeckAngles_X,hayashide_LNeckAngles_Y,hayashide_LNeckAngles_Z,hayashide_RHeadAngles_X,hayashide_RHeadAngles_Y,hayashide_RHeadAngles_Z,hayashide_RNeckAngles_X,hayashide_RNeckAngles_Y,hayashide_RNeckAngles_Z,robot_X,robot_Y,robot_Z
1193,,,,,,,,,,,,,,,,-1538.912231,57.287865,1142.362671
1194,,,,,,,,,,,,,,,,-1537.973389,57.073452,1142.422363
1195,,,,,,,,,,,,,,,,-1536.964355,56.854305,1142.42749
1196,,,,,,,,,,,,,,,,-1536.346191,56.671688,1142.387085
1197,,,,,,,,,,,,,,,,-1535.361816,56.493973,1142.331055
1198,,,,,,,,,,,,,,,,-1533.735107,56.27742,1142.344116
1199,,,,,,,,,,,,,,,,-1532.005859,56.027557,1142.341797
1200,,,,,,,,,,,,,,,,-1529.980347,55.762482,1142.381714
1201,,,,,,,,,,,,,,,,-1527.79834,55.607784,1142.373291
1202,,,,,,,,,,,,,,,,-1525.494873,55.528454,1142.331909
1203,,,,,,,,,,,,,,,,-1523.533325,55.567604,1142.266357
1204,,,,,,,,,,,,,,,,-1521.329102,55.595455,1142.238159
1205,,,,,,,,,,,,,,,,-1518.827637,55.566261,1142.313477
1206,,,,,,,,,,,,,,,,-1516.340576,55.506145,1142.29895
1207,,,,,,,,,,,,,,,,-1514.175781,55.54285,1142.266113
1208,,,,,,,,,,,,,,,,-1511.924805,55.531193,1142.234375
1209,,,,,,,,,,,,,,,,-1509.297607,55.567135,1142.184937
1210,,,,,,,,,,,,,,,,-1506.934326,55.694435,1142.141602
1211,,,,,,,,,,,,,,,,-1505.16272,56.139526,1142.152954
1212,,,,,,,,,,,,,,,,-1503.217407,56.727562,1142.121704
1213,,,,,,,,,,,,,,,,-1501.036133,57.146801,1142.064575
1214,,,,,,,,,,,,,,,,-1499.265625,57.064697,1142.039795
1215,,,,,,,,,,,,,,,,-1497.376831,56.733982,1141.935669
1216,,,,,,,,,,,,,,,,-1495.200806,56.463017,1141.841309
1217,,,,,,,,,,,,,,,,-1492.958496,56.383495,1141.727905
1218,,,,,,,,,,,,,,,,-1491.107056,56.936947,1141.679077
1219,,,,,,,,,,,,,,,,-1488.976318,58.095364,1141.647339
1220,,,,,,,,,,,,,,,,-1486.281372,59.392403,1141.521118
1221,,,,,,,,,,,,,,,,-1483.380615,60.494061,1141.482788
1222,,,,,,,,,,,,,,,,-1480.204468,61.321865,1141.395386
1223,,,,,,,,,,,,,,,,-1476.528198,61.975735,1141.322266
1224,,,,,,,,,,,,,,,,-1472.594971,62.796429,1141.226074
1225,,,,,,,,,,,,,,,,-1468.394165,63.931362,1141.229248
1226,,,,,,,,,,,,,,,,-1463.386719,65.351028,1141.209595
1227,,,,,,,,,,,,,,,,-1458.376343,66.876465,1141.182495
1228,,,,,,,,,,,,,,,,-1453.532959,68.095284,1141.064575
1229,,,,,,,,,,,,,,,,-1448.670776,68.761368,1140.99231
1230,,,,,,,,,,,,,,,,-1444.069824,69.057442,1140.965576
1231,,,,,,,,,,,,,,,,-1439.565186,69.025688,1140.922607
1232,,,,,,,,,,,,,,,,-1434.776855,68.991035,1140.889526
1233,,,,,,,,,,,,,,,,-1430.059692,68.878899,1140.847534
1234,,,,,,,,,,,,,,,,-1425.583252,68.774994,1140.731079
1235,,,,,,,,,,,,,,,,-1420.968872,68.395699,1140.667358
1236,,,,,,,,,,,,,,,,-1416.456665,67.853447,1140.650024
1237,,,,,,,,,,,,,,,,-1412.629028,67.357895,1140.548584
1238,,,,,,,,,,,,,,,,-1408.5448,66.874611,1140.525269
1239,,,,,,,,,,,,,,,,-1403.828369,66.483978,1140.350098
1240,,,,,,,,,,,,,,,,-1399.159302,65.989716,1140.30127
1241,,,,,,,,,,,,,,,,-1394.290039,65.382469,1140.258911
1242,,,,,,,,,,,,,,,,-1389.531372,64.630844,1140.195923
1243,,,,,,,,,,,,,,,,-1385.038208,63.461372,1140.162354
1244,,,,,,,,,,,,,,,,-1380.387207,62.276989,1140.080078
1245,,,,,,,,,,,,,,,,-1375.600464,60.945396,1140.063477
1246,,,,,,,,,,,,,,,,-1370.759644,59.572601,1139.962646
1247,,,,,,,,,,,,,,,,-1366.144897,57.879265,1139.893066
1248,,,,,,,,,,,,,,,,-1361.276245,55.993275,1139.801392
1249,,,,,,,,,,,,,,,,-1355.655884,53.876919,1139.790039
1250,,,,,,,,,,,,,,,,-1349.886963,51.705715,1139.902954
1251,,,,,,,,,,,,,,,,-1344.362305,49.461906,1139.782959
1252,,,,,,,,,,,,,,,,-1338.492432,47.418095,1139.645264
1253,,,,,,,,,,,,,,,,-1332.349854,45.700123,1139.721558
1254,,,,,,,,,,,,,,,,-1326.098633,44.160564,1139.801636
1255,,,,,,,,,,,,,,,,-1319.961792,42.557152,1139.654663
1256,,,,,,,,,,,,,,,,-1314.616089,41.119659,1139.662476
1257,,,,,,,,,,,,,,,,-1309.128418,39.784363,1139.714478
1258,,,,,,,,,,,,,,,,-1303.112427,38.988098,1139.538696
1259,,,,,,,,,,,,,,,,-1297.523804,38.302319,1139.535767
1260,,,,,,,,,,,,,,,,-1291.431152,37.639969,1139.484009
1261,,,,,,,,,,,,,,,,-1286.169067,37.258049,1139.45105
1262,,,,,,,,,,,,,,,,-1281.868896,37.189869,1139.408447
1263,,,,,,,,,,,,,,,,-1276.749023,37.518887,1139.327393
1264,,,,,,,,,,,,,,,,-1272.600586,38.274441,1139.246338
1265,,,,,,,,,,,,,,,,-1269.100586,39.287109,1138.986206
1266,,,,,,,,,,,,,,,,-1264.665771,40.518772,1138.72937
1267,,,,,,,,,,,,,,,,-1259.846802,41.707897,1138.934937
1268,,,,,,,,,,,,,,,,-1254.30957,42.453426,1138.902466
1269,,,,,,,,,,,,,,,,-1249.033203,43.211914,1138.824097
1270,,,,,,,,,,,,,,,,-1245.584839,43.81971,1138.897583
1271,,,,,,,,,,,,,,,,-1241.498291,44.311554,1138.745605
1272,,,,,,,,,,,,,,,,-1237.772827,44.782566,1138.58313
1273,,,,,,,,,,,,,,,,-1234.407471,44.87899,1138.690796
1274,,,,,,,,,,,,,,,,-1230.177246,44.953423,1138.541016
1275,,,,,,,,,,,,,,,,-1227.257935,45.175568,1138.547729
1276,,,,,,,,,,,,,,,,-1224.447754,45.118107,1138.571655
1277,,,,,,,,,,,,,,,,-1221.119263,44.589203,1138.373291
1278,,,,,,,,,,,,,,,,-1218.666748,43.968895,1138.357666
1279,,,,,,,,,,,,,,,,-1216.099854,43.059368,1138.358643
1280,,,,,,,,,,,,,,,,-1213.190796,42.103657,1138.25415
1281,,,,,,,,,,,,,,,,-1210.821289,41.206146,1138.302002
1282,,,,,,,,,,,,,,,,-1207.971313,40.419106,1138.282471
1283,,,,,,,,,,,,,,,,-1205.067749,39.830147,1138.233765
1284,,,,,,,,,,,,,,,,-1202.282837,39.228611,1138.188599
1285,,,,,,,,,,,,,,,,-1199.227051,38.466118,1138.162842
1286,,,,,,,,,,,,,,,,-1196.112427,37.681644,1138.150391
1287,,,,,,,,,,,,,,,,-1193.205322,36.893383,1138.187378
1288,,,,,,,,,,,,,,,,-1190.453247,36.233475,1138.151733
1289,,,,,,,,,,,,,,,,-1187.848022,35.709103,1138.085815
1290,,,,,,,,,,,,,,,,-1185.124634,35.287537,1138.095337
1291,,,,,,,,,,,,,,,,-1182.068848,34.846054,1137.991211
1292,,,,,,,,,,,,,,,,-1179.326904,34.449623,1137.920654
1293,,,,,,,,,,,,,,,,-1176.489136,34.16597,1137.923584
1294,,,,,,,,,,,,,,,,-1173.229004,34.062534,1137.844482
1295,,,,,,,,,,,,,,,,-1170.261841,33.901852,1137.837524
1296,,,,,,,,,,,,,,,,-1166.210205,33.988701,1138.045166
1297,,,,,,,,,,,,,,,,-1160.047852,35.315601,1138.253296
1298,,,,,,,,,,,,,,,,-1156.196655,37.644775,1138.2146
1299,,,,,,,,,,,,,,,,-1158.571899,39.92498,1137.726318
1300,,,,,,,,,,,,,,,,-1162.934326,40.811699,1137.085083
1301,,,,,,,,,,,,,,,,-1164.138672,40.771767,1136.751221
1302,,,,,,,,,,,,,,,,-1160.507202,40.311691,1136.929688
1303,,,,,,,,,,,,,,,,-1151.912109,39.88641,1137.328369
1304,,,,,,,,,,,,,,,,-1145.241211,40.583832,1137.32251
1305,,,,,,,,,,,,,,,,-1143.387817,41.364609,1137.25415
1306,,,,,,,,,,,,,,,,-1137.88269,39.987835,1137.230347
1307,,,,,,,,,,,,,,,,-1129.447144,37.244579,1137.326294
1308,,,,,,,,,,,,,,,,-1125.060791,35.442833,1137.571777
1309,,,,,,,,,,,,,,,,-1120.521118,35.031704,1137.512329
1310,,,,,,,,,,,,,,,,-1113.122192,35.484119,1137.50708
1311,,,,,,,,,,,,,,,,-1107.199585,36.596901,1137.59314
1312,,,,,,,,,,,,,,,,-1102.680298,36.998154,1137.536377
1313,,,,,,,,,,,,,,,,-1098.319824,36.618698,1137.36145
1314,,,,,,,,,,,,,,,,-1095.922729,36.8479,1137.182739
1315,,,,,,,,,,,,,,,,-1094.789795,37.705223,1136.809814
1316,,,,,,,,,,,,,,,,-1092.639282,39.111351,1136.450562
1317,,,,,,,,,,,,,,,,-1087.973267,40.391663,1136.446533
1318,,,,,,,,,,,,,,,,-1081.075684,40.787716,1136.551025
1319,,,,,,,,,,,,,,,,-1073.895142,40.513096,1136.734131
1320,,,,,,,,,,,,,,,,-1066.823242,39.877449,1136.79248
1321,,,,,,,,,,,,,,,,-1059.666504,39.028839,1136.882324
1322,,,,,,,,,,,,,,,,-1053.376465,38.306675,1136.917236
1323,,,,,,,,,,,,,,,,-1048.209351,37.376461,1136.901855
1324,,,,8.31756,6.56632,7.36884,,,,,,,,,,-1043.71936,36.72094,1136.698486
1325,,,,8.38933,6.64586,7.34154,,,,,,,,,,-1039.465942,35.694931,1136.63623
1326,,,,8.43735,6.62712,7.35322,,,,,,,,,,-1034.176392,34.555817,1136.679443
1327,,,,8.38637,6.64668,7.35731,,,,,,,,,,-1027.751343,34.084782,1136.715088
1328,,,,8.3364,6.5948,7.38494,,,,,,,,,,-1021.370056,35.219616,1136.772339
1329,,,,8.19798,6.57053,7.42147,,,,,,,,,,-1016.135315,37.782936,1136.696045
1330,,,,8.08275,6.59834,7.45654,,,,,,,,,,-1012.554871,41.285835,1136.573853
1331,,,,7.96798,6.55718,7.48377,,,,,,,,,,-1009.862549,44.475178,1136.270752
1332,,,,7.93638,6.51905,7.57889,,,,,,,,,,-1007.173401,46.759449,1135.989258
1333,,,,7.88931,6.38963,7.58011,,,,,,,,,,-1003.828979,48.181362,1135.878906
1334,,,,7.83188,6.35572,7.54485,,,,,,,,,,-999.618591,49.347752,1135.689209
1335,,,,7.86789,6.3146,7.54607,,,,,,,,,,-994.189209,50.741619,1135.761475
1336,,,,7.7954,6.25405,7.51561,,,,,,,,,,-987.153809,52.0881,1136.067871
1337,,,,7.78908,6.27979,7.56942,,,,,,,,,,-980.633179,53.071194,1136.120483
1338,,,,7.74541,6.23761,7.6028,,,,,,,,,,-975.947266,53.320477,1136.285767
1339,,,,7.63376,6.14962,7.64015,,,,,,,,,,-972.400024,52.616634,1136.313477
1340,,,,7.57237,6.16154,7.68713,,,,,,,,,,-970.689148,51.853493,1136.166748
1341,,,,7.46693,6.11715,7.63715,,,,,,,,,,-970.792664,51.342045,1136.161987
1342,,,,7.35977,6.02702,7.6041,,,,,,,,,,-970.446045,51.207451,1136.043579
1343,,,,7.31841,5.94568,7.60449,,,,,,,,,,-970.838623,51.120338,1135.920776
1344,,,,7.39216,5.85715,7.61312,,,,,,,,,,-973.525269,50.8344,1135.768555
1345,,,,7.45119,5.84923,7.54887,,,,,,,,,,-976.127625,49.685844,1135.453735
1346,,,,7.54602,5.76338,7.44908,,,,,,,,,,-977.560669,48.035542,1135.308228
1347,,,,7.55812,5.74379,7.33378,,,,,,,,,,-977.630737,46.329037,1135.403198
1348,,,,7.58435,5.69262,7.27812,,,,,,,,,,-975.936157,44.743763,1135.663452
1349,,,,7.56808,5.65951,7.2233,,,,,,,,,,-974.655212,43.560051,1135.843994
1350,,,,7.53972,5.69374,7.15635,,,,,,,,,,-973.390869,42.689125,1135.815308
1351,,,,7.50663,5.66763,7.10585,,,,,,,,,,-969.961609,42.123531,1135.709839
1352,,,,7.42111,5.71656,7.13132,,,,,,,,,,-965.138428,42.415871,1135.775146
1353,,,,7.38969,5.71532,7.17141,,,,,,,,,,-959.83374,43.902046,1135.760986
1354,,,,7.29549,5.6516,7.19468,,,,,,,,,,-953.820251,46.256031,1135.496582
1355,,,,7.14342,5.5722,7.21558,,,,,,,,,,-947.567383,49.189873,1135.075073
1356,,,,7.12968,5.62801,7.2554,,,,,,,,,,-940.464172,52.337498,1134.743408
1357,,,,7.07037,5.73799,7.23668,,,,,,,,,,-930.822205,55.639534,1134.799561
1358,,,,7.16327,5.72275,7.27597,,,,,,,,,,-920.991638,58.753204,1135.086914
1359,,,,7.16525,5.66835,7.31829,,,,,,,,,,-912.152527,60.726837,1135.140503
1360,,,,7.22352,5.69954,7.37437,,,,,,,,,,-905.802856,62.251907,1134.93396
1361,,,,7.25889,5.7877,7.45136,,,,,,,,,,-901.108215,63.069992,1135.065796
1362,,,,7.3143,5.79297,7.53186,,,,,,,,,,-895.541199,63.019016,1134.953247
1363,,,,7.36195,6.0192,7.60342,,,,,,,,,,-891.482483,62.9725,1134.737793
1364,2058.94,-306.503,922.893,7.339,5.96863,7.65989,,,,,,,,,,-889.183167,62.796185,1134.778198
1365,2051.62,-309.978,922.045,7.35929,6.20913,7.74174,,,,,,,,,,-885.997192,62.278587,1134.622803
1366,2044.38,-313.54,921.391,7.31032,6.23818,7.86293,,,,,,,,,,-883.810242,61.916439,1134.489502
1367,2036.89,-317.15,920.67,7.34324,6.43822,8.033,,,,,,,,,,-882.319702,61.995762,1134.577515
1368,2029.22,-321.028,920.48,7.29134,6.52042,8.20407,,,,,,,,,,-879.751465,62.582554,1134.523071
1369,2021.45,-325.102,920.757,7.23128,6.7472,8.50007,,,,,,,,,,-878.37677,64.163643,1134.426636
1370,2013.81,-329.103,921.483,7.09964,6.78298,8.75425,,,,,,,,,,-878.393982,66.552765,1134.369385
1371,2006.38,-333.093,922.355,6.98346,6.94085,9.0476,,,,,,,,,,-878.042358,68.831329,1134.153198
1372,1998.69,-337.285,923.279,6.81341,7.0178,9.28892,,,,,,,,,,-878.062256,70.862595,1133.996948
1373,1991.04,-341.495,924.108,6.70268,7.07762,9.57379,,,,,,,,,,-877.249207,72.323235,1134.080078
1374,1983.14,-345.675,924.865,6.59578,7.07863,9.82152,,,,,,,,,,-876.389648,73.570816,1134.004395
1375,1975.17,-349.87,925.376,6.58204,7.23357,10.1291,,,,,,,,,,-877.122559,75.324471,1133.88916
1376,1967.31,-354.094,925.676,6.48981,7.20598,10.2893,,,,,,,,,,-877.246277,76.689873,1133.813721
1377,1959.63,-358.344,925.956,6.44809,7.28505,10.5014,,,,,,,,,,-876.64917,77.628845,1133.663818
1378,1952.06,-362.505,926.26,6.37541,7.25515,10.6924,,,,,,,,,,-876.750244,78.363892,1133.606689
1379,1944.37,-366.571,926.276,6.34441,7.26971,10.8503,,,,,,,,,,-875.533508,79.080681,1133.572144
1380,1936.69,-370.537,926.432,6.37197,7.36048,11.1374,,,,,,,,,,-872.945923,79.959419,1133.597534
1381,1929.32,-374.348,926.688,6.42631,7.45241,11.3166,,,,,,,,,,-870.518921,81.47921,1133.607056
1382,1921.89,-378.112,926.733,6.36736,7.43906,11.5388,,,,,,,,,,-867.76355,83.034729,1133.692871
1383,1914.32,-381.836,926.815,6.24898,7.36155,11.6828,,,,,,,,,,-864.595215,84.665413,1133.548462
1384,1906.76,-385.375,927.043,6.21211,7.43136,11.8866,,,,,,,,,,-862.29187,86.907921,1133.559448
1385,1899.25,-388.857,927.345,6.06404,7.36438,12.1157,,,,,,,,,,-860.118042,89.262543,1133.552612
1386,1891.68,-392.202,927.749,5.87672,7.27636,12.2713,,,,,,,,,,-857.970032,90.813736,1133.50354
1387,1884.07,-395.383,928.047,5.70357,7.27635,12.4568,,,,,,,,,,-857.260742,91.491325,1133.499634
1388,1876.45,-398.846,928.281,5.50494,7.25078,12.6792,,,,,,,,,,-856.953796,92.035248,1133.447754
1389,1868.8,-402.287,928.516,5.34583,7.30051,12.8516,,,,,,,,,,-856.181274,93.078171,1133.372192
1390,1861.3,-405.567,928.422,5.14297,7.24456,13.0811,,,,,,,,,,-855.539673,94.980034,1133.221436
1391,1853.72,-408.778,928.393,4.99867,7.25248,13.2795,,,,,,,,,,-855.062256,97.622353,1133.189331
1392,1846.17,-411.893,928.315,4.95064,7.26336,13.5436,,,,,,,,,,-853.413879,100.410316,1133.191528
1393,1838.44,-414.862,928.13,4.89248,7.22508,13.7149,,,,,,,,,,-851.410828,103.086403,1133.144897
1394,1830.72,-417.874,927.956,4.85005,7.1991,13.948,,,,,,,,,,-850.227905,105.956917,1133.11438
1395,1823.18,-420.902,927.759,4.80399,7.15931,14.0345,,,,,,,,,,-849.229553,108.569214,1133.053833
1396,1815.54,-423.885,927.536,4.72221,7.10939,14.2055,,,,,,,,,,-847.95343,110.844223,1132.953979
1397,1807.97,-426.771,927.383,4.58996,7.03737,14.3612,,,,,,,,,,-846.995911,112.696426,1132.97644
1398,1800.31,-429.734,927.289,4.49972,7.02525,14.5483,,,,,,,,,,-845.829468,114.180626,1132.930542
1399,1792.55,-432.56,927.159,4.37491,7.00673,14.6834,,,,,,,,,,-844.585571,115.524635,1132.876099
1400,1784.71,-435.252,927.089,4.21707,7.04333,14.9521,,,,,,,,,,-843.139282,116.907249,1132.879395
1401,1776.86,-438,927.092,4.08052,7.04982,15.1199,,,,,,,,,,-840.947571,118.687218,1132.916748
1402,1768.84,-440.789,926.997,3.96305,7.09921,15.3547,,,,,,,,,,-839.01947,120.671204,1132.897705
1403,1760.92,-443.404,927,3.9251,7.06159,15.5556,,,,,,,,,,-837.191711,122.906456,1132.855469
1404,1752.84,-446.035,927.068,3.96604,7.05508,15.704,,,,,,,,,,-835.833618,125.092613,1132.864746
1405,1744.86,-448.667,926.943,4.06657,7.06463,15.9152,,,,,,,,,,-834.860657,127.378166,1132.843262
1406,,,,4.22298,7.10208,16.0223,,,,,,,,,,-834.388245,129.786423,1132.712646
1407,,,,4.36244,7.08918,16.1217,,,,,,,,,,-833.964722,132.620117,1132.575562
1408,1719.93,-456.315,926.447,4.53671,7.06007,16.2092,,,,,,,,,,-833.043701,135.552734,1132.493042
1409,1711.36,-459.08,925.966,4.6553,6.98883,16.1855,,,,,,,,,,-831.66803,138.435226,1132.454468
1410,1702.67,-461.481,925.585,4.85831,6.9029,16.2531,,,,,,,,,,-830.605347,141.288452,1132.447266
1411,1693.75,-464.089,925.034,5.04981,6.87058,16.2695,,,,,,,,,,-829.490662,143.817734,1132.434082
1412,1684.58,-466.487,924.342,5.1582,6.73592,16.1565,,,,,,,,,,-828.325623,145.985474,1132.402832
1413,1675.26,-468.936,923.695,5.32966,6.79764,16.1216,,,,,,,,,,-827.446838,147.844604,1132.385498
1414,,,,5.47443,6.75702,16.0251,,,,,,,,,,-826.554321,149.580673,1132.329224
1415,,,,5.50554,6.87607,15.9686,,,,,,,,,,-825.889587,151.544189,1132.209229
1416,,,,5.68814,6.94892,16.037,,,,,,,,,,-825.303406,153.743271,1132.214966
1417,1637.41,-478.441,926.467,5.8725,7.04665,16.002,,,,,,,,,,-824.263489,155.958054,1132.179932
1418,,,,6.10087,7.09475,16.0579,,,,,,,,,,-823.133606,158.454773,1132.163086
1419,1619.21,-483.544,928.898,6.3813,7.1617,16.1026,,,,,,,,,,-822.261414,161.05365,1132.140747
1420,1609.9,-486.253,929.469,6.66553,7.09033,16.1064,,,,,,,,,,-821.125977,163.651031,1132.131348
1421,1600.65,-488.891,929.665,6.8999,6.98708,16.0627,,,,,,,,,,-819.780762,166.417038,1132.162598
1422,1591.7,-491.334,930.021,7.21803,6.96812,16.1186,,,,,,,,,,-818.761169,169.820038,1132.220215
1423,1582.89,-493.566,930.594,7.40369,6.92921,16.1019,,,,,,,,,,-818.539246,173.984665,1132.167603
1424,1574.27,-495.804,931.396,7.61364,6.88412,16.1332,,,,,,,,,,-819.635132,178.46962,1132.019775
1425,1565.71,-498.129,932.361,7.73468,6.88308,16.165,,,,,,,,,,-821.082947,182.517578,1131.839966
1426,1557.39,-500.739,933.347,7.76487,6.89914,16.1551,,,,,,,,,,-822.032471,185.964264,1131.72644
1427,1549.27,-503.357,934.39,7.64491,6.86682,16.2444,,,,,,,,,,-822.527771,188.992035,1131.712769
1428,1541.2,-505.929,935.42,7.44,6.81536,16.2597,,,,,,,,,,-822.789978,191.833618,1131.603516
1429,1533.24,-508.465,936.361,7.16736,6.82632,16.2626,,,,,,,,,,-823.127075,194.67598,1131.641235
1430,1525.11,-510.705,937.17,6.891,6.7494,16.3291,,,,,,,,,,-823.356873,197.151901,1131.656006
1431,1517.37,-513.41,937.678,6.66751,6.7162,16.2842,,,,,,,,,,-823.388672,199.166153,1131.691162
1432,1509.6,-515.697,937.974,6.46194,6.66597,16.3356,,,,,,,,,,-823.542786,200.923553,1131.688843
1433,1501.74,-518.286,937.991,6.33607,6.67491,16.3367,,,,,,,,,,-823.784607,202.950851,1131.71936
1434,1494.27,-520.914,937.886,6.24331,6.67783,16.3853,,,,,,,,,,-823.876343,205.431107,1131.740356
1435,1486.69,-523.533,937.879,6.16069,6.67331,16.4564,,,,,,,,,,-824.450623,208.483475,1131.699341
1436,1479.01,-526.249,937.843,6.15754,6.74218,16.6773,,,,,,,,,,-825.115234,211.943268,1131.762451
1437,1471.49,-529.086,937.79,6.16604,6.85485,16.8459,,,,,,,,,,-825.740784,215.357208,1131.749146
1438,1463.93,-531.942,937.72,6.13733,6.95822,17.1126,,,,,,,,,,-827.00592,218.801819,1131.655151
1439,1456.38,-534.823,937.66,6.14445,7.09418,17.3867,,,,,,,,,,-828.752502,222.175598,1131.519165
1440,1448.85,-537.852,937.638,6.10918,7.16509,17.7271,,,,,,,,,,-830.368774,225.408752,1131.448975
1441,1441.31,-540.963,937.52,6.12984,7.25586,18.0447,,,,,,,,,,-832.16394,228.731552,1131.381226
1442,1433.65,-544.025,937.329,6.15024,7.19823,18.4742,,,,,,,,,,-833.880432,231.974686,1131.329224
1443,1426.02,-547.337,937.035,6.14446,7.33254,18.7619,,,,,,,,,,-834.879517,234.803268,1131.331299
1444,1418.4,-550.742,936.675,6.13235,7.42477,19.195,,,,,,,,,,-835.571594,237.273727,1131.268677
1445,1410.67,-554.226,936.336,6.10709,7.43949,19.5529,,,,,,,,,,-835.960083,239.741379,1131.315186
1446,1402.98,-557.822,935.965,6.09994,7.44501,19.9754,,,,,,,,,,-835.969482,242.033493,1131.319702
1447,1395.33,-561.514,935.509,6.14802,7.56108,20.3313,,,,,,,,,,-835.88031,244.525497,1131.304688
1448,1387.67,-565.282,935.007,6.19401,7.72012,20.7073,,,,,,,,,,-835.70282,247.041046,1131.406616
1449,1380.01,-569.195,934.415,6.23472,7.79595,21.0916,,,,,,,,,,-835.043579,249.461182,1131.462036
1450,1372.24,-573.14,933.755,6.31894,7.93551,21.448,,,,,,,,,,-834.667603,252.108551,1131.64209
1451,1364.48,-577.301,932.917,6.37947,8.15841,21.937,,,,,,,,,,-834.923828,254.649399,1131.630615
1452,1356.83,-581.63,932.147,6.32739,8.25764,22.3535,,,,,,,,,,-835.368896,257.352234,1131.519043
1453,1349.02,-586.049,931.458,6.40079,8.5334,22.7867,,,,,,,,,,-836.483521,260.338806,1131.446777
1454,1340.81,-590.688,931.182,6.45884,8.74266,23.2987,,,,,,,,,,-837.653931,263.281647,1131.467407
1455,1332.61,-595.48,931.525,6.50755,8.98198,23.8693,,,,,,,,,,-838.351807,266.105713,1131.491455
1456,1324.69,-600.285,932.262,6.50778,9.16815,24.3349,,,,,,,,,,-839.117798,269.56073,1131.361938
1457,1317.05,-604.784,933.045,6.49843,9.36187,24.8202,,,,,,,,,,-839.818359,273.19104,1131.244507
1458,1309.16,-609.605,933.938,6.44194,9.46387,25.2513,,,,,,,,,,-841.000122,276.446533,1131.029175
1459,1301.04,-614.393,934.72,6.35221,9.55531,25.5873,,,,,,,,,,-841.970764,278.276825,1130.993774
1460,1292.93,-619.175,935.271,6.25479,9.59043,25.9421,,,,,,,,,,-841.483948,279.136475,1131.129883
1461,1284.91,-623.851,935.72,6.14001,9.59508,26.2537,,,,,,,,,,-840.002502,279.76001,1131.385864
1462,1276.75,-628.473,935.864,6.16878,9.65821,26.6039,,,,,,,,,,-839.136475,281.51532,1131.411621
1463,1268.77,-633.101,935.77,6.24873,9.67646,26.9178,,,,,,,,,,-840.200317,284.768127,1131.352905
1464,1260.88,-637.656,935.683,6.36161,9.58981,27.31,,,,,,,,,,-841.02417,288.327423,1131.249268
1465,1253.45,-642.046,935.615,6.56424,9.53844,27.6931,,,,,,,,,,-841.454834,291.556763,1131.124756
1466,1246.1,-646.32,935.607,6.76248,9.4686,28.0878,,,,,,,,,,-842.443909,294.876434,1131.057739
1467,1238.74,-650.257,935.736,6.86932,9.41806,28.4451,,,,,,,,,,-843.17334,298.254211,1131.05603
1468,1231.47,-653.999,935.97,6.90469,9.30008,28.8088,,,,,,,,,,-843.831177,302.04068,1130.934448
1469,1224.22,-657.526,936.296,6.85893,9.2619,29.1336,,,,,,,,,,-845.172729,306.029419,1130.929565
1470,1216.92,-660.911,936.774,6.69105,9.21221,29.4694,,,,,,,,,,-845.802124,309.235596,1130.740601
1471,1209.85,-664.227,937.269,6.4637,9.18984,29.8036,,,,,,,,,,-846.128845,311.20874,1130.746582
1472,1202.84,-667.456,937.858,6.24734,9.17199,30.0807,,,,,,,,,,-846.575317,311.671234,1130.803345
1473,1195.77,-670.582,938.343,6.07424,9.13918,30.3515,,,,,,,,,,-846.339233,311.066803,1130.879028
1474,1188.93,-673.608,938.892,5.93404,9.13929,30.6141,,,,,,,,,,-846.019104,310.222412,1131.014771
1475,1182.11,-676.474,939.076,5.8624,9.06785,30.8439,,,,,,,,,,-845.734009,309.829285,1131.125366
1476,1175.33,-679.321,939.231,5.82539,8.9652,31.0711,,,,,,,,,,-845.108643,310.128845,1131.199097
1477,1168.67,-682.084,939.314,5.91941,8.88394,31.2525,,,,,,,,,,-844.929688,311.472229,1131.221924
1478,1162.06,-684.561,939.193,6.01402,8.80826,31.5216,,,,,,,,,,-845.304504,313.946045,1131.230103
1479,1155.33,-687.114,939.211,6.08341,8.6201,31.7374,,,,,,,,,,-845.953369,317.656342,1131.154175
1480,1148.79,-689.568,939.103,6.1434,8.49519,31.9913,,,,,,,,,,-847.763794,322.52832,1131.006836
1481,1142.52,-691.868,938.95,6.24336,8.38966,32.228,,,,,,,,,,-849.321045,327.52179,1130.84668
1482,1136.06,-694.167,938.884,6.26576,8.29504,32.5277,,,,,,,,,,-849.734436,331.648254,1130.75647
1483,1129.63,-696.317,938.755,6.19811,8.11572,32.7406,,,,,,,,,,-850.145203,335.150665,1130.729736
1484,1123.17,-698.499,938.618,6.09797,8.02286,32.9683,,,,,,,,,,-850.444214,338.357239,1130.700439
1485,1116.73,-700.464,938.644,6.04416,7.95272,33.1968,,,,,,,,,,-850.710388,341.749176,1130.702759
1486,1110.3,-702.425,938.767,5.97399,7.91496,33.4128,,,,,,,,,,-851.245483,345.520233,1130.677246
1487,1103.85,-704.328,938.926,5.97997,7.95093,33.6537,,,,,,,,,,-851.400024,349.636139,1130.62561
