timestamp_datetime,timestamp,gravity_x,gravity_y,gravity_z,nose_x,nose_y,nose_z,l_eye_x,l_eye_y,l_eye_z,r_eye_x,r_eye_y,r_eye_z,l_ear_x,l_ear_y,l_ear_z,r_ear_x,r_ear_y,r_ear_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,r_elbow_x,r_elbow_y,r_elbow_z,l_hand_x,l_hand_y,l_hand_z,r_hand_x,r_hand_y,r_hand_z,l_base_x,l_base_y,l_base_z,r_base_x,r_base_y,r_base_z,l_knee_x,l_knee_y,l_knee_z,r_knee_x,r_knee_y,r_knee_z,l_foot_x,l_foot_y,l_foot_z,r_foot_x,r_foot_y,r_foot_z,gravity_vx,gravity_vy
2023-10-22 16:41:55.150000+09:00,1697960515.1511135,4.984393873640274,0.7883439574525947,1.0777379185775775,4.730919393476425,0.7584291959105776,1.5860666853097254,4.705378706304517,0.7203619190594606,1.6111998407276769,4.824017894768951,0.800089795948823,1.6281557973687384,7.8328901399137925,1.0629038709490783,2.0525810763511623,4.986854066525413,0.8660758613081689,1.6505555164400667,5.06138946693111,0.644433494364488,1.466581384532764,4.988618109809615,0.9348747277255585,1.4772697938971506,5.38988176624469,0.6385113594498583,1.2112715162729057,5.273189996336986,1.0527411839374663,1.2373109266524542,6.39833741319166,0.7048014868345021,0.9542911081178421,5.335308928728556,1.1391390186049166,0.9931321047102789,4.90260277555194,0.6944925994531745,1.0516213550182412,4.839381323186626,0.8885023738259392,1.055902449990016,4.884558915034596,0.7131732173441722,0.6094210400503343,4.889295879677754,0.8765459682306722,0.6173675297979374,4.899043640124871,0.7648149755531759,0.26444709027206514,4.974873989840317,0.8442991539957655,0.2905947913727832,-0.3816790370453029,-0.04911700702569209
2023-10-22 16:41:55.160000+09:00,1697960515.161774,4.980325018644688,0.7878203500232954,1.0778148595857757,4.726796796530012,0.7580860757354557,1.585938146263992,4.702679826791821,0.720146046535367,1.611363122600539,4.808995778052109,0.7980863290191418,1.6266538381665558,8.01941453374444,1.0865652723735626,2.0792767025066476,4.951963037951717,0.8608135449520886,1.6466966927966253,5.062250525630546,0.644856644657497,1.4663462435934038,4.97137846368103,0.9326280296257458,1.4761222737552009,5.3907968317576,0.6398599513077727,1.2106032593519094,5.244966789905458,1.048035081961702,1.2374670407009516,6.43779694641939,0.7115539078761475,0.9531222779749096,5.310815488177236,1.134592388766019,0.9942008423147277,4.89855901977375,0.6957149690637557,1.051503510040138,4.8364869289911745,0.8897896345777228,1.0561113850300277,4.881061617908305,0.7145188510940497,0.6091841102629054,4.886184800997295,0.8772873175192348,0.617317350740303,4.892360937518687,0.766634266212488,0.26489143730887743,4.9705921689732016,0.8457436553325283,0.29245964131708824,-0.35872581171255863,-0.046163232727115686
2023-10-22 16:41:55.170000+09:00,1697960515.1724343,4.976256163649102,0.7872967425939961,1.077891800593974,4.722674199583599,0.7577429555603338,1.5858096072182588,4.699980947279125,0.7199301740112733,1.6115264044734012,4.793973661335268,0.7960828620894606,1.625151878964373,8.205938927575088,1.1102266737980466,2.105972328662133,4.917072009378023,0.8555512285960082,1.642837869153184,5.063111584329983,0.645279794950506,1.4661111026540439,4.954138817552445,0.930381331525933,1.474974753613251,5.3917118972705085,0.6412085431656873,1.209935002430913,5.2167435834739315,1.0433289799859375,1.2376231547494487,6.47725647964712,0.718306328917793,0.951953447831977,5.286322047625917,1.1300457589271211,0.9952695799191765,4.894515263995561,0.6969373386743369,1.0513856650620348,4.833592534795723,0.8910768953295064,1.0563203200700393,4.877564320782013,0.7158644848439272,0.6089471804754767,4.883073722316836,0.8780286668077976,0.6172671716826686,4.885678234912502,0.7684535568718001,0.2653357843456897,4.966310348106086,0.847188156669291,0.2943244912613932,-0.33577258637981433,-0.04320945842853928
2023-10-22 16:41:55.180000+09:00,1697960515.182349,4.972927100470895,0.7868683365154785,1.0779547523279542,4.719301165718353,0.7574622208715978,1.5857044389081132,4.697772773132375,0.719753551037015,1.6116599987330158,4.781682838566943,0.7944436618742668,1.6239230032534964,8.35854979525471,1.129586002236261,2.12781420460753,4.888524804181364,0.8512456970319424,1.63968064980855,5.063816086902249,0.6456260088266043,1.4659187146127493,4.940033652538148,0.9285431239897227,1.4740358734971102,5.392460587235616,0.642311936503981,1.2093882467682797,5.193651869120863,1.0394785329148575,1.2377508844254919,6.50954155228799,0.7238310370427756,0.9509971322604868,5.26628195990211,1.126325789058932,0.9961440015955437,4.891206736540678,0.6979374592648124,1.0512892464435866,4.831224394090353,0.8921301086718748,1.0564912669209578,4.874702895860501,0.7169654579120088,0.6087533288312168,4.880528294305552,0.8786352253166216,0.6172261160900587,4.880210569143806,0.7699420674112372,0.2656993410121725,4.9628070401239,0.8483700213993697,0.2958502775794609,-0.2954158973935088,-0.038016090221002954
2023-10-22 16:41:55.190000+09:00,1697960515.1922636,4.9695980372926885,0.7864399304369608,1.0780177040619345,4.715928131853105,0.7571814861828616,1.5855992705979678,4.695564598985624,0.7195769280627565,1.6117935929926304,4.769392015798618,0.7928044616590731,1.6226941275426197,8.51116066293433,1.1489453306744752,2.1496560805529272,4.859977598984704,0.8469401654678765,1.6365234304639162,5.064520589474515,0.6459722227027025,1.4657263265714549,4.925928487523851,0.9267049164535124,1.4730969933809694,5.393209277200723,0.6434153298422747,1.2088414911056464,5.170560154767796,1.0356280858437776,1.237878614101535,6.541826624928859,0.7293557451677584,0.9500408166889965,5.246241872178303,1.1226058191907429,0.9970184232719109,4.887898209085796,0.698937579855288,1.0511928278251386,4.828856253384983,0.8931833220142432,1.0566622137718764,4.871841470938991,0.7180664309800904,0.6085594771869569,4.877982866294268,0.8792417838254457,0.6171850604974487,4.874742903375109,0.7714305779506744,0.2660628976786553,4.9593037321417155,0.8495518861294483,0.29737606389752863,-0.2550592084072033,-0.03282272201346663
2023-10-22 16:41:55.200000+09:00,1697960515.2029426,4.966874258328701,0.7860894163727191,1.0780692100261002,4.713168376872448,0.7569517941648047,1.585513223798758,4.693757911047373,0.719432418356545,1.6119028973868605,4.759335888079081,0.7914632978466419,1.6216886837791753,8.636024100126747,1.1647847812148324,2.1675267063264343,4.836620794732893,0.8434174578245499,1.633940251000125,5.065097000670006,0.6462554886013283,1.465568918174032,4.9143878979667,0.9252009284693403,1.4723288187404906,5.39382184171763,0.6443181062099694,1.2083941455634917,5.151666933933468,1.0324777200583486,1.2379831202001157,6.568241684362299,0.7338759609063805,0.949258376675959,5.229845436767916,1.1195622074804064,0.9977338591889386,4.885191232077256,0.6997558603384044,1.0511139398645901,4.826918683716953,0.8940450420216356,1.0568020793771735,4.869500305094118,0.7189672271267027,0.6084008712961988,4.875900243375944,0.879738058969029,0.6171514695580407,4.870269358655267,0.7726484502102138,0.2663603531330503,4.9564373892472,0.8505188663631491,0.2986244345214022,-0.22687174303624602,-0.02919537075681683
2023-10-22 16:41:55.210000+09:00,1697960515.2136216,4.964150479364714,0.7857389023084774,1.078120715990266,4.7104086218917915,0.756722102146748,1.5854271769995478,4.691951223109123,0.7192879086503335,1.6120122017810905,4.749279760359542,0.7901221340342107,1.6206832400157307,8.760887537319164,1.1806242317551894,2.185397332099941,4.81326399048108,0.8398947501812234,1.6313570715363337,5.065673411865496,0.6465387544999541,1.465411509776609,4.902847308409547,0.9236969404851681,1.471560644100012,5.394434406234535,0.6452208825776643,1.2079468000213371,5.13277371309914,1.0293273542729195,1.2380876262986964,6.5946567437957375,0.7383961766450028,0.9484759366629216,5.213449001357529,1.1165185957700698,0.9984492951059664,4.882484255068715,0.7005741408215207,1.051035051904042,4.824981114048923,0.894906762029028,1.0569419449824704,4.867159139249246,0.7198680232733149,0.6082422654054407,4.87381762045762,0.8802343341126123,0.6171178786186325,4.865795813935424,0.7738663224697533,0.2666578085874453,4.9535710463526845,0.8514858465968499,0.2998728051452758,-0.1986842776652887,-0.02556801950016703
2023-10-22 16:41:55.220000+09:00,1697960515.2210994,4.962664781747994,0.785547712818891,1.078148810152538,4.705776476099378,0.7558101911629656,1.5850908677574276,4.687339702463784,0.7183844809785676,1.6115269611795806,4.74192899164155,0.7887759847384557,1.6198386656579664,8.823861576524124,1.188075754227893,2.1943849544212166,4.798967713172248,0.8373931616472189,1.6295402893630098,5.067828825086432,0.6469111543953118,1.4656588445282768,4.892193512240334,0.922089204760357,1.4706743479738922,5.394768532334666,0.6457133060509525,1.2077027933619802,5.12246831991678,1.0276089729354128,1.238144629625195,6.6090649580321585,0.7408617488660695,0.9480491512012648,5.204505491133681,1.1148584439280682,0.9988395328788905,4.881007722154966,0.7010204756304933,1.0509920221073792,4.823924257866362,0.8953767911239692,1.0570182353126325,4.865882139697497,0.7203593666260124,0.6081557531013908,4.872681644320353,0.880505029645476,0.6170995562880462,4.863355698633692,0.774530616429502,0.2668200570171153,4.95200758659204,0.8520132903606866,0.3005537345764796,-0.2849685137837741,-0.03819417440024598
2023-10-22 16:41:55.230000+09:00,1697960515.228577,4.961179084131273,0.7853565233293047,1.0781769043148104,4.701144330306964,0.7548982801791831,1.584754558515307,4.682728181818444,0.7174810533068017,1.6110417205780707,4.734578222923557,0.7874298354427005,1.618994091300202,8.886835615729085,1.1955272767005969,2.2033725767424923,4.784671435863414,0.8348915731132145,1.6277235071896856,5.069984238307367,0.6472835542906694,1.4659061792799448,4.881539716071121,0.9204814690355461,1.4697880518477722,5.395102658434796,0.6462057295242405,1.2074587867026232,5.112162926734419,1.025890591597906,1.2382016329516938,6.62347317226858,0.7433273210871361,0.947622365739608,5.195561980909833,1.1131982920860664,0.9992297706518147,4.8795311892412165,0.7014668104394658,1.0509489923107163,4.8228674016838,0.8958468202189105,1.0570945256427944,4.864605140145748,0.72085070997871,0.6080692407973409,4.871545668183086,0.8807757251783395,0.6170812339574601,4.860915583331959,0.7751949103892509,0.26698230544678536,4.950444126831395,0.8525407341245235,0.30123466400768334,-0.3712527499022594,-0.05082032930032493
2023-10-22 16:41:55.240000+09:00,1697960515.2360547,4.9596933865145525,0.7851653338397183,1.0782049984770825,4.6965121845145505,0.7539863691954007,1.5844182492731869,4.678116661173105,0.7165776256350357,1.6105564799765608,4.727227454205565,0.7860836861469455,1.6181495169424378,8.949809654934045,1.2029787991733005,2.212360199063768,4.7703751585545815,0.83238998457921,1.6259067250163617,5.072139651528303,0.6476559541860271,1.4661535140316126,4.870885919901908,0.918873733310735,1.4689017557216524,5.395436784534927,0.6466981529975286,1.2072147800432662,5.101857533552058,1.0241722102603992,1.2382586362781924,6.637881386505001,0.7457928933082028,0.9471955802779511,5.1866184706859855,1.1115381402440647,0.9996200084247389,4.878054656327468,0.7019131452484384,1.0509059625140535,4.821810545501238,0.8963168493138517,1.0571708159729565,4.863328140594,0.7213420533314076,0.607982728493291,4.870409692045818,0.8810464207112031,0.6170629116268738,4.8584754680302265,0.7758592043489997,0.26714455387645536,4.948880667070751,0.8530681778883602,0.30191559343888713,-0.4575369860207448,-0.06344648420040389
