1.669775070595984459e+09,1.811055473824353945e-01,-1.423370012745971830e-02,7.121032476425169788e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.669775070747213364e+09,1.813787418348951352e-01,-1.425517140743429514e-02,7.131774425506590687e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.669775070872812986e+09,1.793311380720219450e-01,-1.285478197390551268e-02,7.104155421257017933e-01,0.000000000000000000e+00,7.103105785905722627e-03
1.669775070994117260e+09,1.795933611469484881e-01,-1.287357860059816332e-02,7.114543318748473011e-01,0.000000000000000000e+00,-2.198971911701337947e-02
1.669775071111822844e+09,1.792733009421150214e-01,-1.285063610329462494e-02,7.101864218711851917e-01,0.000000000000000000e+00,8.563504963766762138e-03
1.669775071242611885e+09,1.795626370524453785e-01,-1.287137624165242064e-02,7.113326191902159534e-01,0.000000000000000000e+00,-1.077187644953442672e-02
1.669775071381100655e+09,1.777426472964847015e-01,-1.283720947914401660e-02,7.094444036483763538e-01,0.000000000000000000e+00,8.763710672677456348e-03
1.669775071512398481e+09,1.775778592449543114e-01,-1.282530789688825570e-02,7.087866663932799183e-01,0.000000000000000000e+00,-1.363443077897752258e-02
1.669775071634866953e+09,1.780945933588742314e-01,-1.286262828209859543e-02,7.108491659164427601e-01,0.000000000000000000e+00,-5.009506031381706637e-03
1.669775071766447067e+09,1.773814725058807940e-01,-1.281112414444190301e-02,7.080028057098387562e-01,0.000000000000000000e+00,1.684106527537134607e-02
1.669775071884090424e+09,1.773577436237890881e-01,-1.280941035973828801e-02,7.079080939292906605e-01,0.000000000000000000e+00,-2.163214571098793712e-02
1.669775071936799049e+09,1.768583320417926041e-01,-1.277334106971749969e-02,7.059147357940672718e-01,0.000000000000000000e+00,-8.050754713922080768e-04
1.669775071996993780e+09,1.769065066004004150e-01,-1.277682040858085094e-02,7.061070203781126819e-01,0.000000000000000000e+00,-3.781844252655195554e-02
1.669775072045734167e+09,1.770829574945447793e-01,-1.278956432302888468e-02,7.068113088607786976e-01,0.000000000000000000e+00,3.194375680760471164e-03
1.669775072084511995e+09,1.773706160569942791e-01,-1.281034005288776353e-02,7.079594731330870472e-01,0.000000000000000000e+00,1.444979259607106527e-02
1.669775072134025574e+09,1.771846825699435191e-01,-1.279691127167648275e-02,7.072173357009886585e-01,0.000000000000000000e+00,2.960878226332034138e-02
1.669775072173902512e+09,1.769575931363574217e-01,-1.278051006085968722e-02,7.063109278678892933e-01,0.000000000000000000e+00,-1.498856386180329875e-02
1.669775072211347818e+09,1.767771849396615469e-01,-1.276748033587265900e-02,7.055908441543577991e-01,0.000000000000000000e+00,-2.273012627349691589e-02
1.669775072254833221e+09,1.766974266267277993e-01,-1.276171990534905216e-02,7.052724957466124378e-01,0.000000000000000000e+00,-1.923027945268278305e-02
1.669775072299587488e+09,1.766250751895130644e-01,-1.275649442587200970e-02,7.049837112426756702e-01,0.000000000000000000e+00,-7.320810785619904712e-03
1.669775072343043327e+09,1.764065574225855970e-01,-1.274071229146797254e-02,7.041115164756773792e-01,0.000000000000000000e+00,-6.452669767144523540e-03
1.669775072385016203e+09,1.769886691612993779e-01,-1.278275448248852517e-02,7.064349651336668812e-01,0.000000000000000000e+00,-2.007083015576050650e-02
1.669775072435287952e+09,1.771507841669553995e-01,-1.279446300781417363e-02,7.070820331573485218e-01,0.000000000000000000e+00,5.535595607991047884e-02
1.669775072505699158e+09,1.786137560437098537e-01,-1.280335872602400733e-02,7.075736522674559437e-01,0.000000000000000000e+00,1.287140451969362789e-02
