start_timestamp,end_timestamp,mean_timestamp,cluster_size,mean_x,mean_y,adjacent_vel_x,stride
1702972546.4378057,1702972546.72126,1702972546.5795329,18,3.4634013097773857,-0.6384978544613388,-0.9565559778178335,0.0
1702972548.2044966,1702972548.5711691,1702972548.3878329,23,2.7022487127389714,-0.702742512242244,-0.7224889458754533,0.7611525970384143
1702972551.304489,1702972551.6712568,1702972551.4878728,23,1.619229905670865,-0.47134451861982785,-0.6003188202711504,1.0830188070681064
1702972552.9210923,1702972553.1711118,1702972553.046102,16,0.9768013048639335,-0.19879676067815966,-1.2539429562851891,0.6424286008069315
1702972553.9876904,1702972554.1544895,1702972554.07109,11,0.7837778421584383,-0.20224465003509629,-1.3383718242330969,0.1930234627054952
1702972554.7044888,1702972554.95465,1702972554.8295693,16,0.14555905320322174,-0.016957208815131575,-1.1603994077631021,0.6382187889552166
1702972556.0044692,1702972556.2211182,1702972556.1127937,14,-0.6316056808455229,-0.0819097287290909,-0.7402843376033321,0.7771647340487446
1702972556.8544645,1702972557.1544704,1702972557.0044675,19,-1.038199919349533,-0.10371045714103617,-0.6419777397909026,0.4065942385040101
1702972557.8044949,1702972558.2379522,1702972558.0212235,27,-1.5900216637209124,-0.13297291983284476,-0.8489246441108619,0.5518217443713793
1702972558.4879208,1702972558.771317,1702972558.629619,18,-1.797012389190034,-0.1517196525876558,-0.8280671431168846,0.20699072546912167
1702972560.054595,1702972560.2878227,1702972560.1712089,15,-2.854922698166126,-0.1912153724364176,-0.8243812474857506,1.057910308976092
1702972561.0377488,1702972561.337737,1702972561.187743,19,-3.342880686200154,-0.15211668074770443,-0.650674772333304,0.4879579880340281
1702972562.2377958,1702972562.5377836,1702972562.3877897,19,-4.0670604743260075,-0.008577662423185452,-0.8045916903450537,0.7241797881258534
