1.656356807748149071e-04,-8.364529438071324763e-03,3.792747951025421393e+00,2.813286080154784319e-01
-7.960892851239503160e-04,-8.191062600563337598e-03,3.782021535520454947e+00,2.719941396521106114e-01
-8.722327208011582556e-04,-7.749033860281755344e-03,3.789138285523341310e+00,2.750922360364060903e-01
7.259509708323085876e-04,-8.911186367062388924e-03,3.794275450092899682e+00,2.756985850625204293e-01
-2.307063456345992934e-04,-9.091184881378996246e-03,3.777570806579506613e+00,2.683542093077491142e-01
8.238645708258393943e-04,-9.384598680492732548e-03,3.787170472727219295e+00,2.709596152086666265e-01
1.305327006234280243e-03,-8.758193762995357054e-03,3.786877692489585723e+00,2.682372642247219385e-01
1.366183046805949288e-03,-9.539447744954179451e-03,3.785424914954435227e+00,2.645738842929350465e-01
1.003076772367047370e-03,-9.436238967993379467e-03,3.784199008274395037e+00,2.636351106387948562e-01
9.839356265408929700e-04,-8.596107835401826242e-03,3.785564382844085696e+00,2.649276945439369424e-01
1.466628089730439861e-03,-9.916018503420007471e-03,3.791785581631808455e+00,2.646587830257092211e-01
5.068050027995396091e-04,-8.391888132961192528e-03,3.787678873713016703e+00,2.650653514259064814e-01
-8.500552164560299176e-05,-8.499054674100460158e-03,3.786403327340816638e+00,2.631170269351623681e-01
-3.255775078122983592e-04,-8.570590405746057738e-03,3.789400806661466170e+00,2.642174282476343894e-01
1.653183444286550167e-03,-7.988502089089421360e-03,3.784030944482217329e+00,2.634700329613417491e-01
-2.144392459395487536e-04,-8.569662950685704231e-03,3.786937069226894881e+00,2.641527970685855209e-01
1.411686184106981934e-03,-9.361351767565371032e-03,3.787840158611962771e+00,2.714181910713089341e-01
8.576725183455130748e-04,-8.386836413678292954e-03,3.778131345386558593e+00,2.691413571749934341e-01
7.787274362982465545e-04,-8.421914528420261503e-03,3.779405046872383878e+00,2.710725820665131902e-01
8.991445883890819731e-04,-9.398315966994160928e-03,3.774226530484938724e+00,2.673613623356847491e-01
1.326971294719380984e-03,-7.833589936419273897e-03,3.779332442706138107e+00,2.701125833455899627e-01
3.038829250798344601e-04,-8.091397072085440220e-03,3.774174189084076314e+00,2.704031149233889764e-01
2.058227381605922356e-03,-8.688619159271469133e-03,3.779461552635517307e+00,2.705006698791545539e-01
1.403081234199876539e-03,-9.383487559830802627e-03,3.776826901918567181e+00,2.686727977409777424e-01
1.213762993504786426e-03,-9.000682780308744135e-03,3.780120513889422273e+00,2.684372369962890748e-01
1.175120593654214313e-03,-8.695443194240766449e-03,3.788877533443338219e+00,2.709584772402768849e-01
1.096043846118107973e-03,-8.531291607525137710e-03,3.796220239720559331e+00,2.705027560320196756e-01
-3.591648046037615796e-04,-8.969381905055955756e-03,3.790260079525516801e+00,2.638211236910064095e-01
1.469519664227390832e-03,-9.498110928076092252e-03,3.806214884416735167e+00,2.688244013168890056e-01
2.229458497126379259e-04,-8.916710711030883044e-03,3.803264203659044274e+00,2.682262172222715790e-01
1.284589923835769212e-04,-8.086317030584488919e-03,3.803639802009295412e+00,2.706465924510461640e-01
3.152724648202904524e-04,-8.769658266894598056e-03,3.804941228908981898e+00,2.716378817781095467e-01
1.713261396385803298e-03,-8.554886709505502354e-03,3.803536832486874797e+00,2.704023778724589100e-01
-1.753609978106455795e-04,-8.102408551783332746e-03,3.806088557062860200e+00,2.701331403341449278e-01
1.693585852686261065e-03,-8.064259875208330125e-03,3.809736363602212794e+00,2.680151217854291890e-01
8.329712009373518855e-04,-9.131134480327268363e-03,3.806385684734985286e+00,2.663349125747807022e-01
1.067652636065667682e-03,-8.034143913482387489e-03,3.803312490882602592e+00,2.639691515282955869e-01
-2.998731732872534500e-05,-8.888125268085531397e-03,3.806147002020378256e+00,2.651560046994487774e-01
7.311866886220742823e-04,-8.595824101997488753e-03,3.801190825512868798e+00,2.641253266118694931e-01
4.010990792081138394e-04,-9.001022521282762631e-03,3.806711930273249056e+00,2.671219223002103682e-01
7.385170055769943280e-04,-8.697971792365810639e-03,3.798229414168210916e+00,2.684712878272474956e-01
6.665734627636504817e-04,-9.265212544845115306e-03,3.805263258827291661e+00,2.765961543706889625e-01
5.479631958604184311e-05,-8.569388290004434361e-03,3.797423052846840896e+00,2.753557354801188239e-01
1.207221618879524092e-03,-9.279380391143050508e-03,3.800847481210949841e+00,2.836757489668357834e-01
4.852982973004714602e-04,-8.212649060910768434e-03,3.805560258129310203e+00,2.895214952831508537e-01
-2.795010942792961004e-04,-8.725607639041484467e-03,3.801890005503094194e+00,2.923732110319645638e-01
3.305705702493148650e-04,-8.449564425405949736e-03,3.798408738937770313e+00,2.959617872160296148e-01
5.117105367865122309e-04,-8.974471855804425080e-03,3.795898107958077805e+00,2.999204823617560578e-01
-4.823716561562626723e-04,-8.070801042387821395e-03,3.787410354020159353e+00,3.067674574860592696e-01
7.376473790491602442e-04,-9.478464910493682866e-03,3.796728836736027013e+00,3.152897974783896995e-01
2.003134473596685471e-03,-8.936804828977488666e-03,3.790300793792880540e+00,3.163167010217056152e-01
1.756194888406024945e-03,-8.703615710677356856e-03,3.793556616185456587e+00,3.287523176146029957e-01
-1.733519664238796984e-04,-8.735469791477009846e-03,3.793286420837558737e+00,3.306560556220348168e-01
1.999164693779632157e-05,-8.432018709443465238e-03,3.781568403196053474e+00,3.312870528408116133e-01
-5.067726384628623917e-05,-9.056385225718822235e-03,3.788864567293791730e+00,3.391101611220201928e-01
3.903543469183220690e-05,-8.278884020361415921e-03,3.776671676539963940e+00,3.353394233476656439e-01
-4.075534642257118596e-04,-8.469133334572144511e-03,3.771714273100157389e+00,3.407689121328185688e-01
1.392634397884562336e-04,-1.127853446876843010e-02,3.781383835362184254e+00,3.377146178675132226e-01
-2.396405781335429405e-04,-9.553785948524859753e-03,3.780757666649279258e+00,3.399236814127470918e-01
-2.016271752678605676e-04,-9.713056887995761418e-03,3.782331671459659539e+00,3.408913487117015695e-01
-7.484759421277074106e-04,-1.016297209950256346e-02,3.839334434713615352e+00,3.360930472945447001e-01
-9.411541138795935079e-04,-9.607752095417726457e-03,3.731295701254070174e+00,3.775722186900456467e-01
1.395423494999473071e-03,-8.497862416823364143e-03,3.706793003120980146e+00,3.924581035694827413e-01
1.395154077718716024e-04,-8.005709259867762467e-03,3.668200645380816027e+00,4.032244619522653561e-01
1.498586635789298481e-03,-6.726045450321335717e-03,3.597696406318582785e+00,3.736212522900959065e-01
2.557882631064614665e-03,-9.163270351495715615e-03,3.488977895344559599e+00,4.048310757679887129e-01
7.078566631348280624e-04,-7.474649461486054976e-03,3.368763966954139821e+00,4.040255679928916877e-01
1.213677613063579097e-03,-7.714618048440502820e-03,3.290787455108717730e+00,4.171942149604874750e-01
2.842940975180903440e-03,-8.459900640014783590e-03,3.174927115151312762e+00,4.137749033742921245e-01
1.175425466485491201e-03,-8.028632515156300387e-03,3.097041310392325553e+00,4.477533151427122160e-01
3.069431922536186401e-03,-8.026076391177276378e-03,2.990707551034910150e+00,4.603835297787390868e-01
3.790946914643773379e-03,-7.575203690388343687e-03,2.882531109764574051e+00,4.959389020559594741e-01
3.488501699522657002e-03,-7.085861503463364471e-03,2.809578141134350115e+00,5.089638288647220232e-01
3.984866627231953978e-03,-6.896659725224922079e-03,2.697080832127665140e+00,5.063320609843702247e-01
3.106000164111531910e-03,-7.175435343585702397e-03,2.594351161717383558e+00,5.317494339777726342e-01
3.523950916100973378e-03,-6.715987377419148537e-03,2.518298459822868374e+00,5.058189769502463573e-01
3.620466948902089418e-03,-7.312720271634273218e-03,2.414630155039764858e+00,4.900826606813935005e-01
2.577882122356684770e-03,-8.223116249110757128e-03,2.308293958180850591e+00,5.124361953086491450e-01
3.020956171234546930e-03,-8.008072425948165388e-03,2.238055171576757818e+00,4.995917482811933485e-01
4.249430066725559327e-03,-7.666541533343691067e-03,2.157755126811966129e+00,5.231831649547904473e-01
3.642224850117239954e-03,-7.739026654507734880e-03,2.093724433505463889e+00,5.370520903112501188e-01
2.227613390553925821e-03,-8.302831425120147518e-03,1.981637206005813834e+00,5.390731881326593644e-01
2.954354145342842977e-03,-8.230535319682891898e-03,1.869447793818291403e+00,5.583660114649047213e-01
2.182900911049211971e-03,-7.620113823704388091e-03,1.791545165270350903e+00,5.379696601912840048e-01
1.832902337511627556e-03,-8.156394200468083944e-03,1.703357462256505084e+00,5.158057039513872510e-01
1.881886668071954460e-03,-7.314022982339990486e-03,1.615197840694992060e+00,5.465924416583678447e-01
1.550736463684358746e-03,-7.674553335702737067e-03,1.540376229319615042e+00,5.271013590738098387e-01
3.278060361377971993e-03,-7.362303356642280541e-03,1.461525582305168713e+00,5.444130406940554945e-01
2.706453910786758236e-03,-6.913396361122058076e-03,1.374746892728905934e+00,5.321603602869056093e-01
3.468738896569201115e-04,-7.190138143099568217e-03,1.305632831298458862e+00,5.551172856005124334e-01
1.132494682194137067e-03,-7.168594589203385221e-03,1.243711045763636447e+00,5.628601092605118872e-01
2.284238007113742388e-03,-6.583034784025814518e-03,1.170087627533469954e+00,5.763602370937659369e-01
1.898939090530026496e-03,-7.969502852661755274e-03,1.103806337963982420e+00,5.716181949816525609e-01
2.112073584253615875e-03,-7.514996416779309331e-03,1.021619812029812335e+00,5.933404086901614694e-01
1.870357098359713829e-03,-6.394262298194230108e-03,9.685917545211114588e-01,5.970207864081558125e-01
1.652516342913908347e-03,-6.344542909503320637e-03,9.154580471594955249e-01,5.862839789945972768e-01
2.893786534918541507e-03,-6.112236380915534416e-03,8.644893082443418919e-01,5.898645654664316229e-01
2.122167349109835548e-03,-6.731182180964643061e-03,7.935898586740022242e-01,6.063826004923094093e-01
2.693184090333694894e-03,-6.171311510103999476e-03,7.254872210144714950e-01,5.990477680222918710e-01
1.636516467052423181e-03,-6.954897130312544425e-03,6.633307394811969182e-01,5.727544595896665314e-01
1.058928655244640226e-03,-7.574969981602235232e-03,6.111055617068180679e-01,5.790106170530833207e-01
1.675980939342545245e-03,-5.291839400256178466e-03,5.615054993498644897e-01,5.802775479691675287e-01
3.569563641637552975e-03,-6.605474241325482235e-03,4.961538433355754396e-01,5.794377021202798961e-01
3.977578497643574629e-03,-7.225114208663904226e-03,4.276779600961592154e-01,5.930671038034085463e-01
3.794686189740666127e-03,-7.526864108584053505e-03,3.742798960797624197e-01,6.239242407771357080e-01
3.759774412564285701e-03,-6.623298480232063870e-03,3.396648267206879845e-01,6.197962717818905620e-01
4.060850932094361293e-03,-7.475006633099181771e-03,2.646272102072271259e-01,6.327680973771190320e-01
3.193772384758415336e-03,-7.211500091290383267e-03,2.079750856081998833e-01,6.587116517091682333e-01
5.021174193088840700e-03,-7.033834654413114069e-03,1.433899736961138927e-01,6.695146141247365623e-01
3.449247423835248051e-03,-6.850122327605887018e-03,8.743078230283807262e-02,6.699056711702906508e-01
4.209618918456646715e-03,-6.722073487092015444e-03,-3.415097367348324253e-03,6.720689201196663465e-01
2.656995337727047386e-03,-6.876801292178710140e-03,-6.643027360668576908e-02,6.781416273181588572e-01
2.503335940014604979e-03,-6.650141276849994357e-03,-1.136614630048917440e-01,6.841029970768914836e-01
3.802808461702040285e-03,-6.605992340173944335e-03,-1.457707584547187907e-01,6.892404558558913319e-01
2.850116448658338106e-03,-7.122726052291216726e-03,-2.153354441287975984e-01,6.981501634717750537e-01
2.190048405559202535e-03,-7.177360756378722492e-03,-2.796890311266955198e-01,6.983950589527507802e-01
3.092343471517110514e-03,-7.012711299770091160e-03,-3.685794376160245189e-01,7.294963344935769811e-01
2.596054396436877666e-03,-7.814895293448323454e-03,-4.071491081782887544e-01,7.389656125973231848e-01
3.053643517200656850e-03,-7.564936600679624500e-03,-4.961995114180659527e-01,7.606293125646907960e-01
2.740029890585569429e-03,-7.923967283868588868e-03,-5.474300257127788782e-01,7.711582678414734549e-01
4.153178869397364421e-03,-7.183725769744470600e-03,-6.078499999369629814e-01,7.808769433984157349e-01
4.241030420542780954e-03,-7.613081643525602439e-03,-6.926518000513677276e-01,7.978334910187061535e-01
4.450604040779118295e-03,-7.040581504738364568e-03,-7.765110813587006167e-01,7.909882835633099685e-01
3.623481292633247506e-03,-8.188966957865620802e-03,-8.178133549582053963e-01,7.897350232444049212e-01
4.451033195441407055e-03,-8.900826463416713560e-03,-8.722545566390291771e-01,8.016673345411999829e-01
2.647921177664375961e-03,-9.383215531212324434e-03,-9.199488958232193703e-01,8.142472283195429927e-01
2.334525070873564884e-03,-8.701499522410217208e-03,-1.008930914517523370e+00,8.618530505417167920e-01
3.036982518557568116e-03,-9.414973190378501250e-03,-1.110204258833920710e+00,9.138913349524073748e-01
2.941637517545706362e-03,-9.579543459239961423e-03,-1.162693914226712977e+00,9.167544319425318111e-01
3.016392818689704255e-03,-8.455588941848692780e-03,-1.215657567823195118e+00,9.633450698338610341e-01
1.773854255327562534e-03,-9.540107998093339675e-03,-1.288042239297173985e+00,9.520662072637506856e-01
1.218572067948195913e-03,-9.701174669013759230e-03,-1.335664144956201227e+00,9.796667804967784665e-01
9.444460960757433254e-04,-1.061986272007511313e-02,-1.433523306762352068e+00,9.884890686047567154e-01
-1.885995658961066822e-05,-1.015870691229156693e-02,-1.503852328911723601e+00,9.985151735326363021e-01
9.243958366239693773e-04,-9.941456962095871278e-03,-1.590117502706700270e+00,1.026653091478953117e+00
3.219657743287729877e-04,-1.092310436403925306e-02,-1.711505170345331006e+00,1.080374398879781817e+00
-7.525060437678565348e-04,-1.086113812710201403e-02,-1.769963565880703582e+00,1.028471281688539518e+00
8.932797924687381702e-04,-1.064268091252435107e-02,-1.887716467988443947e+00,1.057575211922083147e+00
-2.285805651635326556e-04,-1.144209737311106985e-02,-1.961139516273272543e+00,1.089568771492332333e+00
4.039365475037832260e-05,-1.133094473485792703e-02,-2.110336463199955936e+00,1.159022909097875198e+00
1.085720607687578080e-03,-1.196472606787955806e-02,-2.150872353966705841e+00,1.134836752409432714e+00
1.887187972245849498e-04,-1.144043610065588641e-02,-2.242480225886843481e+00,1.147200825080637587e+00
2.326400578541956590e-04,-1.123298297162549607e-02,-2.357817104107664097e+00,1.203277249616126143e+00
6.059727638915092703e-04,-1.132488413416474909e-02,-2.469843413317242220e+00,1.154842135277375670e+00
9.482138217712288066e-06,-1.144783128706234818e-02,-2.524054007324342042e+00,1.143246423528305966e+00
-5.115567744381252068e-05,-1.062345026672048380e-02,-2.588410379526953964e+00,1.181004227803332585e+00
-2.714432194418198141e-04,-1.011888178280111010e-02,-2.691575021481509289e+00,1.185884286288211298e+00
-2.000901095500251829e-04,-1.071895513190957057e-02,-2.766030500922369129e+00,1.213083644936138183e+00
-5.236288090996988557e-04,-1.002442515493954731e-02,-2.816218338738488924e+00,1.255784295021814989e+00
-1.456048982565854352e-03,-9.987313961878690680e-03,-2.890821230372277562e+00,1.282187082878146756e+00
2.059325939088422239e-04,-9.567283299920787201e-03,-2.965125048439039457e+00,1.268297535775230633e+00
-1.674137597301887442e-04,-1.043704826601652390e-02,-3.018602781761714482e+00,1.235288688574357030e+00
2.516193482182096019e-04,-9.462033974392788579e-03,-3.014051885123103514e+00,1.232122840942438069e+00
-7.407021373995991689e-04,-9.975824245616141464e-03,-3.075121949504053376e+00,1.227113471567226499e+00
6.706281217737093247e-04,-9.915017949780410497e-03,-3.066254110158302293e+00,1.245108736654459980e+00
9.204529522114067181e-04,-1.009928614398385334e-02,-3.115075878206793103e+00,1.250534008056387369e+00
1.286377462191987163e-03,-9.651248072842115444e-03,-3.096440709481850906e+00,1.241871192927708867e+00
9.471740986010134845e-04,-9.957510598982635339e-03,-3.101484109002138556e+00,1.277520038271335201e+00
9.325150068253686923e-04,-9.023611268827298054e-03,-3.088414982516047402e+00,1.234709176909679185e+00
1.924214786133594248e-03,-9.778030476466336926e-03,-3.119669562288579723e+00,1.240968924070599000e+00
7.958112382552471296e-05,-9.808436928993059800e-03,-3.088628712027377432e+00,1.243762643610300200e+00
1.063983502437522042e-03,-9.306291751263143230e-03,-3.107426599673535961e+00,1.257746693286488471e+00
2.284484263984416612e-03,-1.055888845473556756e-02,-3.100689656460671628e+00,1.260266796023131741e+00
-9.507454171400213285e-04,-1.035545067673511455e-02,-3.100795986541165394e+00,1.245614295548098882e+00
-6.678389732577910080e-04,-9.406968108612207696e-03,-3.106717748285988012e+00,1.247118976232130860e+00
3.999005325422929410e-04,-7.215515789573497332e-03,-3.126827767007484660e+00,1.259108449624539494e+00
-2.127065434673074042e-04,-1.021924035495822870e-02,-3.121458461478675339e+00,1.258040837315311355e+00
6.694353778665912240e-04,-8.670703446837636427e-03,-3.124606979886120239e+00,1.262709281960540997e+00
1.273060568177026598e-04,-9.197195119960253559e-03,-3.140195592721963358e+00,1.268805423463220228e+00
2.452378934350817052e-04,-8.628661433992436749e-03,-3.142294730926363577e+00,1.269419443437715733e+00
1.177433905013208337e-03,-8.806882436310673606e-03,-3.129143457710058751e+00,1.262109118048322598e+00
1.357848308919640343e-03,-8.954282204979338231e-03,-3.113816141645158631e+00,1.249096457109587055e+00
3.902916485728573880e-04,-8.720604251667929407e-03,-3.127006902571944025e+00,1.252604995208671967e+00
4.022054252246253566e-04,-8.260030734757227086e-03,-3.136017490126678187e+00,1.255340338707284564e+00
1.054181113560751035e-03,-8.667954553498781814e-03,-3.131535515354107346e+00,1.249910324101262349e+00
8.077976178541236216e-04,-8.654751921645531185e-03,-3.125518686061246942e+00,1.244588787105844974e+00
1.371208094061715727e-03,-9.030081547744206460e-03,-3.139899732278508715e+00,1.255356834221971640e+00
1.546466230977377879e-03,-9.725651432849553163e-03,-3.133878571377203492e+00,1.248635985258731873e+00
2.120317296826347824e-03,-8.527867997225015845e-03,-3.126573540911888660e+00,1.243950649854979273e+00
1.654155901515151844e-03,-9.089461385306075308e-03,-3.137393353267092344e+00,1.251298839053409440e+00
9.025711067421372802e-04,-8.338872444902258041e-03,-3.137253277200199530e+00,1.247853680042956492e+00
1.387065373191781340e-03,-8.452322480504592672e-03,-3.131151694170286603e+00,1.244390594761574986e+00
1.078688258580142063e-03,-8.783078332980146646e-03,-3.136187091051119147e+00,1.248211922824019160e+00
1.754540191769484152e-03,-9.482625046810730374e-03,-3.138153058735354328e+00,1.247856649417151020e+00
1.551696254249884796e-03,-8.677040780644964049e-03,-3.133786839927201751e+00,1.242932174132487466e+00
2.036355974526372469e-03,-8.617737470372590150e-03,-3.136996084207964053e+00,1.243586480177128584e+00
2.282733473008721498e-03,-8.844635722076062134e-03,-3.137119882821042705e+00,1.244334868752760004e+00
1.869745665949947878e-03,-9.146451382599497110e-03,-3.143481654560030591e+00,1.248979535187433543e+00
1.257061142369690328e-03,-8.999817123176415481e-03,-3.140831239765500271e+00,1.244061739057905180e+00
1.691452177474806091e-03,-8.898901575244592271e-03,-3.143646249064599552e+00,1.245935167430028967e+00
1.097560035198736532e-03,-9.845495317206447855e-03,-3.145156957545035326e+00,1.249264394971677961e+00
8.601036347896131012e-04,-8.664236082381988890e-03,-3.144964998716431204e+00,1.248241838102367884e+00
1.058896593966599138e-03,-9.541026954008862554e-03,-3.139345901940487238e+00,1.242368843052909400e+00
1.959822695126551325e-03,-8.467349877245011758e-03,-3.144080984667112499e+00,1.247035978903801690e+00
6.190396083993628378e-04,-9.617080928686051744e-03,-3.142477421239629365e+00,1.244894893906299815e+00
2.858671890011319980e-04,-9.809149055437817177e-03,-3.145759075432871477e+00,1.248827930313680890e+00
9.358044192236530121e-04,-8.746963836524020153e-03,-3.135652160277581757e+00,1.240433102225979800e+00
8.394910704561198232e-04,-9.194172686192362068e-03,-3.141043605978493414e+00,1.245656576552587547e+00
1.524645027000246476e-03,-8.998493305795223982e-03,-3.137445662418063996e+00,1.251622375307921642e+00
9.468252089440936780e-04,-9.089856761770589641e-03,-3.138936875738012056e+00,1.254878621790993298e+00
-1.275168373383345644e-04,-9.264822163619191794e-03,-3.129510146248824398e+00,1.255483284972207292e+00
-3.726725964970053259e-04,-8.922038336076158413e-03,-3.120241563037640553e+00,1.266373785035425525e+00
1.026830839200407793e-03,-9.594622264442912579e-03,-3.113762803157998249e+00,1.266677308597437213e+00
6.114049577628506531e-04,-9.193615998374361081e-03,-3.095291999821644602e+00,1.258268680082711866e+00
2.175818985995022110e-04,-8.765243091260203206e-03,-3.097063623939436905e+00,1.278001893582858761e+00
5.976577782070132891e-05,-8.476119163329038503e-03,-3.096603433382260295e+00,1.286437732762595543e+00
6.849607383315587349e-05,-9.053011924716766398e-03,-3.083839993244225308e+00,1.287708023356169074e+00
2.730622260380577600e-04,-8.708461223960512268e-03,-3.087709729889910992e+00,1.295643572207100691e+00
3.803457848428105654e-04,-9.318677103318181304e-03,-3.088599440489276482e+00,1.297563831305906801e+00
8.649990251772925187e-04,-1.021855241314560160e-02,-3.094722308961172175e+00,1.299796753457042486e+00
6.620311331841788457e-04,-8.918722257168438042e-03,-3.085905778025062940e+00,1.295469339643497753e+00
4.968588194005209378e-04,-9.619062935282906082e-03,-3.086932200200384280e+00,1.283975973439640539e+00
9.430869440334897161e-04,-8.495491930101326666e-03,-3.094248019018299711e+00,1.296496693840668568e+00
5.265430514419969059e-05,-9.615587023912162273e-03,-3.090985968331251055e+00,1.298526272508169432e+00
5.620306306097634479e-04,-1.016067874620166928e-02,-3.090071665387435829e+00,1.295623889332898626e+00
2.091549507758103197e-04,-9.759356728368497741e-03,-3.081055881248023542e+00,1.295884052804469944e+00
6.216702159932574077e-04,-8.444232160820743308e-03,-3.059382880125016690e+00,1.273705054965607042e+00
6.508124157927627036e-04,-9.752540623194092331e-03,-3.054349598135537747e+00,1.277761500059904742e+00
3.322475970116386176e-04,-8.223282270745738490e-03,-3.052971527278522501e+00,1.277381235352569311e+00
-3.894049382540656825e-04,-9.365907505427747970e-03,-3.062307149160096387e+00,1.281200025123872210e+00
-1.084387728873569597e-04,-8.649311799198436401e-03,-3.046952948344578971e+00,1.285623279262902541e+00
-1.354315932478430875e-04,-8.316693635001121132e-03,-3.117647725606969011e+00,1.305685092884220966e+00
-1.067148519278808940e-03,-8.021063077324620816e-03,-3.063684210190303236e+00,1.296775122586075968e+00
-6.655532615004288843e-04,-8.033665206574192377e-03,-3.288573936233140316e+00,1.423356282813166951e+00
-1.392200884959361772e-03,-7.442260989725698120e-03,-3.096318249687858071e+00,1.283876827672218779e+00
-6.656804768994343136e-04,-6.329920059214616881e-03,-3.019732195156351828e+00,1.332512998999362930e+00
-2.855549472619411250e-04,-6.812914828468913907e-03,-3.053543770775754229e+00,1.319915196719592343e+00
-5.306305240603402962e-04,-7.590303681977735202e-03,-3.287984249102665846e+00,1.504055721954054237e+00
1.680159392113405193e-03,-5.766997164159034725e-03,-3.086911605824278926e+00,1.362187726204512783e+00
7.887841169337841095e-04,-5.813517165779640700e-03,-3.138156938011040342e+00,1.371578384862516264e+00
1.816755869747366551e-03,-6.775473319193902819e-03,-3.181586132946216061e+00,1.468667944982363194e+00
1.981994446770551921e-03,-6.824830513548472456e-03,-3.314539266953387742e+00,1.515573400593663189e+00
3.312325019829565152e-03,-6.236274524048874592e-03,-3.343275508092260928e+00,1.506014638080224843e+00
4.528198198252517473e-03,-5.483364610981292589e-03,-3.347807235776083079e+00,1.439985388141702627e+00
3.252149999145232447e-03,-6.650390796204239639e-03,-3.268924850244313784e+00,1.362043902965136111e+00
3.182583018301691439e-03,-7.787396072418400518e-03,-3.381700669281902716e+00,1.399661919786377995e+00
4.330991606897861140e-03,-6.379670794712266960e-03,-3.280890790667250645e+00,1.332698343623158754e+00
3.937850556733723910e-03,-6.811421551300995969e-03,-3.359407151636775613e+00,1.390053725940084695e+00
3.351860167815337490e-03,-6.657004170474051762e-03,-3.225074216926321125e+00,1.397260353265534993e+00
4.096872579344930203e-03,-7.686343341946804200e-03,-3.389402360660290547e+00,1.521678892847084130e+00
3.754523322868688444e-03,-7.224125299446674565e-03,-3.227383067053753773e+00,1.410524959945506973e+00
5.051421951541993152e-03,-7.057758637173977556e-03,-3.395735409612913980e+00,1.557804301117135859e+00
3.575477373454735968e-03,-7.369536486595391900e-03,-3.201260003989783609e+00,1.422745858651386142e+00
4.602290233549503722e-03,-7.749471700269142116e-03,-3.159553410213713054e+00,1.401937907057673405e+00
3.709557169252527403e-03,-8.218428836506660659e-03,nan,nan
4.775514950219127142e-03,-8.064927013668166805e-03,nan,nan
5.729030351983069834e-03,-7.184247979973938311e-03,nan,nan
