1.901981247879285242e+00,3.864071971965064023e-01
1.750749105772831493e+00,3.730373444443477737e-01
1.659692928303784010e+00,3.598200761651333401e-01
1.518658600819157378e+00,4.511545829854091139e-01
1.323490479864484870e+00,4.465407617562944242e-01
1.220814821841181619e+00,4.573308050842581629e-01
1.128725962292339569e+00,4.937163086438622894e-01
1.014399036197993764e+00,5.332139376494462457e-01
9.123523998066804808e-01,5.272985165936501240e-01
8.255162279304164574e-01,5.421076678302316765e-01
7.295737578925461930e-01,5.472635786308952532e-01
6.766895816701927746e-01,5.799130093463544799e-01
6.344252109812238416e-01,5.940159760318322046e-01
5.498302815437869917e-01,6.008858182501424228e-01
5.065947956695096011e-01,6.205876853113041491e-01
4.521631558424524799e-01,6.391091546307301474e-01
4.061556119707452894e-01,6.819265786788279993e-01
3.353000162198499501e-01,7.042807684169465343e-01
2.744848814367745748e-01,7.049888419111285387e-01
1.817949960112536789e-01,6.943501378516405698e-01
8.296113899171422834e-02,7.084571563886370438e-01
-1.316684295387393622e-03,7.412321652756637125e-01
-9.230935761073338908e-02,7.789722628174806651e-01
-2.074952805584517335e-01,8.041046175368331550e-01
-2.966661506999725417e-01,8.091500972305774031e-01
-3.745567660312169589e-01,8.229080479607817633e-01
-4.646420812943435341e-01,8.326805784512771869e-01
-6.451262254690079967e-01,8.929516520298734772e-01
-7.382826958357431302e-01,9.004407363718265334e-01
-8.916803518593838795e-01,9.832507597615138817e-01
-1.008245635402756468e+00,9.950248974858728612e-01
-1.119310356592359890e+00,1.031163560278401947e+00
-1.278549047599168764e+00,1.112940242291607928e+00
-1.452119986370224547e+00,1.224899734687990849e+00
-1.493070380860577862e+00,1.166821205564201991e+00
-1.613606425281731704e+00,1.222740061258639210e+00
-1.743364386363049023e+00,1.282125488714526584e+00
-1.810596882293221688e+00,1.280826797851661203e+00
-1.970951330442237248e+00,1.326540273681784621e+00
