2.870609999999999551e-01,7.266350000000000309e-01
2.871589999999999976e-01,7.265890000000000404e-01
2.872590000000000421e-01,7.265190000000000259e-01
2.873690000000000411e-01,7.264579999999999371e-01
2.873210000000000486e-01,7.263579999999999481e-01
2.873910000000000076e-01,7.262979999999999992e-01
2.875009999999999510e-01,7.262560000000000127e-01
2.875969999999999915e-01,7.262129999999999974e-01
2.876900000000000013e-01,7.261480000000000157e-01
2.878159999999999608e-01,7.261009999999999964e-01
2.878450000000000175e-01,7.260280000000000067e-01
2.879519999999999857e-01,7.259820000000000162e-01
2.880409999999999915e-01,7.259479999999999267e-01
2.881819999999999937e-01,7.259079999999999977e-01
2.882979999999999987e-01,7.258660000000000112e-01
2.884270000000000445e-01,7.258139999999999592e-01
2.885489999999999999e-01,7.257519999999999527e-01
2.886669999999999514e-01,7.256910000000000860e-01
2.887950000000000239e-01,7.256609999999998895e-01
2.889249999999999874e-01,7.256070000000000020e-01
2.890889999999999849e-01,7.255499999999999172e-01
2.892750000000000044e-01,7.254960000000000298e-01
2.894539999999999891e-01,7.254479999999999817e-01
2.895480000000000276e-01,7.254380000000000273e-01
2.897879999999999900e-01,7.254019999999999913e-01
2.899479999999999835e-01,7.253469999999999640e-01
2.901850000000000263e-01,7.252999999999999448e-01
2.903959999999999875e-01,7.252699999999999703e-01
2.906400000000000095e-01,7.252329999999999055e-01
2.908279999999999754e-01,7.251960000000000628e-01
2.910159999999999969e-01,7.251920000000000588e-01
2.912480000000000069e-01,7.252020000000000133e-01
2.914309999999999956e-01,7.251609999999999445e-01
2.916870000000000296e-01,7.251210000000000155e-01
2.919069999999999721e-01,7.250969999999999915e-01
2.921489999999999920e-01,7.251069999999999460e-01
2.923279999999999768e-01,7.250619999999999843e-01
2.924680000000000057e-01,7.250250000000000306e-01
2.926689999999999570e-01,7.249769999999999825e-01
2.929259999999999642e-01,7.249430000000000041e-01
2.932939999999999992e-01,7.249510000000000121e-01
2.934780000000000166e-01,7.249090000000000256e-01
2.936079999999999801e-01,7.248759999999999648e-01
2.938179999999999681e-01,7.248600000000000598e-01
2.940450000000000008e-01,7.248360000000000358e-01
2.942069999999999963e-01,7.247870000000000701e-01
2.944769999999999888e-01,7.247109999999999941e-01
2.947099999999999720e-01,7.246939999999999493e-01
2.948740000000000250e-01,7.246770000000000156e-01
2.950340000000000185e-01,7.246620000000000283e-01
2.951909999999999812e-01,7.246280000000000499e-01
2.953840000000000354e-01,7.245519999999999738e-01
2.955869999999999886e-01,7.244899999999999674e-01
2.957819999999999894e-01,7.244640000000001079e-01
2.959049999999999736e-01,7.244360000000000799e-01
2.960570000000000146e-01,7.244369999999999976e-01
2.960899999999999643e-01,7.243990000000000151e-01
2.961770000000000236e-01,7.243590000000000861e-01
2.964320000000000288e-01,7.243169999999999886e-01
2.965200000000000058e-01,7.242680000000000229e-01
2.966720000000000468e-01,7.242680000000000229e-01
2.967200000000000393e-01,7.242509999999999781e-01
2.967650000000000010e-01,7.242140000000000244e-01
2.967569999999999930e-01,7.241330000000000267e-01
2.968290000000000095e-01,7.240560000000000329e-01
2.969049999999999745e-01,7.239959999999999729e-01
2.969450000000000145e-01,7.239629999999999121e-01
2.969379999999999797e-01,7.239349999999999952e-01
2.969150000000000400e-01,7.239200000000000079e-01
2.969140000000000112e-01,7.238490000000000757e-01
2.969150000000000400e-01,7.237659999999999094e-01
2.969499999999999917e-01,7.236789999999999612e-01
2.968879999999999852e-01,7.235860000000000625e-01
2.968290000000000095e-01,7.235499999999999154e-01
2.967500000000000138e-01,7.235090000000000687e-01
2.966669999999999585e-01,7.234570000000000167e-01
2.966659999999999853e-01,7.233930000000000637e-01
2.966199999999999948e-01,7.232840000000000380e-01
2.965729999999999755e-01,7.232110000000000483e-01
2.964409999999999545e-01,7.231739999999999835e-01
2.962889999999999691e-01,7.231250000000000178e-01
2.961000000000000298e-01,7.230800000000000560e-01
2.960119999999999973e-01,7.230010000000000048e-01
2.958570000000000366e-01,7.229220000000000645e-01
2.957690000000000041e-01,7.228269999999999973e-01
2.956209999999999671e-01,7.227949999999999653e-01
2.954100000000000059e-01,7.227210000000000578e-01
2.953299999999999814e-01,7.226939999999999475e-01
2.951759999999999939e-01,7.226319999999999411e-01
2.950640000000000485e-01,7.225460000000000216e-01
2.949590000000000267e-01,7.224709999999999743e-01
2.947699999999999765e-01,7.224450000000000038e-01
2.946130000000000138e-01,7.224570000000000158e-01
2.944330000000000003e-01,7.224610000000000198e-01
2.942889999999999673e-01,7.224190000000000333e-01
2.941860000000000031e-01,7.223659999999999526e-01
2.940909999999999913e-01,7.223099999999998966e-01
2.938850000000000073e-01,7.222929999999999628e-01
2.937160000000000326e-01,7.223140000000000116e-01
2.935860000000000136e-01,7.223590000000000844e-01
2.934569999999999679e-01,7.223509999999999653e-01
2.933450000000000224e-01,7.223279999999999701e-01
2.933059999999999556e-01,7.222809999999999508e-01
2.931969999999999854e-01,7.223079999999999501e-01
2.930099999999999927e-01,7.223339999999999206e-01
2.929200000000000137e-01,7.223669999999999813e-01
2.928250000000000020e-01,7.224190000000000333e-01
2.927500000000000102e-01,7.224070000000000213e-01
2.927180000000000337e-01,7.223890000000000589e-01
2.926929999999999810e-01,7.224059999999999926e-01
2.926880000000000037e-01,7.224260000000000126e-01
2.926209999999999645e-01,7.224729999999999208e-01
2.925350000000000450e-01,7.225139999999999896e-01
2.925090000000000190e-01,7.225069999999998993e-01
2.925289999999999835e-01,7.224859999999999616e-01
2.925479999999999747e-01,7.224890000000000478e-01
2.925539999999999807e-01,7.225090000000000678e-01
2.925470000000000015e-01,7.225530000000000008e-01
2.925149999999999695e-01,7.226029999999999953e-01
2.925230000000000330e-01,7.226299999999999946e-01
2.925690000000000235e-01,7.226219999999999866e-01
2.926279999999999992e-01,7.226369999999999738e-01
2.926870000000000305e-01,7.226589999999999403e-01
2.926960000000000117e-01,7.227080000000000171e-01
2.926870000000000305e-01,7.227630000000000443e-01
2.927160000000000317e-01,7.228300000000000836e-01
2.927939999999999987e-01,7.228740000000000165e-01
2.928589999999999804e-01,7.228369999999999518e-01
2.929539999999999922e-01,7.229280000000000150e-01
2.930019999999999847e-01,7.230100000000000415e-01
2.930079999999999907e-01,7.231150000000000633e-01
2.930369999999999919e-01,7.232370000000000188e-01
2.930719999999999992e-01,7.233110000000000372e-01
2.931870000000000309e-01,7.233800000000000230e-01
2.933159999999999656e-01,7.234589999999999632e-01
2.933860000000000356e-01,7.235629999999999562e-01
2.934440000000000381e-01,7.237100000000000755e-01
2.935650000000000204e-01,7.238590000000000302e-01
2.936499999999999666e-01,7.239840000000000719e-01
2.937379999999999991e-01,7.240750000000000242e-01
2.938560000000000061e-01,7.241910000000000291e-01
2.939890000000000003e-01,7.243610000000000326e-01
2.940419999999999701e-01,7.245380000000000154e-01
2.941159999999999886e-01,7.247169999999999446e-01
2.942049999999999943e-01,7.248980000000000423e-01
2.943330000000000113e-01,7.250379999999999603e-01
2.945490000000000053e-01,7.251879999999999438e-01
2.946650000000000102e-01,7.253709999999999880e-01
2.947370000000000267e-01,7.255730000000000235e-01
2.946999999999999620e-01,7.257730000000000015e-01
2.947470000000000367e-01,7.259849999999999914e-01
2.948969999999999647e-01,7.261980000000000102e-01
2.950510000000000077e-01,7.263600000000000056e-01
2.951499999999999679e-01,7.265369999999999884e-01
2.951929999999999832e-01,7.266799999999999926e-01
2.951989999999999892e-01,7.269009999999999083e-01
2.952759999999999829e-01,7.271499999999999631e-01
2.953589999999999827e-01,7.273479999999999945e-01
2.955009999999999581e-01,7.275199999999999445e-01
2.956019999999999759e-01,7.276839999999999975e-01
2.957149999999999501e-01,7.278649999999999842e-01
2.957279999999999909e-01,7.280950000000000477e-01
2.957559999999999634e-01,7.283490000000000242e-01
2.958290000000000086e-01,7.285539999999999239e-01
2.958649999999999891e-01,7.287059999999999649e-01
2.959760000000000169e-01,7.288490000000000801e-01
2.960479999999999778e-01,7.289930000000000021e-01
2.960860000000000158e-01,7.291699999999999848e-01
2.960950000000000526e-01,7.293549999999999756e-01
2.961799999999999988e-01,7.295430000000000526e-01
2.962599999999999678e-01,7.296529999999999960e-01
2.963189999999999991e-01,7.297059999999999658e-01
2.963870000000000116e-01,7.297799999999999843e-01
2.963600000000000123e-01,7.299080000000000013e-01
2.963749999999999996e-01,7.300399999999999112e-01
2.964069999999999760e-01,7.301250000000000240e-01
2.964800000000000213e-01,7.301889999999999770e-01
2.965339999999999643e-01,7.301969999999999850e-01
2.965990000000000015e-01,7.301889999999999770e-01
2.966519999999999713e-01,7.302110000000000545e-01
2.966639999999999833e-01,7.302690000000000570e-01
2.966789999999999705e-01,7.303180000000000227e-01
2.967449999999999810e-01,7.303150000000000475e-01
2.968109999999999915e-01,7.302669999999999995e-01
2.968830000000000080e-01,7.301980000000000137e-01
2.969109999999999805e-01,7.301490000000000480e-01
2.969760000000000177e-01,7.301449999999999330e-01
2.969890000000000030e-01,7.301299999999999457e-01
2.970489999999999520e-01,7.300900000000000167e-01
2.971249999999999725e-01,7.300099999999999367e-01
2.972110000000000030e-01,7.298980000000000468e-01
2.972850000000000215e-01,7.298400000000000443e-01
2.973540000000000072e-01,7.297540000000000138e-01
2.973669999999999924e-01,7.297240000000000393e-01
2.974259999999999682e-01,7.296670000000000655e-01
2.975400000000000267e-01,7.295929999999999360e-01
2.976270000000000304e-01,7.294869999999999965e-01
2.977299999999999947e-01,7.294089999999999741e-01
2.978250000000000064e-01,7.293399999999999883e-01
