timestamp,orien_x,orien_y,orien_z,orien_w,ang_vel_x,ang_vel_y,ang_vel_z,lin_acc_x,lin_acc_y,lin_acc_z,orien_cov_01,orien_cov_02,orien_cov_03,orien_cov_04,orien_cov_05,orien_cov_06,orien_cov_07,orien_cov_08,orien_cov_09,ang_vel_cov_01,ang_vel_cov_02,ang_vel_cov_03,ang_vel_cov_04,ang_vel_cov_05,ang_vel_cov_06,ang_vel_cov_07,ang_vel_cov_08,ang_vel_cov_09,lin_acc_cov_01,lin_acc_cov_02,lin_acc_cov_03,lin_acc_cov_04,lin_acc_cov_05,lin_acc_cov_06,lin_acc_cov_07,lin_acc_cov_08,lin_acc_cov_09,lin_acc_x_calib,lin_acc_y_calib,lin_acc_z_calib
1707029424.9708967,0.0,0.0,0.0,0.0,0.021038972611625986,-0.08815063208162278,-0.049801112384481754,-1.251318359375,0.7285400390625002,9.62294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.224956562032154,0.7285400390625002,9.626340463763192
1707029424.9731963,0.0,0.0,0.0,0.0,0.005060006071150552,-0.052464273474560986,-0.010918960469324876,-3.3436279296875004,0.6196777343750001,11.1841064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40410646221606017,0.6196777343750001,11.666224011198402
1707029424.9742856,0.0,0.0,0.0,0.0,-0.015712650431467506,-0.17417073529118218,-0.007989483270237713,-2.648583984375,-0.33137207031250004,10.1887939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016397637640584772,-0.33137207031250004,10.527404727652693
1707029425.737472,0.0,0.0,0.0,0.0,0.031158984753927088,0.028495823663847848,-0.0018642127630554663,-3.1534179687500004,1.80400390625,10.52734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3863137751480026,1.80400390625,10.982703354977332
1707029425.811884,0.0,0.0,0.0,0.0,-0.009054747706269408,-0.017576863194522972,0.0447411063133312,-2.5780029296875,-0.4294677734375,9.87177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004444903793184629,-0.4294677734375,10.202846037889792
1707029425.8132296,0.0,0.0,0.0,0.0,-0.009321063815277331,-0.03036003642690331,0.04740426740341044,-3.0947998046875,-0.6304443359375,10.2306640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40469270202021645,-0.6304443359375,10.680847195225404
1707029425.814327,0.0,0.0,0.0,0.0,-0.009054747706269408,-0.07110640110511567,0.02316950148368937,-3.2144287109375,-1.0611083984375,10.4663330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46077966953167415,-1.0611083984375,10.939120653154488
1707029425.8381872,0.0,0.0,0.0,0.0,-0.0005326322180158476,-0.12543488734273212,-0.020772656502618055,-2.1927978515625,-1.1759521484375,9.79521484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3577304298187274,-1.1759521484375,10.031282330421128
1707029425.8394535,0.0,0.0,0.0,0.0,0.010386328251309028,-0.11371697854638348,-0.04660531907638665,-1.741796875,-0.7751953125,9.688745117187501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7671002007201315,-0.7751953125,9.814132441619053
1707029425.840495,0.0,0.0,0.0,0.0,0.019973708175594285,-0.10199906975003482,-0.022903185374681445,-1.351806640625,-0.6125,9.382495117187501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.066882015109863,-0.6125,9.41914850628868
1707029425.8724508,0.0,0.0,0.0,0.0,0.028495823663847848,-0.060187440635790776,0.01597896654047543,-1.89970703125,-0.332568359375,9.638500976562499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016148204572391,-0.332568359375,9.805490680612731
1707029425.8735049,0.0,0.0,0.0,0.0,0.03036003642690331,-0.0537958540196006,0.0527305895835689,-2.371044921875,-0.052636718750000006,9.8945068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21041733322831346,-0.052636718750000006,10.172455165486857
1707029425.8745413,0.0,0.0,0.0,0.0,0.027963191445832,-0.06098638896281455,0.06950850445106813,-3.246728515625,-0.4653564453125,10.304833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5329026410344944,-0.4653564453125,10.791054826794316
1707029425.9108589,0.0,0.0,0.0,0.0,0.02583266257376861,-0.10812434025721704,0.02636529479178445,-3.3783203125,-0.79912109375,10.2438232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6756515469493873,-0.79912109375,10.765335932433127
1707029425.9119332,0.0,0.0,0.0,0.0,0.0346210941710301,-0.15925703318673845,-0.02636529479178445,-2.801708984375,-0.9247314453125,10.070361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1617166405746704,-0.9247314453125,10.451583527881521
1707029425.913007,0.0,0.0,0.0,0.0,0.04340952576829158,-0.18482337965149911,-0.08122641324741676,-1.894921875,-0.7357177734375,9.669604492187501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6141163635102553,-0.7357177734375,9.83437039366299
1707029425.9386308,0.0,0.0,0.0,0.0,0.05326322180158476,-0.174703367509198,-0.09986854087797144,-1.4965576171875,-0.34931640625000004,9.7461669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0188879993991085,-0.34931640625000004,9.807615560667514
1707029425.9397156,0.0,0.0,0.0,0.0,0.060187440635790776,-0.16937704532903955,-0.0828243099014643,-1.064697265625,0.031103515625,9.734204101562499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4336596788593456,0.031103515625,9.686739889329044
1707029425.9412994,0.0,0.0,0.0,0.0,0.05725796343670361,-0.15153386602550864,-0.05805691176372738,-0.772802734375,-0.0562255859375,9.4901611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6542840532905343,-0.0562255859375,9.376765255888149
1707029425.959593,0.0,0.0,0.0,0.0,0.05912217619975908,-0.10812434025721704,-0.03568635860706179,-1.27763671875,-0.057421875,9.70908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2212950007364307,-0.057421875,9.716329965363265
1707029425.9606583,0.0,0.0,0.0,0.0,0.06578007892495719,-0.09427590258880504,-0.03542004249805387,-1.8279296875,0.784765625,9.9184326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7419048482182653,0.784765625,10.058141464521313
1707029425.961754,0.0,0.0,0.0,0.0,0.04607268685837081,-0.09161274149872578,-0.07217166554114736,-2.4368408203125,1.4128173828125,9.9423583984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15887473431728072,1.4128173828125,10.235401434497701
1707029425.990898,0.0,0.0,0.0,0.0,0.027430559227816155,-0.11211908189233592,-0.09986854087797144,-2.9727783203125,1.040771484375,10.132568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31147177042142404,1.040771484375,10.555062190027964
1707029425.9919667,0.0,0.0,0.0,0.0,0.00692421883420602,-0.1464738599543581,-0.14833807271741356,-3.002685546875,0.385205078125,10.3203857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2928693554519439,0.385205078125,10.744333850993101
1707029425.993204,0.0,0.0,0.0,0.0,0.0055926382891664,-0.20399813950006965,-0.16884441311102372,-2.4296630859375004,-0.11005859375,10.228271484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23818232842783793,-0.11005859375,10.510188839772137
1707029426.0379045,0.0,0.0,0.0,0.0,0.010120012142301104,-0.2431466075242344,-0.18801917295959425,-1.035986328125,0.248828125,9.663623046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.443572011681577,0.248828125,9.611190244254098
1707029426.0389752,0.0,0.0,0.0,0.0,0.00772316716122979,-0.21944447382252924,-0.1733717869641584,-0.6280517578125,0.6471923828125,9.45546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.785541578356461,0.6471923828125,9.306566475595512
1707029426.0400202,0.0,0.0,0.0,0.0,-0.009321063815277331,-0.18615496019653877,-0.15712650431467506,-0.5945556640625,0.4222900390625,9.5810791015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8497385971081215,0.4222900390625,9.419609350203167
1707029426.0515542,0.0,0.0,0.0,0.0,-0.014647385995435807,-0.16431703925788899,-0.13795174446610453,-0.39477539062500006,0.1375732421875,9.351391601562499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.984881171567037,0.1375732421875,9.146836569523664
1707029426.0526056,0.0,0.0,0.0,0.0,-0.006391586616190171,-0.10972223691126462,-0.12037488127158157,-1.074267578125,-0.3732421875,9.77607421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.434998139349315,-0.3732421875,9.72966897175762
1707029426.0536757,0.0,0.0,0.0,0.0,0.011451592687340723,-0.09054747706269407,-0.1384843766841204,-1.653271484375,0.035888671875,10.075146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9505400763714009,0.035888671875,10.16554754284654
1707029426.0915656,0.0,0.0,0.0,0.0,-0.001331580545039619,-0.08948221262666238,-0.19121496626768927,-2.9249267578125,0.433056640625,11.06328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029618165905890503,0.433056640625,11.44336101499107
1707029426.0927303,0.0,0.0,0.0,0.0,-0.009587379924285256,-0.20293287506403795,-0.21092235833427564,-1.8434814453125,-0.22490234375,10.0524169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607703954352063,-0.22490234375,10.1916995456823
1707029426.093762,0.0,0.0,0.0,0.0,-0.025566346464760685,-0.21758026105947376,-0.24580976861431367,-0.791943359375,-0.33735351562500004,9.237744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5718808065293697,-0.33735351562500004,9.137411111588133
1707029426.112679,0.0,0.0,0.0,0.0,-0.010918960469324876,-0.19840550121090325,-0.18375811521546745,-0.3911865234375,-0.734521484375,9.430346679687501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0083364313477645,-0.734521484375,9.222312626111387
1707029426.113796,0.0,0.0,0.0,0.0,0.005060006071150552,-0.171241258092095,-0.14008227333816795,0.1818359375,-0.7153808593750001,9.1934814453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.502752171111271,-0.7153808593750001,8.848129574292498
1707029426.1148448,0.0,0.0,0.0,0.0,0.022903185374681445,-0.1051948630581299,-0.1230380423616608,-0.3289794921875,-0.22490234375,9.72822265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1439093916456557,-0.22490234375,9.494745708878638
1707029426.151476,0.0,0.0,0.0,0.0,0.02503371424674484,-0.0625842856168621,-0.12064119738058948,-1.5683349609375,-0.2763427734375,10.6326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1738049593518742,-0.2763427734375,10.683370475791811
1707029426.1525416,0.0,0.0,0.0,0.0,0.020772656502618055,-0.09241168982574957,-0.15153386602550864,-1.571923828125,0.4414306640625,10.1792236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0555806871050786,0.4414306640625,10.245647256335072
1707029426.1536195,0.0,0.0,0.0,0.0,0.005326322180158476,-0.0993359086599556,-0.14620754384535015,-2.28251953125,0.6914550781250001,10.5739990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4680374263050995,0.6914550781250001,10.807418365445683
1707029426.1874955,0.0,0.0,0.0,0.0,-0.006391586616190171,-0.17283915474614256,-0.10333065029507443,-1.49775390625,-0.117236328125,9.448291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942339337204475,-0.117236328125,9.519740881619848
