timestamp,gravity_x,gravity_y,gravity_z,trunk_x,trunk_y,trunk_z,nose_x,nose_y,nose_z,l_eye_x,l_eye_y,l_eye_z,r_eye_x,r_eye_y,r_eye_z,l_ear_x,l_ear_y,l_ear_z,r_ear_x,r_ear_y,r_ear_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,r_elbow_x,r_elbow_y,r_elbow_z,l_hand_x,l_hand_y,l_hand_z,r_hand_x,r_hand_y,r_hand_z,l_base_x,l_base_y,l_base_z,r_base_x,r_base_y,r_base_z,l_knee_x,l_knee_y,l_knee_z,r_knee_x,r_knee_y,r_knee_z,l_foot_x,l_foot_y,l_foot_z,r_foot_x,r_foot_y,r_foot_z,timestamp_datetime_round,t,x,y,theta,pan
1703069471.21779,,,,4.325818247832071,0.16674722165269473,0.9626544470892711,,,,,,,,,,,,,5.272822350846165,0.2890094261298004,1.471356274604871,4.39712670147796,0.012202240141603714,1.1689450979323337,4.3920919452684775,0.325188176311616,1.1670171246781775,4.526677540206951,-0.040639156658494734,0.8935215550265313,,,,,,,4.553375196232538,0.3894267904176138,0.6599103769064951,4.257436818137536,0.07378979725083232,0.7664946764898615,4.2566174180492755,0.25580931047329264,0.7481634148883215,4.308313153944173,0.08042798782774027,0.33158894587066823,4.32440989040816,0.23441575867101422,0.3248902100960134,4.4375777098635325,0.10107488050902425,-0.06916725631585685,4.523778742479223,0.20683570134561938,-0.09775564914842806,2023-12-20 19:51:11.220000+09:00,1703069471.216699,-0.0006707723228292185,0.00020437919319276084,-0.0018574679519516672,-6.76794784659762e-07
1703069471.2485693,,,,4.327500175065402,0.1670430741187217,0.9595846035962126,,,,,,,,,,,,,5.251681521605427,0.28805233162891763,1.4682685765258348,4.397763839106642,0.01196913916955277,1.1671218455786578,4.395105214612596,0.3258376628203323,1.164973740006718,4.530805853382586,-0.040890009776659145,0.8890773171503705,,,,,,,4.569559478552813,0.39052252342962984,0.6591904235331384,4.262705204836106,0.07488573770914701,0.7625112850078118,4.254417253037624,0.255482191176829,0.743721496025036,4.3131202267120985,0.07783530733585865,0.32951124201290183,4.329417598584046,0.23429886338494255,0.3247186953011225,4.434562412959568,0.10163303912009915,-0.0679935731620587,4.5227475413710865,0.20656632897821575,-0.10283297677719948,2023-12-20 19:51:11.250000+09:00,1703069471.248494,-0.0006586414197898646,0.00012764662522698586,-0.0019253617980095957,-6.76794784659762e-07
1703069471.2838535,,,,4.328995956149586,0.16591241429126374,0.9600929529036639,,,,,,,,,,,,,5.2416294957535285,0.28707562603939774,1.4669729094301132,4.396728163503713,0.008464859217350571,1.1658568273556738,4.3941600321022625,0.32502164787926324,1.1640313474644226,4.532973512566493,-0.04155513217713815,0.8887376091987099,,,,,,,4.57425737308354,0.38945376315042657,0.6562872733815212,4.265281284014403,0.07214094741834393,0.7636944493732102,4.259804996326101,0.25802395183457005,0.7467793688209512,4.3144821706100345,0.07675774338562034,0.3285675186308063,4.332644213490741,0.23385173909864135,0.3243778672832097,4.462668596423269,0.10376354860695283,-0.07393120653071288,4.4940894678074725,0.20545534683835556,-0.09478229017912064,2023-12-20 19:51:11.280000+09:00,1703069471.2776299,-0.0008691053108714195,0.0003320046372658071,-0.0020596185665470537,-6.76794784659762e-07
1703069471.3095863,,,,4.3296768506444385,0.16530737361417566,0.9607033341101456,4.368419371796598,0.170848539163182,1.3537121494097777,,,,,,,,,,5.238712986763745,0.2866729744717164,1.4666098707563544,4.396071874350532,0.006605965326555457,1.1654689345402054,4.393235564375841,0.32445039625759436,1.1639238762489827,4.533739655987814,-0.04187649612790104,0.8890052413591054,,,,4.478341026167996,-0.06478170205149622,0.616167887113002,4.575481804873779,0.3888155273467519,0.6548833153928001,4.2662546105555945,0.07072152632127886,0.7647517180133196,4.263137093082179,0.259452720349865,0.7486606016613883,4.31511655771559,0.07634230246774083,0.3280445777905842,4.333787866636922,0.23363244204551348,0.3242394700051289,4.478086901573164,0.10480222314860682,-0.077224876277519,4.478573059203417,0.20489328118113295,-0.08979427917421409,2023-12-20 19:51:11.310000+09:00,1703069471.3148184,-0.001003603439080654,0.00038338260733674024,-0.002126635590562051,-6.76794784659762e-07
1703069471.3508344,,,,4.328757862992772,0.16693374009436351,0.9605171710422354,4.368681649633773,0.1700360024768329,1.3536814069895997,,,,,,,5.042709433100477,0.27258234530777925,1.4516984124281362,5.255360035780119,0.2861916375268069,1.4685918699185294,4.393190490883017,0.007146827490686567,1.1665632893513873,4.39081170208805,0.3245835612917516,1.1655711066060563,4.537111895468411,-0.04287882441673242,0.8886993748067155,,,,4.5382552476637406,-0.0679790190687688,0.6129777165120037,4.577120061685081,0.38712377769608325,0.6580540953056296,4.2684787766734384,0.07059084806220865,0.7630646352606294,4.264760350375636,0.22899631436401593,0.7498778011759923,4.31655928324599,0.1004458290998753,0.3260002046345826,4.335413356860046,0.23442399246724657,0.32249208955688896,4.476911854189272,0.10334467063040735,-0.07986311302628027,4.500664854782531,0.2066896000410993,-0.09853253452948765,2023-12-20 19:51:11.350000+09:00,1703069471.3498192,-0.0009402240763826713,0.00042938588328300567,-0.0022056232331968046,-6.76794784659762e-07
1703069471.3798552,,,,4.32606478000429,0.17813837408930544,0.9598869613077493,4.368786891130012,0.1697099643428444,1.353669071298821,,,,,,,5.042709433100477,0.27258234530777925,1.4516984124281362,5.266501185658959,0.2858538864055516,1.469942312032449,4.391117333917127,0.007809082058932919,1.1682014478481457,4.389065970559773,0.32559346714096016,1.1674943278163967,4.539245995324185,-0.043532193432808924,0.8879450461056523,,,,4.561658001536687,-0.03538893651677209,0.6154342199346109,4.5780487415941735,0.38706170973336496,0.6593913682770037,4.267369215936667,0.07011534525150313,0.7618345028944555,4.26154590434489,0.22936083950505184,0.7486063430766132,4.313959561545539,0.09807599644704482,0.32609751433224876,4.336605980319284,0.23579457945105028,0.3204751896502972,4.471457638460761,0.10283356275229001,-0.08054567280745646,4.519805409050274,0.2084084059794029,-0.10553512190553078,2023-12-20 19:51:11.380000+09:00,1703069471.38143,-0.0007524067720616736,0.0003821902585020922,-0.002256363096933784,-6.76794784659762e-07
1703069471.4098847,,,,4.324337726975826,0.18532381811630308,0.9594828127407847,4.368840284047962,0.16954455309386837,1.353662812944948,,,,,,,5.042709433100477,0.27258234530777925,1.4516984124281362,5.273645917819503,0.2856372892567352,1.4708083399835317,4.38978783459173,0.008233780726814957,1.169251986062167,4.387946446603145,0.32624111185254123,1.1687276745160455,4.540614576847562,-0.04395119386567551,0.8874613010175134,,,,4.573059471579885,0.006168739424923072,0.6194408803377048,4.578644296746514,0.387021906034986,0.6602489509601118,4.266657663326183,0.06981040902310451,0.7610456286423445,4.259484505280702,0.22959460662306116,0.7477909669554578,4.312292380379889,0.09655624132715851,0.3261599182792389,4.337370800403144,0.23667352614941628,0.31918176753642774,4.467959892631127,0.10250579327301675,-0.08098339304936131,4.532080096594613,0.20951066276606164,-0.11002582634598217,2023-12-20 19:51:11.410000+09:00,1703069471.4100366,-0.000991970581940831,0.0003612492562031454,-0.002258772445373106,-6.76794784659762e-07
1703069471.425272,,,,4.323880741635687,0.1814445496421257,0.9600916484005186,4.368857421126214,0.16949146242891489,1.3536608042534548,,,,,,,5.046505222199481,0.2737264917246737,1.4522465296689733,5.27627874679384,0.28558118898757107,1.471126875925337,4.389236559601431,0.008463635514199236,1.1683160976705314,4.387882877863383,0.3267506445622928,1.1678896576181845,4.5391000385763,-0.043944318719205025,0.8863319620830817,,,,4.576522491582086,0.04383645752520953,0.6233852615351002,4.579016175266572,0.3872937719327735,0.6610749245963494,4.264797082962829,0.08530609045351022,0.7614653992234126,4.258910141031391,0.2179204679177327,0.7499109313032021,4.311689459369445,0.10594590274041932,0.32580602865950714,4.331278794135102,0.22279220258083562,0.3209169891976141,4.468351495052454,0.10649132215274669,-0.08229758934783567,4.535133978600994,0.2097637410378043,-0.11164067328296305,2023-12-20 19:51:11.430000+09:00,1703069471.4336247,-0.0009181167022298539,0.0005304322732594056,-0.002338169830171393,-6.76794784659762e-07
1703069471.5041368,,,,4.323843830897521,0.16478652731586624,0.9632261531430532,4.368900354415947,0.1693584551060355,1.3536557719059001,,,,,,,5.153944373823807,0.28468433117906417,1.465663659334128,5.276615774725399,0.28578328338478765,1.475088570406934,4.38387162705961,0.006979302943967508,1.168031801639101,4.383136071772051,0.3048942216299399,1.1678252942056713,4.539740915785632,-0.04370092629363983,0.8857149549023601,5.232809087473681,0.4165442175384274,0.9298484170849416,4.582043548935652,0.08878205168520736,0.6284539882047385,4.572520716118225,0.3857918967009893,0.6634661582905383,4.264427662186318,0.14003555761083647,0.7644460929663995,4.265848556183334,0.17577390531763618,0.7551922433299003,4.312651957732864,0.14179256417123187,0.3206859138206311,4.315173456594369,0.17611862176595683,0.32156356273517284,4.483692452578333,0.1353122315013522,-0.09225531659436924,4.530243250320486,0.20731510392351368,-0.11512970229599835,2023-12-20 19:51:11.500000+09:00,1703069471.495816,-0.0008821167338116774,0.0008423600495075447,-0.0026514796168637636,-6.76794784659762e-07
1703069471.5202441,,,,4.323601186853884,0.16367331422155176,0.9627848918227082,4.368904430226535,0.16934582824566144,1.3536552941671671,,,,,,,5.176976131247154,0.28673061892529883,1.4685068577965896,5.275385165083686,0.2869503346535694,1.4759656848711695,4.383462578568025,0.007134768956223625,1.16743387329386,4.381930981597795,0.3075885958305805,1.1671836025380389,4.543409312405412,-0.04408515947832291,0.8859657532151143,5.234340318328337,0.4158616112866398,0.9298680506543714,4.575650805852081,0.05977521592084643,0.626990101914882,4.567772988486153,0.3855532391007247,0.6605827574238206,4.267009266720655,0.12754915434491643,0.7649220992656434,4.263438231572547,0.1908561483482056,0.7532083095070347,4.315061200100776,0.15443482656540122,0.32027191822224715,4.312653204288692,0.1617262155209683,0.3215485691710198,4.478640367129,0.12918441546241433,-0.08861936330519239,4.532900721007864,0.2061322695374561,-0.11530162986197118,2023-12-20 19:51:11.520000+09:00,1703069471.520689,-0.0006373068914701985,0.000766706968752372,-0.002817904597657296,-6.76794784659762e-07
