_2023-12-19-12-38-43_tf_raw.csv,-5.890230740753853,0.9669457844894285,15.822365478065747,-47.826128217846225,51.55959936504892
_2023-12-19-13-20-44_tf_raw.csv,2.844567217922414,0.6088614910367588,11.850757136270095,-25.10081224253894,58.030725563095615
_2023-12-19-13-43-36_tf_raw.csv,-23.794849411566585,-30.256176129440828,18.445719200271494,-54.433823254101185,18.01332710227573
_2023-12-19-13-54-12_tf_raw.csv,-29.35472738893678,-20.407755282085752,26.273731880897458,-80.13444159104867,8.992982761515618
_2023-12-19-14-03-52_tf_raw.csv,-13.105051125183795,-8.539011323188749,20.686417325619622,-69.18348096732541,23.32309291965833
_2023-12-19-15-20-40_tf_raw.csv,-28.70241513645143,-26.270733165950297,16.489660269735275,-77.45688912470933,32.8394324530657
_2023-12-19-16-07-35_tf_raw.csv,1.6175579497104102,-1.0955670885377398,16.928040276573114,-27.707337816094,83.41374503290051
_2023-12-19-16-10-29_tf_raw.csv,-3.4159448948165507,-4.594483490698934,9.981752481618326,-29.570557068529943,45.71261491288674
_2023-12-19-16-23-34_tf_raw.csv,-33.54080887826113,-33.09338916578259,8.54630730519602,-54.82847529817637,-5.9752073833520445
_2023-12-19-16-35-09_tf_raw.csv,-16.635976620573317,-17.667284861647353,14.829641771568198,-89.69892641661271,82.55826109216494
_2023-12-19-16-55-03_tf_raw.csv,-5.486151061630922,-7.004876838869379,14.379844136482419,-44.15977077402313,67.38129857844216
_2023-12-19-18-08-39_tf_raw.csv,3.2790093336420374,3.5882041615481586,9.360109361838228,-20.657358317360444,24.463133866133628
_2023-12-19-18-12-38_tf_raw.csv,4.443239251852,4.387915905638501,15.516392454727567,-89.42048084531777,89.22560569795387
_2023-12-19-18-21-28_tf_raw.csv,-24.483288356447396,-24.08754478053839,16.852192144982993,-70.84566246625828,21.715532237452887
_2023-12-19-18-48-45_tf_raw.csv,-34.55092718569121,-37.7749080870041,12.140713215983318,-53.80244791403162,6.626357072452297
_2023-12-19-18-55-32_tf_raw.csv,-0.16125432200203257,-0.4704236617744933,10.764426965518973,-44.18569991330831,63.49319484702776
_2023-12-19-20-07-33_tf_raw.csv,1.5025166338578138,2.1348805607346995,10.460805271172617,-61.537615651422925,77.01250525110692
_2023-12-19-20-10-31_tf_raw.csv,-2.7929758477364395,1.5298104077302694,12.44147843199546,-63.431667456111505,10.431529568399432
_2023-12-19-20-18-12_tf_raw.csv,-30.96146773828903,-33.99213902712731,16.44417229327611,-65.18724975123672,27.020731083409547
_2023-12-19-20-30-09_tf_raw.csv,-10.02426479730064,-9.537245307137484,12.927641988080227,-63.655911151744505,35.598210910657286
_2023-12-19-20-56-34_tf_raw.csv,2.9940264212224994,2.1986303776514067,13.975043658926092,-62.44402517459073,73.35099050530476
_2023-12-21-10-22-39_tf_raw.csv,2.600531530722015,4.097234950953144,9.0228737003124,-46.76166888142595,50.66626267837891
_2023-12-21-10-26-00_tf_raw.csv,5.106042033170852,4.926467475167125,9.419477386171238,-62.720428097886625,54.961066385559235
_2023-12-21-10-37-25_tf_raw.csv,-36.013132865385394,-35.550007641723944,29.808418673075842,-89.94971695974097,89.94595089559789
_2023-12-21-10-54-23_tf_raw.csv,-4.375289095322136,-4.011860651441004,8.608062921838716,-74.10329403480063,24.929263266040866
_2023-12-21-11-09-57_tf_raw.csv,-0.24334079025696748,-0.3632169265822746,19.367037991906745,-83.3903208679283,71.65720748853026
_2023-12-21-14-33-29_tf_raw.csv,-2.0034843696818236,0.5164027593258051,8.821373477996742,-35.346156048201685,57.42289461561654
_2023-12-21-14-39-52_tf_raw.csv,-30.90344369570934,-32.18180434499032,12.080903514094006,-60.482704530175624,18.560720015416436
_2023-12-21-14-50-09_tf_raw.csv,-24.78205534606393,-28.828425254915125,12.631021729175307,-46.7992623496787,19.857596143205267
_2023-12-21-15-26-31_tf_raw.csv,0.8090551278445711,1.9908506975407954,13.39077901849938,-87.83264695353704,82.15143170248858
_2023-12-21-16-37-02_tf_raw.csv,4.21106468589148,4.4255141041128265,6.85052923714701,-38.79640233099776,23.338989450343647
_2023-12-21-16-55-24_tf_raw.csv,-29.34095422088375,-34.66714426586091,17.49660932009226,-55.12970466059656,14.793602035352258
_2023-12-21-18-36-56_tf_raw.csv,-0.6061074015718667,0.6500676028526639,14.934400958595516,-70.12717588868121,75.5167708342715
_2023-12-21-18-49-34_tf_raw.csv,2.047160444282135,2.173513550603567,5.871255193849861,-15.248167743771532,17.14864681119231
_2023-12-21-19-23-43_tf_raw.csv,-10.114993460097047,-9.639802583895506,13.64784244529338,-43.95378328034555,75.13558086731005
